Quarter,Time,Down,ToGo,Location,PIT,TEN,Detail,EPB,EPA
2,10:34,3,5,PIT 25,0,10,Ben Roethlisberger pass complete short right to Mewelde Moore for 8 yards (tackle by Nick Harper),-0.300,1.140
2,9:57,1,10,PIT 33,0,10,Willie Parker left tackle for 3 yards (tackle by Keith Bulluck and David Thornton),1.140,1.000
2,9:19,2,7,PIT 36,0,10,Willie Parker up the middle for 5 yards (tackle by Keith Bulluck and Dave Ball),1.000,0.960
2,8:34,3,2,PIT 41,0,10,Ben Roethlisberger pass complete short left to Heath Miller for 17 yards (tackle by Chris Hope),0.960,2.790
2,7:55,1,10,TEN 42,0,10,Willie Parker right guard for 5 yards (tackle by Chris Hope),2.790,2.920
2,7:15,2,5,TEN 37,0,10,Willie Parker up the middle for -3 yards (tackle by Tony Brown and Nick Harper),2.920,1.820
2,6:32,3,8,TEN 40,0,10,Ben Roethlisberger right end for 9 yards (tackle by Nick Harper),1.820,3.510
2,5:47,1,10,TEN 31,6,10,"Ben Roethlisberger pass complete deep right to Santonio Holmes for 31 yards, touchdown",3.510,7.000
2,,,,TEN 2,7,10,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,10,"Jeff Reed kicks off 48 yards, returned by Ahmard Hall for 13 yards (tackle by Carey Davis). Penalty on Josh Stamer: Offensive Holding, 10 yards",0.000,0.280
2,5:34,1,10,TEN 20,7,10,Chris Johnson left tackle for 3 yards (tackle by James Harrison and James Farrior),0.280,0.140
2,5:00,2,7,TEN 23,7,10,Chris Johnson left tackle for 11 yards (tackle by Ryan Clark),0.140,1.200
2,4:25,1,10,TEN 34,7,10,Kerry Collins pass complete short middle to Alge Crumpler for 9 yards (tackle by James Farrior),1.200,1.870
2,3:50,2,1,TEN 43,7,10,Chris Johnson up the middle for 2 yards (tackle by Nick Eason),1.870,1.930
2,3:14,1,10,TEN 45,7,10,Kerry Collins pass complete short left to Alge Crumpler for 11 yards (tackle by Ike Taylor),1.930,2.650
2,2:37,1,10,PIT 44,7,10,Chris Johnson left tackle for 7 yards (tackle by Ryan Clark),2.650,3.060
2,2:02,2,3,PIT 37,7,10,LenDale White right guard for no gain (tackle by James Farrior),3.060,2.350
2,1:58,3,3,PIT 37,7,10,Kerry Collins pass incomplete short left intended for Justin McCareins (defended by Ike Taylor),2.350,0.790
2,1:53,4,3,PIT 37,7,10,Craig Hentrich punts 23 yards,0.790,0.280
2,1:43,1,10,PIT 14,7,10,Mewelde Moore right guard for 17 yards (tackle by Keith Bulluck and Cortland Finnegan),-0.280,1.000
2,1:32,,,,7,10,Timeout #1 by Pittsburgh Steelers,0.000,1.000
2,1:32,1,10,PIT 31,7,10,Ben Roethlisberger pass complete short middle to Heath Miller for 11 yards (tackle by Keith Bulluck),1.000,1.730
2,1:11,1,10,PIT 42,7,10,Ben Roethlisberger pass incomplete deep left intended for Hines Ward,1.730,1.190
2,1:03,2,10,PIT 42,7,10,Ben Roethlisberger pass complete deep left to Nate Washington for 20 yards (tackle by Chris Hope),1.190,3.050
2,0:56,,,,7,10,Timeout #2 by Pittsburgh Steelers,0.000,3.050
2,0:56,1,10,TEN 38,7,10,Ben Roethlisberger pass incomplete deep middle intended for Hines Ward,3.050,2.510
2,0:50,2,10,TEN 38,7,10,Ben Roethlisberger pass complete short left to Mewelde Moore for 12 yards (tackle by Vincent Fuller),2.510,3.840
2,0:40,1,10,TEN 26,7,10,Ben Roethlisberger pass complete short middle to Heath Miller for 7 yards (tackle by Keith Bulluck),3.840,4.270
2,0:23,2,3,TEN 19,7,10,Ben Roethlisberger spiked the ball,4.270,3.570
2,0:22,3,3,TEN 19,7,10,"Ben Roethlisberger pass complete short middle to Hines Ward for 4 yards (tackle by Keith Bulluck). Hines Ward fumbles (forced by Keith Bulluck), recovered by Santonio Holmes at TEN-15",3.570,4.580
2,0:04,1,10,TEN 15,7,10,Ben Roethlisberger spiked the ball,4.580,3.950
2,0:04,2,10,TEN 15,7,10,Jeff Reed 33 yard field goal no good,3.950,0.410
Quarter,Time,Down,ToGo,Location,PIT,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,7,10,Rob Bironas kicks off 50 yards,0.000,1.600
3,15:00,1,10,PIT 40,7,10,Willie Parker up the middle for 3 yards (tackle by Keith Bulluck),1.600,1.460
3,14:26,2,7,PIT 43,7,10,Willie Parker right end for 2 yards (tackle by Nick Harper and David Thornton),1.460,1.030
3,13:38,3,5,PIT 45,7,10,Ben Roethlisberger pass incomplete short middle intended for Mewelde Moore (defended by Keith Bulluck),1.030,-0.390
3,13:31,4,5,PIT 45,7,10,"Mitch Berger punts 42 yards, muffed catch by Chris Carr, recovered by Chris Carr and returned for no gain",-0.390,0.380
3,13:12,1,10,TEN 8,7,10,Chris Johnson left end for 2 yards (tackle by James Farrior and Ryan Clark),-0.380,-0.630
3,12:40,2,8,TEN 10,7,10,Kerry Collins pass complete short left to Justin McCareins for 3 yards (tackle by Ike Taylor),-0.630,-0.840
3,12:04,3,5,TEN 13,7,10,Chris Johnson up the middle for 4 yards (tackle by Ryan Clark),-0.840,-2.320
3,11:38,4,1,TEN 17,7,10,"Craig Hentrich punts 41 yards, returned by Santonio Holmes for -4 yards (tackle by Donnie Nickey)",-2.320,-1.470
3,11:28,1,10,PIT 38,7,10,Ben Roethlisberger pass complete short right to Santonio Holmes for 20 yards (tackle by Cortland Finnegan),1.470,2.790
3,10:49,1,10,TEN 42,7,10,Willie Parker left guard for no gain (tackle by Keith Bulluck),2.790,2.240
3,10:13,2,10,TEN 42,7,10,Ben Roethlisberger pass complete deep right to Hines Ward for 21 yards (tackle by Chris Hope). Penalty on Tony Brown: Defensive Offside (Declined),2.240,4.170
3,9:48,1,10,TEN 21,13,10,"Ben Roethlisberger pass complete deep middle to Hines Ward for 21 yards, touchdown",4.170,7.000
3,,,,TEN 2,14,10,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,14,10,"Jeff Reed kicks off 68 yards, returned by Chris Carr for 41 yards (tackle by Jeff Reed). Penalty on Colin Allred: Offensive Holding, 10 yards",0.000,0.410
3,9:33,1,10,TEN 22,14,10,Kerry Collins pass complete short right to Bo Scaife for 4 yards (tackle by Larry Foote),0.410,0.410
3,8:58,2,6,TEN 26,14,10,Kerry Collins pass complete short right to Bo Scaife for 9 yards (tackle by Larry Foote),0.410,1.270
3,8:20,1,10,TEN 35,14,10,Kerry Collins pass complete short middle to Chris Johnson for 2 yards (tackle by Larry Foote),1.270,0.990
3,7:43,2,8,TEN 37,14,10,Kerry Collins pass incomplete short right intended for Bo Scaife,0.990,0.300
3,7:39,3,8,TEN 37,14,10,Kerry Collins pass complete short left to Justin Gage for 21 yards (tackle by Deshea Townsend). Penalty on Lawrence Timmons: Defensive Offside (Declined),0.300,2.790
3,7:21,1,10,PIT 42,14,10,Kerry Collins pass complete short right to Justin McCareins for 7 yards (tackle by William Gay),2.790,3.190
3,6:41,2,3,PIT 35,14,10,Kerry Collins pass complete short middle to Justin McCareins for 5 yards (tackle by James Farrior),3.190,3.580
3,6:03,1,10,PIT 30,14,10,Kerry Collins sacked by James Harrison for -10 yards,3.580,1.680
3,5:30,2,20,PIT 40,14,10,Kerry Collins pass incomplete deep middle intended for Alge Crumpler (defended by Ryan Clark),1.680,1.020
3,5:25,3,20,PIT 40,14,10,Kerry Collins pass complete deep left to Justin McCareins for 19 yards (tackle by Lawrence Timmons),1.020,2.210
3,5:12,4,1,PIT 21,14,16,"Chris Johnson left guard for 21 yards, touchdown",2.210,7.000
3,,,,PIT 2,14,17,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,14,17,"Rob Bironas kicks off 52 yards, returned by Carey Davis for 14 yards (tackle by Donnie Nickey)",0.000,1.070
3,5:00,1,10,PIT 32,14,17,Ben Roethlisberger pass incomplete deep right intended for Nate Washington,1.070,0.530
3,4:53,2,10,PIT 32,14,17,Ben Roethlisberger pass complete short right to Nate Washington for 13 yards (tackle by Nick Harper),0.530,1.930
3,4:14,1,10,PIT 45,14,17,Mewelde Moore left guard for 8 yards (tackle by Chris Hope),1.930,2.460
3,3:37,2,2,TEN 47,14,17,Ben Roethlisberger pass incomplete short middle intended for Heath Miller,2.460,1.750
3,3:33,3,2,TEN 47,14,17,Ben Roethlisberger pass incomplete deep right intended for Nate Washington is intercepted by Michael Griffin at TEN-31 and returned for 32 yards (tackle by Justin Hartwig). Penalty on Heath Miller: Offensive Pass Interference (Declined),1.750,-3.120
3,3:24,1,10,PIT 37,14,17,LenDale White right tackle for 7 yards (tackle by Troy Polamalu and Ryan Clark),3.120,3.520
3,2:48,2,3,PIT 30,14,17,LenDale White up the middle for no gain (tackle by James Farrior and James Harrison),3.520,2.810
3,2:05,3,3,PIT 30,14,17,Kerry Collins pass incomplete short middle intended for Bo Scaife (defended by Larry Foote),2.810,1.480
3,2:00,4,3,PIT 30,14,17,Kerry Collins pass complete deep right to Justin Gage for 17 yards (tackle by Ryan Clark),1.480,4.710
3,1:29,1,10,PIT 13,14,17,LenDale White right tackle for no gain (tackle by James Farrior and Larry Foote),4.710,4.050
3,0:51,2,10,PIT 13,14,17,Kerry Collins pass incomplete short right intended for Brandon Jones,4.050,3.120
3,0:46,3,10,PIT 13,14,17,Kerry Collins pass complete short left to Bo Scaife for 9 yards (tackle by Ike Taylor),3.120,3.040
3,0:16,4,1,PIT 4,14,17,"Penalty on Chris Hoke: Unsportsmanlike Conduct, 2 yards (no play)",3.040,6.740
3,0:16,1,2,PIT 2,14,17,LenDale White right guard for 1 yard (tackle by James Farrior),6.740,5.910
Quarter,Time,Down,ToGo,Location,PIT,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,PIT 1,14,23,"LenDale White right tackle for 1 yard, touchdown",5.910,7.000
4,,,,PIT 2,14,24,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,14,24,"Rob Bironas kicks off 70 yards, touchback",0.000,0.280
4,14:57,1,10,PIT 20,14,24,Ben Roethlisberger pass complete short left to Heath Miller for no gain,0.280,-0.270
4,14:21,2,10,PIT 20,14,24,Ben Roethlisberger pass complete short middle to Hines Ward for 18 yards (tackle by Stephen Tulloch),-0.270,1.470
4,13:41,1,10,PIT 38,14,24,Willie Parker up the middle for 2 yards (tackle by Jacob Ford and David Thornton),1.470,1.190
4,12:57,2,8,PIT 40,14,24,Willie Parker up the middle for -5 yards (tackle by Jacob Ford and David Thornton),1.190,-0.160
4,12:14,3,13,PIT 35,14,24,"Ben Roethlisberger sacked by Jason Jones and Tony Brown for -9 yards. Ben Roethlisberger fumbles (forced by Jason Jones), recovered by Chris Kemoeatu at PIT-25",-0.160,-1.700
4,11:41,4,23,PIT 25,14,24,"Mitch Berger punts 44 yards, returned by Chris Carr for 11 yards (tackle by Anthony Madison)",-1.700,-1.730
4,11:30,1,10,TEN 42,14,24,Chris Johnson right end for 1 yard (tackle by Aaron Smith),1.730,1.320
4,10:52,2,9,TEN 43,14,24,"Chris Johnson right guard for 7 yards (tackle by Troy Polamalu and Bryant McFadden). Penalty on Bo Scaife: Offensive Holding, 10 yards (no play)",1.320,-0.030
4,10:22,2,19,TEN 33,14,24,Chris Johnson left tackle for no gain (tackle by James Farrior and Troy Polamalu),-0.030,-0.690
4,9:39,3,19,TEN 33,14,24,Chris Johnson up the middle for 13 yards (tackle by Bryant McFadden and Troy Polamalu),-0.690,-0.320
4,9:11,4,6,TEN 46,14,24,"Craig Hentrich punts 54 yards, touchback",-0.320,-0.280
4,9:04,1,10,PIT 20,14,24,Ben Roethlisberger pass incomplete short left intended for Hines Ward (defended by Keith Bulluck),0.280,-0.270
4,8:58,2,10,PIT 20,14,24,Ben Roethlisberger pass complete short middle to Heath Miller for 12 yards (tackle by David Thornton),-0.270,1.070
4,8:32,1,10,PIT 32,14,24,Ben Roethlisberger pass complete short right to Nate Washington for 5 yards (tackle by Nick Harper),1.070,1.200
4,8:01,2,5,PIT 37,14,24,Ben Roethlisberger pass complete short right to Heath Miller for 7 yards (tackle by David Thornton),1.200,1.860
4,7:56,1,10,PIT 44,14,24,Ben Roethlisberger pass incomplete deep left intended for Santonio Holmes,1.860,1.320
4,7:48,2,10,PIT 44,14,24,Mewelde Moore up the middle for 3 yards (tackle by Michael Griffin),1.320,1.030
4,7:15,3,7,PIT 47,14,24,"Ben Roethlisberger sacked by Jason Jones for -5 yards. Ben Roethlisberger fumbles (forced by Jason Jones), recovered by Chris Kemoeatu at PIT-40",1.030,-0.720
4,6:36,4,14,PIT 40,14,24,"Mitch Berger punts 39 yards, fair catch by Chris Carr",-0.720,-0.340
4,6:29,1,10,TEN 21,14,24,LenDale White right tackle for 1 yard (tackle by James Farrior and LaMarr Woodley),0.340,-0.070
4,5:48,2,9,TEN 22,14,24,LenDale White left guard for 10 yards (tackle by Ryan Clark),-0.070,1.070
4,5:08,1,10,TEN 32,14,24,LenDale White left guard for 6 yards (tackle by Ryan Clark),1.070,1.340
4,4:28,2,4,TEN 38,14,24,LenDale White up the middle for 1 yard (tackle by James Harrison and Larry Foote),1.340,0.760
4,3:42,3,3,TEN 39,14,24,LenDale White up the middle for 8 yards (tackle by Ryan Clark),0.760,2.060
4,2:50,1,10,TEN 47,14,24,Chris Johnson up the middle for no gain (tackle by James Harrison),2.060,1.520
4,2:45,,,,14,24,Timeout #1 by Pittsburgh Steelers,0.000,1.520
4,2:45,2,10,TEN 47,14,24,LenDale White right guard for 2 yards (tackle by William Gay),1.520,1.090
4,2:39,,,,14,24,Timeout #2 by Pittsburgh Steelers,0.000,1.090
4,2:39,3,8,TEN 49,14,24,LenDale White right guard for 2 yards (tackle by Aaron Smith),1.090,0.000
4,2:33,,,,14,24,Timeout #3 by Pittsburgh Steelers,0.000,0.000
4,2:33,4,6,PIT 49,14,24,"Craig Hentrich punts 49 yards, touchback",0.000,-0.280
4,2:26,1,10,PIT 20,14,24,Ben Roethlisberger sacked by Jason Jones for -8 yards,0.280,-1.360
4,2:07,2,18,PIT 12,14,24,Ben Roethlisberger pass complete short right to Hines Ward for 12 yards (tackle by Vincent Fuller),-1.360,-0.430
4,2:00,3,6,PIT 24,14,24,Ben Roethlisberger pass complete short middle to Hines Ward for 7 yards (tackle by David Thornton),-0.430,1.000
4,1:36,1,10,PIT 31,14,24,Ben Roethlisberger pass complete short left to Santonio Holmes for 14 yards (tackle by Cortland Finnegan),1.000,1.930
4,1:29,1,10,PIT 45,14,24,"Penalty on Willie Colon: False Start, 5 yards (no play)",1.930,1.600
4,1:29,1,15,PIT 40,14,24,"Ben Roethlisberger pass incomplete deep right intended for Limas Sweed. Penalty on Limas Sweed: Offensive Pass Interference, 10 yards (no play)",1.600,0.940
4,1:21,1,25,PIT 30,14,24,Ben Roethlisberger pass complete short left to Santonio Holmes for 13 yards (tackle by Cortland Finnegan),0.940,1.110
4,0:57,2,12,PIT 43,14,24,Ben Roethlisberger pass complete short left to Santonio Holmes for 15 yards (tackle by Cortland Finnegan),1.110,2.790
4,0:36,1,10,TEN 42,14,30,"Ben Roethlisberger pass incomplete deep left intended for Hines Ward is intercepted by Michael Griffin at TEN-17 and returned for 83 yards, touchdown",2.790,-7.000
4,,,,PIT 2,14,31,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,14,31,"Rob Bironas kicks off 71 yards, touchback",0.000,0.280
4,0:16,1,10,PIT 20,14,31,Ben Roethlisberger kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
