Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DaeSean Hamilton,DEN,9,7,47,1,3,35,5.0,12,1.7,6.6,0,,0,0.0,0,125.5
Tim Patrick,DEN,10,7,85,0,5,63,9.0,22,3.1,8.7,0,,1,10.0,0,95.8
Phillip Lindsay,DEN,7,4,21,0,0,-1,-0.3,22,5.5,0.9,0,,1,14.3,0,62.2
Devontae Booker,DEN,2,2,11,0,,6,3.0,5,2.5,3.0,0,,0,0.0,0,89.6
Courtland Sutton,DEN,6,2,14,0,1,10,5.0,4,2.0,7.7,1,2.0,0,0.0,0,42.4
Matt LaCosse,DEN,1,1,3,0,,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2
Brian Parker,DEN,2,1,5,0,,2,2.0,3,3.0,1.5,0,,0,0.0,0,56.2
Royce Freeman,DEN,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,9,7,210,1,6,74,10.6,136,19.4,10.3,2,3.5,0,0.0,0,155.8
Dante Pettis,SFO,7,3,49,1,3,29,9.7,20,6.7,9.0,0,,1,14.3,0,106.5
Kendrick Bourne,SFO,4,2,22,0,2,16,8.0,6,3.0,7.0,0,,1,25.0,0,66.7
Kyle Juszczyk,SFO,3,2,21,0,1,7,3.5,14,7.0,4.0,0,,1,33.3,0,86.8
Marquise Goodwin,SFO,2,2,20,0,1,20,10.0,0,0.0,10.0,0,,0,0.0,0,108.3
Alfred Morris,SFO,1,1,3,0,,-6,-6.0,9,9.0,-6.0,0,,0,0.0,0,79.2
Joe Staley,SFO,1,1,-5,0,,-10,-10.0,5,5.0,-10.0,0,,0,0.0,0,79.2
Trent Taylor,SFO,2,1,6,0,1,6,6.0,0,0.0,5.0,0,,1,50.0,1,16.7
Jeff Wilson,SFO,2,1,6,0,1,-5,-5.0,11,11.0,-2.5,0,,0,0.0,0,56.2
Garrett Celek,SFO,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
