0,1
Game Info,Game Info
Won Toss,Broncos (deferred)
Roof,outdoors
Surface,grass
Duration,3:19
Attendance,69449
Weather,"54 degrees, wind 3 mph"
Vegas Line,Denver Broncos -3.0
Over/Under,45.5 (under)
