Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,11:13,,,NWE 35,0,13,"Stephen Gostkowski kicks off 64 yards, returned by Nick Marshall for 20 yards (tackle by Nate Ebner)",0.000,-0.340
2,11:08,1,10,NYJ 21,0,13,Ryan Fitzpatrick pass complete short left to Bilal Powell for 6 yards (tackle by Trey Flowers and Shea McClellin),0.340,0.610
2,10:31,2,4,NYJ 27,0,13,Bilal Powell left tackle for 12 yards (tackle by Devin McCourty),0.610,1.530
2,9:55,1,10,NYJ 39,0,13,Bilal Powell left tackle for 12 yards (tackle by Patrick Chung and Devin McCourty),1.530,2.320
2,9:15,1,10,NWE 49,0,13,Bilal Powell left guard for 2 yards (tackle by Trey Flowers and Logan Ryan),2.320,2.050
2,8:35,2,8,NWE 47,0,13,Ryan Fitzpatrick pass complete short left to Austin Seferian-Jenkins for 17 yards (tackle by Duron Harmon),2.050,3.580
2,7:58,1,10,NWE 30,0,13,Khiry Robinson left end for 10 yards,3.580,4.240
2,7:26,1,10,NWE 20,0,13,Ryan Fitzpatrick right end for 3 yards (tackle by Logan Ryan),4.240,4.120
2,6:45,2,7,NWE 17,0,13,Khiry Robinson right end for 1 yard (tackle by Devin McCourty),4.120,3.520
2,6:05,3,6,NWE 16,0,13,Ryan Fitzpatrick pass incomplete deep middle intended for Austin Seferian-Jenkins,3.520,2.400
2,6:00,4,6,NWE 16,0,13,Nick Folk 34 yard field goal no good,2.400,-0.540
2,5:56,1,10,NWE 24,0,13,Tom Brady pass incomplete short left intended for Malcolm Mitchell,0.540,0.000
2,5:50,2,10,NWE 24,0,13,Tom Brady pass complete short right to Dion Lewis for 5 yards (tackle by Darron Lee and Jordan Jenkins),0.000,-0.030
2,5:10,3,5,NWE 29,0,13,Tom Brady pass incomplete deep left intended for James White,-0.030,-1.440
2,5:02,4,5,NWE 29,0,13,"Ryan Allen punts 51 yards, returned by Nick Marshall for 3 yards (tackle by Jonathan Jones)",-1.440,-0.480
2,4:53,1,10,NYJ 23,0,13,Ryan Fitzpatrick pass incomplete deep left intended for Brandon Marshall is intercepted by Eric Rowe at NWE-46,0.480,-1.990
2,4:47,1,10,NWE 46,0,13,Dion Lewis middle for -1 yards (tackle by Darron Lee and Ronald Martin),1.990,1.320
2,4:02,2,11,NWE 45,0,13,Tom Brady pass complete deep right to Julian Edelman for 35 yards (tackle by Rontez Miles),1.320,4.240
2,3:26,1,10,NYJ 20,0,13,LeGarrette Blount left guard for 2 yards (tackle by Sheldon Richardson and Rontez Miles),4.240,3.960
2,2:47,2,8,NYJ 18,0,19,"Tom Brady pass complete deep middle to Matt Lengel for 18 yards, touchdown",3.960,7.000
2,2:40,,,NYJ 15,0,20,Stephen Gostkowski kicks extra point good,0.000,0.000
2,2:40,,,NWE 35,0,20,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,2:40,1,10,NYJ 25,0,20,Bilal Powell right guard for 1 yard (tackle by Shea McClellin and Chris Long),0.610,0.200
2,2:11,2,9,NYJ 26,0,20,Ryan Fitzpatrick pass complete short middle to Brandon Marshall for 11 yards (tackle by Devin McCourty),0.200,1.400
2,2:00,1,10,NYJ 37,0,20,"Ryan Fitzpatrick pass incomplete short left intended for Quincy Enunwa. Penalty on Malcolm Butler: Illegal Use of Hands, 5 yards (no play)",1.400,1.730
2,1:53,1,10,NYJ 42,0,20,Ryan Fitzpatrick pass incomplete short middle intended for Brandon Marshall,1.730,1.190
2,1:50,2,10,NYJ 42,0,20,Ryan Fitzpatrick pass incomplete short left intended for Charone Peake (defended by Logan Ryan),1.190,0.500
2,1:46,3,10,NYJ 42,0,20,Ryan Fitzpatrick pass incomplete deep middle intended for Charone Peake,0.500,-0.590
2,1:40,4,10,NYJ 42,0,20,"Lac Edwards punts 49 yards, returned by Julian Edelman for 4 yards (tackle by Devin Smith). Penalty on James Develin: Defensive Offside (Declined)",-0.590,0.320
2,1:30,1,10,NWE 13,0,20,Dion Lewis middle for 3 yards (tackle by Buster Skrine),-0.320,-0.440
2,0:52,2,7,NWE 16,0,20,Dion Lewis middle for 3 yards (tackle by Muhammad Wilkerson and David Harris),-0.440,0.000
2,0:46,,,,0,20,Timeout #1 by New York Jets,0.000,0.710
2,0:46,3,4,NWE 19,0,20,Tom Brady pass complete short left to Julian Edelman for 9 yards (tackle by Buster Skrine),-0.710,0.000
2,0:38,,,,0,20,Timeout #1 by New England Patriots,0.000,-0.810
2,0:38,1,10,NWE 28,0,20,"Tom Brady pass incomplete deep middle intended for Malcolm Mitchell. Penalty on Doug Middleton: Defensive Pass Interference, 47 yards (no play)",0.810,3.910
2,0:31,1,10,NYJ 25,0,26,"Tom Brady pass complete deep right to James White for 25 yards, touchdown",3.910,7.000
2,0:25,,,NYJ 15,0,27,Stephen Gostkowski kicks extra point good,0.000,0.000
2,0:25,,,NWE 35,0,27,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,0:25,1,10,NYJ 25,0,27,Bilal Powell right tackle for 3 yards,0.610,0.470
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,0,27,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,NWE 25,0,27,Tom Brady pass incomplete deep left intended for Chris Hogan,0.610,0.060
3,14:55,2,10,NWE 25,0,27,Dion Lewis left tackle for 9 yards (tackle by Calvin Pryor and Rontez Miles),0.060,0.560
3,14:16,3,1,NWE 34,0,27,LeGarrette Blount right guard for 2 yards (tackle by Calvin Pryor and Leonard Williams),0.560,1.330
3,13:29,1,10,NWE 36,0,27,"Tom Brady pass incomplete deep middle intended for Malcolm Mitchell. Penalty on David Andrews: Illegal Use of Hands, 10 yards (no play)",1.330,0.670
3,13:25,1,20,NWE 26,0,27,Tom Brady pass incomplete short middle intended for Julian Edelman,0.670,-0.560
3,13:19,2,20,NWE 26,0,27,Tom Brady pass complete short left to James White for no gain,-0.560,-1.220
3,12:38,3,20,NWE 26,0,27,James White middle for 14 yards (tackle by Rontez Miles),-1.220,-0.720
3,12:07,4,6,NWE 40,0,27,"Ryan Allen punts 42 yards, fair catch by Nick Marshall",-0.720,-0.040
3,12:00,1,10,NYJ 18,0,27,Bilal Powell right guard for 4 yards (tackle by Alan Branch),0.040,0.140
3,11:21,2,6,NYJ 22,0,27,Ryan Fitzpatrick pass incomplete short left intended for Brandon Bostick,0.140,-0.660
3,11:18,3,6,NYJ 22,0,27,Ryan Fitzpatrick pass incomplete deep left intended for Robby Anderson,-0.660,-1.900
3,11:12,4,6,NYJ 22,0,27,"Lac Edwards punts 45 yards, returned by Cyrus Jones for 4 yards (tackle by Rontez Miles)",-1.900,-1.400
3,11:02,1,10,NWE 37,0,27,"Tom Brady sacked by Muhammad Wilkerson for -9 yards. Tom Brady fumbles (forced by Muhammad Wilkerson), recovered by Tom Brady at NWE-28",1.400,-0.360
3,10:21,2,19,NWE 28,0,27,Dion Lewis left guard for 3 yards (tackle by Calvin Pryor),-0.360,-0.620
3,9:52,3,16,NWE 31,0,27,Tom Brady pass complete deep middle to Julian Edelman for 28 yards (tackle by Doug Middleton),-0.620,2.850
3,9:05,1,10,NYJ 41,0,27,"Penalty on NYJ: Defensive 12 On-field, 5 yards (no play)",2.850,3.580
3,9:05,1,5,NYJ 36,0,27,LeGarrette Blount left guard for 3 yards (tackle by Sheldon Richardson and Calvin Pryor),3.580,3.390
3,8:26,2,2,NYJ 33,0,27,LeGarrette Blount right end for 1 yard (tackle by Freddie Bishop and Leonard Williams),3.390,2.810
3,7:51,3,1,NYJ 32,0,27,Tom Brady pass complete short right to James White for 7 yards (tackle by Darrelle Revis),2.810,3.910
3,6:57,1,10,NYJ 25,0,27,Tom Brady pass complete short left to Malcolm Mitchell for 8 yards (tackle by Juston Burris),3.910,4.550
3,6:37,2,2,NYJ 17,0,27,LeGarrette Blount middle for 1 yard (tackle by Darron Lee and Sheldon Richardson),4.550,4.060
3,6:01,3,1,NYJ 16,0,27,LeGarrette Blount right tackle for 8 yards (tackle by Rontez Miles and Doug Middleton),4.060,5.370
3,5:20,1,8,NYJ 8,0,27,LeGarrette Blount right guard for 2 yards (tackle by Sheldon Richardson and Muhammad Wilkerson),5.370,4.950
3,4:49,2,6,NYJ 6,0,27,LeGarrette Blount right tackle for 4 yards (tackle by Sheldon Richardson and Doug Middleton),4.950,4.950
3,4:11,3,2,NYJ 2,0,27,"Tom Brady sacked by David Harris for -11 yards. Penalty on Darrelle Revis: Defensive Holding, 1 yards (no play)",4.950,6.970
3,3:59,1,1,NYJ 1,0,27,LeGarrette Blount right tackle for no gain (tackle by Darrelle Revis),6.970,5.910
3,3:25,2,1,NYJ 1,0,33,"LeGarrette Blount middle for 1 yard, touchdown",5.910,7.000
3,3:22,,,NYJ 15,0,34,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:22,,,NWE 35,0,34,"Stephen Gostkowski kicks off 69 yards, returned by Nick Marshall for 31 yards (tackle by Elandon Roberts). Penalty on Brandon King: Offensive Offside, 5 yards (no play)",0.000,0.000
3,3:17,,,NWE 30,0,34,"Stephen Gostkowski kicks off 63 yards, muffed catch by Nick Marshall, recovered by Nick Marshall and returned for no gain",0.000,0.280
3,3:09,1,10,NYJ 14,0,34,"Penalty on NYJ: False Start, 5 yards (no play)",-0.280,-0.570
3,3:09,1,15,NYJ 9,0,34,Ryan Fitzpatrick pass complete short left to Brandon Marshall for 17 yards,-0.570,0.670
3,2:34,1,10,NYJ 26,0,34,Khiry Robinson left end for 4 yards,0.670,0.670
3,1:55,2,6,NYJ 30,0,34,Khiry Robinson left tackle for 5 yards (tackle by Elandon Roberts),0.670,0.630
3,1:17,3,1,NYJ 35,0,34,Quincy Enunwa right tackle for 12 yards (tackle by Logan Ryan and Devin McCourty),0.630,2.060
3,0:38,1,10,NYJ 47,0,34,"Ryan Fitzpatrick pass incomplete short right intended for Quincy Enunwa is intercepted by Malcolm Butler at NWE-42 and returned for 21 yards. Penalty on Brandon Shell: Face Mask (15 Yards), 15 yards",2.060,-4.110
3,0:27,1,10,NYJ 22,0,34,LeGarrette Blount right tackle for 6 yards (tackle by Jordan Jenkins and Calvin Pryor),4.110,4.460
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,NYJ 16,0,34,Dion Lewis middle for 3 yards (tackle by Jordan Jenkins and David Harris),4.460,4.390
4,14:35,3,1,NYJ 13,0,34,Dion Lewis right guard for 4 yards (tackle by Rontez Miles and Freddie Bishop),4.390,5.140
4,14:11,1,9,NYJ 9,0,34,Dion Lewis right guard for 2 yards (tackle by Deon Simon),5.140,4.760
4,13:36,2,7,NYJ 7,0,34,Jimmy Garoppolo pass incomplete short left intended for Chris Hogan,4.760,3.810
4,13:32,3,7,NYJ 7,0,34,"Jimmy Garoppolo pass incomplete short middle intended for Michael Floyd. Penalty on Juston Burris: Defensive Holding, 4 yards (no play)",3.810,6.510
4,13:27,1,3,NYJ 3,0,34,LeGarrette Blount right guard for 2 yards (tackle by David Harris),6.510,5.910
4,13:02,2,1,NYJ 1,0,34,LeGarrette Blount middle for no gain (tackle by Darron Lee and Leonard Williams),5.910,5.170
4,12:27,3,1,NYJ 1,0,40,"LeGarrette Blount right guard for 1 yard, touchdown",5.170,7.000
4,12:24,,,NYJ 15,0,41,Stephen Gostkowski kicks extra point good,0.000,0.000
4,12:24,,,NWE 35,0,41,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
4,12:24,1,10,NYJ 25,0,41,Bilal Powell right guard for 1 yard (tackle by Malcom Brown and Logan Ryan),0.610,0.200
4,11:49,2,9,NYJ 26,0,41,Ryan Fitzpatrick pass complete short right to Bilal Powell for 8 yards (tackle by Elandon Roberts),0.200,0.560
4,11:13,3,1,NYJ 34,0,41,Bilal Powell middle for no gain,0.560,-1.110
4,10:30,4,1,NYJ 34,0,41,Bilal Powell right tackle for 2 yards (tackle by Elandon Roberts),-1.110,1.330
4,9:53,1,10,NYJ 36,0,41,Ryan Fitzpatrick pass complete short middle to Devin Smith for 20 yards (tackle by Patrick Chung),1.330,2.650
4,9:15,1,10,NWE 44,0,41,Khiry Robinson left tackle for 9 yards (tackle by Duron Harmon),2.650,3.330
4,8:38,2,1,NWE 35,0,41,Khiry Robinson right guard for -2 yards,3.330,2.350
4,8:02,3,3,NWE 37,0,41,Ryan Fitzpatrick pass incomplete deep left intended for Robby Anderson (defended by Eric Rowe),2.350,0.790
4,7:53,4,3,NWE 37,0,41,Ryan Fitzpatrick pass complete short left to Charone Peake for 27 yards (tackle by Eric Rowe),0.790,4.910
4,7:13,1,10,NWE 10,0,41,Khiry Robinson left tackle for -1 yards (tackle by Devin McCourty and Trey Flowers),4.910,4.020
4,6:30,2,11,NWE 11,0,41,Ryan Fitzpatrick pass incomplete short middle intended for Quincy Enunwa,4.020,3.120
4,6:24,3,11,NWE 11,0,41,Ryan Fitzpatrick pass incomplete short left intended for Devin Smith,3.120,2.700
4,6:20,4,11,NWE 11,3,41,Nick Folk 29 yard field goal good,2.700,3.000
4,6:16,,,NYJ 35,3,41,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
4,6:16,1,10,NWE 25,3,41,Dion Lewis right end for 3 yards (tackle by Darron Lee),0.610,0.470
4,5:38,2,7,NWE 28,3,41,Jimmy Garoppolo pass complete short middle to Michael Floyd for 6 yards (tackle by Buster Skrine),0.470,0.560
4,5:01,3,1,NWE 34,3,41,Dion Lewis left guard for no gain (tackle by Leonard Williams and Jordan Jenkins),0.560,-1.110
4,4:23,4,1,NWE 34,3,41,Ryan Allen punts 43 yards,-1.110,-0.480
4,4:10,1,10,NYJ 23,3,41,Brandon Wilds left guard for 6 yards,0.480,0.740
4,3:34,2,4,NYJ 29,3,41,Brandon Wilds left tackle for 4 yards (tackle by Rob Ninkovich and Elandon Roberts),0.740,1.140
4,2:48,1,10,NYJ 33,3,41,Ryan Fitzpatrick pass complete deep left to Quincy Enunwa for 30 yards (tackle by Duron Harmon),1.140,3.120
4,2:40,1,10,NWE 37,3,41,Brandon Wilds middle for 3 yards (tackle by Elandon Roberts),3.120,2.980
4,2:08,2,7,NWE 34,3,41,Brandon Wilds left end for 1 yard (tackle by Elandon Roberts and Cyrus Jones),2.980,2.410
4,2:00,3,6,NWE 33,3,41,Ryan Fitzpatrick pass incomplete short left intended for Quincy Enunwa,2.410,1.160
4,1:55,4,6,NWE 33,3,41,Ryan Fitzpatrick pass incomplete deep left intended for Devin Smith,1.160,-1.140
4,1:50,1,10,NWE 33,3,41,Jimmy Garoppolo kneels for -1 yards,1.140,0.460
4,1:09,2,11,NWE 32,3,41,Jimmy Garoppolo kneels for no gain,0.460,-0.230
4,0:29,3,11,NWE 32,3,41,Jimmy Garoppolo kneels for -1 yards,-0.230,-1.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
