#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:40,ATL 22,6,2:44,25,Punt
2,1,3:38,ATL 20,3,1:56,5,Punt
3,1,0:41,ATL 20,7,3:29,46,Fumble
4,2,10:39,ATL 17,6,3:26,37,Punt
5,2,5:43,ATL 42,3,0:57,3,Punt
6,2,1:55,ATL 24,9,1:48,26,Punt
7,3,15:00,ATL 37,5,1:36,25,Punt
8,3,11:43,ATL 16,9,3:19,61,Field Goal
9,3,5:45,ATL 35,3,0:46,-8,Punt
10,3,2:12,ATL 34,2,0:42,6,Interception
11,4,15:00,ATL 20,6,3:12,80,Touchdown
12,4,9:32,ATL 28,7,2:15,72,Touchdown
13,4,5:33,STL 33,9,3:19,24,Downs
14,4,1:45,ATL 48,1,0:14,0,Interception
15,4,1:17,ATL 36,5,1:12,28,Downs
