#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 25,11,5:20,75,Touchdown
2,1,6:56,STL 5,6,3:18,95,Touchdown
3,1,1:42,STL 29,3,1:01,3,Punt
4,2,12:12,STL 41,3,1:33,3,Punt
5,2,7:13,STL 12,3,1:30,8,Punt
6,2,4:46,STL 20,6,2:51,80,Touchdown
7,2,0:07,STL 20,1,0:07,-1,End of Half
8,3,13:24,STL 12,3,1:41,8,Punt
9,3,8:24,STL 14,5,2:39,25,Punt
10,3,4:59,STL 29,5,2:47,25,Interception
11,3,1:30,STL 32,3,1:30,3,Punt
12,4,11:48,STL 17,4,2:16,24,Punt
13,4,7:17,STL 23,3,1:44,9,Interception
14,4,2:14,STL 9,3,0:29,2,Punt
15,4,1:31,,2,0:14,50,Touchdown
16,4,0:05,STL 36,1,0:05,-1,End of Game
