Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Aaron Banks,G,75,100%,0,0%,5,15%
Colton McKivitz,T,75,100%,0,0%,5,15%
Jake Brendel,C,75,100%,0,0%,3,9%
Trent Williams,T,75,100%,0,0%,0,0%
Brock Purdy,QB,75,100%,0,0%,0,0%
Christian McCaffrey,RB,71,95%,0,0%,0,0%
Brandon Aiyuk,WR,67,89%,0,0%,0,0%
George Kittle,TE,63,84%,0,0%,0,0%
Deebo Samuel,WR,54,72%,0,0%,0,0%
Spencer Burford,G,44,59%,0,0%,5,15%
Kyle Juszczyk,FB,43,57%,0,0%,7,21%
Jauan Jennings,WR,40,53%,0,0%,4,12%
Jon Feliciano,C,31,41%,0,0%,2,6%
Charlie Woerner,TE,15,20%,0,0%,27,82%
Chris Conley,WR,8,11%,0,0%,19,58%
Ray-Ray McCloud,WR,6,8%,0,0%,12,36%
Brayden Willis,TE,4,5%,0,0%,27,82%
Elijah Mitchell,RB,4,5%,0,0%,0,0%
Fred Warner,LB,0,0%,79,100%,6,18%
Tashaun Gipson,FS,0,0%,79,100%,5,15%
Charvarius Ward,CB,0,0%,79,100%,2,6%
Deommodore Lenoir,CB,0,0%,78,99%,6,18%
Ji'Ayir Brown,SS,0,0%,78,99%,1,3%
Oren Burks,LB,0,0%,71,90%,14,42%
Nick Bosa,DE,0,0%,68,86%,1,3%
Logan Ryan,FS,0,0%,62,78%,5,15%
Chase Young,DE,0,0%,55,70%,1,3%
Arik Armstead,DT,0,0%,53,67%,0,0%
Javon Hargrave,DT,0,0%,48,61%,0,0%
Randy Gregory,LB,0,0%,27,34%,5,15%
Kevin Givens,DT,0,0%,27,34%,5,15%
Javon Kinlaw,DT,0,0%,26,33%,5,15%
Demetrius Flannigan-Fowles,LB,0,0%,12,15%,20,61%
Dre Greenlaw,LB,0,0%,12,15%,0,0%
Robert Beal,DE,0,0%,8,10%,15,45%
Sebastian Joseph-Day,DT,0,0%,4,5%,2,6%
George Odum,FS,0,0%,1,1%,27,82%
Dee Winters,LB,0,0%,1,1%,22,67%
Ambry Thomas,CB,0,0%,1,1%,7,21%
Jordan Mason,RB,0,0%,0,0%,22,67%
Darrell Luter,CB,0,0%,0,0%,22,67%
Isaiah Oliver,CB,0,0%,0,0%,13,39%
Jake Moody,K,0,0%,0,0%,11,33%
Taybor Pepper,LS,0,0%,0,0%,10,30%
Mitch Wishnowsky,P,0,0%,0,0%,10,30%
Jaylon Moore,T,0,0%,0,0%,5,15%
Ben Bartch,G,0,0%,0,0%,5,15%
