#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:15,KAN 27,3,1:59,6,Punt
2,1,6:28,KAN 11,4,2:35,10,Punt
3,2,14:48,KAN 25,5,2:49,66,Fumble
4,2,9:16,KAN 20,3,1:27,-3,Punt
5,2,4:23,KAN 25,13,4:03,65,Field Goal
6,3,15:00,KAN 25,3,1:30,-2,Interception
7,3,12:31,KAN 2,3,1:46,9,Punt
8,3,9:02,KAN 14,9,4:01,47,Field Goal
9,3,3:59,KAN 27,3,1:27,8,Punt
10,3,2:32,SFO 16,1,0:04,16,Touchdown
11,4,11:22,KAN 25,12,5:36,69,Field Goal
12,4,1:53,KAN 25,11,1:50,64,Field Goal
13,5,7:22,KAN 25,13,7:19,75,Touchdown
