Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2,0:20,1,10,KAN 21,14,10,Patrick Mahomes kneels for -1 yards,0.340,0.000
2,0:18,,,,,,Timeout #1 by Denver Broncos,0.000,0.340
2,0:17,2,11,KAN 20,14,10,Patrick Mahomes middle for -4 yards,-0.340,0.000
2,0:14,,,,,,Timeout #2 by Denver Broncos,0.000,1.780
2,0:14,3,15,KAN 16,14,10,Anthony Sherman left end for 4 yards (tackle by DeMarcus Walker),-1.780,0.000
2,0:08,,,,,,Timeout #3 by Denver Broncos,0.000,2.030
2,0:08,4,11,KAN 20,14,10,Dustin Colquitt punts 77 yards,-2.030,0.280
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,14,10,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,DEN 25,14,10,C.J. Anderson left guard for 6 yards (tackle by Terrance Smith),0.610,0.870
3,14:36,2,4,DEN 31,14,10,C.J. Anderson middle for 5 yards (tackle by Keith Reaser),0.870,1.330
3,14:10,1,10,DEN 36,14,10,Paxton Lynch pass complete short left to Virgil Green for 6 yards (tackle by Kenneth Acker),1.330,1.600
3,13:39,2,4,DEN 42,14,10,C.J. Anderson middle for -3 yards (tackle by Tanoh Kpassagnon),1.600,0.500
3,13:02,3,7,DEN 39,14,10,Paxton Lynch pass incomplete short right intended for Bennie Fowler,0.500,-0.780
3,12:56,4,7,DEN 39,14,10,"Riley Dixon punts 49 yards, returned by Demarcus Robinson for -4 yards (tackle by Joseph Jones)",-0.780,0.380
3,12:44,1,10,KAN 8,14,10,Anthony Sherman middle for 2 yards (tackle by Adam Gotsis),-0.380,-0.630
3,12:05,2,8,KAN 10,14,10,Patrick Mahomes pass incomplete deep right intended for Demarcus Robinson,-0.630,-1.190
3,11:59,3,8,KAN 10,14,10,Patrick Mahomes pass complete short middle to Albert Wilson for 14 yards (tackle by Shaquil Barrett),-1.190,0.540
3,11:19,1,10,KAN 24,14,10,Patrick Mahomes pass complete short left to Demetrius Harris for 11 yards (tackle by Brendan Langley),0.540,1.270
3,10:42,1,10,KAN 35,14,10,Patrick Mahomes pass complete short right to Demarcus Robinson for 7 yards (tackle by Bradley Roby),1.270,1.670
3,10:06,2,3,KAN 42,14,10,Anthony Sherman middle for 9 yards (tackle by Deiontrez Mount),1.670,2.320
3,9:29,1,10,DEN 49,14,10,Patrick Mahomes pass complete short left to Demetrius Harris for 11 yards (tackle by Marcus Rios),2.320,3.050
3,8:49,1,10,DEN 38,14,10,Patrick Mahomes left tackle for 2 yards (tackle by Jerrol Garcia-Williams),3.050,2.780
3,8:10,2,8,DEN 36,14,10,Patrick Mahomes pass incomplete short right intended for Demarcus Robinson,2.780,2.080
3,8:05,3,8,DEN 36,14,10,Patrick Mahomes pass complete short left to Anthony Sherman for 7 yards (tackle by Jamal Carter),2.080,0.000
3,7:34,,,,,,Timeout #1 by Denver Broncos,0.000,-1.620
3,7:34,4,1,DEN 29,14,10,Anthony Sherman middle for 5 yards (tackle by Zaire Anderson and Will Parks),1.620,3.970
3,6:57,1,10,DEN 24,14,10,Patrick Mahomes pass complete short left to Demarcus Robinson for 10 yards (tackle by Marcus Rios),3.970,4.650
3,6:13,1,10,DEN 14,14,10,Patrick Mahomes pass incomplete short left intended for Demarcus Robinson,4.650,4.000
3,6:07,2,10,DEN 14,14,10,Patrick Mahomes pass complete short left to Anthony Sherman for 11 yards (tackle by Marcus Rios),4.000,6.510
3,5:36,1,3,DEN 3,14,10,Patrick Mahomes pass complete short left to Demarcus Robinson for 2 yards (tackle by Dymonte Thomas and Todd Davis),6.510,5.910
3,5:00,2,1,DEN 1,14,10,Penalty on DEN: Defensive 12 On-field (no play),5.910,5.910
3,4:41,2,1,DEN 1,14,10,Anthony Sherman middle for -1 yards (tackle by Shaquil Barrett),5.910,4.950
3,4:05,3,2,DEN 2,14,10,Patrick Mahomes pass incomplete short left intended for Demarcus Robinson,4.950,3.250
3,4:02,4,2,DEN 2,17,10,Harrison Butker 20 yard field goal good,3.250,3.000
3,3:58,,,KAN 35,17,10,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
3,3:58,1,10,DEN 25,17,10,C.J. Anderson middle for 4 yards (tackle by Ramik Wilson),0.610,0.600
3,3:17,2,6,DEN 29,23,10,"Paxton Lynch sacked by Chris Jones for -8 yards. Paxton Lynch fumbles (forced by Chris Jones), touchdown",0.600,-7.000
3,,,,DEN 15,24,10,Harrison Butker kicks extra point good,,
3,3:04,,,KAN 35,24,10,"Harrison Butker kicks off 70 yards, returned by De'Angelo Henderson for 27 yards (tackle by Jehu Chesson)",0.000,-0.410
3,2:59,1,10,DEN 22,24,10,Paxton Lynch pass complete short left to Bennie Fowler for 11 yards (tackle by Kenneth Acker),0.410,1.140
3,2:34,1,10,DEN 33,24,10,C.J. Anderson left end for 5 yards (tackle by Darrelle Revis),1.140,1.270
3,2:04,2,5,DEN 38,24,10,Paxton Lynch sacked by Ukeme Eligwe for -1 yards,1.270,0.430
3,1:18,3,6,DEN 37,24,10,Paxton Lynch sacked by Tanoh Kpassagnon for -7 yards,0.430,-1.370
3,0:42,4,13,DEN 30,24,10,"Riley Dixon punts 47 yards, fair catch by Demarcus Robinson",-1.370,-0.480
3,0:37,1,10,KAN 23,24,10,Patrick Mahomes pass complete short left to Albert Wilson for 5 yards (tackle by Kyle Peko),0.480,0.610
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,KAN 28,24,10,Patrick Mahomes pass complete short right to Albert Wilson for 19 yards (tackle by Shaquil Barrett),0.610,2.060
4,14:29,1,10,KAN 47,24,10,Anthony Sherman middle for 2 yards (tackle by Deiontrez Mount),2.060,1.790
4,13:51,2,8,KAN 49,24,10,Anthony Sherman right tackle for -1 yards (tackle by Deiontrez Mount),1.790,0.960
4,13:07,3,9,KAN 48,24,10,Patrick Mahomes pass incomplete short right intended for Anthony Sherman (defended by Brandon Marshall),0.960,-0.190
4,12:59,4,9,KAN 48,24,10,"Dustin Colquitt punts 32 yards, fair catch by Jordan Taylor",-0.190,-0.280
4,12:49,1,10,DEN 20,24,10,C.J. Anderson left tackle for 7 yards (tackle by Keith Reaser),0.280,0.680
4,12:18,2,3,DEN 27,24,10,C.J. Anderson left tackle for 10 yards (tackle by Terrance Smith),0.680,1.400
4,11:34,1,10,DEN 37,24,10,Paxton Lynch pass incomplete deep right intended for Jordan Taylor (defended by Terrance Mitchell),1.400,0.860
,,,,,,,"KAN challenged the pass completion ruling, and the original play was overturned.",,
4,11:29,2,10,DEN 37,24,10,De'Angelo Henderson right tackle for 5 yards (tackle by Leon McQuay and Tanoh Kpassagnon),0.860,0.830
4,11:02,3,5,DEN 42,24,10,"Paxton Lynch pass complete short right to Bennie Fowler for 9 yards (tackle by Terrance Mitchell). Penalty on Jarvis Jenkins: Roughing the Passer, 15 yards",0.830,3.310
4,10:40,1,10,KAN 34,24,10,Paxton Lynch pass complete short left to Jordan Taylor for 7 yards (tackle by Leon McQuay),3.310,3.720
4,10:15,2,3,KAN 27,24,10,De'Angelo Henderson right tackle for 3 yards (tackle by Tanoh Kpassagnon),3.720,3.970
4,9:42,1,10,KAN 24,24,10,Paxton Lynch pass complete short left to Jordan Taylor for 9 yards (tackle by Darrelle Revis),3.970,4.850
4,9:11,2,1,KAN 15,24,10,De'Angelo Henderson left tackle for 4 yards (tackle by Darrelle Revis),4.850,4.840
4,8:35,1,10,KAN 11,24,10,Paxton Lynch sacked by Tanoh Kpassagnon for -10 yards,4.840,2.940
4,7:56,2,20,KAN 21,24,10,Paxton Lynch pass incomplete short right intended for Jeff Heuerman (defended by Keith Reaser),2.940,2.280
4,7:51,3,20,KAN 21,24,10,Paxton Lynch for 5 yards (tackle by Terrance Smith),2.280,2.380
4,7:12,4,15,KAN 16,24,10,Paxton Lynch pass incomplete short right intended for Isaiah McKenzie is intercepted by Terrance Mitchell at KAN-2 and returned for 40 yards,2.380,-1.730
4,7:02,1,10,KAN 42,24,16,"Tyler Bray for no gain. Tyler Bray fumbles, recovered by Zaire Anderson at KAN-38 and returned for 38 yards, touchdown",1.730,-7.000
4,,,,KAN 15,24,17,Brandon McManus kicks extra point good,,
4,6:52,,,DEN 35,24,17,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.610
4,6:52,1,10,KAN 25,24,17,Anthony Sherman middle for 2 yards (tackle by DeMarcus Walker),0.610,0.330
4,6:12,2,8,KAN 27,24,17,Anthony Sherman right tackle for no gain (tackle by Deiontrez Mount),0.330,-0.360
4,5:31,3,8,KAN 27,24,17,Tyler Bray pass incomplete short right intended for Albert Wilson,-0.360,-1.570
4,5:27,4,8,KAN 27,24,17,"Dustin Colquitt punts 41 yards, returned by Jordan Taylor for 6 yards (tackle by Kenneth Acker)",-1.570,-1.470
4,5:16,1,10,DEN 38,24,17,Paxton Lynch pass complete deep left to Bennie Fowler for 22 yards,1.470,2.920
4,4:56,1,10,KAN 40,24,17,De'Angelo Henderson right guard for 3 yards (tackle by Jarvis Jenkins),2.920,2.780
4,4:28,2,7,KAN 37,24,17,Paxton Lynch sacked by Keith Reaser for 0 yards,2.780,2.080
4,4:19,3,7,KAN 37,24,17,Paxton Lynch pass complete short right to Devontae Booker for 25 yards (tackle by Kenneth Acker),2.080,4.780
4,4:11,1,10,KAN 12,24,17,Devontae Booker middle for 6 yards (tackle by Ramik Wilson),4.780,5.210
4,3:41,2,4,KAN 6,24,17,Paxton Lynch pass incomplete short right intended for Demaryius Thomas (defended by Leon McQuay),5.210,4.380
4,3:37,3,4,KAN 6,24,17,De'Angelo Henderson right end for no gain (tackle by Terrance Mitchell),4.380,0.000
4,2:58,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-3.000
4,2:58,4,4,KAN 6,24,23,"Paxton Lynch pass complete short left to Demaryius Thomas for 6 yards, touchdown",3.000,7.000
4,2:53,,,KAN 15,24,24,Brandon McManus kicks extra point good,0.000,0.000
4,2:53,,,DEN 35,24,24,"Brandon McManus kicks off 62 yards, returned by Albert Wilson for 18 yards (tackle by De'Angelo Henderson)",0.000,-0.340
4,2:45,1,10,KAN 21,24,24,Patrick Mahomes sacked by DeMarcus Walker for -7 yards,0.340,-1.250
4,2:00,2,17,KAN 14,24,24,Patrick Mahomes pass complete short left to Albert Wilson for 13 yards (tackle by Dymonte Thomas),-1.250,0.000
4,1:50,,,,,,Timeout #2 by Denver Broncos,0.000,0.100
4,1:50,3,4,KAN 27,24,24,"Patrick Mahomes pass incomplete deep left intended for Demarcus Robinson. Penalty on Todd Davis: Defensive Offside, 5 yards (no play)",-0.100,1.070
4,1:44,1,10,KAN 32,24,24,Patrick Mahomes pass complete short right to Demarcus Robinson for 12 yards,1.070,1.860
4,1:35,1,10,KAN 44,24,24,Patrick Mahomes pass complete short left to Albert Wilson for 13 yards,1.860,2.720
4,1:29,1,10,DEN 43,24,24,Patrick Mahomes pass incomplete deep middle intended for Demetrius Harris (defended by Jamal Carter),2.720,2.180
4,1:21,2,10,DEN 43,24,24,Patrick Mahomes pass complete short right to Albert Wilson for 14 yards (tackle by Marcus Rios),2.180,0.000
4,1:14,,,,,,Timeout #2 by Kansas City Chiefs,0.000,-3.640
4,1:14,1,10,DEN 29,24,24,Anthony Sherman right end for 2 yards (tackle by Brandon Marshall),3.640,3.370
4,1:09,2,8,DEN 27,24,24,Patrick Mahomes right end for 4 yards (tackle by Brandon Marshall),3.370,0.000
4,0:58,,,,,,Timeout #3 by Denver Broncos,0.000,-3.200
4,0:58,3,4,DEN 23,24,24,Anthony Sherman right tackle for 7 yards (tackle by Bradley Roby and Dymonte Thomas),3.200,4.510
4,0:23,1,10,DEN 16,24,24,Anthony Sherman middle for 4 yards (tackle by Jamal Carter),4.510,0.000
4,0:04,,,,,,Timeout #3 by Kansas City Chiefs,0.000,-4.570
4,0:04,2,6,DEN 12,27,24,Harrison Butker 30 yard field goal good,4.570,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
