Quarter,Time,Down,ToGo,Location,PIT,OAK,Detail,EPB,EPA
1,9:07,1,10,PIT 40,0,0,Justin Fargas right tackle for 1 yard (tackle by Larry Foote),2.920,2.510
1,8:33,2,9,PIT 39,0,0,Andrew Walter sacked by Clark Haggans for -7 yards,2.510,0.890
1,7:55,3,16,PIT 46,0,0,Andrew Walter pass incomplete deep middle intended for Randy Moss,0.890,0.200
1,7:50,4,16,PIT 46,0,0,"Shane Lechler punts 39 yards, fair catch by Santonio Holmes",0.200,0.380
1,7:43,1,10,PIT 7,0,0,Willie Parker middle for 7 yards (tackle by Kirk Morrison and Thomas Howard),-0.380,-0.250
1,7:03,2,3,PIT 14,0,0,Ben Roethlisberger sacked by Derrick Burgess for -3 yards,-0.250,-0.950
1,6:23,3,6,PIT 11,0,6,"Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson is intercepted by Nnamdi Asomugha at PIT-24 and returned for 24 yards, touchdown",-0.950,-7.000
1,,,,PIT 2,0,7,Sebastian Janikowski kicks extra point good,0.000,0.000
1,,,,OAK 30,0,7,"Sebastian Janikowski kicks off 78 yards, touchback",0.000,0.280
1,6:12,1,10,PIT 20,0,7,Willie Parker middle for 3 yards (tackle by Thomas Howard),0.280,0.140
1,5:33,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,0.140
1,5:33,2,7,PIT 23,0,7,Willie Parker right tackle for 2 yards (tackle by Tommy Kelly),0.140,-0.300
1,4:52,3,5,PIT 25,0,7,Ben Roethlisberger pass complete short middle to Cedrick Wilson for 8 yards (tackle by Kirk Morrison),-0.300,1.140
1,4:11,1,10,PIT 33,0,7,"Cedrick Wilson for no gain. Cedrick Wilson fumbles, recovered by Cedrick Wilson at PIT-26",1.140,-0.350
1,3:26,2,17,PIT 26,0,7,Ben Roethlisberger middle for 5 yards (tackle by Thomas Howard),-0.350,-0.360
1,2:44,3,12,PIT 31,0,7,Ben Roethlisberger sacked by Derrick Burgess for -6 yards,-0.360,-1.700
,,,,,,,"OAK challenged the ruling, and the play was upheld.",,
1,2:17,4,18,PIT 25,0,7,Chris Gardocki punts 24 yards,-1.700,-2.320
1,2:09,1,10,PIT 49,0,7,Andrew Walter pass incomplete short left intended for LaMont Jordan,2.320,1.780
1,2:04,2,10,PIT 49,0,7,Andrew Walter pass incomplete short right intended for Randal Williams,1.780,1.090
1,2:00,,,,0,7,Timeout #2 by Oakland Raiders,0.000,1.090
1,2:00,3,10,PIT 49,0,7,Andrew Walter pass complete short right to Ronald Curry for 9 yards (tackle by Bryant McFadden),1.090,0.590
1,1:37,4,1,PIT 40,0,7,Zack Crockett right tackle for -1 yards (tackle by Clark Haggans),0.590,-1.730
1,1:32,1,10,PIT 42,0,7,Ben Roethlisberger pass incomplete deep right intended for Cedrick Wilson,1.730,1.190
,,,,,,,"PIT challenged the ruling, and the play was upheld.",,
1,1:25,2,10,PIT 42,0,7,Willie Parker left end for 5 yards (tackle by Nnamdi Asomugha),1.190,1.160
1,1:20,3,5,PIT 47,0,7,"Penalty on Derrick Burgess: Defensive Offside, 5 yards (no play)",1.160,2.390
1,1:02,1,10,OAK 48,0,7,Willie Parker right end for -1 yards (tackle by Robert Thomas and Tyler Brayton),2.390,1.710
1,0:21,2,11,OAK 49,0,7,Willie Parker middle for 2 yards (tackle by Michael Huff),1.710,1.290
Quarter,Time,Down,ToGo,Location,PIT,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,OAK 47,0,7,Ben Roethlisberger pass complete short right to Verron Haynes for 11 yards (tackle by Stuart Schweigert),1.290,3.180
2,14:17,1,10,OAK 36,0,7,Willie Parker right tackle for no gain (tackle by Tommy Kelly),3.180,2.640
2,13:40,2,10,OAK 36,0,7,Willie Parker left end for 7 yards (tackle by Tyler Brayton),2.640,2.870
2,13:00,3,3,OAK 29,0,7,Ben Roethlisberger pass complete short left to Hines Ward for 10 yards (tackle by Tyrone Poole),2.870,4.310
2,12:32,1,10,OAK 19,0,7,Willie Parker right tackle for 1 yard (tackle by Michael Huff),4.310,3.880
2,11:50,2,9,OAK 18,0,7,Ben Roethlisberger pass complete short left to Jerame Tuman for 2 yards (tackle by Warren Sapp),3.880,3.410
2,10:57,3,7,OAK 16,0,7,Ben Roethlisberger pass complete short left to Heath Miller for 5 yards (tackle by Nnamdi Asomugha),3.410,2.820
2,10:50,4,2,OAK 11,3,7,Jeff Reed 29 yard field goal good,2.820,3.000
2,,,,PIT 30,3,7,"Jeff Reed kicks off 74 yards, returned by Chris Carr for 21 yards (tackle by Clint Kriewaldt)",0.000,-0.060
2,10:12,1,10,OAK 17,3,7,LaMont Jordan right end for 5 yards (tackle by Chris Hoke),-0.060,0.210
2,9:40,2,5,OAK 22,3,7,"LaMont Jordan right tackle for 5 yards (tackle by Brett Keisel). Penalty on Barry Sims: Offensive Holding, 10 yards (no play)",0.210,-1.150
2,9:21,2,15,OAK 12,3,7,Andrew Walter pass incomplete deep left intended for Jerry Porter (defended by Ike Taylor),-1.150,-2.010
2,9:14,3,15,OAK 12,3,7,Andrew Walter sacked by James Farrior for -8 yards,-2.010,-2.490
2,8:42,4,23,OAK 4,3,7,"Shane Lechler punts 51 yards, returned by Santonio Holmes for 12 yards (tackle by Adam Treu)",-2.490,-2.720
2,8:30,1,10,OAK 43,3,7,Ben Roethlisberger pass complete short right to Dan Kreider for 9 yards (tackle by Robert Thomas),2.720,3.390
2,8:03,2,1,OAK 34,3,7,Willie Parker left tackle for 6 yards (tackle by Kirk Morrison and Stuart Schweigert),3.390,3.710
2,7:26,1,10,OAK 28,3,7,Willie Parker middle for 5 yards (tackle by Thomas Howard and Michael Huff),3.710,3.840
2,6:48,2,5,OAK 23,3,7,Najeh Davenport right tackle for 4 yards (tackle by Kirk Morrison and Tyler Brayton),3.840,3.720
2,6:05,3,1,OAK 19,3,7,Najeh Davenport right tackle for -2 yards (tackle by Kirk Morrison),3.720,2.160
2,5:22,4,3,OAK 21,6,7,Jeff Reed 39 yard field goal good,2.160,3.000
2,,,,PIT 30,6,7,"Jeff Reed kicks off 71 yards, returned by Chris Carr for 50 yards (tackle by Anthony Smith)",0.000,2.190
2,5:08,1,10,OAK 49,6,7,Justin Fargas right tackle for 9 yards (tackle by Ryan Clark),2.190,2.860
2,4:31,2,1,PIT 42,6,7,Justin Fargas right end for 2 yards (tackle by James Farrior),2.860,2.920
2,3:51,1,10,PIT 40,6,7,Justin Fargas middle for 6 yards (tackle by Larry Foote),2.920,3.180
2,3:20,2,4,PIT 34,6,7,Justin Fargas right guard for 5 yards (tackle by Brett Keisel and Clark Haggans),3.180,3.640
2,2:36,1,10,PIT 29,6,7,Justin Fargas right end for 2 yards (tackle by Aaron Smith),3.640,3.370
2,2:00,2,8,PIT 27,6,7,Justin Fargas left end for 4 yards (tackle by Ryan Clark),3.370,3.200
2,1:16,3,4,PIT 23,6,7,Andrew Walter pass complete deep middle to Jerry Porter for 19 yards (tackle by Deshea Townsend),3.200,6.280
2,0:27,1,4,PIT 4,6,7,Justin Fargas right end for 3 yards (tackle by James Farrior),6.280,5.910
2,0:18,,,,6,7,Timeout #3 by Oakland Raiders,0.000,5.910
2,0:18,2,1,PIT 1,6,7,Andrew Walter pass incomplete short left intended for Chad Slaughter (defended by Joey Porter),5.910,5.170
2,0:12,3,1,PIT 1,6,7,Andrew Walter pass incomplete short right intended for Courtney Anderson,5.170,3.550
2,0:07,4,1,PIT 1,6,10,Sebastian Janikowski 19 yard field goal good,3.550,3.000
2,,,,OAK 30,6,10,"Sebastian Janikowski kicks off 54 yards, returned by Najeh Davenport for 15 yards (tackle by Jarrod Cooper)",0.000,0.940
Quarter,Time,Down,ToGo,Location,PIT,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,6,10,"Jeff Reed kicks off 55 yards, returned by Chris Carr for 21 yards (tackle by Ryan Clark)",0.000,1.330
3,14:56,1,10,OAK 36,6,10,"Justin Fargas middle for 3 yards (tackle by Larry Foote). Penalty on Larry Foote: Unsportsmanlike Conduct, 15 yards",1.330,2.520
3,14:29,1,10,PIT 46,6,10,Justin Fargas middle for 3 yards (tackle by Aaron Smith),2.520,2.380
3,14:29,2,7,PIT 43,6,10,"Penalty on Joey Porter: Unsportsmanlike Conduct, 15 yards (no play)",2.380,3.710
3,13:54,1,10,PIT 28,6,10,Justin Fargas middle for 6 yards (tackle by Troy Polamalu and Larry Foote),3.710,3.980
3,13:23,2,4,PIT 22,6,10,Justin Fargas middle for -1 yards (tackle by Troy Polamalu),3.980,3.140
3,12:32,3,5,PIT 23,6,10,Andrew Walter pass incomplete short left intended for Randy Moss,3.140,1.980
3,12:28,4,5,PIT 23,6,13,Sebastian Janikowski 41 yard field goal good,1.980,3.000
3,,,,OAK 30,6,13,"Sebastian Janikowski kicks off 67 yards, returned by Santonio Holmes for 18 yards (tackle by Sam Williams)",0.000,0.340
3,12:17,1,10,PIT 21,6,13,Willie Parker left tackle for 6 yards (tackle by Kirk Morrison),0.340,0.610
3,11:39,2,4,PIT 27,6,13,Ben Roethlisberger pass incomplete short left intended for Hines Ward,0.610,-0.100
3,11:34,3,4,PIT 27,6,13,Ben Roethlisberger sacked by Tommy Kelly for -9 yards,-0.100,-2.240
3,10:56,4,13,PIT 18,6,13,"Chris Gardocki punts 45 yards, returned by Chris Carr for 4 yards (tackle by Greg Warren)",-2.240,-1.660
3,10:46,1,10,OAK 41,6,13,Justin Fargas left tackle for 6 yards (tackle by Clint Kriewaldt),1.660,1.930
3,10:13,2,4,OAK 47,6,13,Justin Fargas right tackle for 2 yards (tackle by Larry Foote),1.930,1.490
3,9:29,3,2,OAK 49,6,13,ReShard Lee left end for -2 yards (tackle by Troy Polamalu),1.490,-0.260
3,8:53,4,4,OAK 47,6,13,"Shane Lechler punts 53 yards, touchback",-0.260,-0.280
3,8:43,1,10,PIT 20,6,13,Willie Parker middle for 5 yards (tackle by Kirk Morrison and Anttaj Hawthorne),0.280,0.410
3,8:10,2,5,PIT 25,6,13,Willie Parker left end for -2 yards (tackle by Terdell Sands and Sam Williams),0.410,-0.560
3,7:26,3,7,PIT 23,6,13,"Penalty on Chris Kemoeatu: False Start, 5 yards (no play)",-0.560,-1.330
3,7:00,3,12,PIT 18,6,13,Ben Roethlisberger sacked by Tommy Kelly and Derrick Burgess for -3 yards,-1.330,-2.440
3,6:34,4,15,PIT 15,6,13,"Chris Gardocki punts 48 yards, returned by Chris Carr for 4 yards (tackle by Sean Morey)",-2.440,-1.660
3,6:23,1,10,OAK 41,6,13,Andrew Walter pass complete short right to Randy Moss for 9 yards (tackle by Ike Taylor),1.660,2.340
3,5:51,2,1,OAK 50,6,13,Justin Fargas middle for 1 yard (tackle by Brett Keisel),2.340,2.320
3,5:19,1,10,PIT 49,6,13,"Andrew Walter pass incomplete deep right intended for Randy Moss (defended by Ike Taylor). Penalty on Jake Grove: Offensive Holding, 10 yards (no play)",2.320,1.660
3,5:11,1,20,OAK 41,6,13,LaMont Jordan left end for 7 yards (tackle by Troy Polamalu),1.660,1.380
3,4:40,2,13,OAK 48,6,13,"LaMont Jordan right tackle for 2 yards (tackle by Chris Hoke and Clint Kriewaldt). Penalty on Courtney Anderson: Offensive Holding, 10 yards",1.380,0.300
3,4:10,2,21,OAK 40,6,13,Andrew Walter pass complete short right to Zack Crockett for 3 yards (tackle by Larry Foote and Travis Kirschke),0.300,0.040
3,3:26,3,18,OAK 43,6,13,Andrew Walter sacked by Travis Kirschke for -8 yards,0.040,-1.040
3,2:56,4,26,OAK 35,6,13,"Shane Lechler punts 53 yards, fair catch by Santonio Holmes",-1.040,0.350
3,2:48,1,10,PIT 12,6,13,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes,-0.350,-0.780
3,2:44,2,10,PIT 12,6,13,Ben Roethlisberger pass complete short left to Heath Miller for 5 yards (tackle by Nnamdi Asomugha),-0.780,-0.840
3,2:00,3,5,PIT 17,6,13,Ben Roethlisberger pass complete deep left to Santonio Holmes for 38 yards (tackle by Nnamdi Asomugha). Penalty on Nnamdi Asomugha: Defensive Holding (Declined),-0.840,2.590
3,1:32,1,10,OAK 45,6,13,Ben Roethlisberger pass complete short right to Hines Ward for 8 yards (tackle by Fabian Washington),2.590,3.120
3,1:24,2,2,OAK 37,6,13,Willie Parker middle for no gain (tackle by Tommy Kelly),3.120,2.410
3,0:11,3,2,OAK 37,6,13,Ben Roethlisberger pass complete short left to Hines Ward for 1 yard (tackle by Tyrone Poole),2.410,0.890
Quarter,Time,Down,ToGo,Location,PIT,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,OAK 36,6,13,Ben Roethlisberger pass incomplete short middle intended for Hines Ward is intercepted by Kirk Morrison at OAK-38 and returned for 1 yard,0.890,-1.530
4,14:54,1,10,OAK 39,6,13,Justin Fargas right end for 5 yards (tackle by Clark Haggans),1.530,1.660
4,14:31,2,5,OAK 44,6,13,"LaMont Jordan right end for 6 yards (tackle by Ryan Clark and Chris Hoke). Penalty on Jake Grove: Tripping, 10 yards (no play)",1.660,0.310
4,14:05,2,15,OAK 34,6,13,Andrew Walter pass incomplete intended for Courtney Anderson,0.310,-0.360
4,14:00,3,15,OAK 34,6,13,Andrew Walter sacked by Joey Porter for -6 yards,-0.360,-1.500
4,13:26,4,21,OAK 28,6,13,"Shane Lechler punts 49 yards, fair catch by Santonio Holmes",-1.500,-0.480
4,13:19,1,10,PIT 23,6,13,Ben Roethlisberger pass complete deep middle to Hines Ward for 19 yards (tackle by Stuart Schweigert),0.480,1.730
4,12:43,1,10,PIT 42,6,13,Willie Parker right tackle for -2 yards (tackle by Kirk Morrison),1.730,0.920
4,12:04,2,12,PIT 40,6,13,Ben Roethlisberger pass complete short middle to Dan Kreider for 11 yards (tackle by Sam Williams and Thomas Howard),0.920,1.690
4,11:23,3,1,OAK 49,6,13,Willie Parker right tackle for 39 yards (tackle by Stuart Schweigert),1.690,4.910
4,10:39,1,10,OAK 10,6,13,Najeh Davenport right tackle for 3 yards (tackle by Sam Williams),4.910,4.760
4,9:54,2,7,OAK 7,6,13,Ben Roethlisberger pass incomplete short right intended for Heath Miller,4.760,3.810
4,9:49,3,7,OAK 7,6,19,"Ben Roethlisberger pass incomplete is intercepted by Chris Carr at OAK-0 and returned for 100 yards, touchdown",3.810,-7.000
4,,,,PIT 2,6,20,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,6,20,"Sebastian Janikowski kicks off 49 yards, returned by Najeh Davenport for 25 yards (tackle by Robert Thomas)",0.000,1.990
4,9:25,1,10,PIT 46,6,20,Ben Roethlisberger pass complete short middle to Hines Ward for 5 yards (tackle by Chris Carr),1.990,2.130
4,9:01,2,5,OAK 49,6,20,Ben Roethlisberger pass complete short right to Santonio Holmes for 5 yards (tackle by Fabian Washington),2.130,2.650
4,8:35,1,10,OAK 44,6,20,Willie Parker middle for -2 yards (tackle by Terdell Sands),2.650,1.840
4,8:14,2,12,OAK 46,6,20,Ben Roethlisberger pass complete short left to Cedrick Wilson for 8 yards (tackle by Nnamdi Asomugha),1.840,2.210
4,7:45,3,4,OAK 38,6,20,Ben Roethlisberger pass complete short left to Cedrick Wilson for 13 yards (tackle by Nnamdi Asomugha),2.210,3.910
4,7:24,1,10,OAK 25,12,20,"Ben Roethlisberger pass complete short left to Willie Parker for 25 yards, touchdown",3.910,7.000
4,,,,OAK 2,13,20,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,13,20,"Jeff Reed kicks off 74 yards, touchback",0.000,0.280
4,7:18,1,10,OAK 20,13,20,LaMont Jordan left end for no gain (tackle by Larry Foote and Clark Haggans),0.280,-0.270
4,6:43,2,10,OAK 20,13,20,"LaMont Jordan right tackle for 1 yard (tackle by Aaron Smith). Penalty on Aaron Smith: Unnecessary Roughness, 15 yards",-0.270,1.330
4,6:17,1,10,OAK 36,13,20,Justin Fargas left end for -3 yards (tackle by Clark Haggans),1.330,0.390
4,5:37,2,13,OAK 33,13,20,Andrew Walter pass incomplete short middle intended for Jerry Porter is intercepted by Joey Porter at OAK-47 and returned for 7 yards,0.390,-2.920
4,5:29,1,10,OAK 40,13,20,Ben Roethlisberger pass complete deep left to Hines Ward for 27 yards (tackle by Stuart Schweigert),2.920,4.710
4,4:48,1,10,OAK 13,13,20,Willie Parker middle for 1 yard (tackle by Tommy Kelly and Warren Sapp),4.710,4.220
4,4:21,2,9,OAK 12,13,20,Ben Roethlisberger pass complete short left to Cedrick Wilson for 7 yards (tackle by Nnamdi Asomugha),4.220,4.780
4,3:38,3,2,OAK 5,13,20,Ben Roethlisberger pass complete short left to Hines Ward for 4 yards (tackle by Nnamdi Asomugha and Chris Carr),4.780,6.970
4,2:59,1,1,OAK 1,13,20,Willie Parker middle for no gain (tackle by Robert Thomas),6.970,5.910
4,2:24,2,1,OAK 1,13,20,Najeh Davenport right guard for -4 yards (tackle by Robert Thomas),5.910,4.260
4,2:00,3,5,OAK 5,13,20,"Penalty on Najeh Davenport: False Start, 5 yards (no play)",4.260,3.130
4,2:00,3,10,OAK 10,13,20,Ben Roethlisberger pass complete short left to Hines Ward for 7 yards (tackle by Nnamdi Asomugha),3.130,3.040
4,1:46,,,,13,20,Timeout #1 by Pittsburgh Steelers,0.000,3.040
4,1:46,4,3,OAK 3,13,20,Ben Roethlisberger pass incomplete short middle intended for Santonio Holmes (defended by Kirk Morrison),3.040,0.380
4,1:38,1,10,OAK 3,13,20,Justin Fargas right tackle for 1 yard (tackle by Ryan Clark),-0.380,-0.710
4,1:35,,,,13,20,Timeout #2 by Pittsburgh Steelers,0.000,-0.710
4,1:35,2,9,OAK 4,13,20,LaMont Jordan left tackle for 6 yards (tackle by Troy Polamalu),-0.710,-0.600
4,1:30,,,,13,20,Timeout #3 by Pittsburgh Steelers,0.000,-0.600
4,1:30,3,3,OAK 10,13,20,LaMont Jordan middle for no gain (tackle by Aaron Smith),-0.600,-2.490
4,0:45,,,,13,20,Timeout #1 by Oakland Raiders,0.000,-2.490
4,0:44,4,3,OAK 10,13,20,Shane Lechler punts 51 yards,-2.490,-1.530
4,0:36,1,10,PIT 39,13,20,Ben Roethlisberger pass complete deep left to Cedrick Wilson for 17 yards (tackle by Fabian Washington),1.530,2.650
4,0:22,1,10,OAK 44,13,20,Ben Roethlisberger spiked the ball,2.650,2.110
4,0:20,2,10,OAK 44,13,20,Ben Roethlisberger sacked by Warren Sapp for -9 yards,2.110,0.230
4,0:06,3,19,PIT 47,13,20,Ben Roethlisberger spiked the ball,0.230,-0.260
4,0:05,4,19,PIT 47,13,20,Ben Roethlisberger pass complete deep right to Nate Washington for 49 yards (tackle by Chris Carr),-0.260,6.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
