#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 20,3,2:08,5,Punt
2,1,11:08,PIT 18,3,0:59,3,Interception
3,1,7:43,PIT 7,3,1:31,4,Interception
4,1,6:12,PIT 20,6,4:03,5,Punt
5,1,1:32,PIT 42,12,6:14,47,Field Goal
6,2,8:30,OAK 43,6,3:13,22,Field Goal
7,2,0:04,,0,0:04,0,End of Half
8,3,12:23,PIT 21,3,1:37,-3,Punt
9,3,8:43,PIT 20,3,2:20,-5,Punt
10,3,2:48,PIT 12,7,2:54,52,Interception
11,4,13:19,PIT 23,7,3:47,70,Interception
12,4,9:32,PIT 46,6,2:13,54,Touchdown
13,4,5:29,OAK 40,8,3:51,37,Downs
14,4,0:36,PIT 39,5,0:36,57,End of Game
