Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2,11:30,2,7,CAR 35,6,7,Cam Newton pass complete short middle to Greg Olsen for 13 yards (tackle by Curtis Lofton),0.930,2.130
2,10:49,1,10,CAR 48,6,7,Cam Newton pass complete short right to Steve Smith for -3 yards (tackle by Keenan Lewis),2.130,1.180
2,10:06,2,13,CAR 45,6,7,Cam Newton pass complete short middle to Steve Smith for 7 yards (tackle by Curtis Lofton),1.180,1.420
2,9:19,3,6,NOR 48,6,7,Cam Newton pass complete short right to Greg Olsen for 1 yard (tackle by Corey White and John Jenkins),1.420,0.130
2,8:34,4,5,NOR 47,6,7,"Brad Nortman punts 33 yards, fair catch by Darren Sproles",0.130,0.280
2,8:28,1,10,NOR 14,6,7,Drew Brees pass complete short middle to Marques Colston for 13 yards (tackle by Captain Munnerlyn),-0.280,0.740
2,7:50,1,10,NOR 27,6,7,Drew Brees pass complete short right to Jimmy Graham for 8 yards (tackle by Quintin Mikell),0.740,1.280
2,7:25,2,2,NOR 35,6,7,Mark Ingram left guard for 3 yards (tackle by Quintin Mikell),1.280,1.470
2,6:51,1,10,NOR 38,6,7,"Drew Brees pass incomplete short right intended for Jed Collins. Penalty on Captain Munnerlyn: Defensive Holding (Declined), Penalty on Chase Blackburn: Defensive Offside, 5 yards (no play)",1.470,2.200
2,6:44,1,5,NOR 43,6,7,Drew Brees pass complete short left to Kenny Stills for 14 yards (tackle by Luke Kuechly). Penalty on Drayton Florence: Defensive Pass Interference (Declined),2.200,2.720
2,6:17,1,10,CAR 43,6,7,Drew Brees pass complete deep middle to Ben Watson for 20 yards (tackle by Quintin Mikell),2.720,4.040
2,5:31,1,10,CAR 23,6,7,Robert Meachem left end for 4 yards (tackle by Luke Kuechly),4.040,4.040
2,5:05,1,10,CAR 23,6,7,Timeout #1 by New Orleans Saints,4.040,4.050
2,5:05,2,6,CAR 19,6,7,Pierre Thomas left tackle for 4 yards (tackle by Star Lotulelei),4.050,4.050
2,4:22,3,2,CAR 15,6,7,Khiry Robinson left end for 6 yards (tackle by Luke Kuechly),4.050,5.140
2,3:40,1,9,CAR 9,6,7,Drew Brees pass incomplete short right intended for Jimmy Graham,5.140,4.380
2,3:36,2,9,CAR 9,6,7,"Drew Brees pass incomplete short left intended for Darren Sproles. Penalty on Michael Mitchell: Defensive Pass Interference, 5 yards (no play)",4.380,6.280
2,3:33,1,4,CAR 4,6,7,"Drew Brees pass complete short right to Marques Colston for 4 yards. Penalty on Ben Grubbs: Offensive Holding, 10 yards (no play)",6.280,4.440
2,3:28,1,14,CAR 14,6,7,Drew Brees pass complete short left to Pierre Thomas for -1 yards (tackle by Thomas Davis),4.440,3.460
2,2:49,2,15,CAR 15,6,13,"Drew Brees pass complete short middle to Marques Colston for 15 yards, touchdown",3.460,7.000
2,2:49,,,CAR 2,6,14,Garrett Hartley kicks extra point good,0.000,0.000
2,2:49,,,NOR 35,6,14,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,2:44,1,10,CAR 20,6,14,DeAngelo Williams left guard for 2 yards (tackle by Cameron Jordan),0.280,0.000
2,2:22,2,8,CAR 22,6,14,Cam Newton pass incomplete short middle intended for Brandon LaFell,0.000,-0.690
2,2:18,3,8,CAR 22,6,14,Cam Newton sacked by Cameron Jordan for -12 yards,-0.690,-0.690
2,2:13,3,8,CAR 22,6,14,Timeout #2 by New Orleans Saints,-0.690,-2.490
2,2:13,4,20,CAR 10,6,14,"Brad Nortman punts 56 yards, returned by Darren Sproles for 15 yards (tackle by J.J. Jansen). Penalty on Khiry Robinson: Offensive Holding, 10 yards",-2.490,-0.540
2,2:01,1,10,NOR 24,6,14,Drew Brees pass complete deep right to Lance Moore for 21 yards (tackle by Michael Mitchell),0.540,1.930
2,1:55,1,10,NOR 45,6,14,Drew Brees pass complete short right to Marques Colston for 19 yards (tackle by Michael Mitchell),1.930,3.180
2,1:50,1,10,CAR 36,6,14,Drew Brees pass complete short right to Darren Sproles for 20 yards (tackle by Michael Mitchell),3.180,4.510
2,1:42,1,10,CAR 16,6,14,Drew Brees pass complete short right to Jimmy Graham for no gain,4.510,3.900
2,1:10,2,10,CAR 16,6,14,Drew Brees pass complete short right to Lance Moore for 11 yards (tackle by Luke Kuechly),3.900,6.060
2,0:28,1,5,CAR 5,6,14,Drew Brees sacked by Mario Addison for 0 yards,6.060,6.060
2,0:22,1,5,CAR 5,6,14,Timeout #3 by New Orleans Saints,6.060,5.150
2,0:22,2,5,CAR 5,6,20,"Drew Brees pass complete short right to Jimmy Graham for 5 yards, touchdown",5.150,7.000
2,0:22,,,CAR 2,6,21,Garrett Hartley kicks extra point good,0.000,0.000
2,0:22,,,NOR 35,6,21,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,0:18,1,10,CAR 20,6,21,DeAngelo Williams right tackle for 8 yards (tackle by Tom Johnson and Malcolm Jenkins),0.280,0.810
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,6,21,"Graham Gano kicks off 71 yards, returned by Travaris Cadet for 22 yards (tackle by Mario Addison)",0.000,0.140
3,14:56,1,10,NOR 16,6,21,Drew Brees pass complete short right to Robert Meachem for 7 yards (tackle by Quintin Mikell). Penalty on Charles Johnson: Defensive Holding (Declined),-0.140,0.420
3,14:38,2,3,NOR 23,6,21,Pierre Thomas right tackle for -1 yards (tackle by Star Lotulelei),0.420,-0.570
3,14:02,3,4,NOR 22,6,21,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Captain Munnerlyn),-0.570,-1.900
3,13:58,4,4,NOR 22,6,21,"Thomas Morstead punts 48 yards, out of bounds",-1.900,-0.940
3,13:50,1,10,CAR 30,6,21,Cam Newton pass complete short right to Greg Olsen for 3 yards (tackle by Keenan Lewis),0.940,0.800
3,13:13,2,7,CAR 33,6,21,Jonathan Stewart right guard for 16 yards (tackle by Malcolm Jenkins),0.800,2.190
3,12:33,1,10,CAR 49,6,21,Cam Newton pass complete short left to Jonathan Stewart for 16 yards (tackle by Keenan Lewis),2.190,3.250
3,11:54,1,10,NOR 35,6,21,DeAngelo Williams left tackle for 1 yard (tackle by Parys Haralson),3.250,2.840
3,11:10,2,9,NOR 34,6,21,Cam Newton pass incomplete deep middle intended for Brandon LaFell,2.840,2.150
3,11:04,3,9,NOR 34,6,21,Cam Newton pass complete short right to Greg Olsen for 3 yards (tackle by Kenny Vaccaro),2.150,1.340
3,10:25,4,6,NOR 31,6,21,Graham Gano 49 yard field goal no good,1.340,-1.530
3,10:19,1,10,NOR 39,6,21,Drew Brees pass complete short right to Darren Sproles for 2 yards (tackle by Luke Kuechly),1.530,1.260
3,9:39,2,8,NOR 41,6,21,Drew Brees pass complete short left to Jed Collins for 4 yards (tackle by Luke Kuechly),1.260,1.090
3,8:58,3,4,NOR 45,6,21,Drew Brees pass complete short left to Jimmy Graham for 15 yards (tackle by Melvin White),1.090,2.920
3,8:14,1,10,CAR 40,6,21,Pierre Thomas right tackle for 5 yards (tackle by Dwan Edwards),2.920,3.050
3,7:36,2,5,CAR 35,6,21,Drew Brees pass incomplete short left intended for Jimmy Graham (defended by Quintin Mikell),3.050,2.340
3,7:32,3,5,CAR 35,6,21,Drew Brees pass complete short left to Kenny Stills for 8 yards (tackle by Melvin White),2.340,3.780
3,6:50,1,10,CAR 27,6,21,Drew Brees pass complete short left to Marques Colston for 15 yards (tackle by Luke Kuechly),3.780,4.780
3,6:00,1,10,CAR 12,6,21,Pierre Thomas right tackle for 1 yard (tackle by Charles Johnson),4.780,4.270
3,5:17,2,9,CAR 11,6,21,Drew Brees pass complete short right to Marques Colston for 10 yards (tackle by Quintin Mikell),4.270,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
3,5:03,1,1,CAR 1,6,21,Jed Collins left guard for no gain (tackle by Luke Kuechly),6.970,5.910
3,4:33,2,1,CAR 1,6,21,Drew Brees pass incomplete short right intended for Jimmy Graham,5.910,5.170
3,4:27,3,1,CAR 1,6,21,Drew Brees pass incomplete short right intended for Jimmy Graham,5.170,3.550
3,4:21,4,1,CAR 1,6,24,Garrett Hartley 19 yard field goal good,3.550,3.000
3,4:21,,,NOR 35,6,24,"Thomas Morstead kicks off 73 yards, returned by Ted Ginn for 35 yards (tackle by Will Herring)",0.000,-0.740
3,4:12,1,10,CAR 27,6,24,Cam Newton pass complete short middle to Greg Olsen for 4 yards (tackle by Curtis Lofton),0.740,0.740
3,3:38,2,6,CAR 31,6,24,Cam Newton pass complete short middle to Greg Olsen for 10 yards (tackle by Curtis Lofton),0.740,1.660
3,3:12,1,10,CAR 41,6,24,DeAngelo Williams left guard for 3 yards (tackle by Curtis Lofton and Akiem Hicks),1.660,1.530
3,2:36,2,7,CAR 44,6,24,Cam Newton pass incomplete deep middle intended for Greg Olsen,1.530,0.830
3,2:30,3,7,CAR 44,6,24,Cam Newton sacked by Junior Galette for -10 yards,0.830,-1.110
3,2:04,4,17,CAR 34,6,24,Brad Nortman punts 28 yards,-1.110,-1.470
3,1:55,1,10,NOR 38,6,24,"Penalty on Jimmy Graham: False Start, 5 yards (no play)",1.470,1.140
3,1:55,1,15,NOR 33,6,24,Drew Brees pass complete short right to Marques Colston for 8 yards (tackle by Thomas Davis),1.140,1.330
3,1:23,2,7,NOR 41,6,24,Drew Brees pass incomplete deep right intended for Robert Meachem (defended by Drayton Florence),1.330,0.630
3,1:18,3,7,NOR 41,6,24,Drew Brees pass incomplete short right intended for Marques Colston,0.630,-0.650
3,1:14,4,7,NOR 41,6,24,"Thomas Morstead punts 36 yards, fair catch by Ted Ginn",-0.650,-0.480
3,1:06,1,10,CAR 23,6,24,Cam Newton pass incomplete deep left intended for Greg Olsen,0.480,-0.070
3,1:00,2,10,CAR 23,6,24,Mike Tolbert left guard for 4 yards (tackle by John Jenkins),-0.070,-0.230
3,0:15,3,6,CAR 27,6,24,Cam Newton left tackle for 8 yards (tackle by Junior Galette),-0.230,1.270
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 35,6,24,"Cam Newton pass complete short right to Brandon LaFell for 22 yards (tackle by Malcolm Jenkins and Kenny Vaccaro). Penalty on Byron Bell: Illegal Use of Hands, 10 yards (no play)",1.270,0.610
4,14:28,1,20,CAR 25,6,24,Cam Newton pass incomplete short right intended for Ted Ginn (defended by Corey White),0.610,-0.630
4,14:24,2,20,CAR 25,6,24,Cam Newton pass incomplete short right intended for Steve Smith,-0.630,-1.290
4,14:17,3,20,CAR 25,6,24,Cam Newton sacked by Cameron Jordan for -7 yards,-1.290,-2.240
4,13:51,4,27,CAR 18,6,24,"Brad Nortman punts 57 yards, returned by Darren Sproles for 17 yards (tackle by Mario Addison)",-2.240,-1.730
4,13:38,1,10,NOR 42,6,24,Pierre Thomas right end for 1 yard (tackle by Chase Blackburn),1.730,1.320
4,12:59,2,9,NOR 43,6,24,"Drew Brees pass incomplete short right intended for Marques Colston. Penalty on Captain Munnerlyn: Defensive Holding, 5 yards (no play)",1.320,2.130
4,12:51,1,10,NOR 48,6,24,Drew Brees pass incomplete short left intended for Robert Meachem,2.130,1.580
4,12:48,2,10,NOR 48,6,24,Drew Brees pass incomplete short right intended for Jimmy Graham (defended by Chase Blackburn),1.580,0.890
4,12:42,3,10,NOR 48,6,24,Drew Brees pass complete short right to Marques Colston for 18 yards (tackle by Michael Mitchell),0.890,3.310
4,12:00,1,10,CAR 34,6,24,Pierre Thomas right end for no gain (tackle by Luke Kuechly),3.310,2.770
4,11:24,2,10,CAR 34,6,24,Drew Brees pass complete short middle to Pierre Thomas for 4 yards (tackle by Luke Kuechly),2.770,2.610
4,10:42,3,6,CAR 30,6,24,Drew Brees pass complete short middle to Jimmy Graham for 22 yards (tackle by Melvin White),2.610,5.370
4,9:58,1,8,CAR 8,6,30,"Drew Brees pass complete short left to Jimmy Graham for 8 yards, touchdown",5.370,7.000
4,9:58,,,CAR 2,6,31,Garrett Hartley kicks extra point good,0.000,0.000
4,9:58,,,NOR 35,6,31,"Thomas Morstead kicks off 64 yards, returned by Ted Ginn for 38 yards (tackle by Kenny Vaccaro)",0.000,-1.530
4,9:46,1,10,CAR 39,6,31,Cam Newton pass complete short left to DeAngelo Williams for 11 yards (tackle by Malcolm Jenkins),1.530,2.260
4,9:15,1,10,,6,31,Cam Newton pass complete short middle to Brandon LaFell for 11 yards (tackle by Kenny Vaccaro),2.260,2.980
4,8:49,1,10,NOR 39,6,31,Cam Newton pass complete short middle to Steve Smith for 13 yards (tackle by Junior Galette and Curtis Lofton),2.980,3.840
4,8:20,1,10,NOR 26,6,31,Cam Newton pass incomplete deep right intended for Greg Olsen,3.840,3.300
4,8:14,2,10,NOR 26,6,31,"Cam Newton pass complete short left to Mike Tolbert for 11 yards (tackle by Curtis Lofton and Tyrunn Walker). Penalty on Domenik Hixon: Offensive Holding, 10 yards",3.300,3.430
4,7:36,2,9,NOR 25,6,31,Cam Newton pass complete short right to Greg Olsen for 6 yards (tackle by Kenny Vaccaro and David Hawthorne),3.430,3.570
4,6:59,3,3,NOR 19,6,31,Cam Newton right end for 15 yards (tackle by Corey White),3.570,6.280
4,6:10,1,4,NOR 4,6,31,Cam Newton pass incomplete short left intended for Steve Smith,6.280,6.280
4,6:07,1,4,NOR 4,6,31,Timeout #1 by Carolina Panthers,6.280,5.340
4,6:07,2,4,NOR 4,6,31,Cam Newton pass incomplete short left intended for Ted Ginn,5.340,4.490
4,6:02,3,4,NOR 4,6,31,Cam Newton sacked by Junior Galette for -13 yards,4.490,4.490
4,5:22,3,4,NOR 4,6,31,Timeout #2 by Carolina Panthers,4.490,2.310
4,5:22,4,17,NOR 17,12,31,"Cam Newton pass complete deep right to Steve Smith for 17 yards, touchdown",2.310,7.000
4,5:22,,,NOR 2,13,31,Graham Gano kicks extra point good,0.000,0.000
4,5:22,,,CAR 35,13,31,"Graham Gano kicks onside 9 yards, recovered by Ben Watson",0.000,-2.650
4,5:14,1,10,CAR 44,13,31,Mark Ingram right guard for no gain (tackle by Wes Horton),2.650,2.110
4,4:43,2,10,CAR 44,13,31,"Drew Brees sacked by Quintin Mikell for -9 yards. Drew Brees fumbles (forced by Quintin Mikell), recovered by Jed Collins at NOR-47",2.110,0.230
4,3:53,3,19,NOR 47,13,31,"Penalty on Drew Brees: Delay of Game, 5 yards (no play)",0.230,-0.430
4,3:53,3,24,NOR 42,13,31,Drew Brees pass complete short left to Pierre Thomas for 9 yards (tackle by Drayton Florence),-0.430,-0.430
4,3:04,3,24,NOR 42,13,31,Timeout #1 by New Orleans Saints,-0.430,0.000
4,3:04,4,15,CAR 49,13,31,"Thomas Morstead punts 39 yards, out of bounds",0.000,0.380
4,2:56,1,10,CAR 10,13,31,Cam Newton pass complete short right to Ted Ginn for 2 yards (tackle by Malcolm Jenkins),-0.380,-0.630
4,2:30,2,8,CAR 12,13,31,DeAngelo Williams left guard for 3 yards (tackle by Parys Haralson),-0.630,-0.840
4,2:00,3,5,CAR 15,13,31,Cam Newton up the middle for 2 yards (tackle by Roman Harper),-0.840,-2.320
4,1:16,4,3,CAR 17,13,31,"Brad Nortman punts 53 yards, out of bounds",-2.320,-0.940
4,1:06,1,10,NOR 30,13,31,Drew Brees kneels for no gain,0.940,0.390
4,0:39,2,10,NOR 30,13,31,Drew Brees kneels for -1 yards,0.390,-0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
