Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
1,,,,OAK 30,24,0,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
1,4:20,1,10,DEN 20,24,0,Kyle Orton pass incomplete short left intended for Knowshon Moreno,0.280,-0.270
1,4:17,2,10,DEN 20,24,0,Knowshon Moreno left end for no gain (tackle by Quentin Groves),-0.270,-0.960
1,3:39,3,10,DEN 20,24,0,Kyle Orton sacked by Kamerion Wimbley for -6 yards,-0.960,-2.470
1,3:05,4,16,DEN 14,24,0,"Britton Colquitt punts 58 yards, returned by Nick Miller for 15 yards (tackle by Kevin Alexander)",-2.470,-1.800
1,2:51,1,10,OAK 43,24,0,Jason Campbell pass complete deep left to Louis Murphy for 20 yards (tackle by Perrish Cox),1.800,3.120
1,2:13,1,10,DEN 37,24,0,Darren McFadden left end for 4 yards (tackle by Renaldo Hill),3.120,3.110
1,1:47,2,6,DEN 33,24,0,Jason Campbell pass incomplete short left intended for Zach Miller (defended by Jason Hunter),3.110,2.410
1,1:42,3,6,DEN 33,24,0,Jason Campbell pass complete short right to Jacoby Ford for 9 yards,2.410,3.970
1,1:11,1,10,DEN 24,24,0,Darren McFadden right tackle for 3 yards (tackle by Marcus Thomas),3.970,3.840
1,0:34,2,7,DEN 21,24,0,Darren McFadden left tackle for 12 yards (tackle by Renaldo Hill),3.840,5.140
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,9,DEN 9,24,0,"Darren McFadden left end for 9 yards. Penalty on Zach Miller: Offensive Holding, 10 yards (no play)",5.140,4.230
2,14:55,1,19,DEN 19,24,0,Jason Campbell pass incomplete deep left intended for Marcel Reece,4.230,3.070
2,14:49,2,19,DEN 19,24,0,Jason Campbell pass incomplete short right intended for Zach Miller (defended by Nate Jones),3.070,2.490
2,14:44,3,19,DEN 19,30,0,"Jason Campbell pass complete short left to Darren McFadden for 19 yards, touchdown",2.490,7.000
2,,,,DEN 2,31,0,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,31,0,"Sebastian Janikowski kicks off 63 yards, muffed catch by Demaryius Thomas, recovered by Demaryius Thomas and returned for no gain",0.000,-0.380
2,14:30,1,10,DEN 10,31,0,Knowshon Moreno middle for 1 yard (tackle by Desmond Bryant),-0.380,-0.710
2,13:53,2,9,DEN 11,31,0,Kyle Orton pass incomplete short right intended for Eddie Royal. Penalty on Eddie Royal: Illegal Shift (Declined),-0.710,-1.300
2,13:49,3,9,DEN 11,31,0,Kyle Orton pass complete short left to Demaryius Thomas for 6 yards (tackle by Quentin Groves),-1.300,-2.320
2,13:15,4,3,DEN 17,31,0,"Britton Colquitt punts 54 yards, returned by Nick Miller for 2 yards (tackle by Joe Mays)",-2.320,-1.000
2,13:04,1,10,OAK 31,31,0,"Penalty on Jared Veldheer: False Start, 5 yards (no play)",1.000,0.670
2,13:04,1,15,OAK 26,31,0,Michael Bush left end for 1 yard (tackle by Jamal Williams),0.670,-0.080
2,12:27,2,14,OAK 27,31,0,Jacoby Ford right end for 23 yards (tackle by Renaldo Hill),-0.080,2.260
2,12:06,1,10,,31,0,Jason Campbell pass complete short right to Michael Bush for 13 yards (tackle by Mario Haggan),2.260,3.120
2,11:50,,,,31,0,Timeout #1 by Denver Broncos,0.000,3.120
2,11:50,1,10,DEN 37,31,0,Darren McFadden right tackle for -1 yards (tackle by Nate Jones and Justin Bannan),3.120,2.440
2,11:14,2,11,DEN 38,31,0,Jason Campbell pass incomplete deep left intended for Zach Miller (defended by Nate Jones),2.440,1.750
2,11:08,3,11,DEN 38,31,0,Jason Campbell sacked by D.J. Williams for -12 yards,1.750,-0.060
2,10:39,4,23,,31,0,Shane Lechler punts 36 yards,-0.060,0.280
2,10:29,1,10,DEN 14,31,0,Knowshon Moreno middle for 2 yards (tackle by Kamerion Wimbley),-0.280,-0.510
2,9:59,2,8,DEN 16,31,0,"Kyle Orton left tackle for 7 yards (tackle by Michael Mitchell). Kyle Orton fumbles (forced by Michael Mitchell), recovered by Tyvon Branch at DEN-26 and returned for 12 yards (tackle by Jabar Gaffney)",-0.510,-4.650
2,9:46,1,10,DEN 14,31,0,Darren McFadden middle for 5 yards (tackle by Mario Haggan),4.650,4.900
2,9:11,2,5,DEN 9,31,0,"Darren McFadden right tackle for -3 yards. Darren McFadden fumbles, recovered by Jason Campbell at DEN-12. Penalty on Jamal Williams: Defensive Holding, 5 yards (no play)",4.900,6.280
2,8:39,1,4,DEN 4,31,0,Darren McFadden middle for no gain (tackle by Jason Hunter),6.280,5.340
2,8:03,2,4,DEN 4,37,0,"Darren McFadden middle for 4 yards, touchdown",5.340,7.000
2,,,,DEN 2,38,0,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,38,0,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
2,7:58,1,10,DEN 20,38,0,Knowshon Moreno middle for 5 yards (tackle by Richard Seymour),0.280,0.410
2,7:30,2,5,DEN 25,38,0,Kyle Orton pass incomplete deep right intended for Eddie Royal (defended by Stanford Routt),0.410,-0.300
2,7:25,3,5,DEN 25,38,0,Kyle Orton pass incomplete deep right intended for Brandon Lloyd,-0.300,-1.700
2,7:19,4,5,DEN 25,38,0,"Britton Colquitt punts 38 yards, returned by Nick Miller for 2 yards (tackle by Joe Mays)",-1.700,-1.530
2,7:09,1,10,OAK 39,38,0,Michael Bush right end for 5 yards (tackle by Ryan McBean and Mario Haggan),1.530,1.660
2,6:30,2,5,OAK 44,38,0,Michael Bush left tackle for 3 yards (tackle by Justin Bannan),1.660,1.360
2,5:48,3,2,OAK 47,38,0,Jason Campbell sacked by Jason Hunter for -12 yards. Penalty on Marcel Reece: Offensive Holding (Declined),1.360,-1.040
2,5:29,4,14,OAK 35,38,0,"Shane Lechler punts 46 yards, returned by Syd'Quan Thompson for 10 yards (tackle by Jon Condo). Syd'Quan Thompson fumbles, recovered by David Bruton at DEN-32 (tackle by Rock Cartwright)",-1.040,-1.070
2,5:13,1,10,DEN 32,38,0,Kyle Orton pass incomplete short right intended for Jabar Gaffney,1.070,0.530
2,4:57,2,10,DEN 32,38,0,Kyle Orton pass complete short left to Jabar Gaffney for 17 yards (tackle by Tyvon Branch and Michael Huff),0.530,2.190
2,4:24,1,10,DEN 49,38,0,Kyle Orton pass incomplete short left intended for Knowshon Moreno,2.190,1.650
2,4:20,2,10,DEN 49,38,0,Kyle Orton pass incomplete deep right intended for Eddie Royal,1.650,0.960
2,4:14,3,10,DEN 49,38,0,"Kyle Orton pass complete short right to Eddie Royal for 23 yards (tackle by Michael Huff). Eddie Royal fumbles (forced by Michael Huff), recovered by Eddie Royal at OAK-28",0.960,3.710
2,3:34,1,10,OAK 28,38,0,Kyle Orton middle for 14 yards (tackle by Hiram Eugene),3.710,4.650
2,2:59,1,10,OAK 14,38,0,Knowshon Moreno middle for 2 yards (tackle by Richard Seymour),4.650,4.330
2,2:23,2,8,OAK 12,38,0,Kyle Orton pass complete short middle to Jabar Gaffney for 5 yards (tackle by Michael Mitchell),4.330,4.500
2,2:00,3,3,OAK 7,38,6,"Kyle Orton pass complete short right to Knowshon Moreno for 7 yards, touchdown",4.500,7.000
2,,,,OAK 2,38,7,Matt Prater kicks extra point good,0.000,0.000
2,,,,DEN 30,38,7,"Matt Prater kicks off 70 yards, touchback",0.000,0.280
2,1:55,1,10,OAK 20,38,7,Michael Bush left tackle for 6 yards (tackle by Mario Haggan),0.280,0.540
2,1:48,,,,38,7,Timeout #2 by Denver Broncos,0.000,0.540
2,1:48,2,4,OAK 26,38,7,Michael Bush right tackle for 4 yards (tackle by Justin Bannan and Renaldo Hill),0.540,0.940
2,1:02,1,10,OAK 30,38,7,Michael Bush left tackle for 2 yards (tackle by Marcus Thomas),0.940,0.660
2,0:22,2,8,OAK 32,38,7,Marcel Reece right end for 7 yards (tackle by Nate Jones),0.660,0.890
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,38,7,"Sebastian Janikowski kicks off 57 yards, muffed catch by Eric Decker, recovered by Eric Decker at DEN-13, and returned for 23 yards",0.000,1.330
3,14:54,1,10,DEN 36,38,7,Kyle Orton sacked by Rolando McClain and Trevor Scott for -9 yards,1.330,-0.430
3,14:21,2,19,DEN 27,38,7,Kyle Orton pass complete deep middle to Jabar Gaffney for 22 yards (tackle by Tyvon Branch),-0.430,2.190
3,13:48,1,10,DEN 49,38,7,"Kyle Orton pass incomplete deep right intended for Brandon Lloyd. Penalty on Chris Johnson: Defensive Pass Interfere, 24 yards (no play)",2.190,3.780
3,13:43,1,10,OAK 27,38,13,"Kyle Orton pass complete short left to Knowshon Moreno for 27 yards, touchdown",3.780,7.000
3,,,,OAK 2,38,14,Matt Prater kicks extra point good,0.000,0.000
3,,,,DEN 30,38,14,"Matt Prater kicks off 70 yards, touchback",0.000,0.280
3,13:34,1,10,OAK 20,38,14,Jason Campbell pass incomplete short right intended for Marcel Reece,0.280,-0.270
3,13:31,2,10,OAK 20,38,14,Jason Campbell pass complete deep right to Marcel Reece for 19 yards (tackle by Mario Haggan),-0.270,1.530
3,12:48,1,10,OAK 39,38,14,Darren McFadden left end for 19 yards (tackle by Nate Jones),1.530,2.790
3,12:06,1,10,DEN 42,38,14,Darren McFadden right guard for -2 yards (tackle by Mario Haggan),2.790,1.970
3,11:32,2,12,DEN 44,38,14,Darren McFadden right tackle for 3 yards (tackle by D.J. Williams),1.970,1.680
3,10:48,3,9,DEN 41,38,14,Jason Campbell pass complete deep left to Nick Miller for 32 yards (tackle by Cassius Vaughn),1.680,5.140
3,10:06,1,9,DEN 9,38,14,"Penalty on Jason Campbell: Delay of Game, 5 yards (no play)",5.140,4.440
3,9:46,1,14,DEN 14,38,14,Darren McFadden left guard for 1 yard (tackle by Marcus Thomas),4.440,3.720
3,9:06,2,13,DEN 13,38,14,"Jason Campbell pass incomplete short right intended for Jacoby Ford. Penalty on Langston Walker: Offensive Holding, 10 yards (no play)",3.720,2.600
3,8:58,2,23,DEN 23,38,14,Darren McFadden middle for 16 yards (tackle by Renaldo Hill),2.600,3.810
3,8:23,3,7,DEN 7,38,14,Jason Campbell pass complete short left to Jacoby Ford for 6 yards (tackle by Marcus Thomas),3.810,3.550
3,7:36,,,,38,14,Timeout #1 by Oakland Raiders,0.000,3.550
3,7:36,4,1,DEN 1,44,14,"Marcel Reece left guard for 1 yard, touchdown",3.550,7.000
3,,,,DEN 2,45,14,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,45,14,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,7:33,1,10,DEN 20,45,14,"Kyle Orton pass complete short left to Knowshon Moreno for 7 yards (tackle by Rolando McClain). Penalty on Ryan Clady: Illegal Use of Hands, 10 yards (no play)",0.280,-0.760
3,7:13,1,20,DEN 10,45,14,Kyle Orton sacked by Tommy Kelly for -8 yards,-0.760,-2.090
3,6:37,2,28,DEN 2,45,14,Kyle Orton pass incomplete deep middle intended for Jabar Gaffney,-2.090,-3.530
3,6:31,3,28,DEN 2,45,14,Kyle Orton pass complete short middle to Jabar Gaffney for 10 yards (tackle by Tyvon Branch),-3.530,-2.490
3,5:51,4,18,DEN 12,45,14,"Britton Colquitt punts 56 yards, returned by Nick Miller for 11 yards (tackle by Demaryius Thomas)",-2.490,-1.800
3,5:39,1,10,OAK 43,51,14,"Darren McFadden right tackle for 57 yards, touchdown",1.800,7.000
3,,,,DEN 2,52,14,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,52,14,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,5:28,1,10,DEN 20,52,14,Kyle Orton pass incomplete short right intended for Brandon Lloyd (defended by Chris Johnson),0.280,-0.270
3,5:21,2,10,DEN 20,52,14,Kyle Orton pass complete short right to Eddie Royal for 3 yards (tackle by Matt Shaughnessy),-0.270,-0.560
3,4:42,3,7,DEN 23,52,14,Kyle Orton pass incomplete short left intended for Eddie Royal,-0.560,-1.830
3,4:36,4,7,DEN 23,52,14,Britton Colquitt punts 45 yards,-1.830,-1.070
3,4:26,1,10,OAK 32,52,14,Michael Bush left tackle for 8 yards (tackle by Marcus Thomas),1.070,1.610
3,3:49,2,2,OAK 40,52,14,Michael Bush left tackle for 1 yard (tackle by Jamal Williams and Marcus Thomas),1.610,1.030
3,3:11,3,1,OAK 41,52,14,Michael Bush middle for 2 yards (tackle by D.J. Williams),1.030,1.800
3,2:35,1,10,OAK 43,52,14,Michael Bush right tackle for 3 yards (tackle by Jamal Williams),1.800,1.660
3,1:56,2,7,OAK 46,52,14,Jason Campbell pass complete short left to Zach Miller for 17 yards (tackle by Champ Bailey),1.660,3.120
3,1:17,1,10,DEN 37,52,14,Michael Bush left tackle for 2 yards (tackle by Marcus Thomas),3.120,2.840
3,0:39,2,8,DEN 35,52,14,"Jason Campbell pass incomplete deep left intended for Johnnie Lee Higgins. Penalty on Cassius Vaughn: Defensive Pass Interfere, 34 yards (no play)",2.840,6.970
3,0:31,1,1,DEN 1,58,14,"Michael Bush left tackle for 1 yard, touchdown",6.970,7.000
3,,,,DEN 2,59,14,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,59,14,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,0:27,1,10,DEN 20,59,14,Kyle Orton sacked by Richard Seymour for -10 yards,0.280,-1.510
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,20,DEN 10,59,14,"Kyle Orton pass incomplete short left intended for Eddie Royal is intercepted by Stanford Routt at DEN-25. Penalty on Lamarr Houston: Defensive Offside (Declined), Penalty on Eddie Royal: Face Mask (15 Yards), 5 yards (no play)",-1.510,-1.880
4,15:00,2,25,DEN 5,59,14,Kyle Orton pass incomplete short right intended for Knowshon Moreno,-1.880,-3.180
4,14:33,3,25,DEN 5,59,14,Kyle Orton pass incomplete deep middle intended for Eric Decker,-3.180,-2.490
4,14:28,4,25,DEN 5,59,14,"Britton Colquitt punts 61 yards, returned by Nick Miller for 17 yards (tackle by Kevin Alexander)",-2.490,-2.320
4,14:14,1,10,DEN 49,59,14,Rock Cartwright middle for 1 yard (tackle by Marcus Thomas and Jamal Williams),2.320,1.920
4,13:38,2,9,DEN 48,59,14,Rock Cartwright left tackle for 4 yards (tackle by Jason Hunter and Marcus Thomas),1.920,1.750
4,13:00,3,5,DEN 44,59,14,"Kyle Boller middle for 1 yard (tackle by D.J. Williams). Kyle Boller fumbles (forced by D.J. Williams), recovered by Rock Cartwright at DEN-43",1.750,0.400
4,12:09,4,4,DEN 43,59,14,Shane Lechler punts 42 yards,0.400,0.380
4,11:59,1,10,DEN 1,59,14,Knowshon Moreno middle for 3 yards (tackle by Quentin Groves),-0.380,-0.560
4,11:29,2,7,DEN 4,59,14,Knowshon Moreno right tackle for 6 yards (tackle by Michael Bennett),-0.560,-0.370
4,10:55,3,1,DEN 10,59,14,Knowshon Moreno middle for no gain (tackle by Richard Seymour and Michael Mitchell),-0.370,-2.490
4,10:15,4,1,DEN 10,59,14,"Britton Colquitt punts 52 yards, returned by Nick Miller for no gain. Penalty on Michael Mitchell: Offensive Holding, 10 yards",-2.490,-0.810
4,10:03,1,10,OAK 28,59,14,Kyle Boller for 15 yards,0.810,1.800
4,9:35,1,10,OAK 43,59,14,Rock Cartwright right tackle for 10 yards (tackle by D.J. Williams),1.800,2.460
4,9:02,1,10,DEN 47,59,14,Kyle Boller right end for -4 yards (tackle by Jason Hunter),2.460,1.370
4,8:25,2,14,OAK 49,59,14,Marcel Reece middle for 5 yards (tackle by Marcus Thomas and Jamal Williams),1.370,1.350
4,7:45,3,9,DEN 46,59,14,Rock Cartwright right tackle for 4 yards (tackle by Jamal Williams),1.350,0.460
4,7:04,4,5,DEN 42,59,14,"Shane Lechler punts 42 yards, touchback. Penalty on Nate Jones: Offensive Holding, 10 yards",0.460,0.380
4,6:54,1,10,DEN 10,59,14,"Knowshon Moreno left tackle for -2 yards (tackle by Matt Shaughnessy). Penalty on Quentin Groves: Unnecessary Roughness, 15 yards",-0.380,0.480
4,6:26,1,10,DEN 23,59,14,Kyle Orton pass complete deep left to Brandon Lloyd for 46 yards (tackle by Chris Johnson),0.480,3.510
4,5:46,1,10,OAK 31,59,14,Knowshon Moreno right tackle for 9 yards (tackle by Chris Johnson),3.510,4.180
4,5:16,2,1,OAK 22,59,14,Knowshon Moreno left tackle for 13 yards (tackle by Stanford Routt),4.180,5.140
4,4:40,1,9,OAK 9,59,14,Knowshon Moreno middle for 8 yards (tackle by Stevie Brown),5.140,5.910
4,4:02,2,1,OAK 1,59,14,Knowshon Moreno middle for no gain (tackle by Tommy Kelly and Ricky Brown),5.910,5.170
4,3:31,3,1,OAK 1,59,14,Kyle Orton pass incomplete short middle intended for Dan Gronkowski (defended by Ricky Brown),5.170,3.550
4,3:26,4,1,OAK 1,59,14,Kyle Orton pass incomplete short right intended for Jabar Gaffney (defended by Rolando McClain),3.550,0.380
4,3:22,1,10,OAK 1,59,14,Kyle Boller middle for 2 yards (tackle by Jamal Williams),-0.380,-0.630
4,2:46,2,8,OAK 3,59,14,Marcel Reece right tackle for 14 yards (tackle by Mario Haggan),-0.630,-0.060
4,2:00,1,10,OAK 17,59,14,Rock Cartwright right tackle for -2 yards (tackle by Jason Hunter),-0.060,-0.850
4,1:19,2,12,OAK 15,59,14,Kyle Boller kneels for -2 yards,-0.850,-1.860
4,0:38,3,14,OAK 13,59,14,Kyle Boller kneels for -1 yards,-1.860,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
