Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Chandon Sullivan,MIN,0,10,8,80.0%,139,17.4,13.9,1,152.1,12.9,55,84,1,0,0,0.0,0,4,0,0.0%
Jordan Hicks,MIN,0,8,6,75.0%,72,12.0,9.0,0,102.1,3.5,23,49,3,0,1,1.0,2,11,1,8.3%
Eric Kendricks,MIN,0,8,5,62.5%,80,16.0,10.0,1,135.4,9.3,60,20,0,0,0,0.0,0,11,0,0.0%
Camryn Bynum,MIN,0,5,3,60.0%,37,12.3,7.4,0,82.9,14.6,28,9,0,0,0,0.0,0,4,0,0.0%
Harrison Smith,MIN,1,4,3,75.0%,45,15.0,11.3,0,71.9,13.0,40,5,0,0,0,0.0,0,6,0,0.0%
Patrick Peterson,MIN,1,8,3,37.5%,36,12.0,4.5,0,12.5,8.9,30,6,0,0,0,0.0,0,4,0,0.0%
Za'Darius Smith,MIN,0,1,1,100.0%,7,7.0,7.0,0,95.8,-2.0,-2,9,1,0,2,2.0,4,4,0,0.0%
Danielle Hunter,MIN,0,1,1,100.0%,2,2.0,2.0,0,79.2,0.0,0,2,1,1,2,1.0,4,6,0,0.0%
Cameron Dantzler,MIN,0,1,1,100.0%,14,14.0,14.0,0,118.7,3.0,3,11,0,0,0,0.0,0,5,0,0.0%
Patrick Jones II,MIN,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,0,0.0%
Dalvin Tomlinson,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Jonathan Bullard,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Harrison Phillips,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Luiji Vilain,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Xavien Howard,MIA,0,8,5,62.5%,86,17.2,10.8,1,138.5,6.1,39,47,0,0,0,0.0,0,3,0,0.0%
Melvin Ingram,MIA,0,3,3,100.0%,27,9.0,9.0,0,104.2,5.3,16,11,2,1,0,0.0,1,1,0,0.0%
Brandon Jones,MIA,0,4,3,75.0%,-5,-1.7,-1.3,0,77.1,0.3,-6,1,4,0,0,0.0,0,6,0,0.0%
Jevon Holland,MIA,0,3,3,100.0%,37,12.3,12.3,0,118.1,2.7,8,29,0,0,0,0.0,0,5,1,16.7%
Nik Needham,MIA,0,2,2,100.0%,18,9.0,9.0,0,104.2,7.0,14,4,0,0,0,0.0,0,3,0,0.0%
Jaelan Phillips,MIA,0,1,1,100.0%,0,0.0,0.0,0,79.2,-4.0,-4,4,6,1,2,0.5,4,2,0,0.0%
Elandon Roberts,MIA,0,1,1,100.0%,9,9.0,9.0,0,104.2,7.0,7,2,5,0,0,1.5,2,7,0,0.0%
Eric Rowe,MIA,0,1,1,100.0%,2,2.0,2.0,0,79.2,1.0,1,1,0,0,0,0.0,0,3,0,0.0%
Keion Crossen,MIA,0,1,1,100.0%,1,1.0,1.0,1,118.7,1.0,1,0,0,0,0,0.0,0,2,0,0.0%
Trey Flowers,MIA,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Raekwon Davis,MIA,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Jerome Baker,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Noah Igbinoghene,MIA,0,2,0,0.0%,,,0.0,,39.6,27.5,,,0,0,0,0.0,0,0,0,
Andrew Van Ginkel,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Justin Bethel,MIA,0,2,0,0.0%,,,0.0,,39.6,1.5,,,0,0,0,0.0,0,1,0,0.0%
