Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
2,15:00,1,10,OAK 38,0,7,Royce Freeman left tackle for 2 yards (tackle by Maxx Crosby and Johnathan Hankins),3.050,2.780
2,14:27,2,8,OAK 36,0,7,"Joe Flacco sacked by Vontaze Burfict for no gain. Penalty on Johnathan Abram: Illegal Contact, 5 yards (no play)",2.780,3.510
2,14:04,1,10,OAK 31,0,7,"Phillip Lindsay left tackle for 4 yards (tackle by Johnathan Abram). Penalty on Ronald Leary: Offensive Holding, 10 yards (no play)",3.510,2.850
2,13:49,1,20,OAK 41,0,7,Phillip Lindsay left tackle for 3 yards (tackle by Arden Key and Vontaze Burfict),2.850,2.020
2,13:09,2,17,OAK 38,0,7,"Penalty on Clelin Ferrell: Neutral Zone Infraction, 5 yards (no play)",2.020,2.700
2,13:01,2,12,OAK 33,0,7,Joe Flacco pass incomplete deep right intended for Courtland Sutton,2.700,2.020
2,12:57,3,12,OAK 33,0,7,"Joe Flacco sacked by Benson Mayowa for -10 yards. Joe Flacco fumbles (forced by Benson Mayowa), recovered by Ronald Leary at OAK-43",2.020,0.400
2,12:14,4,22,OAK 43,0,7,"Colby Wadman punts 33 yards, fair catch by Dwayne Harris at OAK-10. Penalty on Tahir Whitehead: Offensive Holding, 5 yards",0.400,0.380
2,12:05,1,10,OAK 5,0,7,"Penalty on Jordan Devey: False Start, 2 yards (no play)",-0.380,-0.460
2,12:05,1,12,OAK 3,0,7,"Penalty on Trent Brown: False Start, 1 yard (no play)",-0.460,-0.490
2,12:05,1,13,OAK 2,0,7,Josh Jacobs left tackle for 6 yards (tackle by Will Parks),-0.490,-0.560
2,11:21,2,7,OAK 8,0,7,Derek Carr pass complete short left to Darren Waller for 6 yards (tackle by Kareem Jackson),-0.560,-0.370
2,10:34,3,1,OAK 14,0,7,Josh Jacobs up the middle for 5 yards (tackle by Josey Jewell and Shelby Harris),-0.370,0.150
2,9:53,1,10,OAK 19,0,7,Josh Jacobs left end for -2 yards (tackle by Adam Gotsis),0.150,-0.720
2,9:15,2,12,OAK 17,0,7,Derek Carr pass complete short middle to Foster Moreau for 11 yards (tackle by Malik Reed),-0.720,0.100
2,8:26,3,1,OAK 28,0,7,Derek Carr pass complete deep middle to Tyrell Williams for 43 yards (tackle by Isaac Yiadom),0.100,3.640
2,7:44,,,,,,Timeout #1 by Oakland Raiders,,
2,7:44,1,10,DEN 29,0,7,Josh Jacobs up the middle for 2 yards (tackle by DeMarcus Walker and Kareem Jackson),3.640,3.370
2,7:07,2,8,DEN 27,0,7,Derek Carr pass complete short middle to Darren Waller for 7 yards (tackle by Isaac Yiadom),3.370,3.600
2,6:22,3,1,DEN 20,0,7,Josh Jacobs up the middle for 3 yards (tackle by Josey Jewell and Chris Harris),3.600,4.440
2,5:41,1,10,DEN 17,0,7,Derek Carr pass complete short left to Ryan Grant for 2 yards (tackle by Isaac Yiadom),4.440,4.150
2,5:03,2,8,DEN 15,0,7,Derek Carr up the middle for 3 yards (tackle by Josey Jewell),4.150,3.880
2,4:14,,,,,,Timeout #2 by Oakland Raiders,,
2,4:14,3,5,DEN 12,0,7,Derek Carr pass complete short middle to Hunter Renfrow for 10 yards (tackle by Will Parks),3.880,6.740
2,3:34,1,2,DEN 2,0,13,"Josh Jacobs right guard for 2 yards, touchdown",6.740,7.000
2,3:30,,,DEN 15,0,14,Daniel Carlson kicks extra point good,0.000,0.000
2,3:30,,,OAK 35,0,14,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
2,3:30,1,10,DEN 25,0,14,Phillip Lindsay left tackle for 8 yards (tackle by Clelin Ferrell and Johnathan Abram),0.610,1.140
2,2:50,2,2,DEN 33,0,14,Phillip Lindsay up the middle for 3 yards (tackle by Josh Mauro),1.140,1.330
2,2:15,1,10,DEN 36,0,14,Joe Flacco pass complete short left to Courtland Sutton for 5 yards (tackle by Gareon Conley),1.330,1.470
2,2:00,2,5,DEN 41,0,14,"Penalty on Ronald Leary: False Start, 5 yards (no play)",1.470,0.790
2,2:00,2,10,DEN 36,0,14,Joe Flacco pass complete short middle to Emmanuel Sanders for 6 yards (tackle by Nicholas Morrow),0.790,0.890
2,1:21,3,4,DEN 42,0,14,Joe Flacco pass complete short left to DaeSean Hamilton for 7 yards (tackle by Lamarcus Joyner),0.890,2.190
2,0:58,1,10,DEN 49,0,14,Joe Flacco pass complete short middle to Royce Freeman for 5 yards (tackle by Vontaze Burfict),2.190,2.320
2,0:37,2,5,OAK 46,0,14,"Joe Flacco pass incomplete short right intended for Emmanuel Sanders. Penalty on Noah Fant: Illegal Formation, 5 yards (no play)",2.320,1.650
2,0:32,,,,,,Timeout #1 by Denver Broncos,,
2,0:32,2,10,DEN 49,0,14,Joe Flacco pass incomplete short middle intended for Phillip Lindsay,1.650,0.960
2,0:28,3,10,DEN 49,0,14,"Joe Flacco pass incomplete short left intended for Emmanuel Sanders. Penalty on Gareon Conley: Defensive Pass Interference, 15 yards (no play)",0.960,3.180
2,0:23,1,10,OAK 36,0,14,Joe Flacco pass incomplete deep left intended for DaeSean Hamilton (defended by Johnathan Abram),3.180,2.640
2,0:19,2,10,OAK 36,0,14,Joe Flacco pass incomplete short right intended for Phillip Lindsay (defended by Clelin Ferrell),2.640,1.950
2,0:16,3,10,OAK 36,0,14,"Joe Flacco pass complete short left to Royce Freeman for 6 yards (tackle by Nicholas Morrow). Penalty on Noah Fant: Offensive Holding, 10 yards (no play)",1.950,0.630
2,0:10,3,20,OAK 46,0,14,Joe Flacco pass incomplete deep right intended for Emmanuel Sanders,0.630,0.200
2,0:05,,,,,,Timeout #2 by Denver Broncos,,
2,0:05,4,20,OAK 46,0,14,Brandon McManus 64 yard field goal no good,0.200,2.460
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,0,14,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DEN 25,0,14,Phillip Lindsay right tackle for 2 yards (tackle by Maurice Hurst and Gareon Conley),0.610,0.330
3,14:31,2,8,DEN 27,0,14,Joe Flacco pass complete short middle to Courtland Sutton for 24 yards (tackle by Tahir Whitehead),0.330,2.320
3,13:55,1,10,OAK 49,0,14,Phillip Lindsay left tackle for 9 yards (tackle by Josh Mauro),2.320,3.000
3,13:27,2,1,OAK 40,0,14,Joe Flacco pass complete short right to DaeSean Hamilton for -2 yards (tackle by Lamarcus Joyner),3.000,2.020
3,12:42,3,3,OAK 42,0,14,Joe Flacco pass complete short left to Noah Fant for 20 yards (tackle by Lamarcus Joyner),2.020,4.110
3,12:01,1,10,OAK 22,0,14,Royce Freeman right tackle for 4 yards (tackle by P.J. Hall and Vontaze Burfict),4.110,4.130
3,11:30,2,6,OAK 18,0,14,Royce Freeman right guard for 5 yards (tackle by Maxx Crosby and Vontaze Burfict),4.130,4.390
3,10:52,3,1,OAK 13,0,14,Phillip Lindsay left end for 7 yards (tackle by Karl Joseph),4.390,5.830
3,10:17,1,6,OAK 6,0,14,Royce Freeman left end for no gain (tackle by Vontaze Burfict),5.830,4.950
3,9:39,2,6,OAK 6,0,14,Joe Flacco pass incomplete short right intended for Noah Fant (defended by Josh Mauro),4.950,4.040
3,9:32,3,6,OAK 6,0,14,Joe Flacco sacked by Benson Mayowa for -2 yards. Penalty on Garett Bolles: Offensive Holding (Declined),4.040,2.950
3,9:22,4,8,OAK 8,3,14,Brandon McManus 26 yard field goal good,2.950,3.000
3,9:20,,,DEN 35,3,14,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,9:20,1,10,OAK 25,3,14,Josh Jacobs up the middle for no gain (tackle by Shelby Harris and Von Miller),0.610,0.060
3,8:38,2,10,OAK 25,3,14,Derek Carr pass complete short middle to Darren Waller for 6 yards (tackle by Josey Jewell),0.060,0.170
3,8:00,3,4,OAK 31,3,14,Jalen Richard up the middle for 3 yards (tackle by Derek Wolfe),0.170,-1.110
3,7:10,4,1,OAK 34,3,14,A.J. Cole punts 42 yards out of bounds,-1.110,-0.540
3,7:03,1,10,DEN 24,3,14,Phillip Lindsay right end for 8 yards (tackle by Gareon Conley),0.540,1.080
3,6:46,2,2,DEN 32,3,14,Joe Flacco pass incomplete short right,1.080,0.370
3,6:42,,,,,,Timeout #1 by Denver Broncos,,
3,6:42,3,2,DEN 32,3,14,Joe Flacco pass complete short right to Phillip Lindsay for 4 yards (tackle by Tahir Whitehead),0.370,1.330
3,6:11,1,10,DEN 36,3,14,Royce Freeman up the middle for 4 yards (tackle by Josh Mauro),1.330,1.330
3,5:45,2,6,DEN 40,3,14,Royce Freeman right guard for 7 yards (tackle by Lamarcus Joyner),1.330,2.060
3,5:13,1,10,DEN 47,3,14,"Royce Freeman right tackle for 26 yards (tackle by Johnathan Abram and Gareon Conley). Penalty on Johnathan Abram: Lowering the Head to Initiate Contact, 14 yards",2.060,4.710
3,4:54,1,10,OAK 13,3,14,Phillip Lindsay up the middle for 5 yards (tackle by Maurice Hurst),4.710,4.960
3,4:29,2,5,OAK 8,3,14,Phillip Lindsay right tackle for no gain (tackle by Karl Joseph),4.960,4.100
3,3:49,3,5,OAK 8,3,14,Joe Flacco pass incomplete short middle intended for DaeSean Hamilton,4.100,2.970
3,3:45,4,5,OAK 8,6,14,Brandon McManus 26 yard field goal good,2.970,3.000
3,3:42,,,DEN 35,6,14,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,3:42,1,10,OAK 25,6,14,Derek Carr pass incomplete deep middle intended for Tyrell Williams,0.610,0.060
3,3:36,2,10,OAK 25,6,14,Derek Carr pass complete short left to Darren Waller for 8 yards (tackle by Josey Jewell and Shelby Harris),0.060,0.430
3,2:57,3,2,OAK 33,6,14,Josh Jacobs up the middle for 11 yards (tackle by Kareem Jackson),0.430,1.860
3,2:18,1,10,OAK 44,6,14,Derek Carr pass incomplete deep left intended for Darren Waller (defended by Kareem Jackson),1.860,1.320
3,2:12,2,10,OAK 44,6,14,DeAndre Washington left tackle for 7 yards (tackle by Derek Wolfe and Justin Simmons),1.320,1.550
3,1:29,3,3,DEN 49,6,14,Derek Carr pass incomplete short middle intended for Ryan Grant (defended by Kareem Jackson),1.550,0.000
3,1:24,4,3,DEN 49,6,14,"A.J. Cole punts 40 yards, fair catch by Diontae Spencer at DEN-9. Penalty on De'Vante Bausby: Illegal Block Above the Waist, 4 yards",0.000,0.380
3,1:18,1,10,DEN 5,6,14,Joe Flacco pass complete short right to Noah Fant for 9 yards (tackle by Johnathan Abram),-0.380,-0.100
3,0:44,2,1,DEN 14,6,14,Phillip Lindsay right tackle for -2 yards (tackle by Karl Joseph),-0.100,-0.600
3,0:04,3,3,DEN 12,6,14,Joe Flacco pass incomplete short left intended for Noah Fant,-0.600,-2.490
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,DEN 12,6,14,Colby Wadman punts 48 yards out of bounds,-2.490,-1.600
4,14:51,1,10,OAK 40,6,14,Derek Carr pass complete short middle to Josh Jacobs for 28 yards (tackle by Adam Gotsis),1.600,3.450
4,14:04,1,10,DEN 32,6,14,Josh Jacobs right end for -1 yards (tackle by Chris Harris),3.450,2.770
4,13:25,2,11,DEN 33,6,14,Derek Carr pass complete short right to Tyrell Williams for 5 yards (tackle by Chris Harris),2.770,2.740
4,12:43,3,6,DEN 28,6,14,Derek Carr pass complete deep middle to Tyrell Williams for 24 yards (tackle by Justin Simmons),2.740,6.280
4,11:57,1,4,DEN 4,6,20,"Josh Jacobs up the middle for 4 yards, touchdown",6.280,7.000
4,11:52,,,DEN 15,6,21,Daniel Carlson kicks extra point good,0.000,0.000
4,11:52,,,OAK 35,6,21,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
4,11:52,1,10,DEN 25,6,21,Royce Freeman left tackle for no gain (tackle by Tahir Whitehead and Maxx Crosby),0.610,0.060
4,11:27,2,10,DEN 25,6,21,Joe Flacco pass complete deep middle to Emmanuel Sanders for 53 yards (tackle by Johnathan Abram and Karl Joseph),0.060,4.110
4,10:32,1,10,OAK 22,6,21,Royce Freeman right tackle for 4 yards (tackle by Maxx Crosby and Tahir Whitehead),4.110,4.130
4,9:58,2,6,OAK 18,6,21,Joe Flacco pass complete short right to Emmanuel Sanders for 4 yards (tackle by Trayvon Mullen and Tahir Whitehead),4.130,4.150
4,9:23,3,2,OAK 14,6,21,Joe Flacco sacked by Clelin Ferrell for -7 yards,4.150,2.060
4,8:43,4,9,OAK 21,9,21,Brandon McManus 39 yard field goal good,2.060,3.000
4,8:39,,,DEN 35,9,21,"Brandon McManus kicks off 67 yards, returned by Dwayne Harris for 72 yards (tackle by De'Vante Bausby)",0.000,3.580
4,8:27,1,10,DEN 30,9,21,Josh Jacobs left guard for 8 yards (tackle by Josey Jewell and Kareem Jackson),3.580,4.110
4,7:41,2,2,DEN 22,9,21,Josh Jacobs left guard for 4 yards (tackle by Josey Jewell and Derek Wolfe),4.110,4.370
4,6:56,1,10,DEN 18,9,21,Josh Jacobs up the middle for 2 yards (tackle by Josey Jewell),4.370,4.090
4,6:09,2,8,DEN 16,9,21,Josh Jacobs up the middle for 4 yards (tackle by Josey Jewell),4.090,4.030
4,5:24,3,4,DEN 12,9,21,Josh Jacobs right guard for 1 yard (tackle by Von Miller and Josey Jewell),4.030,2.800
4,4:41,4,3,DEN 11,9,24,Daniel Carlson 29 yard field goal good,2.800,3.000
4,4:38,,,OAK 35,9,24,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
4,4:38,1,10,DEN 25,9,24,Joe Flacco pass complete short middle to Courtland Sutton for 25 yards (tackle by Daryl Worley). Penalty on Arden Key: Defensive Offside (Declined),0.610,2.260
4,4:32,1,10,DEN 50,9,24,Joe Flacco pass complete short left to Phillip Lindsay for 8 yards (tackle by Nicholas Morrow),2.260,2.790
4,4:05,2,2,OAK 42,9,24,Joe Flacco pass complete short right to Emmanuel Sanders for 22 yards (tackle by Tahir Whitehead),2.790,4.240
4,3:36,1,10,OAK 20,9,24,Joe Flacco pass complete short left to Courtland Sutton for 3 yards (tackle by Lamarcus Joyner and Johnathan Abram),4.240,4.120
4,3:06,2,7,OAK 17,9,24,Joe Flacco pass incomplete deep right intended for Emmanuel Sanders,4.120,3.360
4,3:01,3,7,OAK 17,9,24,Joe Flacco pass complete short middle to Courtland Sutton for 15 yards (tackle by Karl Joseph and Daryl Worley),3.360,6.740
4,2:43,1,2,OAK 2,9,24,Joe Flacco up the middle for 1 yard (tackle by Maxx Crosby and Maurice Hurst),6.740,5.910
4,2:18,2,1,OAK 1,15,24,"Joe Flacco pass complete short right to Emmanuel Sanders for 1 yard, touchdown",5.910,7.000
4,2:15,,,OAK 15,16,24,Brandon McManus kicks extra point good,0.000,0.000
4,2:15,,,DEN 35,16,24,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,2:15,1,10,OAK 25,16,24,DeAndre Washington up the middle for 1 yard (tackle by Kareem Jackson),0.610,0.200
4,2:11,,,,,,Timeout #2 by Denver Broncos,,
4,2:11,2,9,OAK 26,16,24,Josh Jacobs left guard for 1 yard (tackle by Shelby Harris and Josey Jewell),0.200,-0.360
4,2:00,3,8,OAK 27,16,24,Derek Carr pass complete short left to Tyrell Williams for 10 yards (tackle by Kareem Jackson),-0.360,1.400
4,1:15,1,10,OAK 37,16,24,Josh Jacobs right guard for 13 yards (tackle by Chris Harris and Justin Simmons),1.400,2.260
4,0:34,1,10,OAK 50,16,24,Derek Carr kneels for -1 yards,2.260,1.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
