#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 20,3,2:10,9,Punt
2,1,11:54,NYG 21,9,4:24,57,Field Goal
3,1,6:03,NYG 29,7,3:04,45,Field Goal
4,1,0:53,NYG 37,12,5:31,48,Field Goal
5,2,7:32,NYG 19,9,5:08,53,Field Goal
6,2,1:05,NYG 12,4,1:05,21,End of Half
7,3,9:15,NYG 32,3,1:52,7,Punt
8,3,5:45,NYG 36,3,0:40,-7,Punt
9,3,3:21,PHI 41,9,5:58,32,Field Goal
10,4,10:13,NYG 10,6,3:16,19,Punt
11,4,5:13,NYG 41,4,1:02,-39,Fumble
12,4,4:11,PHI 48,6,3:44,16,Punt
13,4,0:11,NYG 38,1,0:11,-1,End of Game
