Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Brittain Brown,,,0,0,,,,,,,,,,1,0,0,,0,,0,
Tyreque Jones,,,1,0,0.0%,15,,15.0,0,79.2,15.0,15,0,0,0,0,,0,,0,
Darren Hall,,,1,0,0.0%,,,0.0,,39.6,28.0,,,0,0,0,,0,,0,
Amik Robertson,LVR,0,5,4,80.0%,75,18.8,15.0,1,158.3,11.0,45,30,0,0,0,0.0,0,4,0,0.0%
Marcus Epps,LVR,0,3,3,100.0%,26,8.7,8.7,0,102.8,2.7,8,18,2,0,0,0.0,0,3,2,40.0%
Nate Hobbs,LVR,0,3,3,100.0%,30,10.0,10.0,0,108.3,5.3,16,14,1,0,0,0.0,0,8,0,0.0%
Robert Spillane,LVR,0,2,1,50.0%,8,8.0,4.0,0,60.4,-0.5,-5,13,4,0,0,0.0,0,6,1,14.3%
Tre'von Moehrig,LVR,0,2,1,50.0%,11,11.0,5.5,0,66.7,13.5,-1,12,0,0,0,0.0,0,4,0,0.0%
Divine Deablo,LVR,0,3,1,33.3%,19,19.0,6.3,0,56.2,4.3,9,10,0,0,0,0.0,0,3,0,0.0%
Brandon Facyson,LVR,0,2,1,50.0%,5,5.0,2.5,0,56.2,10.0,5,0,0,0,0,0.0,0,3,0,0.0%
Jack Jones,LVR,0,2,1,50.0%,50,50.0,25.0,0,95.8,11.0,22,28,0,0,0,0.0,0,4,0,0.0%
Maxx Crosby,LVR,0,0,0,,,,,,,,,,2,2,1,0.0,3,6,1,14.3%
Jerry Tillery,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Malcolm Koonce,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Adam Butler,LVR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
E.J. Speed,IND,0,8,7,87.5%,41,5.9,5.1,0,88.0,0.4,-1,42,4,2,0,0.0,2,12,2,14.3%
Julius Brents,IND,0,12,7,58.3%,73,10.4,6.1,0,76.0,9.5,63,10,0,0,0,0.0,0,6,1,14.3%
Zaire Franklin,IND,0,9,5,55.6%,59,11.8,6.6,0,75.7,5.6,22,37,2,0,0,0.0,0,10,2,16.7%
Jaylon Jones,IND,0,7,4,57.1%,38,9.5,5.4,2,111.9,12.1,36,2,0,0,0,0.0,0,3,0,0.0%
Nick Cross,IND,0,4,3,75.0%,53,17.7,13.3,0,116.7,23.8,50,3,0,0,0,0.0,0,9,1,10.0%
Samson Ebukam,IND,0,1,1,100.0%,4,4.0,4.0,0,83.3,-4.0,-4,8,1,0,1,0.0,1,3,1,25.0%
Ronnie Harrison,IND,0,1,1,100.0%,9,9.0,9.0,0,104.2,3.0,3,6,1,0,0,0.0,0,5,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Darrell Baker,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Eric Johnson,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Chris Lammons,IND,0,2,0,0.0%,7,,3.5,0,41.7,9.0,3,4,2,0,0,0.0,0,4,0,0.0%
Grant Stuard,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
