Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Marcus Sherels,MIN,0,0,,0,0,2,17,8.5,0,15
Lorenzo Booker,MIN,1,20,20.0,0,20,0,0,,0,0
Everson Griffen,MIN,1,7,7.0,0,7,0,0,,0,0
Percy Harvin,MIN,1,103,103.0,1,103,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bryan Walters,SDG,0,0,,0,0,5,38,7.6,0,13
Richard Goodman,SDG,2,53,26.5,0,27,0,0,,0,0
Jacob Hester,SDG,1,24,24.0,0,24,0,0,,0,0
Kory Sperry,SDG,1,13,13.0,0,13,0,0,,0,0
