#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:12,PIT 42,11,4:26,48,Field Goal
2,1,7:45,PIT 34,9,5:23,66,Touchdown
3,1,0:38,PIT 12,9,5:42,88,Touchdown
4,2,7:39,PIT 23,1,0:03,0,Fumble
5,2,2:04,PIT 20,6,1:06,80,Touchdown
6,2,0:47,PIT 23,2,0:47,-2,End of Half
7,3,15:00,PIT 40,3,2:07,-10,Punt
8,3,10:44,PIT 20,6,3:15,6,Fumble
9,3,5:44,PIT 20,4,1:33,80,Touchdown
10,3,1:10,PIT 22,3,1:02,3,Punt
11,4,12:33,PIT 21,4,1:59,17,Punt
12,4,6:24,PIT 21,6,3:05,79,Touchdown
13,4,0:25,PIT 42,1,0:25,20,End of Half
