#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ATL 25,3,1:15,1,Punt
2,1,11:27,LVR 45,7,3:01,25,Field Goal
3,1,8:14,LVR 21,4,1:08,0,Field Goal
4,1,4:38,ATL 29,5,2:14,28,Interception
5,2,12:59,ATL 25,3,1:34,7,Punt
6,2,9:38,ATL 18,13,7:21,82,Touchdown
7,2,1:01,ATL 39,8,0:59,49,Field Goal
8,3,13:58,ATL 11,3,2:05,5,Punt
9,3,6:39,ATL 12,11,4:39,88,Touchdown
10,3,1:41,LVR 27,6,3:08,16,Field Goal
11,4,12:13,LVR 35,4,1:25,35,Touchdown
12,4,9:24,ATL 31,7,4:27,33,Field Goal
13,4,1:42,ATL 17,3,1:42,-4,End of Game
