Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Morgan Moses,T,60,100%,0,0%,4,14%
Brandon Scherff,G,60,100%,0,0%,4,14%
Chase Roullier,C,60,100%,0,0%,4,14%
Trent Williams,T,60,100%,0,0%,0,0%
Shawn Lauvao,G,60,100%,0,0%,0,0%
Alex Smith,QB,60,100%,0,0%,0,0%
Josh Doctson,WR,57,95%,0,0%,0,0%
Jordan Reed,TE,41,68%,0,0%,0,0%
Maurice Harris,WR,36,60%,0,0%,3,11%
Adrian Peterson,RB,34,57%,0,0%,0,0%
Brian Quick,WR,31,52%,0,0%,4,14%
Michael Floyd,WR,30,50%,0,0%,0,0%
Vernon Davis,TE,27,45%,0,0%,0,0%
Kapri Bibbs,RB,23,38%,0,0%,4,14%
Jeremy Sprinkle,TE,19,32%,0,0%,18,64%
Samaje Perine,RB,2,3%,0,0%,10,36%
Montae Nicholson,SS,0,0%,66,100%,9,32%
Mason Foster,LB,0,0%,66,100%,0,0%
Josh Norman,CB,0,0%,66,100%,0,0%
D.J. Swearinger,FS,0,0%,66,100%,0,0%
Fabian Moreau,CB,0,0%,58,88%,1,4%
Greg Stroman,CB,0,0%,54,82%,16,57%
Jonathan Allen,DE,0,0%,54,82%,4,14%
Daron Payne,NT,0,0%,54,82%,4,14%
Ryan Kerrigan,LB,0,0%,50,76%,4,14%
Preston Smith,LB,0,0%,50,76%,0,0%
Matthew Ioannidis,DE,0,0%,36,55%,5,18%
Zach Brown,LB,0,0%,35,53%,0,0%
Josh Harvey-Clemons,LB,0,0%,31,47%,19,68%
Pernell McPhee,LB,0,0%,17,26%,0,0%
Ryan Anderson,LB,0,0%,15,23%,20,71%
Deshazor Everett,SS,0,0%,4,6%,24,86%
Danny Johnson,CB,0,0%,3,5%,5,18%
Tim Settle,NT,0,0%,1,2%,8,29%
Zach Vigil,LB,0,0%,0,0%,24,86%
Jehu Chesson,WR,0,0%,0,0%,24,86%
Kenny Ladler,S,0,0%,0,0%,20,71%
Shaun Dion Hamilton,LB,0,0%,0,0%,19,68%
Nick Sundberg,LS,0,0%,0,0%,10,36%
Tress Way,P,0,0%,0,0%,10,36%
Adonis Alexander,CB,0,0%,0,0%,10,36%
Dustin Hopkins,K,0,0%,0,0%,9,32%
Caleb Brantley,DE,0,0%,0,0%,4,14%
Tony Bergstrom,G,0,0%,0,0%,4,14%
Ty Nsekhe,T,0,0%,0,0%,4,14%
