Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Beasley,DAL,8,7,56,0,2,51,7.3,5,0.7,9.0,0,,0,0.0,0,95.8
Allen Hurns,DAL,6,5,74,0,2,54,10.8,20,4.0,11.0,0,,1,16.7,0,118.1
Geoff Swaim,DAL,3,3,25,0,1,9,3.0,16,5.3,3.0,0,,0,0.0,0,101.4
Michael Gallup,DAL,5,3,81,1,3,67,22.3,14,4.7,20.2,0,,0,0.0,0,143.7
Ezekiel Elliott,DAL,6,2,9,0,0,3,1.5,6,3.0,3.0,0,,0,0.0,0,42.4
Dalton Schultz,DAL,3,1,12,0,1,3,3.0,9,9.0,3.3,0,,1,33.3,0,46.5
Blake Jarwin,DAL,1,1,16,0,1,7,7.0,9,9.0,7.0,0,,0,0.0,0,118.7
Brice Butler,DAL,1,0,0,0,,0,,0,,46.0,0,,0,0.0,0,39.6
Deonte Thompson,DAL,1,0,0,0,,0,,0,,7.0,0,,1,100.0,0,39.6
Rico Gathers,DAL,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kapri Bibbs,WAS,5,4,43,1,2,2,0.5,41,10.3,1.6,0,,1,20.0,0,142.1
Maurice Harris,WAS,3,3,22,0,1,10,3.3,12,4.0,3.3,0,,0,0.0,0,97.2
Josh Doctson,WAS,6,3,42,0,2,36,12.0,6,2.0,21.8,0,,0,0.0,0,72.9
Jordan Reed,WAS,4,2,43,0,2,31,15.5,12,6.0,9.3,0,,0,0.0,0,88.5
Adrian Peterson,WAS,2,1,8,0,0,0,0.0,8,8.0,0.5,1,1.0,1,50.0,0,60.4
Michael Floyd,WAS,3,1,20,0,1,18,18.0,2,2.0,25.0,0,,1,33.3,0,57.6
Jeremy Sprinkle,WAS,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
