Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Texans,-12.0,1.89,-0.49,3.04,-6.97,-17.84,-10.65,-6.19,5.05,2.38,-0.78,3.05,1.77,-3.35,1.69
Eagles,12.0,17.84,10.65,6.19,-5.05,-1.89,0.49,-3.04,6.97,-2.38,-3.05,0.78,3.35,-1.77,-1.69
