Quarter,Time,Down,ToGo,Location,NYG,SDG,Detail,EPB,EPA
1,1:00,2,5,SDG 30,0,7,Philip Rivers pass complete short left to Keenan Allen for 12 yards (tackle by Prince Amukamara and Antrel Rolle),0.740,1.730
1,0:38,1,10,SDG 42,0,7,Ryan Mathews left end for 2 yards (tackle by Keith Rivers),1.730,1.460
Quarter,Time,Down,ToGo,Location,NYG,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,SDG 44,0,7,Ryan Mathews up the middle for 3 yards (tackle by Antrel Rolle and Jacquian Williams),1.460,1.160
2,14:25,3,5,SDG 47,0,7,Philip Rivers pass complete short right to Ronnie Brown for 13 yards (tackle by Terrell Thomas),1.160,2.920
2,13:42,1,10,NYG 40,0,7,Philip Rivers pass incomplete deep right intended for Ladarius Green,2.920,2.370
2,13:35,2,10,NYG 40,0,7,Philip Rivers pass complete short middle to Eddie Royal for 6 yards (tackle by Terrell Thomas),2.370,2.480
2,12:55,3,4,NYG 34,0,7,Philip Rivers pass complete short left to Antonio Gates for 8 yards (tackle by Terrell Thomas),2.480,3.840
2,12:31,1,10,NYG 26,0,7,Danny Woodhead up the middle for 2 yards (tackle by Jacquian Williams),3.840,3.570
2,11:57,2,8,NYG 24,0,7,Ryan Mathews right end for 1 yard (tackle by Spencer Paysinger),3.570,3.010
2,11:15,3,7,NYG 23,0,7,Philip Rivers pass incomplete short left intended for Eddie Royal,3.010,1.930
2,11:10,4,7,NYG 23,0,7,"Nick Novak 41 yard field goal no good. Penalty on Charles James: Defensive Offside, 5 yards (no play)",1.930,2.370
2,11:05,4,2,NYG 18,0,10,Nick Novak 36 yard field goal good,2.370,3.000
2,11:05,,,SDG 35,0,10,"Nick Novak kicks off 74 yards, touchback",0.000,-0.280
2,11:01,1,10,NYG 20,0,10,Eli Manning pass incomplete short right intended for Louis Murphy (defended by Shareece Wright),0.280,-0.270
2,10:54,2,10,NYG 20,0,10,Andre Brown right guard for -1 yards (tackle by Jarret Johnson),-0.270,-1.140
2,10:13,3,11,NYG 19,0,10,Eli Manning pass incomplete deep left intended for Hakeem Nicks (defended by Richard Marshall),-1.140,-2.140
2,10:06,4,11,NYG 19,0,10,"Steve Weatherford punts 48 yards, fair catch by Eddie Royal",-2.140,-1.140
2,9:58,1,10,SDG 33,0,10,Ryan Mathews left end for 2 yards (tackle by Johnathan Hankins),1.140,0.860
2,9:17,2,8,SDG 35,0,10,Philip Rivers sacked by Justin Tuck for -4 yards,0.860,-0.360
2,8:38,3,12,SDG 31,0,10,Philip Rivers pass complete short middle to Antonio Gates for 15 yards (tackle by Terrell Thomas),-0.360,1.990
2,7:55,1,10,SDG 46,0,10,Philip Rivers pass complete short left to Vincent Brown for 12 yards (tackle by Antrel Rolle),1.990,2.790
2,7:35,1,10,NYG 42,0,10,Danny Woodhead up the middle for 5 yards (tackle by Antrel Rolle),2.790,2.920
2,6:58,2,5,NYG 37,0,10,Philip Rivers pass complete short right to Danny Woodhead for 6 yards (tackle by Will Hill),2.920,3.510
2,6:18,1,10,NYG 31,0,10,Philip Rivers pass complete short middle to Ryan Mathews for 11 yards (tackle by Jon Beason and Prince Amukamara),3.510,4.240
2,5:41,1,10,NYG 20,0,10,Ryan Mathews left end for 16 yards (tackle by Prince Amukamara),4.240,6.280
2,5:09,1,4,NYG 4,0,10,Ryan Mathews up the middle for -1 yards (tackle by Prince Amukamara),6.280,5.150
2,4:31,2,5,NYG 5,0,10,Philip Rivers pass complete short middle to Danny Woodhead for 1 yard (tackle by Justin Tuck),5.150,5.150
2,3:54,2,5,NYG 5,0,10,Timeout #1 by San Diego Chargers,5.150,4.490
2,3:54,3,4,NYG 4,0,16,"Philip Rivers pass complete short left to Keenan Allen for 4 yards, touchdown",4.490,7.000
2,3:54,,,NYG 2,0,17,Nick Novak kicks extra point good,0.000,0.000
2,3:54,,,SDG 35,0,17,"Nick Novak kicks off 58 yards, returned by Michael Cox for 23 yards (tackle by Darrell Stuckey). Penalty on Ryan Mundy: Offensive Holding, 10 yards",0.000,-0.280
2,3:41,1,10,NYG 20,0,17,Andre Brown left tackle for 4 yards (tackle by Marcus Gilchrist),0.280,0.270
2,3:13,2,6,NYG 24,0,17,Eli Manning pass complete short right to Victor Cruz for 14 yards (tackle by Shareece Wright),0.270,1.470
2,2:42,1,10,NYG 38,0,17,Eli Manning pass incomplete short middle intended for Brandon Myers (defended by Manti Te'o),1.470,0.920
2,2:39,2,10,NYG 38,0,17,"Andre Brown right tackle for no gain (tackle by Reggie Walker and Melvin Ingram). Andre Brown fumbles (forced by Reggie Walker), recovered by Marcus Gilchrist at NYG-39",0.920,-2.980
,,,,,,,"SDG challenged the fumble ruling, and the original play was overturned.",,
2,2:35,1,10,NYG 39,0,17,Danny Woodhead left end for 10 yards (tackle by Terrell Thomas),2.980,3.640
2,2:00,1,10,NYG 29,0,17,Danny Woodhead up the middle for 4 yards (tackle by Jacquian Williams),3.640,3.640
2,1:39,2,6,NYG 25,0,17,Philip Rivers pass complete short left to Antonio Gates for 23 yards (tackle by Antrel Rolle and Jacquian Williams),3.640,6.740
2,0:51,1,2,NYG 2,0,17,"Penalty on Chad Rinehart: False Start, 5 yards (no play)",6.740,5.600
2,0:33,1,7,NYG 7,0,17,Ryan Mathews right end for 1 yard (tackle by Jon Beason and Antrel Rolle),5.600,5.600
2,0:24,1,7,NYG 7,0,17,Timeout #2 by San Diego Chargers,5.600,4.950
2,0:24,2,6,NYG 6,0,23,"Philip Rivers pass complete short right to Danny Woodhead for 6 yards, touchdown",4.950,7.000
2,0:24,,,NYG 2,0,24,Nick Novak kicks extra point good,0.000,0.000
2,0:24,,,SDG 35,0,24,"Nick Novak kicks off 43 yards, returned by Markus Kuhn for 13 yards (tackle by Jahleel Addae)",0.000,-1.270
2,0:14,1,10,NYG 35,0,24,Eli Manning pass complete short left to Rueben Randle for 9 yards (tackle by Marcus Gilchrist),1.270,1.270
2,0:07,1,10,NYG 35,0,24,Timeout #1 by New York Giants,1.270,1.940
2,0:07,2,1,NYG 44,0,24,Eli Manning pass complete short right to Andre Brown for 7 yards (tackle by Eric Weddle),1.940,2.320
2,0:02,1,10,SDG 49,0,24,Eli Manning pass complete deep left to Hakeem Nicks for 43 yards (tackle by Richard Marshall),2.320,-0.380
Quarter,Time,Down,ToGo,Location,NYG,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,0,24,"Josh Brown kicks off 64 yards, returned by Ronnie Brown for 18 yards (tackle by Michael Cox)",0.000,-0.150
3,14:55,1,10,SDG 19,0,24,"Philip Rivers sacked by Justin Tuck for 0 yards. Philip Rivers fumbles (forced by Justin Tuck), recovered by Cullen Jenkins at SDG-18 (tackle by Philip Rivers)",0.150,-4.370
3,14:49,1,10,SDG 18,0,24,Andre Brown right tackle for 4 yards (tackle by Kendall Reyes and Donald Butler),4.370,4.430
3,14:14,2,6,SDG 14,0,24,Eli Manning pass complete short middle to Andre Brown for 4 yards (tackle by Manti Te'o),4.430,4.510
3,13:36,3,2,SDG 10,0,24,Andre Brown right tackle for no gain (tackle by Manti Te'o),4.510,2.890
3,12:54,4,2,SDG 10,0,24,Eli Manning pass complete short middle to Victor Cruz for 5 yards (tackle by Marcus Gilchrist),2.890,6.060
3,12:12,1,5,SDG 5,0,24,Andre Brown right tackle for 2 yards (tackle by Donald Butler),6.060,5.530
3,11:31,2,3,SDG 3,0,24,Peyton Hillis up the middle for 2 yards (tackle by Kendall Reyes and Donald Butler),5.530,5.170
3,10:52,3,1,SDG 1,6,24,"Peyton Hillis up the middle for 1 yard, touchdown",5.170,7.000
3,10:52,,,SDG 2,7,24,Josh Brown kicks extra point good,0.000,0.000
3,10:52,,,NYG 35,7,24,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
3,10:45,1,10,SDG 20,7,24,Ryan Mathews right end for no gain (tackle by Justin Tuck),0.280,-0.270
3,10:17,2,10,SDG 20,7,24,Ryan Mathews up the middle for 11 yards (tackle by Mathias Kiwanuka and Jon Beason),-0.270,1.000
3,9:42,1,10,SDG 31,7,24,Ryan Mathews up the middle for 5 yards (tackle by Spencer Paysinger),1.000,1.140
3,9:09,2,5,SDG 36,7,24,Ryan Mathews up the middle for 10 yards (tackle by Linval Joseph),1.140,1.990
3,8:44,1,10,SDG 46,7,24,Ryan Mathews left guard for 3 yards (tackle by Cullen Jenkins and Linval Joseph),1.990,1.860
3,8:05,2,7,SDG 49,7,24,Danny Woodhead right end for 3 yards (tackle by Linval Joseph),1.860,1.550
3,7:27,3,4,NYG 48,7,24,"Penalty on Justin Tuck: Defensive Offside, 4 yards (no play)",1.550,2.650
3,7:11,1,10,NYG 44,7,24,Danny Woodhead right end for 7 yards (tackle by Jayron Hosley),2.650,3.060
3,6:42,2,3,NYG 37,7,24,Philip Rivers pass incomplete short left intended for Vincent Brown,3.060,2.350
3,6:36,3,3,NYG 37,7,24,"Philip Rivers pass incomplete deep middle intended for Vincent Brown. Penalty on Spencer Paysinger: Defensive Pass Interference, 36 yards (no play)",2.350,6.970
3,5:46,1,1,NYG 1,7,24,Ryan Mathews up the middle for no gain (tackle by Antrel Rolle),6.970,5.910
3,5:41,2,1,NYG 1,7,24,Ryan Mathews up the middle for no gain (tackle by Cullen Jenkins and Jon Beason),5.910,5.170
3,5:09,3,1,NYG 1,7,30,"Ryan Mathews left end for 1 yard, touchdown",5.170,7.000
3,5:09,,,NYG 2,7,31,Nick Novak kicks extra point good,0.000,0.000
3,5:09,,,SDG 35,7,31,"Nick Novak kicks off 65 yards, returned by Michael Cox for 14 yards (tackle by Ladarius Green)",0.000,0.280
3,4:59,1,10,NYG 14,7,31,Eli Manning pass incomplete short middle intended for Hakeem Nicks,-0.280,-0.750
3,4:55,2,10,NYG 14,7,31,Andre Brown up the middle for 6 yards (tackle by Sean Lissemore),-0.750,-0.680
3,4:15,3,4,NYG 20,7,31,Eli Manning pass complete deep left to Rueben Randle for 18 yards (tackle by Richard Marshall),-0.680,1.470
3,3:37,1,10,NYG 38,7,31,Eli Manning pass complete short left to Bear Pascoe for 14 yards (tackle by Johnny Patrick),1.470,2.390
3,3:10,1,10,SDG 48,7,31,Eli Manning sacked by Kendall Reyes for -7 yards,2.390,0.900
3,2:37,2,17,NYG 45,7,31,Andre Brown up the middle for 19 yards (tackle by Marcus Gilchrist),0.900,3.180
3,2:03,1,10,SDG 36,7,31,Andre Brown up the middle for 18 yards (tackle by Derek Cox),3.180,4.370
3,1:34,1,10,SDG 18,7,31,Peyton Hillis right tackle for 4 yards (tackle by Marcus Gilchrist and Lawrence Guy),4.370,4.430
3,0:51,2,6,SDG 14,7,31,Eli Manning pass incomplete short middle intended for Brandon Myers (defended by Lawrence Guy),4.430,3.630
3,0:45,3,6,SDG 14,7,31,"Eli Manning pass incomplete short middle intended for Rueben Randle (defended by Jahleel Addae). Penalty on Jahleel Addae: Illegal Contact, 5 yards (no play)",3.630,5.140
3,0:37,1,9,SDG 9,7,31,Peyton Hillis up the middle for 4 yards (tackle by Lawrence Guy and Kendall Reyes),5.140,5.150
Quarter,Time,Down,ToGo,Location,NYG,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,SDG 5,13,31,"Eli Manning pass complete short middle to Brandon Myers for 5 yards, touchdown",5.150,7.000
4,15:00,,,SDG 2,14,31,Josh Brown kicks extra point good,0.000,0.000
4,15:00,,,NYG 35,14,31,"Josh Brown kicks off 65 yards, returned by Ronnie Brown for 16 yards (tackle by Michael Cox)",0.000,0.140
4,14:49,1,10,SDG 16,14,31,Ryan Mathews up the middle for 4 yards (tackle by Spencer Paysinger),-0.140,0.010
4,14:08,2,6,SDG 20,14,31,Ryan Mathews left end for 2 yards (tackle by Prince Amukamara),0.010,-0.570
4,13:22,3,4,SDG 22,14,31,Philip Rivers pass complete deep right to Danny Woodhead for 39 yards (tackle by Terrell Thomas and Jayron Hosley). Penalty on NYG: Defensive Offside (Declined),-0.570,2.980
4,12:44,1,10,NYG 39,14,31,Ryan Mathews up the middle for 2 yards (tackle by Mathias Kiwanuka and Johnathan Hankins),2.980,2.710
4,11:59,2,8,NYG 37,14,31,Philip Rivers pass complete short middle to Ryan Mathews for 9 yards (tackle by Terrell Thomas and Jon Beason),2.710,3.710
4,11:14,1,10,NYG 28,14,31,"Ryan Mathews up the middle for no gain (tackle by Will Hill). Penalty on Antonio Gates: Offensive Offside, 5 yards (no play)",3.710,3.380
4,10:43,1,15,NYG 33,14,31,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",3.380,3.050
4,10:16,1,20,NYG 38,14,31,Philip Rivers pass complete short left to Ryan Mathews for 12 yards (tackle by Jon Beason),3.050,3.440
4,9:31,2,8,NYG 26,14,31,"Philip Rivers pass complete short left to Vincent Brown for 12 yards (tackle by Prince Amukamara). Penalty on Mathias Kiwanuka: Unnecessary Roughness, 7 yards",3.440,5.600
4,9:05,1,7,NYG 7,14,31,Philip Rivers pass complete short right to Eddie Royal for no gain,5.600,4.760
4,8:24,2,7,NYG 7,14,31,Ryan Mathews up the middle for 3 yards (tackle by Linval Joseph),4.760,4.490
4,7:41,3,4,NYG 4,14,31,Philip Rivers pass incomplete short left intended for Danny Woodhead,4.490,3.030
4,7:35,4,4,NYG 4,14,31,"Penalty on Cam Thomas: False Start, 5 yards (no play)",3.030,2.830
4,7:35,4,9,NYG 9,14,34,Nick Novak 27 yard field goal good,2.830,3.000
4,7:35,,,SDG 35,14,34,"Nick Novak kicks off 68 yards, returned by Michael Cox for 20 yards (tackle by Darrell Stuckey)",0.000,0.060
4,7:27,1,10,NYG 17,14,34,"Penalty on Will Beatty: False Start, 5 yards (no play)",-0.060,-0.510
4,7:27,1,15,NYG 12,14,34,Eli Manning pass complete short middle to Brandon Myers for 8 yards (tackle by Johnny Patrick),-0.510,-0.060
4,7:04,2,7,NYG 20,14,34,Eli Manning pass complete deep right to Hakeem Nicks for 28 yards (tackle by Richard Marshall),-0.060,2.130
4,6:40,1,10,NYG 48,14,34,Eli Manning pass incomplete short left intended for Victor Cruz (defended by Donald Butler),2.130,1.580
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
4,6:35,2,10,NYG 48,14,34,Eli Manning pass incomplete short middle intended for Rueben Randle (defended by Richard Marshall),1.580,0.890
4,6:30,3,10,NYG 48,14,34,Eli Manning pass complete short left to Hakeem Nicks for 5 yards (tackle by Richard Marshall),0.890,0.130
4,5:55,4,5,SDG 47,14,34,Eli Manning sacked by Thomas Keiser and Corey Liuget for -11 yards,0.130,-2.790
4,5:51,1,10,NYG 42,14,34,Ryan Mathews up the middle for 5 yards (tackle by Justin Tuck),2.790,2.920
4,5:09,2,5,NYG 37,14,34,Ryan Mathews up the middle for 4 yards (tackle by Ryan Mundy and Justin Tuck),2.920,2.740
4,4:30,3,1,NYG 33,14,34,Le'Ron McClain up the middle for 1 yard (tackle by Mathias Kiwanuka),2.740,3.450
4,3:45,1,10,NYG 32,14,34,Ryan Mathews left end for no gain (tackle by Mike Patterson),3.450,3.450
4,3:36,1,10,NYG 32,14,34,Timeout #1 by New York Giants,3.450,2.900
4,3:36,2,10,NYG 32,14,34,Ryan Mathews left end for 3 yards (tackle by Spencer Paysinger),2.900,2.900
4,3:35,2,10,NYG 32,14,34,Timeout #2 by New York Giants,2.900,2.610
4,3:35,3,7,NYG 29,14,34,Ryan Mathews right tackle for 5 yards (tackle by Ryan Mundy and Will Hill),2.610,2.610
4,3:29,3,7,NYG 29,14,34,Timeout #3 by New York Giants,2.610,1.990
4,3:27,4,2,NYG 24,14,37,Nick Novak 43 yard field goal good,1.990,3.000
4,3:27,,,SDG 35,14,37,"Nick Novak kicks off 60 yards, returned by Michael Cox for 17 yards (tackle by Bront Bird)",0.000,-0.410
4,3:18,1,10,NYG 22,14,37,Eli Manning pass complete short left to Hakeem Nicks for 8 yards (tackle by Corey Liuget and Andrew Gachkar),0.410,0.950
4,2:54,2,2,NYG 30,14,37,Eli Manning pass incomplete short middle intended for Andre Brown,0.950,0.230
4,2:49,3,2,NYG 30,14,37,Andre Brown up the middle for 6 yards (tackle by Bront Bird and Kendall Reyes),0.230,1.330
4,2:28,1,10,NYG 36,14,37,Eli Manning pass complete short middle to Victor Cruz for 8 yards (tackle by Andrew Gachkar),1.330,1.870
4,2:11,2,2,NYG 44,14,37,"Andre Brown up the middle for 2 yards (tackle by Corey Liuget and Bront Bird). Penalty on Kendall Reyes: Defensive Holding, 5 yards",1.870,2.320
4,2:04,1,10,SDG 49,14,37,Eli Manning pass complete short middle to Brandon Myers for 8 yards (tackle by Andrew Gachkar),2.320,2.860
4,2:00,2,2,SDG 41,14,37,Eli Manning pass incomplete short right intended for Louis Murphy is intercepted by Shareece Wright at SDG-29 and returned for 41 yards (tackle by Justin Pugh),2.860,-3.580
4,1:49,1,10,NYG 30,14,37,Charlie Whitehurst kneels for -1 yards,3.580,2.900
4,1:13,2,11,NYG 31,14,37,Charlie Whitehurst kneels for no gain,2.900,2.210
4,0:36,3,11,NYG 31,14,37,Charlie Whitehurst kneels for -1 yards,2.210,1.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
