Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Corey Davis,TEN,7,5,113,0,5,76,15.2,37,7.4,15.9,0,,0,0.0,0,113.7
Jonnu Smith,TEN,6,4,20,1,2,-1,-0.3,21,5.3,0.7,0,,1,16.7,1,71.5
A.J. Brown,TEN,7,4,62,1,4,24,6.0,38,9.5,7.9,7,0.6,0,0.0,0,126.2
Anthony Firkser,TEN,5,4,33,0,3,27,6.8,6,1.5,6.2,0,,0,0.0,0,94.2
Cameron Batson,TEN,2,2,21,0,1,0,0.0,21,10.5,0.0,0,,0,0.0,0,110.4
Derrick Henry,TEN,2,1,-1,0,0,-2,-2.0,1,1.0,-2.0,0,,0,0.0,0,56.2
Jeremy McNichols,TEN,1,1,2,0,,-6,-6.0,8,8.0,-6.0,0,,0,0.0,0,79.2
Geoff Swaim,TEN,1,1,9,0,,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2
Nick Westbrook-Ikhine,TEN,1,1,7,0,1,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,7,5,96,1,5,85,17.0,11,2.2,17.0,0,,0,0.0,0,153.3
Dez Bryant,BAL,5,4,28,0,1,-6,-1.5,34,8.5,2.0,0,,1,20.0,0,90.0
Willie Snead,BAL,7,3,23,0,1,12,4.0,11,3.7,7.9,1,3.0,0,0.0,0,51.5
J.K. Dobbins,BAL,2,2,15,0,1,-8,-4.0,23,11.5,-4.0,0,,0,0.0,0,97.9
Devin Duvernay,BAL,2,1,5,0,,-4,-4.0,9,9.0,21.5,0,,0,0.0,1,16.7
James Proche,BAL,1,1,14,0,1,6,6.0,8,8.0,6.0,0,,0,0.0,0,118.7
Patrick Ricard,BAL,1,1,5,0,,-3,-3.0,8,8.0,-3.0,1,1.0,0,0.0,0,87.5
Marquise Brown,BAL,3,0,0,0,,0,,0,,18.7,0,,1,33.3,0,39.6
