Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jonathan Jones,NWE,0,4,4,100.0%,85,21.3,21.3,0,118.7,17.5,70,15,0,0,0,0.0,0,5,0,0.0%
Jabrill Peppers,NWE,0,5,3,60.0%,19,6.3,3.8,0,67.9,5.0,14,5,2,0,0,0.0,0,7,0,0.0%
Jalen Mills,NWE,0,4,3,75.0%,62,20.7,15.5,0,116.7,8.5,26,36,0,0,0,0.0,0,1,2,66.7%
Anfernee Jennings,NWE,0,3,2,66.7%,25,12.5,8.3,0,92.4,0.3,10,15,9,0,0,0.0,0,6,0,0.0%
J.C. Jackson,NWE,0,6,2,33.3%,27,13.5,4.5,0,48.6,13.7,24,3,0,0,0,0.0,0,4,1,20.0%
Kyle Dugger,NWE,0,2,2,100.0%,8,4.0,4.0,0,83.3,4.0,8,0,2,0,0,0.0,0,5,0,0.0%
Ja'Whaun Bentley,NWE,0,4,1,25.0%,14,14.0,3.5,0,41.7,2.5,8,6,6,0,2,0.0,2,4,0,0.0%
Jahlani Tavai,NWE,1,1,1,100.0%,3,3.0,3.0,0,39.6,3.0,3,0,4,0,1,0.0,1,7,0,0.0%
Shaun Wade,NWE,0,1,1,100.0%,9,9.0,9.0,0,104.2,6.0,6,3,0,0,0,0.0,0,1,0,0.0%
Myles Bryant,NWE,0,1,1,100.0%,12,12.0,12.0,1,156.2,12.0,12,0,1,0,0,0.0,0,1,0,0.0%
Josh Uche,NWE,0,0,0,,,,,,,,,,6,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Robert Spillane,LVR,0,6,5,83.3%,61,12.2,10.2,0,109.0,5.7,13,48,1,0,0,0.0,0,7,1,12.5%
Divine Deablo,LVR,0,5,4,80.0%,35,8.8,7.0,0,95.8,3.0,11,24,1,0,0,0.0,0,7,1,12.5%
Jakorian Bennett,LVR,0,5,4,80.0%,32,8.0,6.4,0,93.3,13.0,24,8,0,0,0,0.0,0,3,0,0.0%
Tyler Hall,LVR,0,3,3,100.0%,30,10.0,10.0,0,108.3,3.7,11,19,5,1,0,0.0,1,6,0,0.0%
Tre'von Moehrig,LVR,1,4,3,75.0%,8,2.7,2.0,0,37.5,-3.0,-9,17,0,0,0,0.0,0,3,0,0.0%
Marcus Peters,LVR,0,5,3,60.0%,25,8.3,5.0,0,72.9,9.0,1,24,0,0,0,0.0,0,2,0,0.0%
Amik Robertson,LVR,0,2,1,50.0%,5,5.0,2.5,0,56.2,4.5,4,1,2,0,0,1.0,1,4,1,20.0%
Luke Masterson,LVR,0,1,1,100.0%,4,4.0,4.0,0,83.3,4.0,4,0,0,0,0,0.0,0,2,0,0.0%
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,2,0,0.5,3,7,0,0.0%
Bilal Nichols,LVR,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
Adam Butler,LVR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
John Jenkins,LVR,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Marcus Epps,LVR,0,1,0,0.0%,,,0.0,,39.6,41.0,,,0,0,0,0.0,0,2,0,0.0%
