Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Devonta Freeman,ATL,18,58,0,4,29,1.6,29,1.6,0,
Brian Hill,ATL,5,21,0,1,14,2.8,7,1.4,0,
Qadree Ollison,ATL,4,9,0,1,4,1.0,5,1.3,0,
Matt Ryan,ATL,2,0,0,0,0,0.0,0,0.0,0,
Keith Smith,ATL,1,-1,0,,-1,-1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Ronald Jones II,TAM,11,106,0,4,66,6.0,40,3.6,0,
Peyton Barber,TAM,6,10,0,0,4,0.7,6,1.0,0,
Jameis Winston,TAM,2,5,0,0,5,2.5,0,0.0,0,
John Franklin,TAM,1,11,0,1,9,9.0,2,2.0,0,
Dare Ogunbowale,TAM,1,4,0,,0,0.0,4,4.0,0,
