Player,Pos
Drew Brees,QB
Reggie Bush,RB
Mike Karney,FB
Marques Colston,WR
Terrance Copper,WR
Devery Henderson,WR
Zach Strief,LT
Jamar Nesbit,LG
Jeff Faine,C
Jahri Evans,RG
Jon Stinchcomb,RT
Charles Grant,LDE
Brian Young,DT
Hollis Thomas,NT
Will Smith,RDE
Scott Fujita,SLB
Mark Simoneau,MLB
Scott Shanle,WLB
Mike McKenzie,LCB
Fred Thomas,RCB
Omar Stoutmire,SS
Josh Bullocks,FS
