Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,6:15,2,14,NOR 48,13,0,"Drew Brees pass complete deep middle to Devery Henderson for 52 yards, touchdown",1.310,7.000
1,,,,TAM 2,14,0,John Carney kicks extra point good,0.000,0.000
1,,,,NOR 30,14,0,Steve Weatherford kicks off 67 yards,0.000,1.600
1,5:35,1,10,TAM 40,14,0,Cadillac Williams middle for 3 yards (tackle by Mike McKenzie and Brian Young),1.600,1.460
1,5:03,2,7,TAM 43,14,0,Bruce Gradkowski pass incomplete short middle intended for Earnest Graham (defended by Omar Stoutmire),1.460,0.760
1,4:55,3,7,TAM 43,14,0,Bruce Gradkowski pass incomplete short right intended for Michael Clayton (defended by Mike McKenzie),0.760,-0.520
1,4:49,4,7,TAM 43,14,0,"Josh Bidwell punts 48 yards, returned by Michael Lewis for 3 yards (tackle by Torrie Cox)",-0.520,0.350
1,4:36,1,10,NOR 12,14,0,Deuce McAllister middle for 7 yards (tackle by Ryan Nece),-0.350,0.100
1,4:13,2,3,NOR 19,14,0,Deuce McAllister left guard for 1 yard (tackle by Will Allen and Ryan Nece),0.100,-0.480
1,3:39,3,2,NOR 20,14,0,Drew Brees pass complete short middle to Reggie Bush for 6 yards (tackle by Shelton Quarles and Jermaine Phillips),-0.480,0.670
1,2:59,1,10,NOR 26,14,0,Drew Brees pass complete short left to Reggie Bush for 4 yards (tackle by Jermaine Phillips and Torrie Cox),0.670,0.670
1,2:27,2,6,NOR 30,14,0,Deuce McAllister middle for 1 yard (tackle by Derrick Brooks),0.670,0.100
1,1:52,3,5,NOR 31,14,0,Drew Brees pass complete deep left to Marques Colston for 24 yards (tackle by Torrie Cox),0.100,2.590
1,1:22,1,10,TAM 45,14,0,Drew Brees pass complete short right to Marques Colston for 9 yards (tackle by Phillip Buchanon),2.590,3.260
1,0:50,2,1,TAM 36,14,0,Mike Karney middle for 2 yards (tackle by Phillip Buchanon),3.260,3.310
1,0:25,1,10,TAM 34,14,0,Drew Brees pass complete short left to Reggie Bush for 9 yards (tackle by Barrett Ruud and Ronde Barber),3.310,3.990
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,TAM 25,14,0,Deuce McAllister middle for -3 yards (tackle by Dewayne White and Chris Hovan),3.990,2.870
2,14:23,3,4,TAM 28,14,0,Drew Brees pass incomplete short right intended for Devery Henderson,2.870,1.650
2,14:17,4,4,TAM 28,17,0,John Carney 46 yard field goal good,1.650,3.000
2,,,,NOR 30,17,0,"John Carney kicks off 68 yards, returned by Torrie Cox for 17 yards (tackle by DeJuan Groce)",0.000,0.150
2,14:06,1,10,TAM 19,17,0,Bruce Gradkowski pass incomplete short middle intended for Cadillac Williams (defended by Scott Fujita),0.150,-0.390
2,14:00,2,10,TAM 19,17,0,Bruce Gradkowski pass incomplete deep left intended for Joey Galloway,-0.390,-1.070
2,13:53,3,10,TAM 19,17,0,Bruce Gradkowski pass complete short right to Michael Pittman for 1 yard (tackle by Jason Craft),-1.070,-2.030
2,13:15,4,9,TAM 20,17,0,"Josh Bidwell punts 47 yards, fair catch by Michael Lewis",-2.030,-1.140
2,13:05,1,10,NOR 33,17,0,Drew Brees pass incomplete short left intended for Reggie Bush (defended by Ryan Nece),1.140,0.590
2,12:59,2,10,NOR 33,17,0,Drew Brees pass incomplete deep right intended for Marques Colston (defended by Juran Bolden),0.590,-0.100
2,12:51,3,10,NOR 33,17,0,Reggie Bush middle for -3 yards (tackle by Dewayne White),-0.100,-1.370
2,12:12,4,13,NOR 30,17,0,"Steve Weatherford punts 36 yards, fair catch by Phillip Buchanon",-1.370,-1.200
2,12:02,1,10,TAM 34,17,0,Bruce Gradkowski pass incomplete short left intended for Cadillac Williams,1.200,0.660
2,11:56,2,10,TAM 34,17,0,Cadillac Williams right guard for 2 yards (tackle by Mike McKenzie and Mark Simoneau),0.660,0.230
2,11:18,3,8,TAM 36,17,0,Bruce Gradkowski pass incomplete short middle intended for Ike Hilliard (defended by Charles Grant),0.230,-0.980
2,11:11,4,8,TAM 36,17,0,"Josh Bidwell punts 43 yards, muffed catch by Michael Lewis, ball out of bounds at NOR-17",-0.980,0.060
2,11:00,1,10,NOR 17,17,0,Reggie Bush middle for no gain (tackle by Derrick Brooks),-0.060,-0.580
2,10:26,2,10,NOR 17,17,0,"Penalty on Zach Strief: False Start, 5 yards (no play)",-0.580,-1.150
2,10:01,2,15,NOR 12,17,0,Drew Brees middle for 7 yards (tackle by Greg Spires),-1.150,-1.000
2,9:15,3,8,NOR 19,17,0,Drew Brees pass incomplete short middle intended for Terrance Copper (defended by Torrie Cox),-1.000,-2.140
2,9:07,4,8,NOR 19,17,0,"Steve Weatherford punts 42 yards, fair catch by Phillip Buchanon",-2.140,-1.530
2,8:59,1,10,TAM 39,17,0,Cadillac Williams left tackle for 2 yards (tackle by Hollis Thomas),1.530,1.260
2,8:23,2,8,TAM 41,17,0,Cadillac Williams middle for 2 yards (tackle by Charles Grant and Will Smith),1.260,0.830
2,8:23,3,6,TAM 43,17,0,"Penalty on Ike Hilliard: False Start, 5 yards (no play)",0.830,0.170
2,7:27,3,11,TAM 38,17,0,Bruce Gradkowski pass complete short middle to Michael Pittman for 3 yards (tackle by Scott Shanle and Scott Fujita),0.170,-0.650
2,6:40,4,8,TAM 41,17,0,Josh Bidwell punts 32 yards,-0.650,-0.740
2,6:21,1,10,NOR 27,17,0,Drew Brees pass complete short left to Marques Colston for 4 yards (tackle by Ronde Barber and Kalvin Pearson),0.740,0.740
2,5:50,2,6,NOR 31,17,0,Deuce McAllister middle for 2 yards (tackle by Shelton Quarles),0.740,0.300
2,5:35,,,,17,0,Timeout #1 by New Orleans Saints,0.000,0.300
2,5:34,3,4,NOR 33,17,0,Drew Brees pass incomplete short right intended for Marques Colston (defended by Juran Bolden),0.300,-1.180
2,5:30,4,4,NOR 33,17,0,"Steve Weatherford punts 34 yards, returned by Ike Hilliard for 9 yards (tackle by Steve Gleason). Penalty on Blue Adams: Offensive Holding, 10 yards",-1.180,-0.480
2,5:19,1,10,TAM 23,17,0,Bruce Gradkowski pass incomplete short middle intended for Joey Galloway,0.480,-0.070
2,5:14,2,10,TAM 23,17,0,Bruce Gradkowski pass complete deep middle to Joey Galloway for 27 yards (tackle by Josh Bullocks),-0.070,2.260
2,4:32,1,10,,17,0,Cadillac Williams middle for 6 yards (tackle by Mark Simoneau and Scott Shanle),2.260,2.520
2,3:50,2,4,NOR 44,17,0,Cadillac Williams middle for no gain (tackle by Charles Grant),2.520,1.820
2,3:10,3,4,NOR 44,17,6,"Bruce Gradkowski pass complete deep left to Joey Galloway for 44 yards, touchdown",1.820,7.000
2,,,,NOR 2,17,7,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,17,7,"Matt Bryant kicks off 65 yards, returned by Michael Lewis for 18 yards (tackle by Blue Adams)",0.000,0.480
2,2:53,1,10,NOR 23,17,7,Drew Brees pass complete short middle to Mark Campbell for 7 yards (tackle by Ronde Barber and Derrick Brooks),0.480,0.880
2,2:19,2,3,NOR 30,17,7,Reggie Bush right end for 2 yards (tackle by Shelton Quarles and Ryan Nece),0.880,0.430
2,2:00,3,1,NOR 32,17,7,Drew Brees pass incomplete deep right intended for Marques Colston,0.430,-1.240
2,1:54,4,1,NOR 32,17,7,"Steve Weatherford punts 49 yards, returned by Ike Hilliard for 12 yards (tackle by Steve Gleason)",-1.240,-1.000
2,1:44,1,10,TAM 31,17,7,Bruce Gradkowski pass complete to Ike Hilliard for 10 yards (tackle by Omar Stoutmire and Bryan Scott),1.000,1.660
2,1:35,1,10,TAM 41,17,7,Bruce Gradkowski pass incomplete short middle intended for Alex Smith (defended by Scott Shanle),1.660,1.120
2,1:31,2,10,TAM 41,17,7,Bruce Gradkowski pass complete short right to Alex Smith for 3 yards (tackle by Scott Shanle and Charles Grant),1.120,0.830
2,1:20,3,7,TAM 44,17,7,"Bruce Gradkowski left end for 8 yards (tackle by Fred Thomas). Bruce Gradkowski fumbles (forced by Fred Thomas), ball out of bounds at NOR-48",0.830,2.390
2,1:04,1,10,NOR 48,17,7,Bruce Gradkowski pass complete short middle to Michael Pittman for 4 yards (tackle by Willie Whitehead),2.390,2.390
2,0:55,,,,17,7,Timeout #1 by Tampa Bay Buccaneers,0.000,2.390
2,0:55,2,6,NOR 44,17,7,Bruce Gradkowski pass incomplete short middle intended for Michael Pittman,2.390,1.690
2,0:49,3,6,NOR 44,17,7,Bruce Gradkowski pass complete short left to Michael Pittman for 6 yards (tackle by Fred Thomas),1.690,3.050
2,0:41,,,,17,7,Timeout #2 by Tampa Bay Buccaneers,0.000,3.050
2,0:41,1,10,NOR 38,17,7,Bruce Gradkowski pass complete short middle to Michael Pittman for 12 yards (tackle by Jason Craft),3.050,3.840
2,0:25,,,,17,7,Timeout #2 by New Orleans Saints,0.000,3.840
2,0:25,1,10,NOR 26,17,7,Bruce Gradkowski pass complete short middle to Joey Galloway for 9 yards (tackle by Scott Shanle and Scott Fujita),3.840,4.640
2,0:15,2,1,NOR 17,17,7,Bruce Gradkowski spiked the ball,4.640,3.950
2,0:14,3,1,NOR 17,17,13,"Bruce Gradkowski pass complete deep middle to Joey Galloway for 17 yards, touchdown",3.950,7.000
2,,,,NOR 2,17,14,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,17,14,"Matt Bryant kicks off 41 yards, returned by Antwan Lake for 8 yards (tackle by Torrie Cox)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 30,17,14,"Matt Bryant kicks off 57 yards, returned by Michael Lewis for 15 yards (tackle by Wesly Mallard)",0.000,0.810
3,14:52,1,10,NOR 28,17,14,"Drew Brees pass complete short left to Marques Colston for 13 yards (tackle by Derrick Brooks). Penalty on Marques Colston: Illegal Formation, 5 yards (no play)",0.810,0.480
3,14:44,1,15,NOR 23,17,14,Deuce McAllister left tackle for 5 yards (tackle by Chris Hovan and Ryan Nece),0.480,0.260
3,14:04,2,10,NOR 28,17,14,Reggie Bush right guard for 1 yard (tackle by Derrick Brooks),0.260,-0.300
3,13:25,3,9,NOR 29,17,14,Drew Brees pass complete short right to Mark Campbell for 9 yards (tackle by Derrick Brooks),-0.300,1.470
3,12:46,1,10,NOR 38,17,14,"Penalty on Jon Stinchcomb: False Start, 5 yards (no play)",1.470,1.140
3,12:26,1,15,NOR 33,17,14,Drew Brees pass incomplete short right intended for Terrance Copper (defended by Juran Bolden),1.140,0.250
3,12:19,2,15,NOR 33,17,14,Reggie Bush right end for no gain (tackle by Derrick Brooks and Shelton Quarles),0.250,-0.430
3,11:36,3,15,NOR 33,17,14,Drew Brees pass complete short middle to Marques Colston for 13 yards (tackle by Shelton Quarles and Derrick Brooks),-0.430,-0.320
3,10:58,4,2,NOR 46,17,14,"Steve Weatherford punts 54 yards, touchback",-0.320,-0.280
3,10:48,1,10,TAM 20,17,14,Cadillac Williams middle for 2 yards (tackle by Scott Shanle and Will Smith),0.280,0.000
3,10:21,2,8,TAM 22,17,14,Cadillac Williams left end for 5 yards (tackle by Scott Shanle and Will Smith),0.000,-0.030
3,9:46,3,3,TAM 27,17,14,Michael Clayton right guard for 2 yards (tackle by Charles Grant),-0.030,-1.440
3,9:14,4,1,TAM 29,17,14,"Josh Bidwell punts 43 yards, returned by Reggie Bush for 20 yards (tackle by Torrie Cox)",-1.440,-2.130
3,8:59,1,10,NOR 48,17,14,Drew Brees pass complete short middle to Deuce McAllister for 10 yards (tackle by Ellis Wyms),2.130,2.790
3,8:17,1,10,TAM 42,17,14,Deuce McAllister middle for no gain (tackle by Derrick Brooks),2.790,2.240
3,7:39,2,10,TAM 42,17,14,Drew Brees pass complete short middle to Reggie Bush for 3 yards (tackle by Ronde Barber),2.240,1.950
3,6:56,3,7,TAM 39,17,14,Drew Brees pass complete short left to Marques Colston for 17 yards (tackle by Torrie Cox),1.950,4.110
3,6:28,1,10,TAM 22,17,14,Drew Brees pass complete deep left to Billy Miller for 19 yards (tackle by Ronde Barber),4.110,6.510
3,6:04,1,3,TAM 3,23,14,"Deuce McAllister middle for 3 yards, touchdown",6.510,7.000
3,,,,TAM 2,24,14,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,24,14,"John Carney kicks off 70 yards, touchback",0.000,0.280
3,5:59,1,10,TAM 20,24,14,Bruce Gradkowski for 4 yards (tackle by Scott Shanle),0.280,0.270
3,5:27,2,6,TAM 24,24,14,Bruce Gradkowski sacked by Will Smith for -7 yards,0.270,-1.510
3,4:49,3,13,TAM 17,24,14,Bruce Gradkowski pass complete short middle to Michael Clayton for 11 yards (tackle by Mike McKenzie),-1.510,-1.500
3,4:10,4,2,TAM 28,24,14,"Josh Bidwell punts 36 yards (tackle by Torrie Cox). Penalty on Aaron Stecker: Offensive Holding, 10 yards",-1.500,-0.670
3,3:57,1,10,NOR 26,24,14,Drew Brees pass incomplete short right intended for Reggie Bush,0.670,0.130
3,3:51,2,10,NOR 26,24,14,Drew Brees pass complete short left to Marques Colston for 8 yards (tackle by Torrie Cox),0.130,0.500
3,3:21,3,2,NOR 34,24,14,Drew Brees for 6 yards (tackle by Torrie Cox),0.500,1.600
3,2:43,1,10,NOR 40,24,14,Reggie Bush left end for -1 yards (tackle by Derrick Brooks),1.600,0.920
3,2:01,2,11,NOR 39,24,14,Drew Brees pass complete short left to Deuce McAllister for 2 yards (tackle by Torrie Cox),0.920,0.500
3,1:22,,,,24,14,Timeout #1 by Tampa Bay Buccaneers,0.000,0.500
3,1:22,3,9,NOR 41,24,14,Drew Brees pass complete short middle to Marques Colston for 14 yards (tackle by Barrett Ruud and Jermaine Phillips),0.500,2.590
3,0:42,1,10,TAM 45,30,14,"Drew Brees pass complete deep left to Devery Henderson for 45 yards, touchdown",2.590,7.000
3,,,,TAM 2,31,14,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,31,14,"John Carney kicks off 64 yards, returned by Michael Pittman for 24 yards (tackle by DeJuan Groce)",0.000,0.940
3,0:26,1,10,TAM 30,31,14,Cadillac Williams middle for 16 yards (tackle by Scott Shanle),0.940,1.990
3,0:06,1,10,TAM 46,31,14,Bruce Gradkowski pass complete short middle to Cadillac Williams for 5 yards (tackle by Danny Clark and Rodney Leisle),1.990,2.130
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NOR 49,31,14,Bruce Gradkowski pass complete short middle to Michael Clayton for 8 yards (tackle by Fred Thomas),2.130,2.850
4,14:23,1,10,NOR 41,31,14,Bruce Gradkowski pass complete short right to Michael Pittman for 1 yard (tackle by Scott Shanle and Mike McKenzie),2.850,2.440
4,13:41,2,9,NOR 40,31,14,Bruce Gradkowski sacked by Brian Young and Will Smith for -3 yards,2.440,1.350
4,13:05,3,12,NOR 43,31,14,Bruce Gradkowski pass complete short left to Michael Clayton for 9 yards (tackle by Fred Thomas),1.350,1.090
4,12:28,4,3,NOR 34,31,14,Bruce Gradkowski pass incomplete short right intended for Michael Clayton,1.090,-1.200
4,12:22,1,10,NOR 34,31,14,"Deuce McAllister left tackle for 3 yards (tackle by Derrick Brooks and Ryan Nece). Penalty on Greg Spires: Defensive Offside, 5 yards (no play)",1.200,1.930
4,11:57,1,5,NOR 39,31,14,Deuce McAllister middle for 4 yards (tackle by Derrick Brooks),1.930,1.870
4,11:11,2,1,NOR 43,31,14,Reggie Bush middle for no gain (tackle by Chris Hovan and Derrick Brooks),1.870,1.160
4,10:23,3,1,NOR 43,31,14,Drew Brees pass complete short right to Marques Colston for 6 yards (tackle by Juran Bolden),1.160,2.190
4,9:38,1,10,NOR 49,31,14,Deuce McAllister left end for 6 yards (tackle by Barrett Ruud and Greg Spires),2.190,2.460
4,8:52,2,4,TAM 45,31,14,Reggie Bush right end for 3 yards (tackle by Blue Adams and Will Allen),2.460,2.150
4,8:03,,,,31,14,Timeout #1 by New Orleans Saints,0.000,2.150
4,8:03,3,1,TAM 42,31,14,Mike Karney middle for 3 yards (tackle by Barrett Ruud),2.150,2.980
4,7:25,1,10,TAM 39,31,14,Deuce McAllister left tackle for 3 yards (tackle by Derrick Brooks and Greg Spires),2.980,2.850
4,6:37,2,7,TAM 36,31,14,Terrance Copper middle for 8 yards (tackle by Jermaine Phillips and Barrett Ruud),2.850,3.710
4,5:48,1,10,TAM 28,31,14,Reggie Bush left tackle for -3 yards (tackle by Jermaine Phillips),3.710,2.760
4,5:00,2,13,TAM 31,31,14,Deuce McAllister left tackle for 2 yards (tackle by Barrett Ruud and Torrie Cox),2.760,2.340
4,4:11,3,11,TAM 29,31,14,Deuce McAllister right end for -3 yards (tackle by Kalvin Pearson),2.340,1.240
4,3:25,,,,31,14,Timeout #2 by New Orleans Saints,0.000,1.240
4,3:25,4,14,TAM 32,31,14,"Steve Weatherford punts 25 yards, muffed catch by Ike Hilliard, recovered by Ike Hilliard and returned for no gain",1.240,0.380
4,3:17,1,10,TAM 5,31,14,Bruce Gradkowski pass complete short middle to Michael Clayton for 10 yards (tackle by Scott Fujita),-0.380,-0.220
4,2:46,1,10,TAM 15,31,14,Bruce Gradkowski pass incomplete short middle intended for Michael Clayton,-0.220,-0.710
4,2:41,2,10,TAM 15,31,14,Michael Pittman middle for 3 yards (tackle by Omar Stoutmire and Scott Shanle),-0.710,-1.000
4,2:15,3,7,TAM 18,31,14,"Bruce Gradkowski sacked by Charles Grant and Brian Young for -14 yards. Bruce Gradkowski fumbles (forced by Charles Grant), recovered by Charles Grant at TAM-4 (tackle by Bruce Gradkowski)",-1.000,-6.280
4,2:03,1,4,TAM 4,31,14,Drew Brees kneels for -1 yards,6.280,5.150
4,2:00,2,5,TAM 5,31,14,Drew Brees kneels for -1 yards,5.150,4.040
4,1:17,3,6,TAM 6,31,14,Drew Brees kneels for -1 yards,4.040,2.970
4,0:31,4,7,TAM 7,31,14,Drew Brees kneels for -1 yards,2.970,0.380
4,0:30,1,10,TAM 8,31,14,Earnest Graham left tackle for 4 yards (tackle by Brian Young),-0.380,-0.490
4,0:06,2,6,TAM 12,31,14,Earnest Graham left tackle for 8 yards (tackle by Scott Fujita and Josh Bullocks),-0.490,0.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
