0,1
Officials,Officials
Referee,Jeff Triplette
Umpire,Fred Bryan
Head Linesman,John McGrath
Line Judge,Jeff Bergman
Back Judge,Steve Freeman
Side Judge,Boris Cheek
Field Judge,Alex Kemp
