Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss and deferred, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 35,0,0,"Justin Tucker kicks off 60 yards, returned by Jabrill Peppers for no gain (tackle by Chris Moore and Kenny Young)",0.000,1.200
1,14:53,1,10,CLE 34,0,0,Nick Chubb right guard for 6 yards (tackle by C.J. Mosley and Patrick Onwuasor),1.200,1.470
1,14:18,2,4,CLE 40,0,0,Nick Chubb left guard for 13 yards (tackle by Patrick Onwuasor),1.470,2.460
1,13:40,1,10,BAL 47,0,0,Breshad Perriman left end for 5 yards (tackle by C.J. Mosley),2.460,2.590
1,13:01,2,5,BAL 42,0,0,Baker Mayfield pass short left (defended by C.J. Mosley) intended for Antonio Callaway is intercepted by Jimmy Smith at BAL-35 and returned for 4 yards,2.590,-1.530
1,12:54,1,10,BAL 39,0,0,"Penalty on Matt Skura: False Start, 5 yards (no play)",1.530,1.200
1,12:54,1,15,BAL 34,0,0,Lamar Jackson pass incomplete short right intended for Hayden Hurst,1.200,0.310
1,12:50,2,15,BAL 34,0,0,Gus Edwards left tackle for 3 yards (tackle by Emmanuel Ogbah),0.310,0.040
1,12:10,3,12,BAL 37,0,0,Lamar Jackson pass complete short right to Hayden Hurst for 11 yards (tackle by Genard Avery and Briean Boddy-Calhoun),0.040,-0.190
1,11:30,4,1,BAL 48,0,0,Lamar Jackson right guard for 2 yards (tackle by Ray-Ray Armstrong and Jabrill Peppers),-0.190,2.260
1,10:57,1,10,BAL 50,0,0,Lamar Jackson pass complete deep middle to Mark Andrews for 28 yards (tackle by Damarious Randall and Jabrill Peppers),2.260,4.110
1,10:13,1,10,CLE 22,0,0,Gus Edwards left guard for 2 yards (tackle by Jamie Collins),4.110,3.830
1,9:42,2,8,CLE 20,0,0,Lamar Jackson pass incomplete deep middle,3.830,3.140
1,9:35,3,8,CLE 20,0,0,Lamar Jackson pass incomplete short right intended for John Brown,3.140,2.120
1,9:31,4,8,CLE 20,0,3,Justin Tucker 38 yard field goal good,2.120,3.000
1,9:27,,,BAL 35,0,3,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
1,9:27,1,10,CLE 25,0,3,Duke Johnson right guard for 4 yards (tackle by Matt Judon),0.610,0.600
1,8:59,2,6,CLE 29,0,3,Baker Mayfield pass incomplete short right intended for Duke Johnson,0.600,-0.100
1,8:55,3,6,CLE 29,0,3,Baker Mayfield pass complete deep right to Antonio Callaway for 38 yards,-0.100,3.380
1,8:43,1,10,BAL 33,0,3,"Duke Johnson right guard for no gain (tackle by Chris Wormley and Tony Jefferson) Penalty on BAL: Defensive Too Many Men on Field, 5 yards (no play)",3.380,4.110
1,8:28,1,5,BAL 28,6,3,"Baker Mayfield pass complete deep left to Breshad Perriman for 28 yards, touchdown",4.110,7.000
1,8:22,,,BAL 15,7,3,Greg Joseph kicks extra point good,0.000,0.000
1,8:22,,,CLE 35,7,3,"Greg Joseph kicks off 58 yards, returned by Chris Moore for no gain (tackle by Phillip Gaines and Ray-Ray Armstrong)",0.000,1.000
1,8:16,1,10,BAL 31,7,3,Lamar Jackson pass complete short left to Michael Crabtree for 7 yards (tackle by T.J. Carrie),1.000,1.410
1,7:37,2,3,BAL 38,7,3,Lamar Jackson left end for 24 yards (tackle by T.J. Carrie),1.410,3.050
1,6:51,1,10,CLE 38,7,3,Gus Edwards right guard for 2 yards (tackle by Jabrill Peppers and Joe Schobert),3.050,2.780
1,6:18,2,8,CLE 36,7,3,Lamar Jackson pass incomplete short middle intended for Willie Snead,2.780,2.080
1,6:14,3,8,CLE 36,7,3,"Lamar Jackson pass incomplete short middle intended for Willie Snead (defended by Briean Boddy-Calhoun). Penalty on Jabrill Peppers: Defensive Holding, 5 yards (no play)",2.080,3.510
1,6:10,1,10,CLE 31,7,3,Kenneth Dixon right guard for 1 yard (tackle by Joe Schobert),3.510,3.100
1,5:32,2,9,CLE 30,7,3,Lamar Jackson pass complete short right to Mark Andrews for 5 yards (tackle by Terrance Mitchell),3.100,3.070
1,4:52,3,4,CLE 25,7,9,"Lamar Jackson right guard for 25 yards, touchdown",3.070,7.000
1,4:46,,,CLE 15,7,10,Justin Tucker kicks extra point good,0.000,0.000
1,4:46,,,BAL 35,7,10,"Justin Tucker kicks off 67 yards, returned by Antonio Callaway for no gain (tackle by Chris Board)",0.000,0.280
1,4:41,1,10,CLE 20,7,10,Nick Chubb right guard for -1 yards (tackle by Michael Pierce),0.280,-0.460
1,4:02,2,11,CLE 19,7,10,Nick Chubb right guard for 10 yards (tackle by C.J. Mosley),-0.460,0.230
1,3:37,3,1,CLE 29,7,10,Nick Chubb right guard for no gain (tackle by Eric Weddle and C.J. Mosley),0.230,-1.440
1,2:55,4,1,CLE 29,7,10,"Britton Colquitt punts 48 yards, fair catch by Cyrus Jones at BAL-23",-1.440,-0.480
1,2:48,1,10,BAL 23,7,10,Lamar Jackson pass complete short left to John Brown for 7 yards (tackle by T.J. Carrie),0.480,0.880
1,2:13,2,3,BAL 30,7,10,Kenneth Dixon right guard for 15 yards (tackle by Terrance Mitchell),0.880,1.930
1,1:38,1,10,BAL 45,7,10,Gus Edwards up the middle for 24 yards (tackle by Jamie Collins),1.930,3.510
1,0:57,1,10,CLE 31,7,10,Gus Edwards right guard for 3 yards (tackle by Jamie Collins),3.510,3.370
1,0:21,2,7,CLE 28,7,10,Kenneth Dixon right guard for 20 yards (tackle by Terrance Mitchell and Damarious Randall),3.370,5.370
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,8,CLE 8,7,16,"Lamar Jackson right guard for 8 yards, touchdown",5.370,7.000
2,14:54,,,CLE 15,7,17,Justin Tucker kicks extra point good,0.000,0.000
2,14:54,,,BAL 35,7,17,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,14:54,1,10,CLE 25,7,17,Duke Johnson left guard for 8 yards (tackle by Anthony Levine and Brandon Carr),0.610,1.140
2,14:29,2,2,CLE 33,7,17,"Penalty on Greg Robinson: False Start, 5 yards (no play)",1.140,0.470
2,14:03,2,7,CLE 28,7,17,Duke Johnson right guard for 2 yards (tackle by Terrell Suggs and Michael Pierce),0.470,0.040
2,13:24,3,5,CLE 30,7,17,Baker Mayfield pass complete deep right to Antonio Callaway for 19 yards (tackle by Brandon Carr),0.040,2.190
2,13:04,1,10,CLE 49,7,17,Baker Mayfield pass complete short middle to Duke Johnson for 3 yards (tackle by Brent Urban),2.190,2.050
2,12:41,2,7,BAL 48,7,17,Baker Mayfield pass incomplete short left intended for Rashard Higgins,2.050,1.360
2,12:37,3,7,BAL 48,7,17,Baker Mayfield pass incomplete short left intended for Jarvis Landry,1.360,0.070
2,12:32,4,7,BAL 48,7,17,"Britton Colquitt punts 48 yards, touchback.",0.070,-0.280
2,12:23,1,10,BAL 20,7,17,Lamar Jackson left guard for no gain (tackle by T.J. Carrie and Jamie Collins),0.280,-0.270
2,11:46,2,10,BAL 20,7,17,"Lamar Jackson sacked by Larry Ogunjobi for no gain. Penalty on Larry Ogunjobi: Roughing the Passer, 15 yards (no play)",-0.270,1.270
2,10:50,1,10,BAL 35,7,17,Kenneth Dixon right guard for 37 yards (tackle by Damarious Randall),1.270,3.710
2,10:32,1,10,CLE 28,7,17,"Penalty on Bradley Bozeman: False Start, 5 yards (no play)",3.710,3.380
2,10:10,1,15,CLE 33,7,17,Lamar Jackson pass complete short middle to Chris Moore for 9 yards (tackle by Jabrill Peppers),3.380,3.710
2,9:36,2,6,CLE 24,7,17,Lamar Jackson left tackle for 8 yards (tackle by Damarious Randall),3.710,4.510
2,8:51,1,10,CLE 16,7,17,"Gus Edwards right guard for no gain (tackle by Joe Schobert and Terrance Mitchell). Penalty on Maxx Williams: Offensive Holding, 10 yards (no play)",4.510,3.840
2,8:22,1,20,CLE 26,7,17,Lamar Jackson left guard for 2 yards (tackle by Jamie Collins),3.840,2.880
2,7:38,2,18,CLE 24,7,17,Lamar Jackson pass complete short right to Kenneth Dixon for 2 yards (tackle by Briean Boddy-Calhoun),2.880,2.480
2,6:55,3,16,CLE 22,7,17,Kenneth Dixon up the middle for 6 yards (tackle by Joe Schobert),2.480,2.380
2,6:15,4,10,CLE 16,7,20,Justin Tucker 35 yard field goal good,2.380,3.000
2,6:11,,,BAL 35,7,20,"Justin Tucker kicks off 67 yards, returned by Antonio Callaway for no gain (tackle by Maxx Williams). Penalty on D'Juan Hines: Offensive Holding, 10 yards",0.000,-0.380
2,6:06,1,10,CLE 10,7,20,Baker Mayfield pass complete deep right to Jarvis Landry for 19 yards,-0.380,0.870
2,5:34,1,10,CLE 29,7,20,Nick Chubb left tackle for 1 yard (tackle by Brent Urban),0.870,0.460
2,4:51,2,9,CLE 30,7,20,Baker Mayfield pass complete short right to Nick Chubb for -2 yards (tackle by Za'Darius Smith),0.460,-0.490
2,4:06,3,11,CLE 28,7,20,Baker Mayfield pass short left (defended by Tavon Young) intended for Rashard Higgins is intercepted by Jimmy Smith at CLE-40 and returned for no gain,-0.490,-2.920
2,3:59,1,10,CLE 40,7,20,Lamar Jackson pass complete short left to Michael Crabtree for 13 yards (tackle by Terrance Mitchell),2.920,3.780
2,3:24,1,10,CLE 27,7,20,Lamar Jackson pass complete short middle to Willie Snead for 25 yards (tackle by Derrick Kindred),3.780,6.740
2,2:38,1,2,CLE 2,7,20,Maxx Williams right guard for no gain (tackle by Emmanuel Ogbah and Jamie Collins),6.740,5.720
2,2:00,2,2,CLE 2,7,20,Lamar Jackson right guard for 1 yard (tackle by Joe Schobert and Larry Ogunjobi),5.720,5.170
2,1:53,,,,,,Timeout #1 by Cleveland Browns,,
2,1:53,3,1,CLE 1,7,20,"Lamar Jackson up the middle for -6 yards (tackle by Larry Ogunjobi). Lamar Jackson fumbles (forced by Larry Ogunjobi), recovered by Jabrill Peppers at CLE-7",5.170,0.380
2,1:50,1,10,CLE 7,7,20,Baker Mayfield pass incomplete deep middle intended for Jarvis Landry,-0.380,-0.780
2,1:45,2,10,CLE 7,7,20,Baker Mayfield pass incomplete deep left,-0.780,-1.420
2,1:39,3,10,CLE 7,7,20,Baker Mayfield pass incomplete short left intended for Antonio Callaway,-1.420,-2.490
2,1:34,4,10,CLE 7,7,20,"Britton Colquitt punts 39 yards, fair catch by Cyrus Jones at CLE-46",-2.490,-2.520
2,1:27,1,10,CLE 46,7,20,Lamar Jackson pass complete short middle to Ty Montgomery for 9 yards (tackle by Joe Schobert),2.520,3.190
2,1:20,,,,,,Timeout #1 by Baltimore Ravens,,
2,1:20,2,1,CLE 37,7,20,Gus Edwards left guard for 2 yards (tackle by Briean Boddy-Calhoun and Joe Schobert),3.190,3.250
2,0:58,1,10,CLE 35,7,20,Lamar Jackson sacked by Myles Garrett for -7 yards,3.250,1.760
2,0:52,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:52,2,17,CLE 42,7,20,Lamar Jackson pass incomplete short middle intended for Ty Montgomery,1.760,1.090
2,0:48,3,17,CLE 42,7,20,Lamar Jackson pass incomplete short right intended for John Brown (defended by Terrance Mitchell),1.090,0.460
2,0:42,4,17,CLE 42,7,20,Sam Koch punts 36 yards downed by Chris Board,0.460,0.380
2,0:36,1,10,CLE 6,7,20,Baker Mayfield pass complete deep right to Antonio Callaway for 21 yards (tackle by Marlon Humphrey),-0.380,0.740
2,0:29,1,10,CLE 27,7,20,Baker Mayfield pass incomplete deep right intended for Duke Johnson,0.740,0.200
2,0:21,2,10,CLE 27,7,20,Baker Mayfield pass complete deep middle to Rashard Higgins for 40 yards (tackle by Tony Jefferson),0.200,3.380
2,0:08,,,,,,Timeout #2 by Cleveland Browns,,
2,0:08,1,10,BAL 33,7,20,"Baker Mayfield pass incomplete deep right intended for Breshad Perriman. Penalty on Marlon Humphrey: Defensive Offside, 5 yards (no play)",3.380,4.110
2,0:04,1,5,BAL 28,7,20,Greg Joseph 46 yard field goal no good,4.110,1.270
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,7,20,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BAL 25,7,20,Lamar Jackson left guard for 3 yards (tackle by Jamie Collins),0.610,0.470
3,14:28,2,7,BAL 28,7,20,Lamar Jackson pass complete short left to Mark Andrews for 8 yards (tackle by Briean Boddy-Calhoun),0.470,1.330
3,13:59,1,10,BAL 36,7,20,"Penalty on Ronnie Stanley: False Start, 5 yards (no play)",1.330,1.000
3,13:38,1,15,BAL 31,7,20,Gus Edwards right guard for 1 yard (tackle by Jamie Collins),1.000,0.250
3,13:03,2,14,BAL 32,7,20,Lamar Jackson pass incomplete deep right intended for Ty Montgomery,0.250,-0.430
3,12:57,3,14,BAL 32,7,20,Lamar Jackson pass incomplete deep right intended for Chris Moore,-0.430,-1.240
3,12:50,4,14,BAL 32,7,20,"Sam Koch punts 53 yards, returned by Antonio Callaway for 37 yards (tackle by Maxx Williams)",-1.240,-2.390
3,12:35,1,10,BAL 48,13,20,"Baker Mayfield pass complete deep middle to Jarvis Landry for 48 yards, touchdown",2.390,7.000
3,12:27,,,BAL 15,14,20,Greg Joseph kicks extra point good,0.000,0.000
