Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,8:38,2,7,NWE 22,6,0,Brad Smith left end for 7 yards (tackle by Shawn Springs and Jarvis Green),3.770,4.580
2,8:00,1,10,NWE 15,6,0,Thomas Jones middle for 1 yard (tackle by Ty Warren and Jarvis Green),4.580,4.110
2,7:23,2,9,NWE 14,6,0,Mark Sanchez pass complete short left to Chansi Stuckey for -4 yards (tackle by Jonathan Wilhite and Tully Banta-Cain),4.110,2.890
2,6:39,3,13,NWE 18,6,0,Leon Washington left tackle for 3 yards (tackle by Tully Banta-Cain and Gary Guyton),2.890,2.440
2,6:04,4,10,NWE 15,6,3,Jay Feely 33 yard field goal good,2.440,3.000
2,,,,NYJ 30,6,3,"Jay Feely kicks off 71 yards, returned by Laurence Maroney for 32 yards (tackle by Eric Smith). Penalty on Sam Aiken: Offensive Holding, 9 yards",0.000,-0.380
2,5:52,1,10,NWE 10,6,3,Sammy Morris middle for 3 yards (tackle by Donald Strickland),-0.380,-0.560
2,5:10,2,7,NWE 13,6,3,Tom Brady pass incomplete short right intended for Sammy Morris,-0.560,-1.070
2,5:05,,,,6,3,Timeout #2 by New York Jets,0.000,0.000
2,5:05,,,,6,3,Timeout #2 by New England Patriots,0.000,-1.070
2,5:05,3,7,NWE 13,6,3,Tom Brady pass complete short middle to Randy Moss for 9 yards (tackle by Eric Smith and Kerry Rhodes),-1.070,0.410
2,4:44,1,10,NWE 22,6,3,Kevin Faulk left tackle for 3 yards (tackle by Sione Pouha and David Harris),0.410,0.270
2,4:04,2,7,NWE 25,6,3,Tom Brady pass complete short right to Ben Watson for 6 yards (tackle by Jim Leonhard),0.270,0.370
2,3:40,3,1,NWE 31,6,3,"Penalty on Joey Galloway: Illegal Formation, 5 yards (no play)",0.370,-0.290
2,3:19,3,6,NWE 26,6,3,Tom Brady pass complete short left to Joey Galloway for 12 yards (tackle by Dwight Lowery),-0.290,1.470
2,2:48,1,10,NWE 38,6,3,Tom Brady pass complete short left to Joey Galloway for 8 yards (tackle by Kerry Rhodes and Donald Strickland),1.470,2.000
2,2:23,2,2,NWE 46,6,3,Kevin Faulk left tackle for 3 yards (tackle by Sione Pouha and Bart Scott),2.000,2.190
2,2:00,1,10,NWE 49,6,3,Tom Brady pass complete short right to Julian Edelman for 19 yards (tackle by Kerry Rhodes),2.190,3.450
2,1:48,1,10,NYJ 32,6,3,Tom Brady pass complete short left to Sammy Morris for 14 yards (tackle by David Harris),3.450,4.370
2,1:14,1,10,NYJ 18,6,3,Tom Brady pass complete short right to Ben Watson for 7 yards (tackle by Eric Smith and Kerry Rhodes),4.370,5.010
2,0:33,2,3,NYJ 11,6,3,Tom Brady pass incomplete short left intended for Julian Edelman (defended by Dwight Lowery),5.010,4.260
2,0:28,3,3,NYJ 11,6,3,Tom Brady pass incomplete short middle intended for Joey Galloway (defended by Kerry Rhodes),4.260,2.800
2,0:21,4,3,NYJ 11,9,3,Stephen Gostkowski 29 yard field goal good,2.800,3.000
2,,,,NWE 30,9,3,"Stephen Gostkowski kicks off 53 yards, returned by Leon Washington for 7 yards (tackle by Bret Lockett)",0.000,0.540
2,0:10,1,10,NYJ 24,9,3,"Penalty on Damien Woody: False Start, 5 yards (no play)",0.540,0.130
2,0:10,1,15,NYJ 19,9,3,Leon Washington right guard for 2 yards (tackle by Gary Guyton),0.130,-0.410
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,9,3,"Stephen Gostkowski kicks off 69 yards, returned by Leon Washington for 43 yards (tackle by Stephen Gostkowski)",0.000,1.860
3,14:50,1,10,NYJ 44,9,3,Mark Sanchez pass complete deep right to Jerricho Cotchery for 45 yards (tackle by Gary Guyton),1.860,4.840
3,14:23,1,10,NWE 11,9,3,Thomas Jones right tackle for 2 yards (tackle by Vince Wilfork and Mike Wright). Penalty on NYJ: Illegal Formation (Declined),4.840,4.510
3,14:03,2,8,NWE 9,9,9,"Mark Sanchez pass complete short right to Dustin Keller for 9 yards, touchdown",4.510,7.000
3,,,,NWE 2,9,10,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYJ 30,9,10,"Jay Feely kicks off 67 yards, returned by Julian Edelman for 22 yards (tackle by Marques Murrell)",0.000,0.610
3,13:49,1,10,NWE 25,9,10,Laurence Maroney left guard for 4 yards (tackle by Marques Douglas),0.610,0.600
3,13:16,2,6,NWE 29,9,10,Tom Brady pass complete short right to Julian Edelman for -4 yards (tackle by Donald Strickland),0.600,-0.620
3,12:36,3,10,NWE 25,9,10,Tom Brady pass incomplete short left intended for Randy Moss,-0.620,-1.700
3,12:31,4,10,NWE 25,9,10,Chris Hanson punts 30 yards,-1.700,-1.930
3,12:21,1,10,NYJ 45,9,10,Leon Washington middle for 1 yard (tackle by Jarvis Green),1.930,1.520
3,11:52,2,9,NYJ 46,9,10,Mark Sanchez pass incomplete deep right intended for Jerricho Cotchery,1.520,0.830
3,11:46,3,9,NYJ 46,9,10,Mark Sanchez pass complete short left to Dustin Keller for 9 yards (tackle by Brandon McGowan),0.830,2.590
3,11:12,1,10,NWE 45,9,10,Leon Washington left guard for 5 yards (tackle by Vince Wilfork and Brandon Meriweather),2.590,2.720
3,10:56,2,5,NWE 40,9,10,Mark Sanchez pass complete short left to Chansi Stuckey for 7 yards (tackle by Brandon McGowan),2.720,3.380
3,10:39,1,10,NWE 33,9,10,Leon Washington left guard for 4 yards (tackle by Jarvis Green and Mike Wright),3.380,3.380
3,9:59,2,6,NWE 29,9,10,Mark Sanchez pass complete deep right to Jerricho Cotchery for 22 yards (tackle by Brandon Meriweather),3.380,5.600
3,9:18,1,7,NWE 7,9,10,Thomas Jones middle for 1 yard (tackle by Brandon McGowan and Gary Guyton),5.600,4.950
3,8:38,2,6,NWE 6,9,10,Mark Sanchez pass incomplete short right intended for Chansi Stuckey,4.950,4.040
,,,,,,,"NWE challenged the pass completion ruling, and the original play was overturned.",,
3,8:31,3,6,NWE 6,9,10,Mark Sanchez pass incomplete short left intended for Chansi Stuckey,4.040,2.990
3,8:26,4,6,NWE 6,9,13,Jay Feely 24 yard field goal good,2.990,3.000
3,,,,NYJ 30,9,13,"Jay Feely kicks off 68 yards, returned by Laurence Maroney for 20 yards (tackle by Jason Trusnik)",0.000,0.410
3,8:16,1,10,NWE 22,9,13,Fred Taylor left guard for 3 yards (tackle by Marques Douglas),0.410,0.270
3,7:42,2,7,NWE 25,9,13,Tom Brady pass complete short left to Ben Watson for 10 yards (tackle by Kerry Rhodes),0.270,1.270
3,7:11,1,10,NWE 35,9,13,Fred Taylor middle for 4 yards (tackle by Eric Smith),1.270,1.260
3,6:29,2,6,NWE 39,9,13,Fred Taylor left end for 13 yards (tackle by Darrelle Revis),1.260,2.390
3,5:57,1,10,NYJ 48,9,13,Fred Taylor left end for 12 yards (tackle by Kerry Rhodes and Darrelle Revis),2.390,3.180
3,5:10,1,10,NYJ 36,9,13,Tom Brady pass incomplete short right intended for Julian Edelman,3.180,2.640
3,5:05,2,10,NYJ 36,9,13,Sammy Morris right guard for 1 yard (tackle by Shaun Ellis and Bryan Thomas),2.640,2.080
3,4:19,3,9,NYJ 35,9,13,"Penalty on Tom Brady: Delay of Game, 5 yards (no play)",2.080,1.420
3,4:19,3,14,NYJ 40,9,13,"Penalty on Tom Brady: Delay of Game, 5 yards (no play)",1.420,0.760
3,3:31,3,19,NYJ 45,9,13,Tom Brady pass incomplete deep left intended for Sammy Morris,0.760,0.270
3,3:26,4,19,NYJ 45,9,13,"Chris Hanson punts 28 yards, fair catch by Jim Leonhard. Penalty on Sam Aiken: Face Mask (15 Yards), 15 yards (no play)",0.270,-0.720
3,3:09,4,34,NWE 40,9,13,"Chris Hanson punts 45 yards, fair catch by Jim Leonhard",-0.720,0.220
3,3:09,1,10,NYJ 15,9,13,"Leon Washington left end for 13 yards (tackle by Jarvis Green and Leigh Bodden). Penalty on Dustin Keller: Offensive Holding, 7 yards (no play)",-0.220,-0.650
3,2:42,1,17,NYJ 8,9,13,Leon Washington right guard for 4 yards (tackle by Mike Wright and Ty Warren),-0.650,-1.000
3,2:05,2,13,NYJ 12,9,13,Mark Sanchez pass incomplete short right intended for Jerricho Cotchery (defended by Mike Wright),-1.000,-1.770
3,1:59,,,,9,13,Timeout #1 by New England Patriots,0.000,-1.770
3,1:57,3,13,NYJ 12,9,13,Mark Sanchez pass complete short middle to Leon Washington for 13 yards (tackle by Brandon McGowan),-1.770,0.610
3,1:16,1,10,NYJ 25,9,13,Thomas Jones right tackle for 3 yards (tackle by Gary Guyton and Shawn Springs),0.610,0.470
3,0:35,2,7,NYJ 28,9,13,Mark Sanchez pass complete short right to Jerricho Cotchery for 14 yards (tackle by Darius Butler and Brandon Meriweather),0.470,1.730
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 42,9,13,Leon Washington left end for 2 yards (tackle by Gary Guyton),1.730,1.460
4,14:18,,,,9,13,Timeout #1 by New York Jets,0.000,1.460
4,14:18,2,8,NYJ 44,9,13,Mark Sanchez pass complete deep left to Chansi Stuckey for 19 yards (tackle by Leigh Bodden),1.460,3.120
4,13:34,1,10,NWE 37,9,13,Mark Sanchez pass complete short left to Thomas Jones for -1 yards (tackle by Pierre Woods),3.120,2.440
4,12:50,2,11,NWE 38,9,13,Leon Washington left guard for 8 yards (tackle by Gary Guyton and Derrick Burgess),2.440,2.810
4,12:08,3,3,NWE 30,9,13,Mark Sanchez pass complete short left to Jerricho Cotchery for 6 yards (tackle by Leigh Bodden),2.810,3.970
4,11:25,1,10,NWE 24,9,13,Leon Washington right tackle for -3 yards (tackle by Brandon Meriweather and Ty Warren),3.970,3.030
4,10:41,2,13,NWE 27,9,13,Mark Sanchez pass incomplete short right intended for Leon Washington,3.030,2.350
4,10:36,3,13,NWE 27,9,13,Mark Sanchez pass complete short middle to Leon Washington for 5 yards (tackle by Shawn Springs),2.350,1.990
4,9:54,4,8,NWE 22,9,16,Jay Feely 39 yard field goal good,1.990,3.000
4,,,,NYJ 30,9,16,"Jay Feely kicks off 72 yards, returned by Julian Edelman for 17 yards (tackle by Wallace Wright)",0.000,-0.220
4,9:43,1,10,NWE 15,9,16,Tom Brady pass complete short right to Chris Baker for 1 yard (tackle by Jim Leonhard),-0.220,-0.580
4,9:19,2,9,NWE 16,9,16,Tom Brady pass complete short right to Randy Moss for 8 yards (tackle by Darrelle Revis),-0.580,-0.270
4,8:58,3,1,NWE 24,9,16,"Penalty on Kris Jenkins: Encroachment, 5 yards (no play)",-0.270,0.870
4,8:38,1,10,NWE 29,9,16,Tom Brady pass incomplete short left intended for Joey Galloway,0.870,0.330
4,8:33,2,10,NWE 29,9,16,Tom Brady pass complete short left to Julian Edelman for 9 yards (tackle by Kerry Rhodes and Drew Coleman),0.330,0.830
4,7:51,3,1,NWE 38,9,16,Fred Taylor left tackle for -1 yards (tackle by Bart Scott and Bryan Thomas),0.830,-0.910
4,7:05,4,2,NWE 37,9,16,"Penalty on Chris Hanson: Delay of Game, 5 yards (no play)",-0.910,-1.240
4,6:53,4,7,NWE 32,9,16,"Chris Hanson punts 39 yards, returned by Jim Leonhard for 16 yards (tackle by Sam Aiken)",-1.240,-1.930
4,6:39,1,10,NYJ 45,9,16,Thomas Jones right guard for 6 yards (tackle by Ty Warren and James Sanders),1.930,2.190
4,5:57,2,4,NWE 49,9,16,Thomas Jones right tackle for 1 yard (tackle by Ty Warren and Adalius Thomas),2.190,1.620
4,5:14,3,3,NWE 48,9,16,Mark Sanchez pass incomplete short left intended for Dustin Keller,1.620,0.070
4,5:10,4,3,NWE 48,9,16,"Steve Weatherford punts 48 yards, touchback",0.070,-0.280
4,5:01,1,10,NWE 20,9,16,Tom Brady pass incomplete short middle intended for Julian Edelman,0.280,-0.270
4,4:57,2,10,NWE 20,9,16,Tom Brady pass incomplete short left intended for Julian Edelman,-0.270,-0.960
4,4:50,3,10,NWE 20,9,16,Tom Brady pass complete short right to Julian Edelman for 15 yards (tackle by Drew Coleman). Penalty on Eric Smith: Illegal Contact (Declined),-0.960,1.270
4,4:41,1,10,NWE 35,9,16,"Kevin Faulk right tackle for 8 yards (tackle by Kerry Rhodes). Penalty on Ben Watson: Offensive Holding, 10 yards (no play)",1.270,0.610
4,4:35,1,20,NWE 25,9,16,Tom Brady pass incomplete short right intended for Randy Moss,0.610,-0.630
4,4:29,2,20,NWE 25,9,16,Tom Brady pass complete short left to Joey Galloway for 9 yards (tackle by David Harris),-0.630,-0.100
4,3:54,3,11,NWE 34,9,16,Tom Brady pass incomplete deep left intended for Joey Galloway,-0.100,-1.110
4,3:49,4,11,NWE 34,9,16,"Chris Hanson punts 42 yards, returned by Jim Leonhard for 11 yards (tackle by Sam Aiken). Penalty on Dwight Lowery: Offensive Holding, 10 yards",-1.110,-0.480
4,3:36,1,10,NYJ 23,9,16,Leon Washington right tackle for 19 yards (tackle by Pierre Woods),0.480,1.730
4,2:49,1,10,NYJ 42,9,16,Thomas Jones left end for 4 yards (tackle by Ty Warren and Jarvis Green),1.730,1.730
4,2:41,,,,9,16,Timeout #2 by New England Patriots,0.000,0.000
4,2:41,,,,9,16,Timeout #2 by New York Jets,0.000,1.730
4,2:41,2,6,NYJ 46,9,16,Leon Washington right guard for 3 yards (tackle by Ty Warren and Jarvis Green),1.730,1.420
4,2:35,,,,9,16,Timeout #3 by New England Patriots,0.000,1.420
4,2:35,3,3,NYJ 49,9,16,Mark Sanchez sacked by Ty Warren for -9 yards,1.420,-0.720
4,2:00,4,12,NYJ 40,9,16,"Steve Weatherford punts 42 yards, returned by Julian Edelman for 2 yards (tackle by Wallace Wright). Penalty on BenJarvus Green-Ellis: Illegal Block Above the , 10 yards",-0.720,0.380
4,1:48,1,10,NWE 10,9,16,Tom Brady pass complete short middle to Julian Edelman for 18 yards (tackle by Drew Coleman),-0.380,0.810
4,1:24,1,10,NWE 28,9,16,Tom Brady pass incomplete short left intended for Joey Galloway,0.810,0.260
4,1:18,2,10,NWE 28,9,16,Tom Brady pass incomplete short right intended for Julian Edelman,0.260,-0.430
4,1:13,3,10,NWE 28,9,16,Tom Brady pass incomplete deep middle intended for Ben Watson (defended by Eric Smith),-0.430,-1.500
4,1:06,4,10,NWE 28,9,16,Tom Brady pass incomplete short left intended for Joey Galloway (defended by Dwight Lowery),-1.500,-3.710
4,1:02,1,10,NWE 28,9,16,Mark Sanchez kneels for -1 yards,3.710,3.030
4,0:26,2,11,NWE 29,9,16,Mark Sanchez kneels for -1 yards,3.030,2.210
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
