Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
1,5:51,4,13,STL 10,0,0,"Donnie Jones punts 48 yards, returned by Steve Breaston for -2 yards (tackle by Eric Bassey)",-2.490,-1.600
1,5:40,1,10,ARI 40,0,0,Kurt Warner pass incomplete short middle intended for Terrelle Smith,1.600,1.050
1,5:34,2,10,ARI 40,0,0,Tim Hightower right guard for 2 yards (tackle by Victor Adeyanju),1.050,0.630
1,4:54,3,8,ARI 42,0,0,Kurt Warner pass incomplete short middle intended for J.J. Arrington,0.630,-0.590
1,4:44,4,8,ARI 42,0,0,Dirk Johnson punts 38 yards,-0.590,-0.280
1,4:34,1,10,STL 20,0,6,"Marc Bulger pass complete deep left to Derek Stanley for 80 yards, touchdown",0.280,7.000
1,,,,ARI 2,0,7,Josh Brown kicks extra point good,0.000,0.000
1,,,,STL 30,0,7,"Josh Brown kicks off 70 yards, returned by Steve Breaston for 17 yards (tackle by Eric Moore)",0.000,-0.060
1,4:18,1,10,ARI 17,0,7,Kurt Warner pass complete short right to Larry Fitzgerald for 9 yards (tackle by Ronald Bartell),-0.060,0.750
1,3:39,2,1,ARI 26,0,7,Tim Hightower right tackle for 11 yards (tackle by Corey Chavous),0.750,1.400
1,2:58,1,10,ARI 37,0,7,Tim Hightower left tackle for -4 yards (tackle by Chris Draft),1.400,0.320
1,2:19,2,14,ARI 33,0,7,Kurt Warner pass complete short right to Anquan Boldin for 13 yards (tackle by Ronald Bartell),0.320,1.360
1,1:38,3,1,ARI 46,0,7,Kurt Warner pass incomplete short middle intended for Anquan Boldin (defended by Jonathan Wade),1.360,-0.320
1,1:34,4,1,ARI 46,0,7,"Dirk Johnson punts 37 yards, returned by Dante Hall for 3 yards (tackle by Ali Highsmith)",-0.320,-0.280
1,1:25,1,10,STL 20,0,7,Steven Jackson left guard for 10 yards (tackle by Dominique Rodgers-Cromartie and Gerald Hayes),0.280,0.940
1,1:01,1,10,STL 30,0,7,Marc Bulger pass complete short left to Dante Hall for 4 yards (tackle by Eric Green),0.940,0.930
1,0:39,2,6,STL 34,0,7,Steven Jackson right tackle for -4 yards (tackle by Antonio Smith),0.930,-0.300
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,STL 30,0,7,Marc Bulger pass incomplete short left intended for Dan Kreider,-0.300,-1.370
2,14:55,4,10,STL 30,0,7,"Donnie Jones punts 51 yards, returned by Steve Breaston for 5 yards (tackle by Eric Bassey)",-1.370,-0.540
2,14:43,1,10,ARI 24,0,7,Tim Hightower right end for 1 yard (tackle by Victor Adeyanju),0.540,0.130
2,14:03,2,9,ARI 25,0,7,Kurt Warner pass incomplete short left intended for Stephen Spach. Penalty on Stephen Spach: Offensive Pass Interference (Declined),0.130,-0.560
2,13:57,3,9,ARI 25,0,7,Kurt Warner pass complete short right to J.J. Arrington for 15 yards (tackle by O.J. Atogwe),-0.560,1.600
2,13:22,,,,0,7,Timeout #1 by St. Louis Rams,0.000,1.600
2,13:22,1,10,ARI 40,0,7,Kurt Warner pass incomplete deep left intended for Steve Breaston,1.600,1.050
2,13:17,2,10,ARI 40,0,7,J.J. Arrington right tackle for 3 yards (tackle by Corey Chavous),1.050,0.760
2,12:39,3,7,ARI 43,0,7,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald,0.760,-0.520
2,12:32,4,7,ARI 43,0,7,"Dirk Johnson punts 47 yards, returned by Dante Hall for 5 yards (tackle by Sean Morey)",-0.520,0.220
2,12:21,1,10,STL 15,6,7,"Marc Bulger pass incomplete deep left intended for Donnie Avery is intercepted by Antrel Rolle at STL-40 and returned for 40 yards, touchdown",-0.220,-7.000
2,,,,STL 2,7,7,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,7,"Neil Rackers kicks off 69 yards, returned by Dante Hall for 21 yards (tackle by Monty Beisel)",0.000,0.410
2,12:05,1,10,STL 22,7,7,"Steven Jackson left tackle for 2 yards (tackle by Gabe Watson). Steven Jackson fumbles (forced by Gabe Watson), recovered by Anthony Becht at STL-23",0.410,0.000
2,12:05,2,9,STL 23,7,7,Steven Jackson up the middle for 4 yards (tackle by Adrian Wilson),0.000,-0.160
2,10:49,3,5,STL 27,7,7,Marc Bulger pass complete short right to Donnie Avery for 5 yards (tackle by Roderick Hood),-0.160,1.070
2,10:09,1,10,STL 32,7,7,Antonio Pittman right guard for -2 yards (tackle by Karlos Dansby),1.070,0.260
2,9:25,2,12,STL 30,7,7,"Marc Bulger sacked by Adrian Wilson for -9 yards. Marc Bulger fumbles (forced by Adrian Wilson), recovered by Bertrand Berry at STL-23 (tackle by Antonio Pittman)",0.260,-4.040
2,9:15,1,10,STL 23,7,7,Kurt Warner pass incomplete short right intended for Steve Breaston (defended by Ronald Bartell),4.040,3.500
2,9:10,2,10,STL 23,7,7,Kurt Warner pass complete short middle to Steve Breaston for 5 yards (tackle by Corey Chavous),3.500,3.490
2,8:16,3,5,STL 18,7,7,Kurt Warner pass incomplete short left intended for Larry Fitzgerald,3.490,2.300
,,,,,,,"STL challenged the pass completion ruling, and the original play was overturned.",,
2,8:13,4,5,STL 18,10,7,Neil Rackers 36 yard field goal good,2.300,3.000
2,,,,ARI 30,10,7,"Neil Rackers kicks off 72 yards, returned by Dante Hall for 26 yards (tackle by Tim Castille)",0.000,0.540
2,8:02,1,10,STL 24,10,7,Marc Bulger pass complete short right to Donnie Avery for 6 yards (tackle by Roderick Hood),0.540,0.810
2,7:35,2,4,STL 30,10,7,Steven Jackson left guard for no gain (tackle by Bryan Robinson),0.810,0.100
2,6:54,3,4,STL 30,10,7,Marc Bulger for 16 yards (tackle by Aaron Francisco),0.100,1.990
2,6:19,1,10,STL 46,10,7,Marc Bulger pass incomplete deep left intended for Donnie Avery,1.990,1.450
2,6:09,2,10,STL 46,10,7,Antonio Pittman up the middle for 1 yard (tackle by Gabe Watson),1.450,0.890
2,5:26,3,9,STL 47,10,7,Marc Bulger sacked by Darnell Dockett for -7 yards,0.890,-0.720
2,4:55,4,16,STL 40,10,7,Donnie Jones punts 52 yards,-0.720,0.380
2,4:43,1,10,ARI 8,10,7,Kurt Warner pass complete short right to Terrelle Smith for 18 yards (tackle by Pisa Tinoisamoa),-0.380,0.670
2,4:15,1,10,ARI 26,10,7,"Tim Hightower left tackle for 4 yards. Penalty on Deuce Lutui: Offensive Holding, 10 yards (no play)",0.670,-0.300
2,3:47,,,,10,7,Timeout #2 by St. Louis Rams,0.000,-0.300
2,3:47,1,20,ARI 16,10,7,Kurt Warner pass complete short left to Anquan Boldin for 17 yards (tackle by Victor Adeyanju),-0.300,1.070
2,3:16,2,3,ARI 33,10,7,Tim Hightower up the middle for 3 yards (tackle by Pisa Tinoisamoa),1.070,1.330
2,2:32,1,10,ARI 36,10,7,Kurt Warner pass complete deep right to Steve Breaston for 34 yards (tackle by Corey Chavous),1.330,3.580
2,2:00,1,10,STL 30,16,7,"Tim Hightower left tackle for 30 yards, touchdown",3.580,7.000
2,,,,STL 2,17,7,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,17,7,"Neil Rackers kicks off 70 yards, returned by Dante Hall for 15 yards (tackle by Sean Morey)",0.000,-0.220
2,1:45,1,10,STL 15,17,7,Marc Bulger pass incomplete short right intended for Donnie Avery,-0.220,-0.710
2,1:40,2,10,STL 15,17,7,Marc Bulger pass incomplete short right intended for Donnie Avery,-0.710,-1.370
2,1:34,3,10,STL 15,17,7,Marc Bulger pass incomplete short middle intended for Steven Jackson,-1.370,-2.440
2,1:30,4,10,STL 15,17,7,"Donnie Jones punts 51 yards, returned by Steve Breaston for 10 yards (tackle by Corey Chavous)",-2.440,-1.860
2,1:18,1,10,ARI 44,17,7,J.J. Arrington up the middle for no gain (tackle by Leonard Little),1.860,1.320
2,0:55,2,10,ARI 44,23,7,"Kurt Warner pass complete deep right to Jerheme Urban for 56 yards, touchdown",1.320,7.000
2,,,,STL 2,24,7,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,24,7,"Neil Rackers kicks off 71 yards, returned by Dante Hall for 22 yards (tackle by Aaron Francisco)",0.000,0.340
2,0:37,1,10,STL 21,24,7,Antonio Pittman up the middle for -2 yards (tackle by Eric Green),0.340,-0.530
2,0:31,,,,24,7,Timeout #1 by Arizona Cardinals,0.000,-0.530
2,0:31,2,12,STL 19,24,7,Antonio Pittman up the middle for 1 yard (tackle by Adrian Wilson),-0.530,-1.020
2,0:24,,,,24,7,Timeout #2 by Arizona Cardinals,0.000,-1.020
2,0:24,3,11,STL 20,24,7,Marc Bulger pass complete short right to Joe Klopfenstein for 3 yards (tackle by Karlos Dansby),-1.020,-1.830
2,0:18,,,,24,7,Timeout #3 by Arizona Cardinals,0.000,-1.830
2,0:18,4,8,STL 23,24,7,"Donnie Jones punts 47 yards, returned by Steve Breaston for 2 yards (tackle by Jonathan Wade)",-1.830,-1.070
2,0:08,1,10,ARI 32,24,7,Kurt Warner pass complete short left to J.J. Arrington for 12 yards (tackle by Pisa Tinoisamoa),1.070,1.860
2,0:03,1,10,ARI 44,24,7,Kurt Warner pass complete short left to J.J. Arrington for 35 yards (tackle by Keenan Burton),1.860,4.170
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,24,7,"Neil Rackers kicks off 73 yards, returned by Dante Hall for 21 yards (tackle by Ali Highsmith). Penalty on Gary Stills: Offensive Holding, 9 yards",0.000,-0.380
3,14:54,1,10,STL 9,24,7,Marc Bulger pass complete short left to Torry Holt for 15 yards (tackle by Dominique Rodgers-Cromartie),-0.380,0.540
3,14:23,1,10,STL 24,24,7,Antonio Pittman left end for -4 yards (tackle by Antonio Smith),0.540,-0.540
3,13:45,2,14,STL 20,24,7,Marc Bulger pass incomplete short left intended for Torry Holt (defended by Gerald Hayes),-0.540,-1.220
3,13:40,3,14,STL 20,24,7,Marc Bulger up the middle for 13 yards (tackle by Karlos Dansby),-1.220,-1.180
3,12:55,4,1,STL 33,24,7,Antonio Pittman up the middle for no gain (tackle by Adrian Wilson),-1.180,-3.380
3,12:45,1,10,STL 33,24,7,"Kurt Warner pass complete deep left to Larry Fitzgerald for 23 yards (tackle by Fakhir Brown). Penalty on Deuce Lutui: Face Mask (15 Yards), 15 yards (no play)",3.380,2.390
3,12:45,1,25,STL 48,24,7,Tim Hightower up the middle for 2 yards (tackle by Will Witherspoon),2.390,1.080
3,11:30,2,23,STL 46,24,7,Kurt Warner pass incomplete deep right intended for Larry Fitzgerald (defended by Ronald Bartell),1.080,0.430
3,11:30,3,23,STL 46,24,7,Kurt Warner sacked by James Hall for -9 yards,0.430,-0.390
3,10:54,4,32,ARI 45,24,7,"Dirk Johnson punts 40 yards, returned by Dante Hall for 6 yards (tackle by Sean Morey). Penalty on Chris Draft: Running Into the Kicker, 5 yards (no play)",-0.390,-0.060
3,10:42,4,27,,24,7,"Penalty on Sean Morey: False Start, 5 yards (no play)",-0.060,-0.390
3,10:41,4,32,ARI 45,24,7,"Dirk Johnson punts 47 yards, returned by Derek Stanley for 7 yards (tackle by Sean Morey)",-0.390,0.220
3,10:31,1,10,STL 15,24,7,Marc Bulger pass incomplete short left intended for Torry Holt,-0.220,-0.710
3,10:25,2,10,STL 15,24,7,Marc Bulger pass complete short left to Antonio Pittman for 8 yards (tackle by Antrel Rolle),-0.710,-0.390
3,9:57,3,2,STL 23,24,7,Marc Bulger up the middle for 3 yards (tackle by Antrel Rolle),-0.390,0.670
3,9:15,1,10,STL 26,24,7,Marc Bulger pass complete short left to Antonio Pittman for 4 yards (tackle by Chike Okeafor),0.670,0.670
3,8:35,2,6,STL 30,24,7,Marc Bulger pass incomplete short right intended for Torry Holt,0.670,-0.030
3,8:30,3,6,STL 30,24,7,Marc Bulger pass incomplete short right intended for Torry Holt,-0.030,-1.370
3,8:23,4,6,STL 30,24,7,"Donnie Jones punts 52 yards, returned by Steve Breaston for no gain",-1.370,-0.040
3,8:17,1,10,ARI 18,24,7,"Kurt Warner pass complete short left to Anquan Boldin for 19 yards (tackle by O.J. Atogwe). Kurt Warner fumbles, recovered by Kurt Warner at ARI-ARZ",0.040,1.400
3,7:36,1,10,ARI 37,24,7,Kurt Warner pass complete short left to J.J. Arrington for -4 yards (tackle by Will Witherspoon),1.400,0.320
3,6:46,2,14,ARI 33,24,7,Kurt Warner pass complete short left to Larry Fitzgerald for 33 yards (tackle by Jason Craft),0.320,3.310
3,6:05,1,10,STL 34,24,7,Tim Hightower left tackle for 3 yards (tackle by Victor Adeyanju),3.310,3.180
3,5:23,,,,24,7,Timeout #1 by Arizona Cardinals,0.000,3.180
3,5:23,2,7,STL 31,24,7,Tim Hightower right end for 18 yards (tackle by Pisa Tinoisamoa),3.180,4.710
3,4:37,1,10,STL 13,24,7,J.J. Arrington left end for -1 yards (tackle by James Hall),4.710,3.900
3,3:54,2,11,STL 14,24,7,Kurt Warner pass complete short right to Tim Hightower for 7 yards (tackle by Will Witherspoon),3.900,4.330
3,3:20,3,4,STL 7,30,7,"Kurt Warner pass complete short left to Anquan Boldin for 7 yards, touchdown",4.330,7.000
3,,,,STL 2,31,7,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,31,7,"Neil Rackers kicks off 67 yards, returned by Derek Stanley for 20 yards (tackle by Sean Morey)",0.000,0.480
3,3:11,1,10,STL 23,31,7,Marc Bulger pass complete short left to Torry Holt for 9 yards (tackle by Dominique Rodgers-Cromartie),0.480,1.150
3,2:53,2,1,STL 32,31,7,Antonio Pittman right tackle for 2 yards (tackle by Karlos Dansby),1.150,1.200
3,2:22,1,10,STL 34,31,7,Antonio Pittman up the middle for 6 yards (tackle by Gerald Hayes and Eric Green),1.200,1.470
3,1:49,2,4,STL 40,31,7,Antonio Pittman up the middle for 1 yard (tackle by Calais Campbell),1.470,0.890
3,1:22,3,3,STL 41,31,7,Marc Bulger pass incomplete short right intended for Donnie Avery,0.890,-0.650
3,1:16,4,3,STL 41,31,7,Donnie Jones punts 52 yards,-0.650,0.380
3,1:07,1,10,ARI 7,31,7,Tim Hightower up the middle for 1 yard (tackle by Clifton Ryan),-0.380,-0.710
3,0:23,2,9,ARI 8,31,7,"Tim Hightower right tackle for 18 yards (tackle by O.J. Atogwe). Penalty on Tim Castille: Illegal Formation, 4 yards (no play)",-0.710,-1.000
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,ARI 4,31,7,Kurt Warner pass complete short right to Larry Fitzgerald for 4 yards (tackle by Jason Craft),-1.000,-1.300
4,14:24,3,9,ARI 8,31,7,Kurt Warner pass incomplete short left intended for Anquan Boldin (defended by Fakhir Brown),-1.300,-2.490
4,14:13,4,9,ARI 8,31,7,"Dirk Johnson punts 42 yards, returned by Derek Stanley for 19 yards (tackle by Gerald Hayes)",-2.490,-3.510
4,14:05,1,10,ARI 31,31,7,Marc Bulger pass complete short right to Antonio Pittman for 2 yards (tackle by Adrian Wilson),3.510,3.240
4,13:36,2,8,ARI 29,31,7,Marc Bulger pass complete short left to Antonio Pittman for 1 yard (tackle by Antrel Rolle),3.240,2.680
4,12:55,3,7,ARI 28,31,7,"Marc Bulger pass complete short left to Torry Holt for 14 yards (tackle by Dominique Rodgers-Cromartie). Penalty on Dominique Rodgers-Cromartie: Unnecessary Roughness, 7 yards",2.680,5.600
4,12:28,1,7,ARI 7,31,7,Marc Bulger pass incomplete short left intended for Steven Jackson,5.600,4.760
4,12:20,,,,31,7,Timeout #1 by St. Louis Rams,0.000,4.760
4,12:20,2,7,ARI 7,31,7,"Penalty on Adrian Wilson: Defensive Offside, 4 yards (no play)",4.760,5.530
4,12:20,2,3,ARI 3,31,13,"Marc Bulger pass complete short left to Torry Holt for 3 yards, touchdown",5.530,7.000
4,,,,,31,13,"Two Point Attempt: Marc Bulger pass incomplete intended for Derek Stanley, conversion fails",1.000,-1.000
4,,,,STL 30,31,13,"Josh Brown kicks off 72 yards, returned by J.J. Arrington for 20 yards (tackle by Keenan Burton)",0.000,0.040
4,12:13,1,10,ARI 18,31,13,"Kurt Warner pass complete deep right to Larry Fitzgerald for 29 yards (tackle by Ronald Bartell). Penalty on Lyle Sendlein: Ineligible Downfield Pass, 5 yards (no play)",0.040,-0.450
4,11:50,1,15,ARI 13,31,13,Kurt Warner pass complete short right to Larry Fitzgerald for 10 yards (tackle by Ronald Bartell),-0.450,0.280
4,11:14,2,5,ARI 23,31,13,Tim Hightower right guard for 2 yards (tackle by Chris Draft),0.280,-0.270
4,10:25,3,3,ARI 25,31,13,Anquan Boldin up the middle for 3 yards (tackle by Pisa Tinoisamoa),-0.270,0.810
4,9:40,1,10,ARI 28,31,13,"Penalty on Kurt Warner: Delay of Game, 5 yards (no play)",0.810,0.480
4,9:20,1,15,ARI 23,31,13,Tim Hightower left tackle for 1 yard (tackle by Will Witherspoon),0.480,-0.280
4,8:34,2,14,ARI 24,31,13,Kurt Warner pass complete short middle to Larry Fitzgerald for 16 yards (tackle by Fakhir Brown),-0.280,1.600
4,7:45,1,10,ARI 40,31,13,Tim Hightower left end for -6 yards,1.600,0.240
4,7:07,2,16,ARI 34,31,13,J.J. Arrington right tackle for 23 yards (tackle by O.J. Atogwe),0.240,2.720
4,6:16,1,10,STL 43,31,13,J.J. Arrington left tackle for 30 yards (tackle by O.J. Atogwe),2.720,4.710
4,5:25,1,10,STL 13,31,13,Tim Hightower up the middle for -2 yards,4.710,3.760
4,4:47,2,12,STL 15,31,13,J.J. Arrington up the middle for 4 yards (tackle by La'Roi Glover),3.760,3.450
4,4:18,3,8,STL 11,31,13,Kurt Warner pass complete short middle to Tim Hightower for -1 yards (tackle by La'Roi Glover),3.450,2.630
4,3:34,4,9,STL 12,34,13,Neil Rackers 30 yard field goal good,2.630,3.000
4,,,,ARI 30,34,13,"Neil Rackers kicks off 70 yards, returned by Derek Stanley for 21 yards (tackle by Monty Beisel)",0.000,0.340
4,3:19,1,10,STL 21,34,13,Marc Bulger pass complete short right to Torry Holt for 11 yards (tackle by Adrian Wilson),0.340,1.070
4,2:53,1,10,STL 32,34,13,Marc Bulger pass incomplete deep middle intended for Keenan Burton,1.070,0.530
4,2:48,2,10,STL 32,34,13,Marc Bulger pass complete short right to Donnie Avery for 15 yards (tackle by Roderick Hood),0.530,2.060
4,2:43,1,10,STL 47,34,13,Marc Bulger pass complete short left to Torry Holt for 6 yards (tackle by Dominique Rodgers-Cromartie),2.060,2.330
4,2:43,2,4,ARI 47,34,13,Marc Bulger pass incomplete deep right intended for Donnie Avery is intercepted by Roderick Hood at ARI-4,2.330,0.380
4,2:15,1,10,ARI 4,34,13,Tim Hightower right end for 17 yards (tackle by Ronald Bartell),-0.380,0.340
4,2:00,1,10,ARI 21,34,13,J.J. Arrington right tackle for 2 yards (tackle by Clifton Ryan),0.340,0.070
4,1:15,2,8,ARI 23,34,13,Kurt Warner kneels for -1 yards,0.070,-0.760
4,0:32,3,9,ARI 22,34,13,Kurt Warner kneels for -1 yards,-0.760,-1.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
