Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bengals,3.0,16.06,22.34,-4.61,0.66,-17.23,-19.91,2.68,0.0,3.94,1.73,-1.93,3.32,-2.2,3.02
Lions,-3.0,17.23,19.91,-2.68,0.0,-16.06,-22.34,4.61,-0.66,-3.94,1.93,-1.73,2.2,-3.32,-3.02
