#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:55,SFO 30,3,1:28,30,Touchdown
2,1,9:03,BAL 36,5,2:15,21,Interception
3,1,5:14,,3,1:35,-1,Punt
4,2,14:45,BAL 12,9,5:59,19,Punt
5,2,4:42,BAL 32,1,0:06,-2,Fumble
6,2,3:20,SFO 19,4,1:23,9,Field Goal
7,2,1:18,SFO 49,2,0:32,49,Touchdown
8,3,15:00,BAL 45,3,2:05,8,Punt
9,3,7:38,BAL 6,3,0:58,9,Punt
10,3,3:11,BAL 43,8,3:16,28,Field Goal
11,4,14:34,SFO 21,2,0:49,21,Touchdown
12,4,13:11,SFO 38,5,1:34,15,Field Goal
13,4,7:34,BAL 48,3,1:46,7,Punt
14,4,4:50,BAL 48,7,3:35,52,Touchdown
