Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3,12:14,3,3,BUF 48,0,10,Thaddeus Lewis pass incomplete short left intended for T.J. Graham,1.360,-0.190
3,12:10,4,3,BUF 48,0,10,"Brian Moorman punts 52 yards, touchback",-0.190,-0.280
3,12:02,1,10,MIA 20,0,10,Lamar Miller up the middle for 3 yards (tackle by Nigel Bradham and Alan Branch),0.280,0.140
3,11:21,2,7,MIA 23,0,10,Ryan Tannehill sacked by Jerry Hughes for -8 yards,0.140,-1.860
3,10:47,3,15,MIA 15,0,10,Ryan Tannehill pass incomplete short left intended for Brian Hartline (defended by Stephon Gilmore),-1.860,-2.440
3,10:42,4,15,MIA 15,0,10,"Brandon Fields punts 56 yards, muffed catch by Leodis McKelvin, recovered by Leodis McKelvin and returned for 7 yards (tackle by Jason Trusnik)",-2.440,-0.040
3,10:28,1,10,BUF 18,0,10,C.J. Spiller left guard for no gain (tackle by Jared Odrick and Paul Soliai),0.040,-0.490
3,9:57,2,10,BUF 18,0,10,"Fred Jackson up the middle for 4 yards (tackle by Paul Soliai and Dannell Ellerbe). Penalty on Robert Woods: Disqualification, 11 yards",-0.490,-2.240
3,9:30,3,17,BUF 11,0,10,Thaddeus Lewis pass complete short right to C.J. Spiller for 12 yards (tackle by Reshad Jones),-2.240,-1.830
3,8:44,4,5,BUF 23,0,10,"Brian Moorman punts 43 yards, muffed catch by Marcus Thigpen, recovered by Marcus Thigpen and returned for no gain",-1.830,-1.200
3,8:36,1,10,MIA 34,0,10,Ryan Tannehill pass complete short left to Rishard Matthews for 9 yards (tackle by Kiko Alonso and Jim Leonhard),1.200,1.870
3,8:00,2,1,MIA 43,0,10,Daniel Thomas up the middle for 2 yards (tackle by Marcell Dareus and Kiko Alonso),1.870,1.930
3,7:24,1,10,MIA 45,0,10,Ryan Tannehill pass incomplete short left intended for Brian Hartline (defended by Stephon Gilmore),1.930,1.380
3,7:18,2,10,MIA 45,0,10,Daniel Thomas left end for no gain (tackle by Nigel Bradham and Stefan Charles),1.380,0.700
3,6:33,3,10,MIA 45,0,10,Ryan Tannehill pass incomplete short left intended for Brian Hartline,0.700,-0.390
3,6:28,4,10,MIA 45,0,10,Brandon Fields punts 50 yards,-0.390,0.380
3,6:17,1,10,BUF 5,0,10,C.J. Spiller left tackle for 1 yard (tackle by Nolan Carroll),-0.380,-0.710
3,5:50,2,9,BUF 6,0,10,C.J. Spiller up the middle for 2 yards (tackle by Olivier Vernon and Philip Wheeler). Penalty on Eric Wood: Offensive Holding (Declined),-0.710,-1.070
3,5:21,3,7,BUF 8,0,10,"Thaddeus Lewis up the middle for 2 yards (tackle by Randy Starks). Penalty on Philip Wheeler: Illegal Use of Hands, 5 yards",-1.070,-0.220
3,4:39,1,10,BUF 15,0,10,Thaddeus Lewis pass complete short left to Chris Hogan for 4 yards (tackle by Jimmy Wilson),-0.220,-0.110
3,4:14,2,6,BUF 19,0,10,Thaddeus Lewis right guard for 7 yards (tackle by Chris Clemons),-0.110,0.670
3,3:39,1,10,BUF 26,0,10,C.J. Spiller left guard for 2 yards (tackle by Jimmy Wilson and Randy Starks),0.670,0.400
3,3:11,2,8,BUF 28,0,10,C.J. Spiller left end for 4 yards (tackle by Philip Wheeler),0.400,0.230
3,2:37,3,4,BUF 32,0,10,Thaddeus Lewis pass complete short middle to Chris Hogan for 4 yards (tackle by Brent Grimes),0.230,1.330
3,1:59,1,10,BUF 36,0,10,Fred Jackson up the middle for 8 yards (tackle by Chris Clemons and Cameron Wake),1.330,1.870
3,1:19,2,2,BUF 44,0,10,Thaddeus Lewis pass complete short middle to Scott Chandler for 16 yards (tackle by Chris Clemons and Reshad Jones),1.870,2.920
3,0:49,1,10,MIA 40,0,10,Thaddeus Lewis up the middle for 2 yards (tackle by Dion Jordan),2.920,2.640
3,0:19,2,8,MIA 38,0,10,Thaddeus Lewis right guard for 5 yards (tackle by Dion Jordan),2.640,2.610
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,MIA 33,0,10,Fred Jackson right guard for 6 yards (tackle by Olivier Vernon and Dannell Ellerbe),2.610,3.780
4,14:30,1,10,MIA 27,0,10,Fred Jackson up the middle for 6 yards (tackle by Olivier Vernon),3.780,4.040
4,13:57,2,4,MIA 21,0,10,Fred Jackson left tackle for 13 yards (tackle by Jimmy Wilson and Philip Wheeler),4.040,5.370
4,13:18,1,8,MIA 8,0,10,C.J. Spiller up the middle for 3 yards (tackle by Reshad Jones and Randy Starks),5.370,5.150
4,12:40,2,5,MIA 5,0,10,Fred Jackson up the middle for 2 yards (tackle by Derrick Shelby),5.150,4.720
4,12:06,3,3,MIA 3,0,10,Thaddeus Lewis pass incomplete short left intended for Scott Chandler,4.720,3.040
4,12:03,4,3,MIA 3,0,13,Dan Carpenter 21 yard field goal good,3.040,3.000
4,12:03,,,BUF 35,0,13,"Dan Carpenter kicks off 61 yards, returned by Charles Clay for 8 yards (tackle by Chris Hogan)",0.000,0.350
4,11:56,1,10,MIA 12,0,13,Ryan Tannehill sacked by Kyle Williams for -4 yards. Penalty on Bryant McKinnie: Unnecessary Roughness (Declined),-0.350,-1.070
4,11:30,2,14,MIA 8,0,13,Matt Moore pass incomplete deep left intended for Rishard Matthews,-1.070,-1.890
4,11:26,3,14,MIA 8,0,13,"Penalty on John Jerry: False Start, 4 yards (no play)",-1.890,-2.360
4,11:25,3,18,MIA 4,0,13,Matt Moore pass complete deep left to Brian Hartline for 50 yards (tackle by Stephon Gilmore),-2.360,2.520
4,10:40,1,10,BUF 46,0,13,Matt Moore pass incomplete short middle intended for Charles Clay is intercepted by Jim Leonhard at BUF-35 and returned for 17 yards (tackle by Marlon Moore),2.520,-2.390
4,10:31,1,10,MIA 48,0,13,C.J. Spiller up the middle for 23 yards (tackle by Brent Grimes),2.390,3.910
4,9:52,1,10,MIA 25,0,13,C.J. Spiller right guard for 5 yards (tackle by Dannell Ellerbe and Koa Misi),3.910,4.040
4,9:09,2,5,MIA 20,0,13,C.J. Spiller right tackle for 7 yards (tackle by Dannell Ellerbe),4.040,4.710
4,8:33,1,10,MIA 13,0,13,Fred Jackson left guard for 6 yards (tackle by Cameron Wake and Dannell Ellerbe),4.710,5.150
4,8:07,2,4,MIA 7,0,13,Fred Jackson up the middle for 2 yards (tackle by Dannell Ellerbe and Jason Trusnik),5.150,4.780
4,7:36,3,2,MIA 5,0,13,Fred Jackson up the middle for 1 yard (tackle by Reshad Jones and Dion Jordan),4.780,3.040
4,6:46,4,1,MIA 4,0,16,Dan Carpenter 22 yard field goal good,3.040,3.000
4,6:46,,,BUF 35,0,16,"Dan Carpenter kicks off 68 yards, returned by Marcus Thigpen for 35 yards (tackle by Dan Carpenter). Penalty on Rishard Matthews: Face Mask (15 Yards), 8 yards",0.000,0.380
4,6:35,1,10,MIA 8,0,16,Ryan Tannehill pass incomplete short left intended for Daniel Thomas (defended by Da'Norris Searcy),-0.380,-0.780
4,6:30,2,10,MIA 8,0,16,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,-0.780,-1.420
4,6:24,3,10,MIA 8,0,16,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,-1.420,-2.490
4,6:17,4,10,MIA 8,0,16,"Brandon Fields punts 43 yards, out of bounds",-2.490,-2.190
4,6:11,1,10,BUF 49,0,16,C.J. Spiller up the middle for 2 yards (tackle by Randy Starks),2.190,2.190
4,6:06,1,10,BUF 49,0,16,Timeout #1 by Miami Dolphins,2.190,1.920
4,6:06,2,8,MIA 49,0,16,T.J. Graham right end for -2 yards (tackle by Chris Clemons and Philip Wheeler),1.920,1.920
4,5:56,2,8,MIA 49,0,16,Timeout #2 by Miami Dolphins,1.920,0.960
4,5:55,3,10,BUF 49,0,16,"C.J. Spiller left tackle for 3 yards (tackle by Jared Odrick). C.J. Spiller fumbles (forced by Jared Odrick), recovered by C.J. Spiller at MIA-48",0.960,0.960
4,5:48,3,10,BUF 49,0,16,Timeout #3 by Miami Dolphins,0.960,0.070
4,5:48,4,7,MIA 48,0,16,"Brian Moorman punts 23 yards, out of bounds",0.070,-0.610
4,5:41,1,10,MIA 25,0,16,Ryan Tannehill pass incomplete,0.610,0.060
4,5:34,2,10,MIA 25,0,16,Ryan Tannehill pass incomplete short right intended for Charles Clay,0.060,-0.620
4,5:31,3,10,MIA 25,0,16,Ryan Tannehill sacked by Nickell Robey for -8 yards,-0.620,-2.320
4,4:53,4,18,MIA 17,0,16,Ryan Tannehill pass incomplete deep middle intended for Mike Wallace (defended by Leodis McKelvin),-2.320,-4.440
4,4:44,1,10,MIA 17,0,16,Frank Summers up the middle for 5 yards (tackle by Dannell Ellerbe and Philip Wheeler),4.440,4.690
4,4:00,2,5,MIA 12,0,16,Frank Summers up the middle for 2 yards (tackle by Jared Odrick and Paul Soliai),4.690,4.340
4,3:17,3,3,MIA 10,0,16,Fred Jackson left guard for 2 yards (tackle by Reshad Jones and Dannell Ellerbe),4.340,4.340
4,2:30,3,3,MIA 10,0,16,Timeout #1 by Buffalo Bills,4.340,2.990
4,2:30,4,1,MIA 8,0,19,Dan Carpenter 26 yard field goal good,2.990,3.000
4,2:30,,,BUF 35,0,19,Dan Carpenter kicks off 37 yards,0.000,-0.810
4,2:26,1,10,MIA 28,0,19,Matt Moore pass complete short left to Brian Hartline for 3 yards (tackle by Stephon Gilmore),0.810,0.670
4,2:02,2,7,MIA 31,0,19,Matt Moore pass incomplete short middle intended for Charles Clay,0.670,-0.030
,,,,,,,"BUF challenged the pass completion ruling, and the original play was overturned.",,
4,1:54,3,7,MIA 31,0,19,"Matt Moore pass incomplete intended for Mike Wallace is intercepted by Leodis McKelvin at MIA-24. Matt Moore fumbles, recovered by Matt Moore at MIA-20",-0.030,-1.200
4,1:45,1,10,BUF 34,0,19,Thaddeus Lewis kneels for -1 yards,1.200,0.520
4,1:03,2,11,BUF 33,0,19,Thaddeus Lewis kneels for no gain,0.520,-0.160
4,0:30,3,11,BUF 33,0,19,Thaddeus Lewis kneels for -1 yards,-0.160,-1.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
