Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jack Mewhort,G,75,100%,0,0%,5,19%
Lance Louis,G,75,100%,0,0%,5,19%
Joe Reitz,G,75,100%,0,0%,0,0%
Andrew Luck,QB,75,100%,0,0%,0,0%
Khaled Holmes,C,75,100%,0,0%,0,0%
Anthony Castonzo,T,75,100%,0,0%,0,0%
Dan Herron,RB,68,91%,0,0%,0,0%
T.Y. Hilton,WR,63,84%,0,0%,0,0%
Reggie Wayne,WR,55,73%,0,0%,0,0%
Dwayne Allen,TE,48,64%,0,0%,4,15%
Coby Fleener,TE,46,61%,0,0%,0,0%
Donte Moncrief,WR,42,56%,0,0%,6,22%
Jack Doyle,TE,25,33%,0,0%,13,48%
Hakeem Nicks,WR,21,28%,0,0%,0,0%
Zurlon Tipton,RB,5,7%,0,0%,18,67%
David Arkin,G,2,3%,0,0%,5,19%
D'Qwell Jackson,LB,0,0%,70,100%,3,11%
Mike Adams,SS,0,0%,70,100%,0,0%
Greg Toler,CB,0,0%,69,99%,0,0%
Vontae Davis,CB,0,0%,68,97%,0,0%
Jerrell Freeman,LB,0,0%,68,97%,0,0%
LaRon Landry,FS,0,0%,67,96%,0,0%
Erik Walden,LB,0,0%,65,93%,0,0%
Darius Butler,CB,0,0%,58,83%,0,0%
Jonathan Newsome,LB,0,0%,50,71%,4,15%
Cory Redding,DT,0,0%,49,70%,3,11%
Arthur Jones,DT,0,0%,46,66%,3,11%
Ricky Jean-Francois,DE,0,0%,30,43%,4,15%
Bjoern Werner,LB,0,0%,26,37%,0,0%
Josh Chapman,NT,0,0%,13,19%,5,19%
Shaun Phillips,LB,0,0%,11,16%,0,0%
Montori Hughes,NT,0,0%,7,10%,10,37%
Andrew Jackson,LB,0,0%,2,3%,22,81%
Josh Gordy,CB,0,0%,1,1%,18,67%
Andy Studebaker,LB,0,0%,0,0%,24,89%
Colt Anderson,SS,0,0%,0,0%,22,81%
Josh McNary,LB,0,0%,0,0%,22,81%
Dewey McDonald,DB,0,0%,0,0%,21,78%
Sergio Brown,FS,0,0%,0,0%,18,67%
Josh Cribbs,WR,0,0%,0,0%,15,56%
Michael Hill,RB,0,0%,0,0%,14,52%
Pat McAfee,P,0,0%,0,0%,14,52%
Matt Overton,LS,0,0%,0,0%,9,33%
A.Q. Shipley,C,0,0%,0,0%,5,19%
Adam Vinatieri,K,0,0%,0,0%,5,19%
