#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:25,ATL 10,12,5:35,85,Field Goal
2,1,4:51,ATL 34,8,2:48,38,Interception
3,2,14:22,ATL 14,3,1:25,8,Punt
4,2,11:14,ATL 15,11,5:08,80,Field Goal
5,2,3:09,ATL 26,3,1:23,-4,Punt
6,2,1:16,ATL 37,7,0:59,63,Touchdown
7,3,15:00,ATL 19,8,4:04,63,Field Goal
8,3,9:58,DET 22,5,2:38,20,Field Goal
9,3,3:56,ATL 15,11,5:25,64,Field Goal
10,4,9:53,ATL 20,1,0:12,14,Fumble
11,4,9:31,ATL 12,10,5:42,88,Touchdown
12,4,3:27,DET 37,4,1:36,37,Touchdown
13,4,1:23,DET 15,2,1:23,-2,End of Game
