Player,Pos
Michael Vick,QB
Warrick Dunn,RB
Bob Christian,FB
Brian Finneran,WR
Trevor Gaylor,WR
Reggie Kelly,TE
Bob Whitfield,LT
Travis Claridge,LG
Todd McClure,C
Kynan Forney,RG
Todd Weiner,RT
Patrick Kerney,LDE
Ed Jasper,NT
Brady Smith,RDE
Sam Rogers,OLB
Matt Stewart,OLB
Chris Draft,ILB
Keith Brooking,ILB
Juran Bolden,LCB
Ashley Ambrose,RCB
Kevin McCadam,SS
Keion Carpenter,FS
