Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,8:36,1,10,MIA 33,7,0,Ricky Williams right tackle for 6 yards (tackle by Eric Barton),1.140,1.400
1,7:58,2,4,MIA 39,7,0,Ronnie Brown left guard for 7 yards (tackle by Calvin Pace),1.400,1.990
1,7:16,1,10,MIA 46,7,0,Chad Pennington pass incomplete deep middle intended for Ted Ginn Jr. (defended by Darrelle Revis),1.990,1.450
1,7:10,2,10,MIA 46,7,0,Chad Pennington pass complete short right to Ricky Williams for -1 yards (tackle by Kris Jenkins),1.450,0.630
1,6:24,3,11,MIA 45,7,0,Chad Pennington pass incomplete short right intended for Ted Ginn Jr.,0.630,-0.390
1,6:19,4,11,MIA 45,7,0,Brandon Fields punts 9 yards,-0.390,-1.990
1,6:11,1,10,NYJ 46,7,0,"Leon Washington left guard for 5 yards (tackle by Yeremiah Bell). Leon Washington fumbles (forced by Yeremiah Bell), recovered by Leon Washington at MIA-49. Penalty on Matt Roth: Personal Foul, 15 yards",1.990,3.310
1,5:44,1,10,MIA 34,7,0,Leon Washington up the middle for 4 yards (tackle by Vonnie Holliday),3.310,3.310
1,5:04,2,6,MIA 30,7,0,Brett Favre pass complete short middle to Bubba Franks for 14 yards (tackle by Chris Crocker),3.310,4.510
1,4:30,1,10,MIA 16,7,0,Thomas Jones up the middle for 3 yards (tackle by Matt Roth),4.510,4.390
1,3:46,2,7,MIA 13,7,0,Brett Favre pass incomplete short right intended for Laveranues Coles,4.390,3.540
1,3:39,3,7,MIA 13,7,0,Brett Favre pass incomplete short right intended for Jerricho Cotchery,3.540,2.570
1,3:35,4,7,MIA 13,7,0,Mike Nugent 32 yard field goal no good. Penalty on Chris Baker: Offensive Holding (Declined),2.570,-0.410
1,3:31,1,10,MIA 22,7,0,Chad Pennington pass complete short left to Ronnie Brown for 7 yards (tackle by Eric Barton),0.410,0.810
1,2:47,2,3,MIA 29,7,0,Ronnie Brown left tackle for 1 yard (tackle by David Harris),0.810,0.230
1,2:03,3,2,MIA 30,7,0,Chad Pennington pass complete short right to Greg Camarillo for 17 yards (tackle by Dwight Lowery),0.230,2.060
1,1:29,1,10,MIA 47,7,0,Ted Ginn Jr. left end for 2 yards (tackle by Dwight Lowery),2.060,1.790
1,1:00,2,8,MIA 49,7,0,Chad Pennington pass complete short middle to Davone Bess for 8 yards (tackle by Eric Barton),1.790,2.720
1,0:13,,,,7,0,Timeout #1 by Miami Dolphins,0.000,2.720
1,0:13,1,10,NYJ 43,7,0,Ronnie Brown left end for 7 yards (tackle by Shaun Ellis),2.720,3.120
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,NYJ 36,7,0,Ricky Williams left guard for 6 yards (tackle by Eric Barton),3.120,3.580
2,14:19,1,10,NYJ 30,7,0,Chad Pennington pass complete deep left to David Martin for 24 yards (tackle by Kerry Rhodes),3.580,5.830
2,13:36,1,6,NYJ 6,7,0,Ricky Williams left tackle for 1 yard (tackle by Bryan Thomas),5.830,5.150
2,12:51,2,5,NYJ 5,7,0,Chad Pennington pass incomplete short middle intended for Greg Camarillo (defended by Dwight Lowery),5.150,4.260
2,12:46,3,5,NYJ 5,7,6,"Chad Pennington pass complete short right to Anthony Fasano for 5 yards, touchdown",4.260,7.000
2,,,,NYJ 2,7,7,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 30,7,7,Dan Carpenter kicks off 60 yards,0.000,1.600
2,12:41,1,10,NYJ 40,7,7,Thomas Jones right tackle for 13 yards (tackle by Yeremiah Bell),1.600,2.460
2,11:57,1,10,MIA 47,7,7,Brett Favre pass complete short right to Thomas Jones for 2 yards (tackle by Akin Ayodele),2.460,2.180
2,11:25,2,8,MIA 45,7,7,Brett Favre pass complete short middle to Leon Washington for 4 yards (tackle by Will Allen),2.180,2.010
2,10:40,3,4,MIA 41,7,7,Brett Favre pass complete short left to Jerricho Cotchery for 11 yards (tackle by Channing Crowder),2.010,3.580
2,10:04,1,10,MIA 30,7,7,Thomas Jones right tackle for 8 yards (tackle by Yeremiah Bell),3.580,4.110
2,9:20,2,2,MIA 22,7,7,Brett Favre pass incomplete deep middle intended for Jerricho Cotchery (defended by Will Allen),4.110,3.400
2,9:14,3,2,MIA 22,7,7,Thomas Jones right tackle for 3 yards (tackle by Joey Porter and Akin Ayodele),3.400,4.310
2,8:39,1,10,MIA 19,7,7,Brett Favre pass incomplete short left intended for Laveranues Coles,4.310,3.750
2,8:33,2,10,MIA 19,7,7,Brett Favre sacked by Kendall Langford for -7 yards,3.750,2.150
2,7:54,3,17,MIA 26,7,7,Brett Favre pass complete short left to Thomas Jones for 4 yards (tackle by Yeremiah Bell),2.150,1.990
2,7:02,,,,7,7,Timeout #1 by New York Jets,0.000,1.990
2,7:02,4,13,MIA 22,13,7,"Brett Favre pass complete deep middle to Chansi Stuckey for 22 yards, touchdown",1.990,7.000
2,,,,,13,7,"Two Point Attempt: Brett Favre pass incomplete intended for Leon Washington, conversion fails",1.000,-1.000
2,,,,NYJ 30,13,7,"Ben Graham kicks off 43 yards, returned by Patrick Cobbs for 20 yards (tackle by Cody Spencer)",0.000,2.060
2,6:46,1,10,MIA 47,13,7,Ronnie Brown left tackle for 1 yard (tackle by Sione Pouha),2.060,1.650
2,6:06,2,9,MIA 48,13,7,Ronnie Brown right guard for 2 yards (tackle by Mike DeVito),1.650,1.220
2,5:14,3,7,,13,7,Chad Pennington sacked by Shaun Ellis for -4 yards,1.220,-0.320
2,4:46,4,11,MIA 46,13,7,"Brandon Fields punts 41 yards, returned by Leon Washington for 8 yards (tackle by Jason Allen)",-0.320,-0.340
2,4:34,1,10,NYJ 21,13,7,Thomas Jones right end for -4 yards (tackle by Vonnie Holliday),0.340,-0.860
2,3:50,2,14,NYJ 17,13,7,Thomas Jones right end for 9 yards (tackle by Channing Crowder and Joey Porter),-0.860,-0.230
2,3:04,3,5,NYJ 26,13,7,Brett Favre sacked by Joey Porter for -6 yards,-0.230,-2.030
2,2:40,4,11,NYJ 20,13,7,"Ben Graham punts 48 yards, muffed catch by Ted Ginn Jr., ball out of bounds at MIA-32",-2.030,-1.070
2,2:32,1,10,MIA 32,13,7,Chad Pennington sacked by Bryan Thomas for -6 yards,1.070,-0.280
2,2:11,2,16,MIA 26,13,7,"Chad Pennington pass complete short right to Ricky Williams for 3 yards (tackle by Bryan Thomas). Ricky Williams fumbles (forced by Bryan Thomas), ball out of bounds at MIA-29",-0.280,-0.560
2,2:00,3,13,MIA 29,13,7,Chad Pennington pass incomplete short right intended for Patrick Cobbs (defended by David Bowens),-0.560,-1.440
2,1:54,4,13,MIA 29,13,7,"Brandon Fields punts 54 yards, returned by Leon Washington for 14 yards (tackle by Boomer Grigsby)",-1.440,-1.000
2,1:42,1,10,NYJ 31,13,7,Brett Favre pass incomplete short left intended for Chansi Stuckey,1.000,0.460
2,1:36,2,10,NYJ 31,13,7,"Brett Favre for no gain. Brett Favre fumbles, recovered by Brett Favre at NYJ-29",0.460,-0.490
2,0:46,3,12,NYJ 29,13,7,Leon Washington left guard for 2 yards (tackle by Channing Crowder),-0.490,-1.310
2,0:34,,,,13,7,Timeout #2 by Miami Dolphins,0.000,-1.310
2,0:34,4,10,NYJ 31,13,7,Ben Graham punts 28 yards,-1.310,-1.660
2,0:22,1,10,MIA 41,13,7,"Chad Pennington left end for 25 yards (tackle by David Barrett). Penalty on Jake Long: Tripping, 10 yards (no play)",1.660,1.000
2,0:13,1,20,MIA 31,13,7,"Ricky Williams left tackle for -1 yards. Ricky Williams fumbles, recovered by Samson Satele at MIA-30",1.000,-0.370
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 30,13,7,"Dan Carpenter kicks off 77 yards, touchback",0.000,0.280
3,15:00,1,10,NYJ 20,13,7,Thomas Jones right tackle for 2 yards (tackle by Matt Roth),0.280,0.000
3,14:30,2,8,NYJ 22,13,7,Thomas Jones right tackle for 14 yards (tackle by Will Allen and Yeremiah Bell),0.000,1.330
3,13:54,1,10,NYJ 36,13,7,Thomas Jones left guard for 5 yards (tackle by Channing Crowder),1.330,1.470
3,13:21,2,5,NYJ 41,13,7,Thomas Jones right tackle for 8 yards (tackle by Andre' Goodman),1.470,2.190
3,12:49,1,10,NYJ 49,13,7,Leon Washington left tackle for -2 yards (tackle by Jason Ferguson),2.190,1.380
3,12:05,2,12,NYJ 47,13,7,Brett Favre pass complete short left to Chris Baker for 29 yards (tackle by Channing Crowder),1.380,3.970
3,11:20,1,10,MIA 24,13,7,"Brett Favre sacked by Matt Roth for -2 yards. Brett Favre fumbles (forced by Matt Roth), recovered by Akin Ayodele at MIA-11",3.970,0.370
,,,,,,,"NYJ challenged the fumble ruling, and the play was upheld.",,
3,11:08,1,10,MIA 11,13,7,Ricky Williams left end for 3 yards (tackle by David Harris),-0.370,-0.530
3,10:30,2,7,MIA 14,13,7,Ricky Williams right tackle for 4 yards (tackle by Eric Barton),-0.530,-0.600
3,9:56,3,3,MIA 18,13,7,Chad Pennington pass complete short right to David Martin for 5 yards (tackle by Eric Barton),-0.600,0.480
3,9:12,1,10,MIA 23,13,7,Chad Pennington pass incomplete deep left intended for Ted Ginn Jr.,0.480,-0.070
3,9:05,2,10,MIA 23,13,7,Ronnie Brown right tackle for 5 yards (tackle by David Harris),-0.070,-0.100
3,8:21,3,5,MIA 28,13,7,"Chad Pennington left end for 8 yards (tackle by Dwight Lowery). Penalty on Jake Long: Offensive Holding, 10 yards (no play)",-0.100,-1.560
3,7:47,3,15,MIA 18,13,7,Chad Pennington pass complete short left to Patrick Cobbs for 9 yards (tackle by Darrelle Revis),-1.560,-1.570
3,7:11,4,6,MIA 27,13,7,"Brandon Fields punts 51 yards, returned by Leon Washington for 9 yards (tackle by Patrick Cobbs)",-1.570,-1.000
3,6:59,1,10,NYJ 31,13,7,Leon Washington left end for 1 yard (tackle by Channing Crowder),1.000,0.600
3,6:15,2,9,NYJ 32,13,7,Brett Favre pass complete short right to Chris Baker for 5 yards (tackle by Yeremiah Bell),0.600,0.560
3,5:31,3,4,NYJ 37,13,7,Brett Favre pass complete short middle to Jerricho Cotchery for 13 yards (tackle by Chris Crocker),0.560,2.260
3,4:46,1,10,,13,7,Thomas Jones right tackle for no gain (tackle by Akin Ayodele and Randy Starks),2.260,1.710
3,4:14,2,10,,13,7,"Penalty on Dustin Keller: False Start, 5 yards (no play)",1.710,1.040
3,3:46,2,15,NYJ 45,13,7,"Brett Favre pass incomplete deep left intended for Laveranues Coles. Penalty on Andre' Goodman: Defensive Pass Interference, 24 yards (no play)",1.040,3.510
3,3:39,1,10,MIA 31,13,7,Thomas Jones up the middle for 3 yards (tackle by Channing Crowder and Yeremiah Bell),3.510,3.370
3,2:58,2,7,MIA 28,13,7,Thomas Jones right tackle for 2 yards (tackle by Joey Porter and Randy Starks),3.370,2.940
3,2:24,3,5,MIA 26,13,7,Brett Favre pass complete short middle to Chansi Stuckey for 15 yards (tackle by Renaldo Hill),2.940,4.840
3,1:56,1,10,MIA 11,13,7,Thomas Jones up the middle for 5 yards (tackle by Yeremiah Bell),4.840,5.080
3,1:13,2,5,MIA 6,19,7,"Thomas Jones right end for 6 yards, touchdown",5.080,7.000
3,,,,MIA 2,20,7,Mike Nugent kicks extra point good,0.000,0.000
3,,,,NYJ 30,20,7,"Mike Nugent kicks off 43 yards, returned by Ikechuku Ndukwe for 14 yards (tackle by David Bowens)",0.000,1.660
3,1:02,1,10,MIA 41,20,7,Chad Pennington pass incomplete deep middle intended for Anthony Fasano (defended by Eric Barton),1.660,1.120
3,0:55,2,10,MIA 41,20,7,Chad Pennington pass complete short middle to Anthony Fasano for 11 yards (tackle by Kerry Rhodes),1.120,2.390
3,0:20,1,10,NYJ 48,20,7,Ricky Williams up the middle for -1 yards (tackle by Calvin Pace),2.390,1.710
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,NYJ 49,20,7,Chad Pennington pass incomplete short right intended for Derek Hagan,1.710,1.030
4,14:55,3,11,NYJ 49,20,7,Chad Pennington pass complete short left to Anthony Fasano for 7 yards (tackle by Calvin Pace),1.030,0.460
4,14:24,4,4,NYJ 42,20,7,"Brandon Fields punts 28 yards, fair catch by Leon Washington",0.460,0.280
4,14:09,1,10,NYJ 14,20,7,Thomas Jones up the middle for no gain (tackle by Kendall Langford),-0.280,-0.750
4,13:28,2,10,NYJ 14,20,7,"Penalty on Alan Faneca: False Start, 5 yards (no play)",-0.750,-1.150
4,13:06,2,15,NYJ 9,20,7,Brett Favre pass complete short left to Leon Washington for 13 yards (tackle by Phillip Merling),-1.150,-0.440
4,12:32,3,2,NYJ 22,20,7,Brett Favre pass complete short right to Thomas Jones for -4 yards (tackle by Reggie Torbor),-0.440,-2.240
4,12:21,4,6,NYJ 18,20,7,"Ben Graham punts 44 yards, returned by Ted Ginn Jr. for 4 yards (tackle by Wallace Wright)",-2.240,-1.730
4,12:11,1,10,MIA 42,20,7,Chad Pennington pass incomplete deep left intended for Ted Ginn Jr.,1.730,1.190
4,12:05,,,,20,7,Timeout #1 by Miami Dolphins,0.000,1.190
4,12:05,2,10,MIA 42,20,7,Chad Pennington pass complete short middle to Ronnie Brown for 13 yards (tackle by David Harris),1.190,2.590
4,11:36,1,10,NYJ 45,20,7,Chad Pennington pass complete short left to Anthony Fasano for 9 yards (tackle by David Harris),2.590,3.260
4,11:06,2,1,NYJ 36,20,7,"Chad Pennington pass complete short right to Anthony Fasano for 17 yards (tackle by Dwight Lowery). Penalty on Eric Barton: Roughing the Passer, 9 yards",3.260,4.910
4,10:36,1,10,NYJ 10,20,7,Chad Pennington sacked by Calvin Pace for -6 yards,4.910,3.340
4,9:58,,,,20,7,Timeout #2 by Miami Dolphins,0.000,3.340
4,9:58,2,16,NYJ 16,20,7,Chad Pennington pass complete short middle to Anthony Fasano for 14 yards (tackle by Eric Smith),3.340,4.950
4,9:13,3,2,NYJ 2,20,7,Chad Pennington pass incomplete short right intended for Davone Bess (defended by Dwight Lowery),4.950,3.250
4,9:07,4,2,NYJ 2,20,7,Chad Pennington pass incomplete short right intended for Greg Camarillo (defended by Dwight Lowery),3.250,0.380
4,9:03,1,10,NYJ 2,20,7,"Penalty on Nick Mangold: False Start, 1 yards (no play)",-0.380,-0.420
4,9:03,1,11,NYJ 1,20,7,Thomas Jones left guard for 3 yards (tackle by Akin Ayodele),-0.420,-0.630
4,8:26,2,8,NYJ 4,20,7,Brett Favre pass complete short right to Bubba Franks for 5 yards (tackle by Matt Roth),-0.630,-0.600
4,7:41,3,3,NYJ 9,20,7,Leon Washington left tackle for -1 yards (tackle by Phillip Merling),-0.600,-2.490
4,6:58,4,4,NYJ 8,20,7,Ben Graham punts 45 yards,-2.490,-2.060
4,6:48,1,10,MIA 47,20,7,Chad Pennington sacked by Bryan Thomas for -7 yards,2.060,0.570
4,6:11,2,17,MIA 40,20,7,Chad Pennington pass complete short left to Ted Ginn Jr. for 3 yards (tackle by Darrelle Revis),0.570,0.300
4,5:31,3,14,MIA 43,20,7,Chad Pennington pass complete short right to Greg Camarillo for 7 yards (tackle by Drew Coleman),0.300,-0.060
4,4:41,4,7,,20,7,Chad Pennington pass complete short left to Ted Ginn Jr. for 14 yards (tackle by Darrelle Revis),-0.060,3.180
4,4:36,1,10,NYJ 36,20,7,Chad Pennington pass complete short left to David Martin for 13 yards (tackle by Kerry Rhodes),3.180,4.040
4,4:06,1,10,NYJ 23,20,7,Chad Pennington pass complete short right to Anthony Fasano for 12 yards (tackle by Eric Smith),4.040,4.840
4,3:40,1,10,NYJ 11,20,7,Chad Pennington pass incomplete short right intended for Ricky Williams,4.840,4.140
4,3:33,2,10,NYJ 11,20,13,"Chad Pennington pass complete short left to David Martin for 11 yards, touchdown",4.140,7.000
4,,,,NYJ 2,20,14,Dan Carpenter kicks extra point good,0.000,0.000
4,,,,MIA 30,20,14,"Dan Carpenter kicks off 62 yards, returned by Leon Washington for 10 yards (tackle by Jason Allen)",0.000,0.040
4,3:21,1,10,NYJ 18,20,14,Thomas Jones up the middle for 4 yards (tackle by Channing Crowder),0.040,0.140
4,2:35,2,6,NYJ 22,20,14,Thomas Jones up the middle for 4 yards (tackle by Yeremiah Bell),0.140,-0.140
4,2:00,3,2,NYJ 26,20,14,"Penalty on Damien Woody: False Start, 5 yards (no play)",-0.140,-0.790
4,2:00,3,7,NYJ 21,20,14,Thomas Jones right tackle for 3 yards (tackle by Kendall Langford),-0.790,-1.770
4,1:53,4,4,NYJ 24,20,14,"Ben Graham punts 51 yards, returned by Ted Ginn Jr. for 9 yards (tackle by Ahmad Carroll). Penalty on Wallace Wright: Player Out of Bounds on Punt, 5 yards",-1.770,-1.530
4,1:43,1,10,MIA 39,20,14,Chad Pennington pass complete short left to Ricky Williams for -2 yards (tackle by Kerry Rhodes),1.530,0.720
4,1:18,2,12,MIA 37,20,14,Chad Pennington pass complete short left to Greg Camarillo for 13 yards (tackle by David Barrett),0.720,2.260
4,0:58,1,10,,20,14,Chad Pennington pass complete short right to Ricky Williams for 15 yards,2.260,3.250
4,0:52,1,10,NYJ 35,20,14,Chad Pennington pass complete short middle to Anthony Fasano for 9 yards (tackle by Eric Smith),3.250,3.920
4,0:30,2,1,NYJ 26,20,14,Chad Pennington pass complete short right to Ronnie Brown for 8 yards (tackle by Eric Smith),3.920,4.370
4,0:23,1,10,NYJ 18,20,14,Chad Pennington pass incomplete deep middle intended for David Martin (defended by Drew Coleman),4.370,3.800
4,0:18,2,10,NYJ 18,20,14,Chad Pennington pass incomplete short left intended for David Martin,3.800,3.050
4,0:13,,,,20,14,Timeout #2 by New York Jets,0.000,3.050
4,0:10,3,10,NYJ 18,20,14,Chad Pennington pass incomplete deep right intended for Ted Ginn Jr. is intercepted by Darrelle Revis. Penalty on Ted Ginn Jr.: Offensive Pass Interference (Declined),3.050,-0.280
4,0:05,1,10,NYJ 20,20,14,Brett Favre kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
