Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
2,2:49,1,10,ATL 45,3,7,Matt Ryan pass complete short middle to Julio Jones for 18 yards (tackle by Chris Conte),1.930,3.120
2,2:20,1,10,TAM 37,3,7,"Matt Ryan sacked by Kwon Alexander for -8 yards. Matt Ryan fumbles (forced by Kwon Alexander), recovered by Tevin Coleman",3.120,0.820
2,2:00,2,23,,3,7,Matt Ryan pass complete short right to Devonta Freeman for 12 yards (tackle by Lavonte David),0.820,1.750
2,1:17,3,11,TAM 38,3,7,Matt Ryan pass complete short left to Patrick DiMarco for 9 yards (tackle by Lavonte David and Jude Adjei-Barimah),1.750,1.750
2,1:06,3,11,TAM 38,3,7,Timeout #1 by Tampa Bay Buccaneers,1.750,1.600
2,1:06,4,2,TAM 29,6,7,Shayne Graham 47 yard field goal good,1.600,3.000
2,1:06,,,ATL 35,6,7,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
2,1:01,1,10,TAM 20,6,7,Jameis Winston pass complete short middle to Austin Seferian-Jenkins for 8 yards (tackle by Justin Durant),0.280,0.810
2,0:44,2,2,TAM 28,6,7,Jameis Winston pass complete short right to Mike Evans for 15 yards,0.810,1.800
2,0:39,1,10,TAM 43,6,7,Jameis Winston pass incomplete short right intended for Mike Evans is intercepted by Desmond Trufant at ATL-49,1.800,-2.190
2,0:34,1,10,ATL 49,6,7,Matt Ryan pass complete short middle to Julio Jones for 8 yards (tackle by Alterraun Verner),2.190,2.190
2,0:28,1,10,ATL 49,6,7,Timeout #1 by Atlanta Falcons,2.190,2.730
2,0:28,2,2,TAM 43,6,7,Matt Ryan pass complete short middle to Julio Jones for 5 yards (tackle by Alterraun Verner and Kwon Alexander),2.730,2.730
2,0:21,2,2,TAM 43,6,7,Timeout #2 by Atlanta Falcons,2.730,3.050
2,0:21,1,10,TAM 38,6,7,Matt Ryan pass complete short right to Roddy White for 5 yards (tackle by Alterraun Verner),3.050,3.180
2,0:16,2,5,TAM 33,6,7,Matt Ryan pass complete short right to Devonta Freeman for -2 yards,3.180,2.210
2,0:10,3,7,TAM 35,6,7,Matt Ryan pass complete short right to Devonta Freeman for 1 yard (tackle by Jude Adjei-Barimah),2.210,2.210
2,0:05,3,7,TAM 35,6,7,Timeout #2 by Tampa Bay Buccaneers,2.210,1.070
2,0:05,4,6,TAM 34,9,7,Shayne Graham 52 yard field goal good,1.070,3.000
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,9,7,"Connor Barth kicks off 68 yards, returned by Devin Hester for 29 yards (tackle by Mike Jenkins)",0.000,0.670
3,14:52,1,10,ATL 26,9,7,Matt Ryan pass complete deep middle to Julio Jones for 25 yards (tackle by Chris Conte),0.670,2.320
3,14:21,1,10,TAM 49,9,7,Matt Ryan pass complete short left to Devonta Freeman for 6 yards (tackle by Sterling Moore),2.320,2.590
3,13:45,2,4,TAM 43,9,7,"Devonta Freeman right end for 4 yards (tackle by Lavonte David). Penalty on Roddy White: Offensive Holding, 10 yards (no play)",2.590,1.240
3,13:16,2,14,ATL 47,9,7,Matt Ryan pass complete short middle to Devonta Freeman for 5 yards (tackle by Danny Lansanah),1.240,1.220
3,12:29,3,9,TAM 48,9,7,Matt Ryan pass complete deep middle to Roddy White for 21 yards (tackle by Major Wright),1.220,3.780
3,11:49,1,10,TAM 27,9,7,Devonta Freeman left end for no gain (tackle by Lavonte David and Kwon Alexander),3.780,3.230
3,11:07,2,10,TAM 27,9,7,Matt Ryan pass complete short left to Jacob Tamme for 9 yards (tackle by Josh Shirley),3.230,3.840
3,10:38,3,1,TAM 18,9,7,Devonta Freeman right guard for 4 yards (tackle by Bradley McDougald),3.840,4.650
3,10:01,1,10,TAM 14,9,7,Tevin Coleman left end for 5 yards (tackle by Lavonte David),4.650,4.900
3,9:25,2,5,TAM 9,9,7,Tevin Coleman left end for -2 yards (tackle by Tony McDaniel),4.900,3.620
3,8:49,3,7,TAM 11,9,7,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Sterling Moore),3.620,2.700
3,8:39,4,7,TAM 11,12,7,Shayne Graham 29 yard field goal good,2.700,3.000
3,8:39,,,ATL 35,12,7,"Matthew Bosher kicks off 65 yards, returned by Donteea Dye for 18 yards (tackle by Justin Hardy)",0.000,-0.040
3,8:30,1,10,TAM 18,12,7,Doug Martin left tackle for 6 yards (tackle by Ricardo Allen),0.040,0.410
3,7:55,2,4,TAM 24,12,7,Doug Martin left tackle for 5 yards (tackle by O'Brien Schofield),0.410,0.870
3,7:17,1,10,TAM 29,12,7,"Jameis Winston pass incomplete deep left intended for Mike Evans. Penalty on Mike Evans: Offensive Pass Interference, 10 yards (no play)",0.870,0.110
3,7:09,1,20,TAM 19,12,7,Jameis Winston pass complete short left to Cameron Brate for 7 yards (tackle by Kemal Ishmael and Robert Alford),0.110,-0.080
3,6:32,2,13,TAM 26,12,7,Jameis Winston pass complete deep left to Vincent Jackson for 29 yards (tackle by Ricardo Allen),-0.080,2.590
3,5:53,1,10,ATL 45,12,7,Charles Sims middle for 25 yards (tackle by Robenson Therezie),2.590,4.240
3,5:23,1,10,ATL 20,12,7,Charles Sims right guard for 5 yards (tackle by Desmond Trufant),4.240,4.450
3,4:43,2,5,ATL 15,12,7,Jameis Winston pass complete short left to Luke Stocker for 4 yards (tackle by Robenson Therezie),4.450,4.590
3,4:28,3,1,ATL 11,12,7,Charles Sims middle for 10 yards (tackle by Paul Worrilow),4.590,6.970
3,3:41,1,1,ATL 1,12,13,"Doug Martin right guard for 1 yard, touchdown",6.970,7.000
3,3:41,1,,ATL 1,12,13,"Two Point Attempt: Jameis Winston pass incomplete intended for Adam Humphries, conversion fails",6.970,-1.000
3,3:41,,,TAM 35,12,13,"Connor Barth kicks off 72 yards, returned by Devin Hester for 18 yards (tackle by Donteea Dye)",0.000,0.370
3,3:30,1,10,ATL 11,12,13,Matt Ryan pass incomplete deep left intended for Julio Jones,-0.370,-0.780
3,3:23,2,10,ATL 11,12,13,Matt Ryan pass incomplete short right intended for Julio Jones,-0.780,-1.420
3,3:16,3,10,ATL 11,12,13,"Matt Ryan pass incomplete. Penalty on Matt Ryan: Intentional Grounding, 10 yards",-1.420,-2.490
3,3:11,4,20,ATL 1,12,13,"Matthew Bosher punts 61 yards, returned by Bobby Rainey for 28 yards (tackle by O'Brien Schofield)",-2.490,-3.310
3,2:58,1,10,ATL 34,12,13,"Doug Martin right tackle for 7 yards (tackle by Ra'Shede Hageman). Penalty on Ra'Shede Hageman: Face Mask (15 Yards), 14 yards",3.310,4.710
3,2:37,1,10,ATL 13,12,13,"Doug Martin left guard for no gain (tackle by Justin Durant). Penalty on William Moore: Unnecessary Roughness, 7 yards",4.710,5.830
3,2:10,1,6,ATL 6,12,13,Doug Martin left guard for 1 yard (tackle by Paul Worrilow),5.830,5.150
3,1:37,2,5,ATL 5,12,13,Jameis Winston pass incomplete short right intended for Vincent Jackson (defended by Justin Durant),5.150,4.260
3,1:30,3,5,ATL 5,12,13,Jameis Winston pass incomplete short middle intended for Austin Seferian-Jenkins,4.260,3.010
3,1:25,4,5,ATL 5,12,16,Connor Barth 23 yard field goal good,3.010,3.000
3,1:25,,,TAM 35,12,16,"Connor Barth kicks off 65 yards, touchback",0.000,-0.280
3,1:21,1,10,ATL 20,12,16,Devonta Freeman left tackle for 4 yards (tackle by Kourtnei Brown),0.280,0.270
3,0:42,2,6,ATL 24,12,16,Devonta Freeman middle for -2 yards (tackle by Lavonte David),0.270,-0.690
3,0:01,3,8,ATL 22,12,16,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Kwon Alexander),-0.690,-1.900
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,8,ATL 22,12,16,"Matthew Bosher punts 42 yards, out of bounds",-1.900,-1.330
4,14:52,1,10,TAM 36,12,16,Jameis Winston pass complete deep right to Mike Evans for 16 yards (tackle by Ricardo Allen),1.330,2.390
4,14:17,1,10,ATL 48,12,16,"Doug Martin right tackle for 3 yards (tackle by Paul Worrilow). Doug Martin fumbles (forced by Paul Worrilow), recovered by Ricardo Allen at ATL-45 (tackle by Doug Martin)",2.390,-1.930
4,14:08,1,10,ATL 45,12,16,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Sterling Moore),1.930,1.380
4,14:01,2,10,ATL 45,12,16,Matt Ryan pass complete short right to Devonta Freeman for 6 yards (tackle by Lavonte David),1.380,1.490
4,13:19,3,4,TAM 49,12,16,Matt Ryan right end for 4 yards (tackle by Lavonte David and Kwon Alexander),1.490,2.590
4,12:43,1,10,TAM 45,12,16,Matt Ryan pass complete short right to Devonta Freeman for 13 yards (tackle by Johnthan Banks),2.590,3.450
4,12:17,1,10,TAM 32,12,16,Matt Ryan pass complete short right to Roddy White for 7 yards (tackle by Bradley McDougald),3.450,3.850
4,11:46,2,3,TAM 25,12,16,Tevin Coleman right tackle for 10 yards (tackle by Major Wright and Chris Conte),3.850,4.580
4,11:21,1,10,TAM 15,12,16,Matt Ryan pass complete short middle to Jacob Tamme for 10 yards (tackle by Major Wright and Henry Melton),4.580,6.060
4,10:48,1,5,TAM 5,18,16,"Matt Ryan pass complete short right to Nick Williams for 5 yards, touchdown",6.060,7.000
4,10:48,,,TAM 5,19,16,Shayne Graham kicks extra point good,0.000,0.000
4,10:48,,,ATL 35,19,16,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
4,10:41,1,10,TAM 20,19,16,Jameis Winston pass complete short left to Charles Sims for 3 yards (tackle by Ra'Shede Hageman and Paul Worrilow),0.280,0.140
4,10:05,2,7,TAM 23,19,16,Jameis Winston pass incomplete short right intended for Vincent Jackson,0.140,-0.560
4,9:59,3,7,TAM 23,19,16,Jameis Winston pass incomplete short left intended for Charles Sims,-0.560,-1.830
4,9:53,4,7,TAM 23,19,16,"Jake Schum punts 39 yards, returned by Devin Hester for 3 yards (tackle by Jeremiah George)",-1.830,-1.660
4,9:40,1,10,ATL 41,19,16,Matt Ryan pass complete short middle to Devonta Freeman for 2 yards (tackle by Lavonte David and Kwon Alexander),1.660,1.390
4,9:03,2,8,ATL 43,19,16,Devonta Freeman right guard for 11 yards (tackle by Bradley McDougald),1.390,2.520
4,8:23,1,10,TAM 46,19,16,Devonta Freeman right end for -2 yards (tackle by Lavonte David),2.520,1.710
4,7:55,2,12,TAM 48,19,16,Matt Ryan pass complete short middle to Tevin Coleman for 4 yards (tackle by Kwon Alexander),1.710,1.550
4,7:09,3,8,TAM 44,19,16,Matt Ryan pass incomplete short middle intended for Nick Williams,1.550,0.330
4,7:04,4,8,TAM 44,19,16,"Matthew Bosher punts 44 yards, touchback",0.330,-0.280
4,6:55,1,10,TAM 20,19,16,Charles Sims left end for 1 yard (tackle by Grady Jarrett),0.280,-0.130
4,6:18,2,9,TAM 21,19,16,Jameis Winston pass complete deep left to Vincent Jackson for 22 yards (tackle by Ricardo Allen),-0.130,1.800
4,5:49,1,10,TAM 43,19,16,Charles Sims right guard for 6 yards (tackle by Paul Worrilow),1.800,2.060
4,5:10,2,4,TAM 49,19,16,"Jameis Winston pass incomplete short right intended for Mike Evans is intercepted by Paul Worrilow at ATL-45 and returned for 9 yards. Penalty on Desmond Trufant: Defensive Pass Interference, 5 yards (no play)",2.060,2.520
4,4:56,1,10,ATL 46,19,16,Charles Sims middle for 4 yards (tackle by Brooks Reed),2.520,2.520
4,4:33,2,6,ATL 42,19,16,Jameis Winston pass complete short right to Austin Seferian-Jenkins for 8 yards (tackle by Justin Durant),2.520,3.310
4,4:02,1,10,ATL 34,19,16,"Doug Martin right end for 28 yards (tackle by Ricardo Allen). Penalty on Demar Dotson: Offensive Holding, 10 yards (no play)",3.310,2.650
4,3:53,1,20,ATL 44,19,16,Jameis Winston pass complete short left to Adam Humphries for 6 yards (tackle by Paul Worrilow and Robert Alford),2.650,2.230
4,3:25,2,14,ATL 38,19,16,Jameis Winston sacked by Grady Jarrett for -5 yards,2.230,0.890
4,2:45,3,19,ATL 43,19,16,Jameis Winston middle for 20 yards (tackle by Ricardo Allen),0.890,4.040
4,2:03,1,10,ATL 23,19,16,Doug Martin right guard for 11 yards (tackle by Ricardo Allen),4.040,4.780
4,1:58,1,10,ATL 12,19,16,Doug Martin right guard for 2 yards (tackle by Kroy Biermann),4.780,4.780
4,1:53,1,10,ATL 12,19,16,Timeout #1 by Atlanta Falcons,4.780,4.450
4,1:53,2,8,ATL 10,19,16,Doug Martin right end for 4 yards (tackle by Grady Jarrett),4.450,4.450
4,1:47,2,8,ATL 10,19,16,Timeout #2 by Atlanta Falcons,4.450,4.380
4,1:47,3,4,ATL 6,19,22,"Jameis Winston pass complete short right to Mike Evans for 6 yards, touchdown",4.380,7.000
4,1:47,,,ATL 6,19,23,"Connor Barth kicks extra point good. Penalty on Robert Alford: Defensive Offside, 5 yards",0.000,0.000
4,1:47,,,TAM 40,19,23,"Connor Barth kicks off 60 yards, touchback",0.000,-0.280
4,1:39,1,10,ATL 20,19,23,Matt Ryan pass incomplete short middle intended for Julio Jones is intercepted by Lavonte David at ATL-35 and returned for -5 yards,0.280,-2.920
4,1:32,1,10,ATL 40,19,23,Jameis Winston kneels for -4 yards,2.920,2.920
4,1:28,1,10,ATL 40,19,23,Timeout #3 by Atlanta Falcons,2.920,1.830
4,1:28,2,14,ATL 44,19,23,Jameis Winston kneels for -4 yards,1.830,0.630
4,0:31,3,18,ATL 48,19,23,"Penalty on Jameis Winston: Delay of Game, 5 yards (no play)",0.630,-0.030
4,0:31,3,23,TAM 47,19,23,Jameis Winston kneels for -2 yards,-0.030,-0.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
