#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 20,10,5:25,80,Touchdown
2,1,3:17,JAX 20,6,3:51,24,Punt
3,2,13:34,CIN 2,4,1:33,1,Field Goal
4,2,10:14,,8,3:08,48,Field Goal
5,2,4:57,JAX 31,3,1:01,3,Punt
6,2,0:14,JAX 20,1,0:14,-1,End of Half
7,3,10:30,JAX 38,3,1:36,3,Punt
8,3,5:13,JAX 38,3,1:56,1,Punt
9,3,2:37,JAX 20,9,3:37,33,Punt
10,4,12:28,JAX 25,3,1:21,-9,Punt
11,4,9:41,JAX 20,3,1:17,80,Touchdown
12,4,6:52,JAX 2,3,1:38,4,Punt
13,4,1:56,JAX 33,3,0:43,-14,Fumble
14,4,0:07,JAX 14,1,0:07,-4,Fumble
