Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,9:10,3,3,PIT 47,7,0,Ben Roethlisberger pass complete short left to Mike Wallace for 41 yards (tackle by Abram Elam and Coye Francies),1.290,4.780
1,8:21,1,10,CLE 12,7,0,Ben Roethlisberger pass incomplete short right intended for Antwaan Randle El,4.780,4.100
1,8:17,2,10,CLE 12,7,0,Rashard Mendenhall right tackle for 7 yards (tackle by David Bowens and T.J. Ward),4.100,4.610
1,7:42,,,,7,0,Timeout #1 by Cleveland Browns,0.000,4.610
1,7:42,3,3,CLE 5,7,0,Ben Roethlisberger right guard for 4 yards (tackle by Marcus Benard),4.610,6.970
1,7:00,1,1,CLE 1,13,0,"Rashard Mendenhall right guard for 1 yard, touchdown",6.970,7.000
1,,,,CLE 2,14,0,Shaun Suisham kicks extra point good,0.000,0.000
1,,,,PIT 30,14,0,"Shaun Suisham kicks off 64 yards, returned by Josh Cribbs for 12 yards (tackle by Keyaron Fox)",0.000,0.040
1,6:50,1,10,CLE 18,14,0,Peyton Hillis right guard for 2 yards (tackle by Evander Hood and James Harrison),0.040,-0.130
1,6:13,2,8,CLE 20,14,0,Mohamed Massaquoi left guard for -3 yards (tackle by James Farrior),-0.130,-1.340
1,5:29,3,11,CLE 17,14,0,Colt McCoy pass complete short middle to Ben Watson for 13 yards (tackle by Lawrence Timmons),-1.340,0.940
1,5:29,1,10,CLE 30,14,0,Peyton Hillis left tackle for 1 yard (tackle by Lawrence Timmons),0.940,0.530
1,4:13,2,9,CLE 31,14,0,Colt McCoy right end for 9 yards (tackle by Ryan Clark and Chris Hoke),0.530,1.600
1,3:28,1,10,CLE 40,14,0,Colt McCoy pass complete short right to Ben Watson for 9 yards,1.600,2.270
1,3:00,2,1,CLE 49,14,0,Peyton Hillis right tackle for 5 yards (tackle by William Gay),2.270,2.520
1,3:00,1,10,PIT 46,14,0,"Penalty on Chansi Stuckey: False Start, 5 yards (no play)",2.520,2.190
1,2:03,1,15,CLE 49,14,0,Colt McCoy pass complete short left to Brian Robiskie for 15 yards,2.190,3.180
1,1:33,1,10,PIT 36,14,0,Colt McCoy pass incomplete deep middle intended for Brian Robiskie,3.180,2.640
1,1:27,2,10,PIT 36,14,0,Colt McCoy pass incomplete deep right intended for Chansi Stuckey,2.640,1.950
1,1:16,3,10,PIT 36,14,0,Colt McCoy pass complete short left to Mohamed Massaquoi for 31 yards (tackle by James Harrison),1.950,6.060
1,0:33,1,5,PIT 5,14,0,Colt McCoy pass complete short middle to Peyton Hillis for 3 yards (tackle by Casey Hampton),6.060,5.720
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,PIT 2,14,0,Colt McCoy pass incomplete short right intended for Robert Royal,5.720,4.950
2,14:53,3,2,PIT 2,14,0,Colt McCoy pass incomplete short middle intended for Robert Royal,4.950,3.250
2,14:45,4,2,PIT 2,14,3,Phil Dawson 19 yard field goal good,3.250,3.000
2,,,,CLE 30,14,3,"Phil Dawson kicks off 71 yards, returned by Antonio Brown for 27 yards (tackle by Abram Elam)",0.000,0.670
2,14:35,1,10,PIT 26,14,3,Rashard Mendenhall right guard for 4 yards (tackle by Abram Elam),0.670,0.670
2,13:47,2,6,PIT 30,14,3,Ben Roethlisberger right end for 10 yards (tackle by Joe Haden),0.670,1.600
2,12:59,1,10,PIT 40,14,3,Ben Roethlisberger pass complete short left to Rashard Mendenhall for 24 yards (tackle by Abram Elam),1.600,3.180
2,12:28,1,10,CLE 36,14,3,Isaac Redman right guard for 4 yards (tackle by Ahtyba Rubin),3.180,3.180
2,11:45,2,6,CLE 32,14,3,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 16 yards (tackle by Joe Haden),3.180,4.510
2,11:05,1,10,CLE 16,14,3,Isaac Redman left tackle for 3 yards (tackle by Jason Trusnik),4.510,4.390
2,10:20,2,7,CLE 13,14,3,Ben Roethlisberger pass incomplete short right intended for Heath Miller,4.390,3.540
2,10:20,3,7,CLE 13,14,3,"Penalty on Shaun Rogers: Encroachment, 5 yards (no play)",3.540,4.620
2,10:14,3,2,CLE 8,14,3,Isaac Redman right guard for 5 yards (tackle by T.J. Ward and Raymond Ventrone),4.620,6.510
2,9:25,1,3,CLE 3,14,3,Rashard Mendenhall left tackle for 1 yard (tackle by Mike Adams and Eric Barton),6.510,5.720
2,8:38,2,2,CLE 2,14,3,Rashard Mendenhall right guard for 1 yard (tackle by Matt Roth and Kenyon Coleman),5.720,5.170
2,7:55,3,1,CLE 1,20,3,"Rashard Mendenhall right guard for 1 yard, touchdown",5.170,7.000
2,,,,CLE 2,21,3,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,PIT 30,21,3,"Shaun Suisham kicks off 51 yards, returned by Mike Bell for 3 yards (tackle by Keenan Lewis)",0.000,0.410
2,7:46,1,10,CLE 22,21,3,Peyton Hillis right tackle for 3 yards (tackle by James Harrison),0.410,0.270
2,7:09,2,7,CLE 25,21,3,Josh Cribbs left tackle for no gain (tackle by Evander Hood). Penalty on CLE: Illegal Motion (Declined),0.270,-0.430
2,6:39,3,7,CLE 25,21,3,Colt McCoy pass incomplete deep right intended for Mohamed Massaquoi is intercepted by Ryan Clark at CLE-47 and returned for 23 yards,-0.430,-3.970
,,,,,,,"CLE challenged the incomplete pass ruling, and the play was upheld.",,
2,6:28,1,10,CLE 24,21,3,Ben Roethlisberger pass complete deep middle to Hines Ward for 16 yards (tackle by Joe Haden),3.970,5.370
2,5:42,1,8,CLE 8,21,3,Rashard Mendenhall left guard for 4 yards (tackle by Mike Adams),5.370,5.340
2,4:58,2,4,CLE 4,27,3,"Ben Roethlisberger pass complete short right to Heath Miller for 4 yards, touchdown",5.340,7.000
2,,,,CLE 2,28,3,Shaun Suisham kicks extra point good,0.000,0.000
2,,,,PIT 30,28,3,"Shaun Suisham kicks off 48 yards, returned by Raymond Ventrone for 12 yards (tackle by Arnaz Battle)",0.000,1.200
2,4:48,1,10,CLE 34,28,3,Mike Bell left tackle for 11 yards (tackle by Troy Polamalu),1.200,1.930
2,4:04,1,10,CLE 45,28,3,Mike Bell left guard for 6 yards (tackle by Lawrence Timmons),1.930,2.190
2,3:26,2,4,PIT 49,28,3,Mike Bell left guard for no gain (tackle by Lawrence Timmons),2.190,1.490
2,2:42,3,4,PIT 49,28,3,Colt McCoy pass incomplete deep middle intended for Brian Robiskie is intercepted by Anthony Madison at PIT-25 and returned for -1 yards,1.490,-0.540
2,2:33,1,10,PIT 24,28,3,Ben Roethlisberger pass complete short right to Heath Miller for 12 yards (tackle by Joe Haden),0.540,1.330
2,2:05,1,10,PIT 36,28,3,Ben Roethlisberger pass complete short right to Isaac Redman for 7 yards (tackle by T.J. Ward),1.330,1.740
2,1:58,2,3,PIT 43,28,3,Ben Roethlisberger pass complete short left to Antonio Brown for 26 yards (tackle by Sabby Piscitelli),1.740,3.510
2,1:50,1,10,CLE 31,28,3,Ben Roethlisberger pass incomplete short middle intended for Heath Miller (defended by T.J. Ward),3.510,2.970
2,1:46,2,10,CLE 31,28,3,Ben Roethlisberger pass complete short left to Hines Ward for 8 yards (tackle by Coye Francies),2.970,3.340
2,1:38,,,,28,3,Timeout #1 by Pittsburgh Steelers,0.000,3.340
2,1:38,3,2,CLE 23,28,3,Ben Roethlisberger pass incomplete short right intended for Heath Miller,3.340,2.050
2,1:34,4,2,CLE 23,31,3,Shaun Suisham 41 yard field goal good,2.050,3.000
2,,,,PIT 30,31,3,"Shaun Suisham kicks off 40 yards, returned by Raymond Ventrone for 7 yards (tackle by Keenan Lewis)",0.000,1.400
2,1:25,1,10,CLE 37,31,3,Peyton Hillis right guard for 2 yards (tackle by James Harrison),1.400,1.130
2,0:51,2,8,CLE 39,31,3,Colt McCoy pass complete short right to Ben Watson for 7 yards (tackle by Lawrence Timmons),1.130,1.360
2,0:41,3,1,CLE 46,31,3,Colt McCoy pass incomplete short right intended for Ben Watson,1.360,-0.320
2,0:33,4,1,CLE 46,31,3,Colt McCoy right guard for 3 yards (tackle by Lawrence Timmons),-0.320,2.190
2,0:22,,,,31,3,Timeout #3 by Cleveland Browns,0.000,2.190
2,0:22,1,10,CLE 49,31,3,Colt McCoy pass incomplete deep right intended for Chansi Stuckey,2.190,1.650
2,0:16,2,10,CLE 49,31,3,Colt McCoy pass incomplete short right intended for Mohamed Massaquoi,1.650,0.960
2,0:11,3,10,CLE 49,31,3,Colt McCoy sacked by LaMarr Woodley for -6 yards,0.960,-0.520
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,31,3,"Phil Dawson kicks off 56 yards, returned by Antonio Brown for 9 yards (tackle by Nick Sorensen)",0.000,0.480
3,14:56,1,10,PIT 23,31,3,Ben Roethlisberger pass complete short middle to Heath Miller for 23 yards (tackle by Mike Adams),0.480,1.990
3,14:15,1,10,PIT 46,31,3,Rashard Mendenhall left tackle for -2 yards (tackle by Chris Gocong and Eric Barton),1.990,1.180
3,14:15,2,12,PIT 44,31,3,Ben Roethlisberger pass complete short right to Heath Miller for 16 yards (tackle by Abram Elam),1.180,2.920
3,12:45,1,10,CLE 40,31,3,Rashard Mendenhall right guard for 6 yards (tackle by Ahtyba Rubin and Chris Gocong),2.920,3.180
3,12:04,2,4,CLE 34,31,3,"Penalty on Jonathan Scott: False Start, 5 yards (no play)",3.180,2.510
3,11:39,2,9,CLE 39,31,3,Ben Roethlisberger pass complete short middle to Antonio Brown for 13 yards (tackle by Mike Adams and David Bowens),2.510,3.840
3,10:57,1,10,CLE 26,31,3,Rashard Mendenhall right guard for 1 yard (tackle by Eric Barton and Matt Roth),3.840,3.430
3,10:09,2,9,CLE 25,31,3,Ben Roethlisberger pass incomplete short right intended for Emmanuel Sanders (defended by Joe Haden),3.430,2.740
3,10:04,3,9,CLE 25,31,3,Ben Roethlisberger right guard for 8 yards (tackle by Chris Gocong and Marcus Benard),2.740,2.460
3,9:44,4,1,CLE 17,31,3,Ben Roethlisberger left guard for 2 yards (tackle by Matt Roth),2.460,4.580
3,9:00,1,10,CLE 15,31,3,Ben Roethlisberger pass complete short left to Hines Ward for 10 yards (tackle by T.J. Ward),4.580,6.060
3,8:15,1,5,CLE 5,31,3,Ben Roethlisberger pass incomplete short right intended for Mike Wallace,6.060,5.150
3,8:05,2,5,CLE 5,31,3,Rashard Mendenhall right guard for 2 yards (tackle by Chris Gocong),5.150,4.720
3,7:24,3,3,CLE 3,37,3,"Antwaan Randle El pass complete short right to Hines Ward for 3 yards, touchdown",4.720,7.000
3,,,,CLE 2,38,3,Shaun Suisham kicks extra point good,0.000,0.000
3,,,,PIT 30,38,3,"Shaun Suisham kicks off 46 yards, returned by Josh Cribbs for 4 yards (tackle by Anthony Madison). Penalty on Steve Octavien: Illegal Block Above the , 10 yards",0.000,0.040
3,7:13,1,10,CLE 18,38,3,"Colt McCoy sacked by Brett Keisel for -5 yards. Colt McCoy fumbles (forced by Brett Keisel), recovered by Colt McCoy at CLE-13",0.040,-1.140
3,6:33,2,15,CLE 13,38,3,Colt McCoy pass complete short left to Mohamed Massaquoi for 5 yards (tackle by Ike Taylor),-1.140,-1.170
3,5:50,3,10,CLE 18,38,3,Colt McCoy pass incomplete short right intended for Brian Robiskie,-1.170,-2.240
3,5:45,4,10,CLE 18,38,3,"Reggie Hodges punts 45 yards, returned by Antonio Brown for -3 yards (tackle by Raymond Ventrone)",-2.240,-1.200
3,5:34,1,10,PIT 34,38,3,Byron Leftwich sacked by David Bowens and Derreck Robinson for -4 yards,1.200,0.120
3,5:00,2,14,PIT 30,38,3,Jonathan Dwyer right tackle for 5 yards (tackle by Joe Haden),0.120,0.100
3,4:18,3,9,PIT 35,38,3,Byron Leftwich pass incomplete short middle intended for Isaac Redman,0.100,-1.040
3,4:07,4,9,PIT 35,38,3,"Jeremy Kapinos punts 53 yards, returned by Josh Cribbs for 11 yards (tackle by Matt Spaeth)",-1.040,-0.480
3,3:56,1,10,CLE 23,38,3,Peyton Hillis right tackle for no gain (tackle by Ryan Mundy and James Harrison),0.480,-0.070
3,3:16,2,10,CLE 23,38,3,Colt McCoy pass incomplete short middle intended for Mohamed Massaquoi,-0.070,-0.760
,,,,,,,"PIT challenged the pass completion ruling, and the original play was overturned.",,
3,3:12,3,10,CLE 23,38,3,Colt McCoy sacked by Anthony Madison for -9 yards,-0.760,-2.470
3,2:40,4,19,CLE 14,38,3,"Reggie Hodges punts 51 yards, returned by Antonio Brown for 7 yards (tackle by Jason Trusnik)",-2.470,-1.730
3,2:28,1,10,PIT 42,38,3,Byron Leftwich pass incomplete short right intended for Mike Wallace,1.730,1.190
3,2:22,2,10,PIT 42,38,3,Jonathan Dwyer left guard for 2 yards (tackle by Brian Schaefering),1.190,0.760
3,1:44,3,8,PIT 44,38,3,Byron Leftwich pass complete short middle to Antwaan Randle El for 14 yards (tackle by Mike Adams),0.760,2.790
3,1:04,1,10,CLE 42,38,3,Jonathan Dwyer right guard for 4 yards (tackle by T.J. Ward),2.790,2.780
3,1:04,2,6,CLE 38,38,3,Byron Leftwich pass complete short left to Mike Wallace for 8 yards (tackle by Coye Francies),2.780,3.580
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 30,38,3,"Byron Leftwich pass complete short left to Antonio Brown for 8 yards (tackle by T.J. Ward). Penalty on Matt Roth: Unnecessary Roughness, 11 yards",3.580,4.840
4,14:34,1,10,CLE 11,38,3,Jonathan Dwyer right guard for 7 yards (tackle by T.J. Ward),4.840,5.470
4,13:50,2,3,CLE 4,38,3,Jonathan Dwyer right guard for 1 yard (tackle by Kenyon Coleman),5.470,4.890
4,13:08,3,2,CLE 3,38,3,Byron Leftwich sacked by Kenyon Coleman and Shaun Rogers for -3 yards,4.890,2.990
4,12:35,,,,38,3,Timeout #1 by Pittsburgh Steelers,0.000,2.990
4,12:35,4,5,CLE 6,41,3,Shaun Suisham 24 yard field goal good,2.990,3.000
4,,,,PIT 30,41,3,"Shaun Suisham kicks off 65 yards, returned by Josh Cribbs for 7 yards (tackle by Keenan Lewis)",0.000,-0.350
4,12:26,1,10,CLE 12,41,3,Mike Bell left tackle for -1 yards (tackle by Evander Hood),-0.350,-0.850
4,11:47,2,11,CLE 11,41,3,Colt McCoy pass complete short left to Mike Bell for 5 yards (tackle by Larry Foote),-0.850,-0.950
4,11:00,3,6,CLE 16,41,3,Colt McCoy pass complete short left to Mike Bell for 6 yards (tackle by Will Allen),-0.950,0.410
4,10:17,1,10,CLE 22,41,3,Colt McCoy pass complete short right to Ben Watson for 10 yards (tackle by Keenan Lewis),0.410,1.070
4,9:53,1,10,CLE 32,41,3,"Colt McCoy pass complete short left to Josh Cribbs for 31 yards (tackle by Larry Foote). Penalty on Will Allen: Face Mask (15 Yards), 15 yards",1.070,4.110
4,9:26,1,10,PIT 22,41,3,Josh Cribbs pass incomplete deep middle intended for Brian Robiskie,4.110,3.560
4,9:21,2,10,PIT 22,41,3,Colt McCoy pass incomplete deep right intended for Robert Royal (defended by Ryan Mundy),3.560,2.870
4,9:15,3,10,PIT 22,41,3,Colt McCoy pass complete short right to Ben Watson for 9 yards (tackle by Ryan Mundy),2.870,2.720
4,9:15,4,1,PIT 13,41,3,Colt McCoy middle for 1 yard (tackle by Stevenson Sylvester),2.720,4.780
4,9:15,1,10,PIT 12,41,3,"Penalty on Colt McCoy: Delay of Game, 5 yards (no play)",4.780,4.320
4,7:32,1,15,PIT 17,41,3,Colt McCoy pass complete short right to Mike Bell for -3 yards (tackle by Stevenson Sylvester),4.320,3.140
4,6:51,2,18,PIT 20,41,3,Colt McCoy pass incomplete deep left intended for Robert Royal,3.140,2.480
,,,,,,,"CLE challenged the incomplete pass ruling, and the play was upheld.",,
4,6:43,3,18,PIT 20,41,9,"Colt McCoy pass complete deep right to Brian Robiskie for 20 yards, touchdown",2.480,7.000
4,6:33,,,,41,9,Timeout #2 by Pittsburgh Steelers,0.000,0.000
4,,,,,41,9,"Two Point Attempt: Colt McCoy pass incomplete intended for Mohamed Massaquoi, conversion fails. Penalty on William Gay: Defensive Pass Interfere (Offsetting), Penalty on Mohamed Massaquoi: Offensive Pass Interfere (Offsetting) (no play)",1.000,1.000
4,,,,,41,9,"Two Point Attempt: Seneca Wallace pass incomplete intended for Ben Watson, conversion fails",1.000,-1.000
4,,,,CLE 30,41,9,"Phil Dawson kicks off 70 yards, touchback",0.000,0.280
4,6:33,1,10,PIT 20,41,9,Jonathan Dwyer right tackle for 5 yards (tackle by Matt Roth),0.280,0.410
4,5:48,2,5,PIT 25,41,9,Jonathan Dwyer left guard for no gain (tackle by Brian Schaefering and Chris Gocong),0.410,-0.300
4,5:03,3,5,PIT 25,41,9,Byron Leftwich pass complete short middle to Antwaan Randle El for 7 yards (tackle by Mike Adams),-0.300,1.070
4,4:17,1,10,PIT 32,41,9,Jonathan Dwyer right guard for 2 yards (tackle by Kenyon Coleman),1.070,0.800
4,3:32,2,8,PIT 34,41,9,Byron Leftwich pass complete short left to Antonio Brown for 5 yards (tackle by Joe Haden),0.800,0.760
4,2:52,3,3,PIT 39,41,9,Jonathan Dwyer left guard for 2 yards (tackle by Ahtyba Rubin and Eric Barton),0.760,-0.650
4,1:58,4,1,PIT 41,41,9,"Jeremy Kapinos punts 59 yards, touchback. Penalty on Keenan Lewis: Illegal Formation, 5 yards",-0.650,-0.610
4,1:51,1,10,CLE 25,41,9,Colt McCoy pass complete short left to Ben Watson for 7 yards (tackle by Larry Foote),0.610,1.010
4,1:44,2,3,CLE 32,41,9,Colt McCoy pass incomplete deep left intended for Ben Watson,1.010,0.300
4,1:40,3,3,CLE 32,41,9,Colt McCoy middle for 6 yards (tackle by Stevenson Sylvester),0.300,1.470
4,1:12,1,10,CLE 38,41,9,Colt McCoy pass complete short left to Josh Cribbs for 5 yards (tackle by William Gay),1.470,1.600
4,0:55,2,5,CLE 43,41,9,Colt McCoy pass incomplete short left intended for Chansi Stuckey,1.600,0.890
4,0:47,3,5,CLE 43,41,9,Colt McCoy pass incomplete short middle intended for Ben Watson (defended by Larry Foote),0.890,-0.520
4,0:41,4,5,CLE 43,41,9,Colt McCoy pass complete short right to Mike Bell for 6 yards (tackle by Keenan Lewis and Keyaron Fox),-0.520,2.190
4,0:33,,,,41,9,Timeout #2 by Cleveland Browns,0.000,2.190
4,0:33,1,10,CLE 49,41,9,"Colt McCoy pass incomplete short right intended for Brian Robiskie. Penalty on John St. Clair: Offensive Holding, 10 yards (no play)",2.190,1.530
4,0:25,1,20,CLE 39,41,9,Colt McCoy pass incomplete short left intended for Josh Cribbs,1.530,0.300
4,0:21,2,20,CLE 39,41,9,Colt McCoy pass incomplete short middle intended for Ben Watson (defended by Keyaron Fox),0.300,-0.360
4,0:13,3,20,CLE 39,41,9,"Mike Bell left guard for -2 yards (tackle by Lawrence Timmons). Mike Bell fumbles (forced by Lawrence Timmons), recovered by Mike Bell at CLE-37",-0.360,-0.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
