#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:18,SFO 24,7,2:53,45,Field Goal
2,1,5:11,SFO 25,4,1:35,24,Interception
3,1,2:14,SFO 25,7,3:29,51,Downs
4,2,7:40,SFO 35,4,1:44,65,Touchdown
5,2,5:45,SFO 33,5,1:52,37,Field Goal
6,2,1:47,SFO 28,3,0:42,72,Touchdown
7,3,15:00,SFO 32,7,2:53,67,Fumble
8,3,10:14,SFO 43,6,1:07,29,Field Goal
9,3,2:55,SFO 45,3,1:19,-2,Punt
10,4,13:13,SFO 25,3,0:19,0,Punt
11,4,8:52,SFO 25,9,2:47,65,Fumble
12,4,2:54,SFO 8,2,0:27,13,Fumble
