Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
1,6:12,3,9,MIA 34,3,7,Chad Henne pass complete deep right to Davone Bess for 16 yards (tackle by Darius Butler),0.040,2.260
1,5:32,1,10,,3,7,Chad Henne pass complete short left to Anthony Fasano for 20 yards (tackle by Brandon McGowan),2.260,3.580
1,5:03,,,,3,7,Timeout #1 by Miami Dolphins,0.000,3.580
1,5:03,1,10,NWE 30,3,7,Chad Henne pass incomplete short left intended for Joey Haynos,3.580,3.030
1,4:58,2,10,NWE 30,3,7,Ricky Williams left end for -3 yards (tackle by Brandon McGowan and Tully Banta-Cain),3.030,1.950
1,4:16,3,13,NWE 33,3,7,Chad Henne sacked by Patrick Chung for -8 yards,1.950,0.530
1,4:11,4,21,NWE 41,3,7,"Brandon Fields punts 32 yards, fair catch by Wes Welker",0.530,0.380
1,4:05,1,10,NWE 9,3,7,Tom Brady pass complete short left to Kevin Faulk for 10 yards (tackle by Sean Smith and Reggie Torbor),-0.380,0.150
1,3:35,1,10,NWE 19,3,7,Laurence Maroney right guard for 4 yards (tackle by Phillip Merling and Matt Roth),0.150,0.210
1,2:58,2,6,NWE 23,3,7,Tom Brady pass complete deep right to Ben Watson for 17 yards (tackle by Yeremiah Bell),0.210,1.600
1,2:13,1,10,NWE 40,3,7,Tom Brady pass incomplete short right intended for Kevin Faulk (defended by Reggie Torbor),1.600,1.050
1,2:09,2,10,NWE 40,3,7,Laurence Maroney right guard for 7 yards (tackle by Randy Starks),1.050,1.290
1,1:29,3,3,NWE 47,3,7,Tom Brady pass complete short right to Randy Moss for 4 yards (tackle by Vontae Davis),1.290,2.320
1,1:02,1,10,MIA 49,3,7,Tom Brady pass incomplete deep middle intended for Randy Moss (defended by Vontae Davis),2.320,1.780
1,0:54,2,10,MIA 49,3,7,Tom Brady pass complete short left to Ben Watson for 7 yards (tackle by Nate Jones),1.780,2.020
1,0:12,3,3,MIA 42,3,7,Tom Brady pass incomplete short left intended for Kevin Faulk,2.020,0.460
1,0:08,4,3,MIA 42,3,7,"Chris Hanson punts 31 yards, fair catch by Davone Bess",0.460,0.370
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 11,3,7,Chad Henne pass incomplete short left intended for Davone Bess,-0.370,-0.780
2,14:56,2,10,MIA 11,3,7,Ronnie Brown right end for 4 yards (tackle by Darius Butler). Penalty on Anthony Fasano: Offensive Holding (Declined),-0.780,-0.950
2,14:25,3,6,MIA 15,3,7,Chad Henne pass incomplete short right intended for Davone Bess,-0.950,-2.440
2,14:20,4,6,MIA 15,3,7,"Brandon Fields punts 51 yards, returned by Wes Welker for 5 yards (tackle by Tyrone Culver)",-2.440,-1.530
2,14:10,1,10,NWE 39,3,7,Tom Brady pass incomplete deep right intended for Brandon Tate,1.530,0.990
2,14:05,2,10,NWE 39,3,7,Laurence Maroney left guard for no gain (tackle by Kendall Langford and Nate Jones),0.990,0.300
2,13:22,3,10,NWE 39,3,7,Tom Brady pass complete short middle to Wes Welker for 12 yards (tackle by Jason Taylor),0.300,2.320
2,12:48,1,10,MIA 49,3,7,Tom Brady pass complete short right to Wes Welker for 13 yards (tackle by Jason Allen),2.320,3.180
2,12:21,1,10,MIA 36,3,7,Tom Brady pass complete short left to Sam Aiken for 13 yards (tackle by Reggie Torbor and Nate Jones),3.180,4.040
2,11:46,1,10,MIA 23,3,7,Laurence Maroney right guard for 1 yard (tackle by Reggie Torbor and Phillip Merling),4.040,3.630
2,11:02,2,9,MIA 22,3,7,Tom Brady pass complete short middle to Wes Welker for 11 yards (tackle by Sean Smith),3.630,4.840
2,10:17,1,10,MIA 11,3,7,Tom Brady pass complete short right to Sam Aiken for 4 yards (tackle by Jason Allen),4.840,4.890
2,9:46,2,6,MIA 7,3,7,Tom Brady pass incomplete short right intended for Randy Moss (defended by Jason Allen),4.890,3.980
2,9:41,3,6,MIA 7,3,7,Tom Brady sacked by Randy Starks for -5 yards,3.980,2.630
2,9:09,4,11,MIA 12,3,10,Stephen Gostkowski 30 yard field goal good,2.630,3.000
2,,,,NWE 30,3,10,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
2,9:05,1,10,MIA 20,3,10,Ronnie Brown middle for 2 yards (tackle by Ty Warren and Adalius Thomas),0.280,0.000
2,8:23,2,8,MIA 22,3,10,Pat White left end for 33 yards (tackle by Jerod Mayo and Tully Banta-Cain),0.000,2.590
2,7:37,1,10,NWE 45,3,10,Pat White middle for 4 yards (tackle by Gary Guyton and Ty Warren),2.590,2.580
2,6:57,2,6,NWE 41,3,10,Ricky Williams for 12 yards (tackle by Jerod Mayo),2.580,3.640
2,6:22,1,10,NWE 29,3,10,"Chad Henne pass incomplete short left intended for Greg Camarillo. Penalty on Leigh Bodden: Defensive Pass Interfere, 14 yards (no play)",3.640,4.580
2,6:17,1,10,NWE 15,9,10,"Ricky Williams right end for 15 yards, touchdown",4.580,7.000
2,,,,NWE 2,10,10,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 30,10,10,"Dan Carpenter kicks off 66 yards, returned by Brandon Tate for 34 yards (tackle by Nate Jones)",0.000,1.470
2,6:03,1,10,NWE 38,10,10,Laurence Maroney middle for 1 yard (tackle by Tony McDaniel and Akin Ayodele),1.470,1.060
2,5:28,2,9,NWE 39,10,10,Tom Brady pass complete short left to Kevin Faulk for 14 yards (tackle by Nate Jones and Gibril Wilson),1.060,2.460
2,4:58,1,10,MIA 47,10,10,Tom Brady pass complete deep right to Ben Watson for 23 yards (tackle by Sean Smith and Jason Allen),2.460,3.970
2,4:16,1,10,MIA 24,10,10,"Tom Brady pass complete short middle to Kevin Faulk for 17 yards (tackle by Tyrone Culver and Nate Jones). Penalty on Ben Watson: Offensive Pass Interfere, 11 yards (no play)",3.970,3.250
2,3:45,,,,10,10,Timeout #1 by New England Patriots,0.000,3.250
2,3:45,1,21,MIA 35,10,10,Tom Brady pass incomplete short left intended for Wes Welker,3.250,1.950
2,3:40,2,21,MIA 35,10,10,Kevin Faulk middle for 11 yards (tackle by Akin Ayodele and Yeremiah Bell),1.950,2.740
2,2:55,3,10,MIA 24,10,10,Kevin Faulk middle for 4 yards (tackle by Yeremiah Bell and Jason Taylor),2.740,2.150
2,2:49,,,,10,10,Timeout #2 by Miami Dolphins,0.000,2.150
2,2:48,4,6,MIA 20,10,13,Stephen Gostkowski 38 yard field goal good,2.150,3.000
2,,,,NWE 30,10,13,"Stephen Gostkowski kicks off 70 yards, touchback. Penalty on James Sanders: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,,,,NWE 25,10,13,"Stephen Gostkowski kicks off 75 yards, touchback",0.000,0.280
2,2:45,1,10,MIA 20,10,13,Chad Henne pass complete short left to Brian Hartline for 18 yards (tackle by Brandon McGowan),0.280,1.470
2,2:18,,,,10,13,Timeout #2 by New England Patriots,0.000,1.470
2,2:18,1,10,MIA 38,10,13,Ronnie Brown middle for -2 yards (tackle by Tully Banta-Cain),1.470,0.650
2,2:00,2,12,MIA 36,10,13,Pat White pass incomplete short right intended for Greg Camarillo,0.650,-0.030
2,1:55,3,12,MIA 36,10,13,Chad Henne pass incomplete short right intended for Davone Bess,-0.030,-0.980
2,1:50,4,12,MIA 36,10,13,"Brandon Fields punts 50 yards, fair catch by Wes Welker",-0.980,0.280
2,1:43,1,10,NWE 14,10,13,Tom Brady pass complete short right to Kevin Faulk for 7 yards (tackle by Jason Taylor and Gibril Wilson),-0.280,0.280
2,1:19,2,3,NWE 21,10,13,"Tom Brady pass incomplete short middle intended for Sam Aiken. Penalty on Vontae Davis: Defensive Pass Interfere, 13 yards (no play)",0.280,1.200
2,1:14,1,10,NWE 34,10,13,Tom Brady pass complete short right to Wes Welker for 9 yards (tackle by Nate Jones),1.200,1.870
2,0:56,2,1,NWE 43,10,13,Tom Brady pass incomplete deep left intended for Randy Moss,1.870,1.160
2,0:50,3,1,NWE 43,10,13,Tom Brady pass complete short right to Wes Welker for 14 yards (tackle by Tyrone Culver),1.160,2.720
2,0:44,,,,10,13,Timeout #3 by New England Patriots,0.000,2.720
2,0:44,1,10,MIA 43,10,13,"Tom Brady pass incomplete deep right intended for Sam Aiken. Penalty on Tyrone Culver: Defensive Pass Interfere, 17 yards (no play)",2.720,3.840
2,0:38,1,10,MIA 26,10,13,Tom Brady pass incomplete short middle intended for Sam Aiken,3.840,3.300
2,0:34,2,10,MIA 26,10,13,Tom Brady pass complete short right to Wes Welker for 14 yards,3.300,4.780
2,0:30,1,10,MIA 12,10,13,Tom Brady pass incomplete short left intended for BenJarvus Green-Ellis,4.780,4.100
2,0:23,2,10,MIA 12,10,13,Tom Brady sacked by Cameron Wake for -4 yards,4.100,2.930
2,0:04,3,14,MIA 16,10,13,Tom Brady pass incomplete short right intended for Randy Moss,2.930,2.380
2,0:01,4,14,MIA 16,10,16,Stephen Gostkowski 34 yard field goal good,2.380,3.000
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,10,16,"Stephen Gostkowski kicks off 63 yards, returned by Ted Ginn for 27 yards (tackle by Kyle Arrington)",0.000,1.200
3,14:55,1,10,MIA 34,10,16,Chad Henne pass complete short right to Davone Bess for 6 yards,1.200,1.470
3,14:39,2,4,MIA 40,10,16,Ricky Williams left guard for 3 yards (tackle by Jerod Mayo and Tully Banta-Cain),1.470,1.160
3,13:59,3,1,MIA 43,10,16,Lousaka Polite middle for 4 yards (tackle by Myron Pryor),1.160,2.060
3,13:17,1,10,MIA 47,10,16,Pat White left guard for 1 yard (tackle by Tully Banta-Cain),2.060,1.650
3,12:42,2,9,MIA 48,10,16,Chad Henne pass complete short left to Davone Bess for 7 yards (tackle by Leigh Bodden),1.650,1.880
3,12:11,3,2,NWE 45,10,16,Ricky Williams left end for 1 yard (tackle by Tully Banta-Cain and Vince Wilfork),1.880,0.330
3,11:25,4,1,NWE 44,10,16,Lousaka Polite middle for 2 yards (tackle by Myron Pryor and Jerod Mayo),0.330,2.790
3,10:48,1,10,NWE 42,10,16,Chad Henne pass complete short right to Ronnie Brown for 7 yards (tackle by Gary Guyton and Adalius Thomas),2.790,3.190
3,10:02,2,3,NWE 35,10,16,Ronnie Brown left guard for 2 yards (tackle by Darius Butler and Brandon McGowan),3.190,2.740
3,9:24,3,1,NWE 33,10,16,Chad Henne pass complete short right to Greg Camarillo for 14 yards (tackle by Shawn Springs and Brandon McGowan),2.740,4.310
3,8:37,1,10,NWE 19,10,16,Pat White right end for -1 yards (tackle by Adalius Thomas and Brandon Meriweather),4.310,3.630
3,8:03,2,11,NWE 20,10,16,Pat White middle for 6 yards (tackle by Brandon Meriweather and Jerod Mayo),3.630,3.760
3,7:18,3,5,NWE 14,10,16,Chad Henne pass complete short left to Greg Camarillo for 12 yards (tackle by Leigh Bodden and Patrick Chung),3.760,6.740
3,6:33,1,2,NWE 2,10,16,Ronnie Brown left end for 1 yard (tackle by Brandon McGowan),6.740,5.910
3,5:51,2,1,NWE 1,10,16,Ronnie Brown middle for no gain (tackle by Jerod Mayo and Brandon McGowan),5.910,5.170
3,4:55,3,1,NWE 1,16,16,"Ronnie Brown pass complete short left to Joey Haynos for 1 yard, touchdown",5.170,7.000
3,,,,NWE 2,17,16,Dan Carpenter kicks extra point good,0.000,0.000
3,,,,MIA 30,17,16,"Dan Carpenter kicks off 76 yards, touchback",0.000,0.280
3,4:51,1,10,NWE 20,17,16,Laurence Maroney left tackle for 5 yards (tackle by Akin Ayodele),0.280,0.410
3,4:12,2,5,NWE 25,17,16,Tom Brady pass complete short middle to Wes Welker for 4 yards (tackle by Reggie Torbor),0.410,0.230
3,3:27,3,1,NWE 29,17,22,"Tom Brady pass complete short middle to Randy Moss for 71 yards, touchdown",0.230,7.000
3,,,,,17,24,"Two Point Attempt: Tom Brady pass complete to Randy Moss, conversion succeeds",1.000,1.000
3,,,,NWE 30,17,24,"Stephen Gostkowski kicks off 57 yards, returned by Ted Ginn for 13 yards (tackle by Brandon Meriweather)",0.000,0.670
3,3:10,1,10,MIA 26,17,24,Ronnie Brown pass incomplete short left intended for Joey Haynos,0.670,0.130
3,3:04,2,10,MIA 26,17,24,Chad Henne pass incomplete short left intended for Davone Bess (defended by Leigh Bodden),0.130,-0.560
3,2:58,3,10,MIA 26,17,24,"Chad Henne pass incomplete deep middle intended for Brian Hartline is intercepted by Leigh Bodden at MIA-42 and returned for 17 yards. Penalty on Leigh Bodden: Illegal Use of Hands (Declined), Penalty on Patrick Chung: Roughing the Passer, 15 yards (no play)",-0.560,1.660
3,2:49,1,10,MIA 41,17,24,Ricky Williams left guard for no gain (tackle by Tully Banta-Cain and Gary Guyton),1.660,1.120
3,2:02,2,10,MIA 41,17,24,Chad Henne pass complete short left to Joey Haynos for 7 yards (tackle by Brandon McGowan),1.120,1.360
3,1:37,3,3,MIA 48,17,24,Chad Henne pass complete short left to Davone Bess for 6 yards (tackle by Leigh Bodden),1.360,2.520
3,0:56,1,10,NWE 46,17,24,Pat White left guard for 2 yards (tackle by Ty Warren and Vince Wilfork),2.520,2.250
3,0:18,2,8,NWE 44,17,24,Chad Henne sacked by Adalius Thomas for -11 yards,2.250,0.100
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,19,MIA 45,17,24,Chad Henne pass incomplete short left intended for Davone Bess,0.100,-0.390
4,14:58,4,19,MIA 45,17,24,Brandon Fields punts 43 yards,-0.390,0.350
4,14:50,1,10,NWE 12,17,24,Laurence Maroney left guard for 5 yards (tackle by Nate Jones and Kendall Langford),-0.350,-0.230
4,14:08,2,5,NWE 17,17,24,Laurence Maroney left tackle for 3 yards (tackle by Nate Jones and Reggie Torbor),-0.230,-0.480
4,13:34,,,,17,24,Timeout #1 by New England Patriots,0.000,-0.480
4,13:34,3,2,NWE 20,17,24,Tom Brady middle for 5 yards (tackle by Akin Ayodele),-0.480,0.610
4,12:58,1,10,NWE 25,17,24,Laurence Maroney middle for 6 yards (tackle by Nate Jones and Akin Ayodele),0.610,0.870
4,12:18,2,4,NWE 31,17,24,Laurence Maroney left end for 3 yards (tackle by Sean Smith),0.870,0.560
4,11:44,3,1,NWE 34,17,24,BenJarvus Green-Ellis left guard for 7 yards (tackle by Gibril Wilson and Yeremiah Bell). Penalty on Sean Smith: Defensive 12 On-field (Declined),0.560,1.660
4,11:19,1,10,NWE 41,17,24,Laurence Maroney left guard for no gain (tackle by Reggie Torbor and Kendall Langford),1.660,1.120
4,10:40,2,10,NWE 41,17,24,Tom Brady pass incomplete short left intended for Kevin Faulk,1.120,0.430
4,10:32,3,10,NWE 41,17,24,Tom Brady pass complete short middle to Randy Moss for 7 yards (tackle by Vontae Davis),0.430,-0.190
4,9:49,4,3,NWE 48,17,24,"Chris Hanson punts 35 yards, fair catch by Davone Bess",-0.190,0.060
4,9:41,1,10,MIA 17,17,24,Ronnie Brown middle for 5 yards (tackle by Patrick Chung and Jerod Mayo),-0.060,0.210
4,9:09,2,5,MIA 22,17,24,Chad Henne pass complete short left to Ricky Williams for 3 yards (tackle by Gary Guyton and Jerod Mayo),0.210,-0.240
4,8:29,3,2,MIA 25,17,24,Ronnie Brown left guard for 16 yards (tackle by Brandon Meriweather),-0.240,1.660
4,7:50,1,10,MIA 41,17,24,Ricky Williams left guard for 5 yards (tackle by Brandon McGowan and Jerod Mayo),1.660,1.800
4,7:07,2,5,MIA 46,17,24,Chad Henne pass complete short right to Ted Ginn for 7 yards (tackle by Darius Butler),1.800,2.460
4,6:30,1,10,NWE 47,17,24,Chad Henne pass incomplete short right intended for Davone Bess,2.460,1.910
4,6:27,2,10,NWE 47,17,24,Ronnie Brown left guard for 5 yards (tackle by Gary Guyton and Tully Banta-Cain),1.910,1.880
4,5:48,3,5,NWE 42,17,24,Chad Henne pass incomplete short left intended for Ted Ginn,1.880,0.460
4,5:45,4,5,NWE 42,17,24,"Brandon Fields punts 33 yards, fair catch by Wes Welker",0.460,0.380
4,5:38,1,10,NWE 9,17,24,Tom Brady pass complete short middle to Randy Moss for 17 yards (tackle by Sean Smith and Yeremiah Bell),-0.380,0.670
4,4:47,1,10,NWE 26,17,24,Laurence Maroney right tackle for 9 yards (tackle by Yeremiah Bell),0.670,1.350
4,4:07,2,1,NWE 35,17,24,Tom Brady pass complete short right to Wes Welker for 8 yards (tackle by Vontae Davis),1.350,1.800
4,4:03,1,10,NWE 43,17,24,Laurence Maroney left tackle for 4 yards (tackle by Lionel Dotson and Gibril Wilson),1.800,1.790
4,3:56,,,,17,24,Timeout #1 by Miami Dolphins,0.000,1.790
4,3:56,2,6,NWE 47,17,24,Tom Brady pass complete short right to Ben Watson for 2 yards (tackle by Yeremiah Bell),1.790,1.350
4,3:50,,,,17,24,Timeout #2 by Miami Dolphins,0.000,1.350
4,3:50,3,4,NWE 49,17,24,Tom Brady pass complete short right to Wes Welker for -1 yards (tackle by Vontae Davis and Nate Jones),1.350,-0.190
4,3:45,,,,17,24,Timeout #3 by Miami Dolphins,0.000,-0.190
4,3:45,4,5,NWE 48,17,24,"Chris Hanson punts 38 yards, fair catch by Davone Bess",-0.190,0.280
4,3:38,1,10,MIA 14,17,24,Ronnie Brown left tackle for -2 yards (tackle by Jerod Mayo),-0.280,-0.930
4,3:15,2,12,MIA 12,17,24,"Chad Henne pass complete deep right to Davone Bess for 20 yards. Penalty on Shawn Springs: Illegal Use of Hands (Declined), Penalty on Darius Butler: Defensive Pass Interfere (Declined)",-0.930,1.070
4,3:09,1,10,MIA 32,17,24,Chad Henne pass incomplete short right intended for Ronnie Brown,1.070,0.530
4,3:05,2,10,MIA 32,17,24,Chad Henne pass incomplete deep middle intended for Brian Hartline,0.530,-0.160
4,3:05,3,10,MIA 32,17,24,"Penalty on Chad Henne: Delay of Game, 5 yards (no play)",-0.160,-0.820
4,2:59,3,15,MIA 27,17,24,Chad Henne pass incomplete short left intended for Davone Bess,-0.820,-1.570
4,2:54,4,15,MIA 27,17,24,Chad Henne pass incomplete deep middle intended for Ted Ginn,-1.570,-3.780
4,2:50,1,10,MIA 27,17,24,Laurence Maroney left guard for 2 yards (tackle by Akin Ayodele and Lionel Dotson),3.780,3.500
4,2:05,2,8,MIA 25,17,24,Laurence Maroney left tackle for 1 yard (tackle by Akin Ayodele),3.500,2.940
4,2:00,3,7,MIA 24,17,24,Laurence Maroney right end for 6 yards (tackle by Tyrone Culver),2.940,2.400
4,1:14,,,,17,24,Timeout #2 by New England Patriots,0.000,2.400
4,1:14,4,1,MIA 18,17,24,"Penalty on Steve Neal: False Start, 4 yards (no play)",2.400,2.040
4,1:14,4,5,MIA 22,17,27,Stephen Gostkowski 40 yard field goal good,2.040,3.000
4,,,,NWE 30,17,27,"Stephen Gostkowski kicks off 65 yards, returned by Ted Ginn for 20 yards (tackle by Kyle Arrington)",0.000,0.610
4,1:03,,,,17,27,Timeout #3 by New England Patriots,0.000,0.610
4,1:03,1,10,MIA 25,17,27,Ronnie Brown middle for 7 yards (tackle by Brandon McGowan),0.610,1.010
4,0:41,2,3,MIA 32,17,27,Chad Henne pass complete short left to Greg Camarillo for 10 yards (tackle by Shawn Springs),1.010,1.730
4,0:17,1,10,MIA 42,17,27,Chad Henne pass complete short right to Ronnie Brown for 9 yards (tackle by Jerod Mayo),1.730,2.400
4,0:12,2,1,NWE 49,17,27,Chad Henne pass complete short right to Greg Camarillo for 23 yards (tackle by Darius Butler),2.400,0.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
