Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Devontae Booker,NYG,6,5,65,0,2,0,0.0,65,13.0,0.5,0,,0,0.0,0,111.8
Kadarius Toney,NYG,5,4,26,0,1,5,1.3,21,5.3,2.2,0,,0,0.0,0,88.3
Sterling Shepard,NYG,7,4,25,0,1,13,3.3,12,3.0,2.7,0,,1,14.3,0,64.6
Evan Engram,NYG,4,3,15,1,1,2,0.7,13,4.3,0.8,0,,0,0.0,0,119.8
Kyle Rudolph,NYG,3,2,12,1,2,1,0.5,11,5.5,2.0,0,,0,0.0,0,113.9
Collin Johnson,NYG,2,2,10,0,,8,4.0,2,1.0,4.0,0,,0,0.0,0,87.5
John Ross,NYG,3,2,72,0,2,66,33.0,6,3.0,24.3,0,,0,0.0,0,109.7
Elijhaa Penny,NYG,1,1,16,0,1,0,0.0,16,16.0,0.0,0,,0,0.0,0,118.7
Darius Slayton,NYG,2,0,0,0,,0,,0,,3.5,0,,1,50.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,18,12,94,1,9,37,3.1,57,4.8,10.1,2,6.0,0,0.0,0,97.9
Darrel Williams,KAN,6,6,61,0,3,-4,-0.7,65,10.8,-0.7,0,,0,0.0,0,109.0
Mecole Hardman,KAN,7,5,63,0,3,-4,-0.8,67,13.4,5.9,1,5.0,0,0.0,0,99.1
Travis Kelce,KAN,6,4,27,0,,10,2.5,17,4.3,6.5,0,,0,0.0,0,76.4
Byron Pringle,KAN,2,1,12,0,1,8,8.0,4,4.0,11.0,0,,1,50.0,0,68.7
Demarcus Robinson,KAN,1,1,18,0,1,15,15.0,3,3.0,15.0,0,,0,0.0,0,118.7
Blake Bell,KAN,2,0,0,0,,0,,0,,5.5,0,,1,50.0,0,39.6
Josh Gordon,KAN,1,0,0,0,,0,,0,,5.0,0,,0,0.0,1,0.0
