Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Harry Douglas,ATL,0,0,,0,0,1,4,4.0,0,4
Jerious Norwood,ATL,3,80,26.7,0,35,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bernard Berrian,MIN,0,0,,0,0,1,0,0.0,0,0
Bobby Wade,MIN,0,0,,0,0,1,7,7.0,0,7
Chester Taylor,MIN,2,29,14.5,0,19,0,0,,0,0
Naufahu Tahi,MIN,1,11,11.0,0,11,0,0,,0,0
