Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Dre Kirkpatrick,CIN,0,9,5,55.6%,58,11.6,6.4,0,75.2,14.4,56,2,0,0,0,0.0,0,7,0,0.0%
Nick Vigil,CIN,0,4,4,100.0%,12,3.0,3.0,0,79.2,0.0,0,12,2,0,0,0.0,0,12,1,7.7%
William Jackson III,CIN,0,4,3,75.0%,30,10.0,7.5,1,135.4,8.5,17,13,0,0,0,0.0,0,1,0,0.0%
Darqueze Dennard,CIN,0,4,2,50.0%,7,3.5,1.8,0,56.2,7.5,-1,8,0,0,0,0.0,0,5,0,0.0%
Hardy Nickerson,CIN,0,1,1,100.0%,18,18.0,18.0,0,118.7,17.0,17,1,1,0,0,0.0,0,7,2,22.2%
Carlos Dunlap,CIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%
Geno Atkins,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Carl Lawson,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Ryan Glasgow,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Shawn Williams,CIN,0,2,0,0.0%,,,0.0,,39.6,4.5,,,1,0,0,0.0,0,5,1,16.7%
Jordan Willis,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Jordan Evans,CIN,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Shaq Thompson,CAR,0,10,8,80.0%,59,7.4,5.9,0,91.2,2.8,34,25,5,1,0,0.0,1,8,0,0.0%
Donte Jackson,CAR,2,8,5,62.5%,59,11.8,7.4,0,45.3,18.0,40,19,0,0,0,0.0,0,7,2,22.2%
Colin Jones,CAR,0,4,4,100.0%,61,15.3,15.3,2,158.3,13.5,54,7,0,0,0,0.0,0,8,0,0.0%
James Bradberry,CAR,0,9,4,44.4%,43,10.8,4.8,0,59.0,8.1,27,16,0,0,0,0.0,0,4,0,0.0%
Luke Kuechly,CAR,1,5,2,40.0%,11,5.5,2.2,0,8.3,8.8,4,7,5,0,0,0.0,0,5,0,0.0%
Mike Adams,CAR,0,2,2,100.0%,47,23.5,23.5,0,118.7,20.5,41,6,0,0,0,0.0,0,5,0,0.0%
David Mayo,CAR,0,1,1,100.0%,49,49.0,49.0,0,118.7,32.0,32,17,2,0,0,0.0,0,2,0,0.0%
Bryan Cox Jr.,CAR,0,3,1,33.3%,11,11.0,3.7,0,45.1,6.0,10,1,0,0,0,0.0,0,1,0,0.0%
Efe Obada,CAR,1,0,0,,,,,,,,,,0,1,1,1.0,3,1,0,0.0%
Kawann Short,CAR,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,0,0.0%
Mario Addison,CAR,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Julius Peppers,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
