Quarter,Time,Down,ToGo,Location,DAL,SEA,Detail,EPB,EPA
2,10:25,2,7,SEA 46,6,14,"Matt Hasselbeck pass complete to Jerheme Urban for 17 yards (tackle by Terence Newman). Jerheme Urban fumbles (forced by Terence Newman), recovered by Lynn Scott at DAL-35 and returned for 26 yards (tackle by Robbie Tobeck)",1.660,-2.980
2,10:12,1,10,SEA 39,6,14,Julius Jones left tackle for 4 yards (tackle by Isaiah Kacyvenski),2.980,2.980
2,9:32,2,6,SEA 35,6,14,Julius Jones up the middle for 8 yards (tackle by Terreal Bierria and Solomon Bates),2.980,3.780
2,8:51,1,10,SEA 27,6,14,"Vinny Testaverde pass incomplete intended for Julius Jones. Penalty on Larry Allen: Illegal Touch Pass, 5 yards (no play)",3.780,3.450
2,8:46,1,15,SEA 32,6,14,Julius Jones up the middle for 1 yard (tackle by Grant Wistrom),3.450,2.690
2,8:09,2,14,SEA 31,6,14,"Vinny Testaverde pass complete to Darian Barnes for 6 yards (tackle by Isaiah Kacyvenski). Penalty on Ken Lucas: Illegal Use of Hands, 5 yards (no play)",2.690,3.840
2,7:40,1,10,SEA 26,6,14,Julius Jones left tackle for 1 yard (tackle by Rocky Bernard and Chike Okeafor),3.840,3.430
2,6:59,2,9,SEA 25,6,14,Vinny Testaverde pass complete to Jason Witten for 16 yards (tackle by Niko Koutouvides),3.430,5.140
2,6:13,1,9,SEA 9,12,14,"Vinny Testaverde pass complete to Terrance Copper for 9 yards, touchdown. Penalty on Ken Hamlin: Defensive Holding (Declined)",5.140,7.000
2,6:08,,,,12,14,Timeout #2 by Dallas Cowboys,0.000,0.000
2,,,,,12,14,Two Point Attempt: conversion fails,1.000,-1.000
2,,,,DAL 30,12,14,"Billy Cundiff kicks off 66 yards, returned by Maurice Morris for 15 yards (tackle by Bradie James)",0.000,0.150
2,6:03,1,10,SEA 19,12,14,Matt Hasselbeck pass complete to Darrell Jackson for 12 yards (tackle by Roy Williams),0.150,1.000
2,5:43,1,10,SEA 31,12,14,Shaun Alexander up the middle for 4 yards (tackle by Leonardo Carson and Dexter Coakley),1.000,1.000
2,5:08,2,6,SEA 35,12,14,Matt Hasselbeck pass complete to Darrell Jackson for 17 yards (tackle by Terence Newman),1.000,2.390
2,4:30,1,10,DAL 48,12,14,Shaun Alexander up the middle for 2 yards (tackle by Dat Nguyen),2.390,2.120
2,3:52,2,8,DAL 46,12,14,Matt Hasselbeck pass incomplete intended for Shaun Alexander,2.120,1.420
2,3:47,3,8,DAL 46,12,14,Matt Hasselbeck up the middle for 7 yards (tackle by Leonardo Carson),1.420,0.660
2,3:11,,,,12,14,Timeout #1 by Seattle Seahawks,0.000,0.660
2,3:11,4,1,DAL 39,12,14,"Matt Hasselbeck for no gain. Matt Hasselbeck fumbles, recovered by Matt Hasselbeck at DAL-40",0.660,-1.660
2,3:07,1,10,DAL 41,12,14,--,1.660,1.660
2,2:31,2,6,DAL 45,12,14,Julius Jones left guard for 5 yards (tackle by Grant Wistrom),1.660,1.620
2,2:00,3,1,SEA 50,12,14,Julius Jones right guard for 3 yards (tackle by Cedric Woodard),1.620,2.460
2,1:57,1,10,SEA 47,12,14,Julius Jones up the middle for 19 yards (tackle by Marcus Trufant),2.460,3.710
2,1:44,,,,12,14,Timeout #3 by Dallas Cowboys,0.000,3.710
2,1:44,1,10,SEA 28,12,14,Vinny Testaverde pass complete to Julius Jones for no gain,3.710,3.170
2,1:08,2,10,SEA 28,12,14,Vinny Testaverde pass incomplete intended for Darian Barnes (defended by Marcus Trufant),3.170,2.480
2,1:03,3,10,SEA 28,12,14,Vinny Testaverde pass complete to Jason Witten for 22 yards (tackle by Ken Hamlin),2.480,5.830
2,0:45,1,6,SEA 6,12,14,"Vinny Testaverde for no gain. Vinny Testaverde fumbles, recovered by Vinny Testaverde at SEA-8",5.830,4.570
2,0:36,2,8,SEA 8,12,14,Vinny Testaverde spiked the ball,4.570,3.580
2,0:35,3,8,SEA 8,18,14,"Julius Jones up the middle for 8 yards, touchdown",3.580,7.000
2,,,,SEA 2,19,14,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,DAL 30,19,14,"Billy Cundiff kicks off 60 yards, returned by Maurice Morris for 18 yards (tackle by Terrance Copper)",0.000,0.810
2,0:28,1,10,SEA 28,19,14,Matt Hasselbeck pass complete to Darrell Jackson for 15 yards (tackle by Nate Jones),0.810,1.800
2,0:20,,,,19,14,Timeout #2 by Seattle Seahawks,0.000,1.800
2,0:20,1,10,SEA 43,19,14,"Matt Hasselbeck pass incomplete intended for Bobby Engram. Penalty on Chris Terry: Offensive Holding, 10 yards (no play)",1.800,1.140
2,0:13,1,20,SEA 33,19,14,Matt Hasselbeck pass complete to Jerry Rice for 7 yards (tackle by Nate Jones),1.140,0.850
Quarter,Time,Down,ToGo,Location,DAL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,19,14,"Billy Cundiff kicks off 62 yards, returned by Maurice Morris for 13 yards (tackle by Keith O'Neil)",0.000,0.340
3,14:56,1,10,SEA 21,19,14,Shaun Alexander right tackle for 9 yards (tackle by Lynn Scott),0.340,1.020
3,14:25,2,1,SEA 30,19,14,"Shaun Alexander for no gain (tackle by Roy Williams). Shaun Alexander fumbles (forced by Roy Williams), recovered by Dat Nguyen at SEA-30 and returned for 9 yards (tackle by Mack Strong)",1.020,-4.170
3,14:19,1,10,SEA 21,19,14,Vinny Testaverde pass complete to Keyshawn Johnson for 11 yards (tackle by Marcus Trufant),4.170,4.910
3,13:49,1,10,SEA 10,25,14,"Julius Jones up the middle for 10 yards, touchdown",4.910,7.000
3,,,,SEA 2,26,14,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,DAL 30,26,14,"Billy Cundiff kicks off 63 yards, returned by Maurice Morris for 20 yards (tackle by Bradie James)",0.000,0.740
3,13:40,1,10,SEA 27,26,14,Matt Hasselbeck pass incomplete intended for Darrell Jackson (defended by Bradie James),0.740,0.200
3,13:35,2,10,SEA 27,26,14,Shaun Alexander right end for 3 yards (tackle by Dat Nguyen),0.200,-0.100
3,12:53,3,7,SEA 30,26,14,Matt Hasselbeck pass incomplete intended for Jerramy Stevens (defended by Lynn Scott),-0.100,-1.370
3,12:48,4,7,SEA 30,26,14,"Penalty on Orlando Huff: False Start, 5 yards (no play)",-1.370,-1.700
3,12:48,4,12,SEA 25,26,14,"Ken Walter punts 31 yards, fair catch by Lance Frazier",-1.700,-1.860
3,12:42,1,10,DAL 44,26,14,Vinny Testaverde pass complete to Keyshawn Johnson for 39 yards (tackle by Marcus Trufant),1.860,4.440
,,,,,,,"SEA challenged the ruling, and the play was upheld.",,
3,12:17,1,10,SEA 17,26,14,Julius Jones right tackle for 1 yard (tackle by Rashad Moore and Orlando Huff),4.440,4.000
3,11:39,2,9,SEA 16,26,14,"Julius Jones up the middle for 5 yards. Penalty on Quincy Morgan: Offensive Holding, 10 yards",4.000,3.350
3,11:30,2,14,SEA 21,26,14,Vinny Testaverde pass complete to Julius Jones for no gain,3.350,2.680
3,10:50,3,14,SEA 21,26,14,Vinny Testaverde sacked by Chike Okeafor for -8 yards,2.680,1.500
3,10:15,4,22,SEA 29,29,14,Billy Cundiff 47 yard field goal good,1.500,3.000
3,,,,DAL 30,29,14,"Billy Cundiff kicks off 70 yards, touchback",0.000,0.280
3,10:10,1,10,SEA 20,29,14,Matt Hasselbeck pass incomplete intended for Shaun Alexander,0.280,-0.270
3,10:05,2,10,SEA 20,29,14,Matt Hasselbeck pass complete to Jerry Rice for 11 yards (tackle by Terence Newman),-0.270,1.000
3,9:29,1,10,SEA 31,29,14,Matt Hasselbeck pass complete to Darrell Jackson for 9 yards (tackle by Terence Newman),1.000,1.680
3,8:49,2,1,SEA 40,29,14,Matt Hasselbeck pass complete to Shaun Alexander for 8 yards (tackle by Dexter Coakley),1.680,2.130
3,8:15,1,10,SEA 48,29,14,Shaun Alexander up the middle for no gain (tackle by Leonardo Carson),2.130,1.580
3,7:41,2,10,SEA 48,29,14,Shaun Alexander right end for 2 yards (tackle by Dexter Coakley),1.580,1.160
3,6:52,3,8,SEA 50,29,14,"Penalty on Matt Hasselbeck: Delay of Game, 5 yards (no play)",1.160,0.500
3,6:31,3,13,SEA 45,29,14,Matt Hasselbeck pass complete to Jerramy Stevens for 26 yards (tackle by Dexter Coakley). Penalty on Lance Frazier: Illegal Contact (Declined),0.500,3.640
3,6:09,1,10,DAL 29,29,14,Matt Hasselbeck up the middle for 9 yards (tackle by Nate Jones),3.640,4.320
3,5:28,2,1,DAL 20,29,14,Mack Strong up the middle for 2 yards (tackle by Dexter Coakley),4.320,4.370
3,4:48,1,10,DAL 18,29,14,"Penalty on Greg Ellis: Neutral Zone Infraction, 5 yards (no play)",4.370,5.410
3,4:30,1,5,DAL 13,29,14,Matt Hasselbeck pass complete to Jerry Rice for 7 yards (tackle by Dat Nguyen),5.410,5.830
3,3:50,1,6,DAL 6,29,14,Matt Hasselbeck pass incomplete intended for Darrell Jackson,5.830,4.950
3,3:46,2,6,DAL 6,29,14,Shaun Alexander left end for 3 yards (tackle by Roy Williams),4.950,4.720
3,3:09,3,3,DAL 3,29,14,Matt Hasselbeck pass incomplete intended for Bobby Engram (defended by Terence Newman),4.720,3.040
3,3:04,4,3,DAL 3,29,17,Josh Brown 21 yard field goal good,3.040,3.000
3,,,,SEA 30,29,17,"Josh Brown kicks off 62 yards, returned by ReShard Lee for 22 yards (tackle by Jordan Babineaux)",0.000,0.940
3,2:57,1,10,DAL 30,29,17,Julius Jones up the middle for 3 yards (tackle by Niko Koutouvides and Rocky Bernard),0.940,0.800
3,2:15,2,7,DAL 33,29,17,Vinny Testaverde pass incomplete intended for Quincy Morgan (defended by Ken Lucas),0.800,0.100
3,2:09,3,7,DAL 33,29,17,Vinny Testaverde pass complete to Keyshawn Johnson for 11 yards (tackle by Kris Richard),0.100,1.860
3,1:26,1,10,DAL 44,29,17,Vinny Testaverde pass complete to Jason Witten for 9 yards (tackle by Marcus Trufant),1.860,2.530
3,0:46,2,1,SEA 47,29,17,Julius Jones right tackle for 2 yards (tackle by Solomon Bates),2.530,2.590
Quarter,Time,Down,ToGo,Location,DAL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SEA 45,29,17,Julius Jones left end for 6 yards (tackle by Isaiah Kacyvenski),2.590,2.850
4,14:18,2,4,SEA 39,29,17,Julius Jones left tackle for -3 yards (tackle by Niko Koutouvides),2.850,1.750
4,13:36,3,7,SEA 42,29,17,"Vinny Testaverde pass incomplete intended for Terrance Copper. Penalty on Marcus Trufant: Defensive Pass Interference, 9 yards (no play)",1.750,3.380
4,13:32,1,10,SEA 33,29,17,Vinny Testaverde sacked by Rashad Moore for 0 yards,3.380,2.840
4,13:02,2,10,SEA 33,29,17,Julius Jones left tackle for -4 yards (tackle by Isaiah Kacyvenski),2.840,1.620
4,12:19,,,,29,17,Timeout #1 by Dallas Cowboys,0.000,1.620
4,12:19,3,14,SEA 37,29,17,Vinny Testaverde pass incomplete intended for Terrance Copper is intercepted by Terreal Bierria at SEA-18 and returned for 10 yards (tackle by Jason Witten),1.620,-0.810
4,12:12,1,10,SEA 28,29,17,Matt Hasselbeck pass complete to Jerry Rice for 15 yards (tackle by Terence Newman),0.810,1.800
4,11:45,1,10,SEA 43,29,17,Matt Hasselbeck pass complete to Jerramy Stevens for 32 yards (tackle by Lance Frazier),1.800,3.910
4,11:07,1,10,DAL 25,29,17,"Matt Hasselbeck pass incomplete intended for Darrell Jackson. Penalty on Lance Frazier: Defensive Pass Interference, 19 yards (no play)",3.910,5.830
4,11:02,1,6,DAL 6,29,17,Shaun Alexander left guard for 5 yards (tackle by Alshermond Singleton and Lynn Scott),5.830,5.910
4,10:26,2,1,DAL 1,29,17,Shaun Alexander left tackle for no gain (tackle by Marcellus Wiley and DeVone Claybrooks),5.910,5.170
4,9:44,3,1,DAL 1,29,17,Matt Hasselbeck pass incomplete intended for Shaun Alexander,5.170,3.550
4,9:35,4,1,DAL 1,29,23,"Shaun Alexander left end for 1 yard, touchdown",3.550,7.000
4,,,,DAL 2,29,24,"Josh Brown kicks extra point good. Penalty on DAL: Defensive Offside, 5 yards",0.000,0.000
4,,,,SEA 35,29,24,"Josh Brown kicks off 62 yards, returned by ReShard Lee for 29 yards (tackle by Terreal Bierria)",0.000,1.070
4,9:23,1,10,DAL 32,29,24,Vinny Testaverde pass incomplete intended for Quincy Morgan,1.070,0.530
4,9:18,2,10,DAL 32,29,24,Vinny Testaverde sacked by Grant Wistrom for -10 yards,0.530,-1.480
4,8:56,3,20,DAL 22,29,24,Julius Jones left tackle for 15 yards (tackle by Michael Boulware and Terreal Bierria),-1.480,-0.910
4,8:21,4,5,DAL 37,29,24,Mat McBriar punts 35 yards,-0.910,-0.810
4,8:07,1,10,SEA 28,29,24,Matt Hasselbeck pass incomplete,0.810,0.260
4,8:05,2,10,SEA 28,29,24,Matt Hasselbeck pass complete to Shaun Alexander for 5 yards (tackle by Lance Frazier),0.260,0.230
4,7:37,3,5,SEA 33,29,24,Matt Hasselbeck pass complete to Darrell Jackson for 9 yards (tackle by Terence Newman),0.230,1.730
4,6:59,1,10,SEA 42,29,24,Maurice Morris right end for 6 yards (tackle by Terence Newman),1.730,2.000
4,6:23,2,4,SEA 48,29,24,Matt Hasselbeck pass complete to Jerry Rice for 33 yards (tackle by Terence Newman),2.000,4.310
4,5:39,1,10,DAL 19,29,24,Matt Hasselbeck pass incomplete intended for Jerry Rice,4.310,3.750
4,5:34,2,10,DAL 19,29,30,"Matt Hasselbeck pass complete to Jerheme Urban for 19 yards, touchdown",3.750,7.000
4,,,,,29,32,"Two Point Attempt: Matt Hasselbeck pass complete to Darrell Jackson, conversion succeeds",1.000,1.000
4,,,,SEA 30,29,32,"Josh Brown kicks off 65 yards, returned by ReShard Lee for 17 yards (tackle by Niko Koutouvides)",0.000,0.410
4,5:25,1,10,DAL 22,29,32,"Vinny Testaverde pass incomplete intended for Quincy Morgan (defended by Ken Lucas). Penalty on Ken Lucas: Defensive Pass Interference, 10 yards (no play)",0.410,1.070
4,5:21,1,10,DAL 32,29,32,Julius Jones right end for no gain (tackle by Marcus Trufant and Grant Wistrom),1.070,0.530
4,4:36,2,10,DAL 32,29,32,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,0.530,-0.160
4,4:33,3,10,DAL 32,29,32,Vinny Testaverde pass incomplete intended for Quincy Morgan is intercepted by Ken Hamlin at SEA-47 and returned for 12 yards (tackle by Quincy Morgan),-0.160,-2.850
4,4:23,1,10,DAL 41,29,32,Shaun Alexander right tackle for 1 yard (tackle by Roy Williams and La'Roi Glover),2.850,2.440
4,3:39,2,9,DAL 40,29,32,Matt Hasselbeck pass complete to Darrell Jackson for 5 yards (tackle by Terence Newman),2.440,2.410
4,2:58,3,4,DAL 35,29,32,Matt Hasselbeck pass complete to Bobby Engram for 3 yards (tackle by Nate Jones),2.410,1.310
4,2:53,,,,29,32,Timeout #2 by Seattle Seahawks,0.000,1.310
4,2:53,4,1,DAL 32,29,38,"Shaun Alexander left tackle for 32 yards, touchdown",1.310,7.000
4,,,,DAL 2,29,39,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,29,39,"Josh Brown kicks off 63 yards, returned by ReShard Lee for 29 yards (tackle by Terreal Bierria)",0.000,1.330
4,2:41,1,10,DAL 36,29,39,Vinny Testaverde pass complete to Terrance Copper for 9 yards (tackle by Marcus Trufant),1.330,2.010
4,2:20,2,1,DAL 45,29,39,Vinny Testaverde pass complete to Keyshawn Johnson for 10 yards (tackle by Ken Lucas),2.010,2.590
4,2:00,1,10,SEA 45,29,39,Vinny Testaverde pass complete to Julius Jones for 11 yards (tackle by Michael Boulware),2.590,3.310
4,1:54,1,10,SEA 34,35,39,"Vinny Testaverde pass complete to Keyshawn Johnson for 34 yards, touchdown. Penalty on Ken Lucas: Illegal Contact (Declined)",3.310,7.000
4,,,,SEA 2,36,39,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,36,39,"Billy Cundiff kicks onside 13 yards, recovered by Jason Witten (onside kick successful)",0.000,1.800
4,1:44,1,10,DAL 43,36,39,Vinny Testaverde pass incomplete intended for Julius Jones,1.800,1.250
4,1:40,2,10,DAL 43,36,39,Julius Jones left tackle for 9 yards (tackle by Isaiah Kacyvenski and Terreal Bierria),1.250,1.750
4,1:20,3,1,SEA 48,36,39,Vinny Testaverde pass complete to Quincy Morgan for 13 yards (tackle by Ken Lucas),1.750,3.250
4,1:14,1,10,SEA 35,36,39,Julius Jones left guard for 2 yards (tackle by Rashad Moore),3.250,2.970
4,0:58,,,,36,39,Timeout #3 by Seattle Seahawks,0.000,2.970
4,0:58,2,8,SEA 33,36,39,Vinny Testaverde pass incomplete intended for Quincy Morgan (defended by Ken Lucas),2.970,2.280
4,0:51,3,8,SEA 33,36,39,Julius Jones left tackle for 16 yards (tackle by Ken Lucas),2.280,4.440
4,0:41,,,,36,39,Timeout #2 by Dallas Cowboys,0.000,4.440
4,0:41,1,10,SEA 17,36,39,Vinny Testaverde pass incomplete intended for Jason Witten (defended by Grant Wistrom),4.440,3.850
4,0:37,2,10,SEA 17,42,39,"Julius Jones left guard for 17 yards, touchdown",3.850,7.000
4,,,,SEA 2,43,39,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,43,39,"Billy Cundiff kicks off 67 yards, returned by Maurice Morris for 22 yards (tackle by Keith O'Neil)",0.000,0.610
4,0:28,1,10,SEA 25,43,39,Matt Hasselbeck pass complete to Jerry Rice for 28 yards (tackle by Roy Williams),0.610,2.460
4,0:07,1,10,DAL 47,43,39,Matt Hasselbeck spiked the ball,2.460,1.910
4,0:07,2,10,DAL 47,43,39,Matt Hasselbeck pass incomplete intended for Jerheme Urban (defended by Scott Shanle),1.910,1.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
