Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,8:32,3,5,ARI 28,7,7,Ryan Lindley pass complete short left to Ted Ginn for 6 yards (tackle by Craig Dahl),-0.100,1.200
1,7:48,1,10,ARI 34,7,7,Ryan Lindley pass complete short middle to Darren Fells for 15 yards (tackle by Craig Dahl and Nick Moody),1.200,2.190
1,7:08,1,10,ARI 49,7,7,Ryan Lindley pass incomplete deep right intended for John Brown,2.190,1.650
1,7:02,2,10,ARI 49,7,7,Ryan Lindley pass complete short left to Michael Floyd for 11 yards (tackle by Chris Culliver),1.650,2.920
1,6:21,1,10,SFO 40,7,7,Kerwynn Williams right tackle for 4 yards (tackle by Michael Wilhoite),2.920,2.910
1,5:45,2,6,SFO 36,7,7,Kerwynn Williams up the middle for 5 yards (tackle by Tank Carradine),2.910,2.870
1,5:04,3,1,SFO 31,7,7,Stepfan Taylor right tackle for 2 yards (tackle by Antoine Bethea),2.870,3.640
1,4:29,1,10,SFO 29,7,7,Ryan Lindley pass incomplete deep left intended for Larry Fitzgerald,3.640,3.100
1,4:24,2,10,SFO 29,7,7,Kerwynn Williams left guard for -7 yards (tackle by Nick Moody and Dan Skuta),3.100,1.490
1,3:41,3,17,SFO 36,7,7,Ryan Lindley pass incomplete short right intended for Kerwynn Williams,1.490,0.880
1,3:34,4,17,SFO 36,7,7,"Drew Butler punts 26 yards, fair catch by Bruce Ellington",0.880,0.380
1,3:28,1,10,SFO 10,7,7,Frank Gore left tackle for 6 yards (tackle by Glenn Carson),-0.380,-0.230
1,2:56,2,4,SFO 16,7,7,Colin Kaepernick left end for 2 yards (tackle by Glenn Carson),-0.230,-0.480
1,2:30,3,2,SFO 18,7,7,Colin Kaepernick pass complete short left to Bruce Miller for 7 yards (tackle by Antonio Cromartie),-0.480,0.610
1,1:45,1,10,SFO 25,7,7,Frank Gore right guard for 6 yards (tackle by Matt Shaughnessy),0.610,0.870
1,1:10,2,4,SFO 31,7,7,Colin Kaepernick left end for 19 yards (tackle by Rashad Johnson),0.870,2.260
1,0:41,1,10,,7,7,Frank Gore left tackle for 5 yards (tackle by Glenn Carson),2.260,2.390
1,0:05,2,5,ARI 45,7,7,Frank Gore right tackle for 3 yards (tackle by Tommy Kelly and Sam Acho),2.390,2.080
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,ARI 42,7,7,Colin Kaepernick pass complete short right to Anquan Boldin for 5 yards (tackle by Tyrann Mathieu),2.080,3.120
2,14:33,1,10,ARI 37,7,7,Colin Kaepernick pass incomplete deep right intended for Bruce Miller,3.120,2.570
2,14:27,2,10,ARI 37,7,7,"Frank Gore right guard for 2 yards (tackle by Tyrann Mathieu). Penalty on Marcus Martin: Offensive Holding, 10 yards",2.570,1.490
2,13:59,2,18,ARI 45,7,7,Colin Kaepernick pass complete short left to Alfonso Smith for 2 yards (tackle by Tommy Kelly),1.490,1.090
2,13:21,3,16,ARI 43,7,7,Colin Kaepernick pass complete short left to Michael Crabtree for 8 yards (tackle by Antonio Cromartie and Deone Bucannon),1.090,0.970
2,12:39,4,8,ARI 35,7,10,Phil Dawson 53 yard field goal good,0.970,3.000
2,12:39,,,SFO 35,7,10,"Phil Dawson kicks off 65 yards, touchback. Penalty on Quinton Patton: Offside on Free Kick, 5 yards",0.000,-0.610
2,12:33,1,10,ARI 25,7,10,Kerwynn Williams right guard for 1 yard (tackle by Mike Purcell),0.610,0.200
2,11:54,2,9,ARI 26,7,10,Ryan Lindley pass incomplete short left intended for Darren Fells,0.200,-0.490
2,11:50,3,9,ARI 26,7,10,Ryan Lindley pass complete deep right to John Brown for 19 yards (tackle by Marcus Cromartie),-0.490,1.930
2,11:10,1,10,ARI 45,7,10,Kerwynn Williams right guard for 4 yards (tackle by Nick Moody),1.930,1.920
2,10:34,2,6,ARI 49,7,10,Ryan Lindley pass complete deep left to Michael Floyd for 27 yards,1.920,3.970
,,,,,,,"SFO challenged the pass completion ruling, and the play was upheld.",,
2,10:25,1,10,SFO 24,7,10,Ryan Lindley sacked by Tank Carradine for -8 yards. Penalty on Stepfan Taylor: Offensive Holding (Declined),3.970,2.350
2,9:54,2,18,SFO 32,7,10,Kerwynn Williams right end for 5 yards (tackle by Corey Lemonier and Dontae Johnson),2.350,2.350
2,9:11,3,13,SFO 27,7,10,Ryan Lindley pass incomplete short right intended for Robert Hughes is intercepted by Michael Wilhoite at SFO-25,2.350,-0.610
2,9:04,1,10,SFO 25,7,10,Colin Kaepernick pass incomplete short left intended for Anquan Boldin (defended by Calais Campbell),0.610,0.060
2,9:00,2,10,SFO 25,7,10,Frank Gore left tackle for 2 yards (tackle by Calais Campbell),0.060,-0.360
2,8:25,3,8,SFO 27,7,10,Colin Kaepernick pass complete short right to Michael Crabtree for 20 yards (tackle by Tyrann Mathieu),-0.360,2.060
2,7:46,1,10,SFO 47,7,10,Colin Kaepernick pass complete deep left to Quinton Patton for 35 yards (tackle by Antonio Cromartie),2.060,4.370
2,6:57,1,10,ARI 18,7,10,Frank Gore left tackle for -1 yards (tackle by Calais Campbell),4.370,3.670
2,6:28,2,11,ARI 19,7,10,Colin Kaepernick pass incomplete deep right intended for Frank Gore,3.670,2.970
2,6:20,3,11,ARI 19,7,10,Colin Kaepernick pass incomplete short right intended for Anquan Boldin,2.970,2.180
2,6:09,4,11,ARI 19,7,13,Phil Dawson 37 yard field goal good,2.180,3.000
2,6:09,,,SFO 35,7,13,"Phil Dawson kicks off 60 yards, returned by Ted Ginn for 15 yards (tackle by Craig Dahl). Penalty on Lorenzo Alexander: Offensive Holding, 10 yards",0.000,0.380
2,5:58,1,10,ARI 10,7,13,Ryan Lindley pass incomplete deep left intended for Larry Fitzgerald (defended by Chris Culliver),-0.380,-0.780
2,5:50,2,10,ARI 10,7,13,Ryan Lindley pass complete short right to Michael Floyd for 12 yards,-0.780,0.410
2,5:24,1,10,ARI 22,7,13,Ryan Lindley pass complete short middle to Rob Housler for 20 yards (tackle by Craig Dahl and Nick Moody),0.410,1.730
2,4:45,1,10,ARI 42,7,13,Kerwynn Williams right guard for 7 yards (tackle by Dontae Johnson),1.730,2.130
2,4:16,2,3,ARI 49,7,13,Kerwynn Williams up the middle for 5 yards (tackle by Michael Wilhoite),2.130,2.520
2,3:48,1,10,SFO 46,7,13,Kerwynn Williams left end for 11 yards (tackle by Craig Dahl),2.520,3.250
2,3:17,1,10,SFO 35,7,13,Kerwynn Williams left guard for 2 yards (tackle by Nick Moody),3.250,2.970
2,2:38,2,8,SFO 33,7,13,Ryan Lindley pass complete short left to John Brown for 18 yards (tackle by Chris Culliver),2.970,4.580
2,2:00,1,10,SFO 15,7,13,Marion Grice pass incomplete short left intended for Michael Floyd,4.580,3.950
2,1:55,2,10,SFO 15,7,13,Ryan Lindley pass complete short left to Marion Grice for -3 yards (tackle by Tank Carradine),3.950,3.950
2,1:45,2,10,SFO 15,7,13,Timeout #2 by San Francisco 49ers,3.950,2.890
2,1:45,3,13,SFO 18,7,13,Ryan Lindley pass incomplete deep right intended for Michael Floyd (defended by Marcus Cromartie),2.890,2.250
2,1:40,4,13,SFO 18,10,13,Chandler Catanzaro 36 yard field goal good,2.250,3.000
2,1:40,,,ARI 35,10,13,"Chandler Catanzaro kicks off 67 yards, returned by Trindon Holliday for 32 yards (tackle by Chandler Catanzaro)",0.000,-0.940
2,1:29,1,10,SFO 30,10,13,"Colin Kaepernick left end for 2 yards (tackle by Deone Bucannon). Penalty on Mike Iupati: Offensive Holding, 10 yards (no play)",0.940,0.940
2,1:22,1,10,SFO 30,10,13,Timeout #3 by San Francisco 49ers,0.940,0.280
2,1:22,1,20,SFO 20,10,13,Colin Kaepernick pass complete short right to Bruce Miller for 7 yards (tackle by Deone Bucannon),0.280,-0.010
2,1:18,2,13,SFO 27,10,13,Colin Kaepernick pass complete short right to Michael Crabtree for 5 yards (tackle by Patrick Peterson),-0.010,-0.010
2,1:11,2,13,SFO 27,10,13,Timeout #1 by Arizona Cardinals,-0.010,-0.030
2,1:11,3,8,SFO 32,10,13,Colin Kaepernick pass incomplete short left intended for Anquan Boldin (defended by Jerraud Powers),-0.030,-1.240
2,1:08,4,8,SFO 32,10,13,"Andy Lee punts 55 yards, returned by Ted Ginn for 12 yards (tackle by Craig Dahl)",-1.240,-0.610
2,0:58,1,10,ARI 25,10,13,Ryan Lindley pass complete deep right to Larry Fitzgerald for 21 yards (tackle by Antoine Bethea),0.610,1.990
2,0:52,1,10,ARI 46,10,13,Ryan Lindley pass incomplete short left intended for Stepfan Taylor,1.990,1.450
2,0:49,2,10,ARI 46,10,13,Ryan Lindley pass complete short right to John Brown for 13 yards (tackle by Dontae Johnson),1.450,1.450
2,0:42,2,10,ARI 46,10,13,Timeout #2 by Arizona Cardinals,1.450,2.850
2,0:42,1,10,SFO 41,16,13,"Ryan Lindley pass complete deep right to Michael Floyd for 41 yards, touchdown",2.850,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,0:42,,,SFO 2,17,13,Chandler Catanzaro kicks extra point good,0.000,0.000
2,0:42,,,ARI 35,17,13,"Chandler Catanzaro kicks off 66 yards, returned by Trindon Holliday for 26 yards (tackle by Deone Bucannon)",0.000,-0.610
2,0:29,1,10,SFO 25,17,13,Colin Kaepernick pass complete short right to Frank Gore for 2 yards (tackle by Glenn Carson and Deone Bucannon),0.610,0.330
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,17,13,"Chandler Catanzaro kicks off 57 yards, returned by Tony Jerod-Eddie for 18 yards (tackle by Kenny Demens)",0.000,0.670
3,14:54,1,10,SFO 26,17,13,Frank Gore right guard for 7 yards (tackle by Glenn Carson),0.670,1.070
3,14:17,2,3,SFO 33,17,13,Colin Kaepernick pass complete short left to Vernon Davis for 9 yards (tackle by Glenn Carson and Matt Shaughnessy),1.070,1.730
3,13:53,1,10,SFO 42,17,13,"Penalty on Frank Gore: False Start, 5 yards (no play)",1.730,1.400
3,13:14,1,15,SFO 37,17,13,Frank Gore right guard for 2 yards (tackle by Dan Williams),1.400,0.780
3,12:32,2,13,SFO 39,17,13,Colin Kaepernick pass incomplete short right intended for Anquan Boldin. Penalty on Anquan Boldin: Offensive Pass Interference (Declined),0.780,0.100
3,12:26,3,13,SFO 39,17,13,Colin Kaepernick pass incomplete short right intended for Alfonso Smith,0.100,-0.780
3,12:23,4,13,SFO 39,17,13,"Andy Lee punts 52 yards, returned by Ted Ginn for 30 yards (tackle by Michael Wilhoite). Penalty on Michael Wilhoite: Illegal Use of Hands (Offsetting), Penalty on Tony Jefferson: Illegal Blindside Block (Offsetting) (no play)",-0.780,-0.780
3,12:09,4,13,SFO 39,17,13,Andy Lee punts 48 yards,-0.780,0.320
3,11:57,1,10,ARI 13,17,13,Kerwynn Williams up the middle for 7 yards (tackle by Michael Wilhoite),-0.320,0.220
3,11:19,2,3,ARI 20,17,13,Kerwynn Williams left tackle for 2 yards (tackle by Michael Wilhoite),0.220,-0.350
3,10:34,3,1,ARI 22,17,13,Stepfan Taylor right end for 3 yards (tackle by Antoine Bethea and Alfonso Smith),-0.350,0.610
3,9:55,1,10,ARI 25,17,13,Kerwynn Williams right tackle for 4 yards (tackle by Michael Wilhoite),0.610,0.600
3,9:19,2,6,ARI 29,17,13,Ryan Lindley pass complete short right to Robert Hughes for 10 yards (tackle by Alfonso Smith),0.600,1.530
3,8:42,1,10,ARI 39,17,13,Stepfan Taylor right tackle for 5 yards (tackle by Quinton Dial),1.530,1.660
3,8:06,2,5,ARI 44,17,13,"Stepfan Taylor right end for 1 yard (tackle by Nick Moody). Penalty on Justin Smith: Defensive Offside, 5 yards (no play)",1.660,2.190
3,7:44,1,10,ARI 49,17,13,Stepfan Taylor right tackle for 2 yards (tackle by Aaron Lynch),2.190,2.190
3,7:02,1,10,ARI 49,17,13,Timeout #1 by Arizona Cardinals,2.190,1.920
3,7:02,2,8,SFO 49,17,13,Kerwynn Williams up the middle for 2 yards (tackle by Michael Wilhoite),1.920,1.490
3,6:20,3,6,SFO 47,17,13,"Ryan Lindley pass incomplete deep left intended for John Brown is intercepted by Chris Culliver at SFO-26 and returned for 7 yards. Penalty on Dontae Johnson: Low Block, 15 yards",1.490,-0.040
3,6:08,1,10,SFO 18,17,13,Frank Gore up the middle for 1 yard (tackle by Dan Williams and Tommy Kelly),0.040,-0.320
3,5:34,2,9,SFO 19,17,13,Colin Kaepernick left tackle for 30 yards (tackle by Antonio Cromartie),-0.320,2.190
3,5:03,1,10,SFO 49,17,13,Frank Gore right guard for 20 yards (tackle by Patrick Peterson),2.190,3.510
3,4:27,1,10,ARI 31,17,13,Frank Gore up the middle for 7 yards (tackle by Tommy Kelly),3.510,3.910
3,3:49,2,3,ARI 24,17,13,Colin Kaepernick left guard for 15 yards (tackle by Kevin Minter),3.910,5.140
3,3:02,1,9,ARI 9,17,13,Frank Gore up the middle for no gain (tackle by Glenn Carson),5.140,4.380
3,2:19,2,9,ARI 9,17,13,Colin Kaepernick pass incomplete short left intended for Anquan Boldin,4.380,3.360
3,2:11,3,9,ARI 9,17,13,"Colin Kaepernick pass complete short left to Anquan Boldin for 9 yards. Penalty on Marcus Martin: Chop Block, 15 yards (no play)",3.360,1.820
3,2:07,3,24,ARI 24,17,13,"Colin Kaepernick pass complete short right to Bruce Miller for 1 yard (tackle by Deone Bucannon). Penalty on Tommy Kelly: Illegal Use of Hands, 5 yards (no play)",1.820,4.310
3,1:51,1,10,ARI 19,17,13,Frank Gore right tackle for 7 yards (tackle by Kevin Minter and Rashad Johnson),4.310,4.920
3,1:20,2,3,ARI 12,17,13,Frank Gore right tackle for 9 yards (tackle by Dan Williams),4.920,4.920
3,0:30,2,3,ARI 12,17,13,Timeout #1 by San Francisco 49ers,4.920,6.510
3,0:30,1,3,ARI 3,17,19,"Colin Kaepernick pass complete short right to Bruce Miller for 3 yards, touchdown",6.510,7.000
3,0:30,,,ARI 2,17,20,Phil Dawson kicks extra point good,0.000,0.000
3,0:30,,,SFO 35,17,20,"Phil Dawson kicks off 62 yards, returned by Ted Ginn for 12 yards (tackle by Chase Thomas)",0.000,0.220
3,0:19,1,10,ARI 15,17,20,Ryan Lindley pass complete short right to Marion Grice for -3 yards (tackle by Michael Wilhoite),-0.220,-1.000
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,ARI 12,17,20,"Ryan Lindley pass complete short middle to Robert Hughes for 5 yards (tackle by Michael Wilhoite). Penalty on John Carlson: Offensive Pass Interference, 6 yards (no play)",-1.000,-1.440
4,14:30,2,19,ARI 6,17,20,Ryan Lindley pass complete short left to Michael Floyd for 21 yards (tackle by Chris Culliver),-1.440,0.740
4,14:01,1,10,ARI 27,17,20,Ryan Lindley pass incomplete deep left intended for John Brown,0.740,0.200
4,13:55,2,10,ARI 27,17,20,Kerwynn Williams up the middle for 6 yards (tackle by Leon McFadden),0.200,0.300
4,13:16,3,4,ARI 33,17,20,"Ryan Lindley pass incomplete short right intended for Larry Fitzgerald. Penalty on Leon McFadden: Defensive Pass Interference, 3 yards (no play)",0.300,1.330
4,13:12,1,10,ARI 36,17,20,Kerwynn Williams right tackle for 3 yards (tackle by Dontae Johnson and Corey Lemonier),1.330,1.200
4,12:26,2,7,ARI 39,17,20,Ryan Lindley pass complete short left to Marion Grice for 8 yards (tackle by Dan Skuta),1.200,2.060
4,11:45,1,10,ARI 47,17,20,Ryan Lindley pass incomplete deep right intended for Rob Housler,2.060,1.520
4,11:39,2,10,ARI 47,17,20,Ryan Lindley pass incomplete short right intended for Michael Floyd,1.520,0.830
4,11:34,3,10,ARI 47,17,20,Ryan Lindley pass complete short right to John Brown for 1 yard (tackle by Leon McFadden),0.830,-0.190
4,11:01,4,9,ARI 48,17,20,Drew Butler punts 46 yards,-0.190,0.380
4,10:47,1,10,SFO 6,17,20,Frank Gore right guard for 3 yards (tackle by Kevin Minter),-0.380,-0.560
4,10:12,2,7,SFO 9,17,20,Colin Kaepernick pass complete short left to Michael Crabtree for 8 yards (tackle by Antonio Cromartie),-0.560,-0.060
4,9:39,1,10,SFO 17,17,20,Frank Gore right end for 12 yards (tackle by Alex Okafor),-0.060,0.870
4,9:05,1,10,SFO 29,17,20,Colin Kaepernick sacked by Sam Acho for -15 yards,0.870,-1.830
4,8:20,2,25,SFO 14,17,20,"Penalty on Anthony Davis: False Start, 5 yards (no play)",-1.830,-2.240
4,7:58,2,30,SFO 9,17,20,Colin Kaepernick pass incomplete short left intended for Anquan Boldin,-2.240,-3.760
4,7:55,3,30,SFO 9,17,20,Frank Gore up the middle for 17 yards (tackle by Marcus Benard and Rashad Johnson),-3.760,-1.630
4,7:10,4,13,SFO 26,17,20,"Andy Lee punts 54 yards, returned by Ted Ginn for 10 yards (tackle by Craig Dahl)",-1.630,-0.940
4,6:58,1,10,ARI 30,17,20,Ryan Lindley pass complete short right to Michael Floyd for 13 yards (tackle by Dontae Johnson),0.940,1.800
4,6:32,1,10,ARI 43,17,20,Ryan Lindley pass incomplete deep left intended for Michael Floyd (defended by Chris Culliver),1.800,1.250
4,6:25,2,10,ARI 43,17,20,Ryan Lindley pass incomplete short right intended for John Brown (defended by Dontae Johnson),1.250,0.560
4,6:21,3,10,ARI 43,17,20,Ryan Lindley pass complete short right to John Carlson for 6 yards (tackle by Michael Wilhoite),0.560,-0.130
4,5:46,4,4,ARI 49,17,20,"Drew Butler punts 35 yards, fair catch by Bruce Ellington",-0.130,0.140
4,5:40,1,10,SFO 16,17,20,Frank Gore right tackle for 1 yard (tackle by Calais Campbell),-0.140,-0.510
4,4:59,2,9,SFO 17,17,20,Colin Kaepernick pass incomplete deep right intended for Bruce Miller,-0.510,-1.200
4,4:53,3,9,SFO 17,17,20,Colin Kaepernick pass complete short left to Brandon Lloyd for 14 yards,-1.200,1.000
4,4:48,1,10,SFO 31,17,20,Frank Gore right tackle for -3 yards (tackle by Calais Campbell),1.000,0.060
4,4:05,2,13,SFO 28,17,20,Frank Gore left tackle for 24 yards (tackle by Antonio Cromartie),0.060,0.060
4,3:58,2,13,SFO 28,17,20,Timeout #2 by San Francisco 49ers,0.060,2.390
4,3:58,1,10,ARI 48,17,20,Frank Gore right tackle for 5 yards (tackle by Kevin Minter and Glenn Carson),2.390,2.390
4,3:50,1,10,ARI 48,17,20,Timeout #2 by Arizona Cardinals,2.390,2.520
4,3:50,2,5,ARI 43,17,20,Frank Gore right end for 10 yards (tackle by Kevin Minter and Rashad Johnson),2.520,2.520
4,3:02,2,5,ARI 43,17,20,Timeout #3 by San Francisco 49ers,2.520,3.380
4,3:02,1,10,ARI 33,17,20,Alfonso Smith right tackle for -1 yards (tackle by Kevin Minter and Glenn Carson),3.380,3.380
4,2:57,1,10,ARI 33,17,20,Timeout #3 by Arizona Cardinals,3.380,2.700
4,2:57,2,11,ARI 34,17,20,Frank Gore up the middle for no gain (tackle by Calais Campbell),2.700,2.010
4,2:11,3,11,ARI 34,17,20,"Penalty on Marcus Martin: False Start, 5 yards (no play)",2.010,1.350
4,2:10,3,16,ARI 39,17,20,Colin Kaepernick pass incomplete short left intended for Anquan Boldin,1.350,0.660
4,2:06,4,16,ARI 39,17,20,"Andy Lee punts 39 yards, touchback",0.660,-0.280
4,2:00,1,10,ARI 20,17,20,Ryan Lindley sacked by Aaron Lynch for -9 yards,0.280,-1.440
4,1:38,2,19,ARI 11,17,20,Ryan Lindley pass incomplete short middle intended for John Brown is intercepted by Craig Dahl at ARI-24,-1.440,-3.970
4,1:30,1,10,ARI 24,17,20,Colin Kaepernick kneels for -1 yards,3.970,3.300
4,0:52,2,11,ARI 25,17,20,Colin Kaepernick kneels for -1 yards,3.300,2.480
4,0:33,3,12,ARI 26,17,20,Colin Kaepernick kneels for -1 yards,2.480,1.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
