Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
1,7:13,3,22,ATL 1,9,0,"Matt Schaub sacked by Simeon Rice for -1 yards. Matt Schaub fumbles (forced by Simeon Rice), recovered by Anthony McFarland at ATL-0, touchdown",-2.820,-7.000
1,,,,ATL 2,10,0,Matt Bryant kicks extra point good,0.000,0.000
1,,,,TAM 30,10,0,"Matt Bryant kicks off 68 yards, returned by T.J. Duckett for 18 yards (tackle by Marquis Cooper). Penalty on Ike Reese: Illegal Block Above the , 10 yards",0.000,-0.380
1,6:55,1,10,ATL 10,10,0,"Warrick Dunn left tackle for 2 yards (tackle by Greg Spires). Penalty on Todd Weiner: Offensive Holding, 5 yards (no play)",-0.380,-0.570
1,6:40,1,15,ATL 5,10,0,Warrick Dunn right tackle for 2 yards (tackle by Shelton Quarles). Penalty on Kevin Shaffer: Offensive Holding (Declined),-0.570,-1.000
1,6:02,2,13,ATL 7,10,0,Michael Vick pass incomplete intended for Alge Crumpler (defended by Simeon Rice),-1.000,-1.770
1,5:36,3,13,ATL 7,10,0,Warrick Dunn left end for 8 yards (tackle by Juran Bolden and Shelton Quarles),-1.770,-2.440
1,5:29,4,5,ATL 15,10,0,Michael Koenen punts 40 yards,-2.440,-1.930
1,5:19,1,10,TAM 45,10,0,Cadillac Williams up the middle for 2 yards (tackle by Demorrio Williams),1.930,1.650
1,4:44,2,8,TAM 47,10,0,Chris Simms pass complete to Alex Smith for 6 yards (tackle by Patrick Kerney),1.650,1.750
1,4:08,3,2,ATL 47,10,0,"Penalty on Sean Mahan: False Start, 5 yards (no play)",1.750,1.090
1,3:48,3,7,TAM 48,10,0,Chris Simms up the middle for 6 yards (tackle by Demorrio Williams),1.090,0.200
1,3:06,4,1,ATL 46,10,0,"Penalty on Dewayne White: False Start, 5 yards (no play)",0.200,-0.130
1,2:24,4,6,TAM 49,10,0,"Josh Bidwell punts 42 yards, fair catch by Allen Rossum",-0.130,0.380
1,2:14,1,10,ATL 9,10,0,T.J. Duckett right tackle for 3 yards (tackle by Ellis Wyms),-0.380,-0.560
1,1:37,2,7,ATL 12,10,0,T.J. Duckett left tackle for 17 yards (tackle by Ronde Barber),-0.560,0.870
1,1:00,1,10,ATL 29,10,0,T.J. Duckett right tackle for 3 yards (tackle by Kalvin Pearson),0.870,0.730
1,0:22,2,7,ATL 32,10,0,Michael Vick pass complete to Roddy White for 6 yards (tackle by Juran Bolden),0.730,0.830
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,ATL 38,10,0,T.J. Duckett up the middle for 4 yards (tackle by Derrick Brooks and Ryan Nece),0.830,1.730
2,14:21,1,10,ATL 42,10,0,"Michael Vick right end for 11 yards (tackle by Anthony McFarland). Penalty on ATL: Offensive 12 On-field, 5 yards (no play)",1.730,1.400
,,,,,,,"TAM challenged the ruling, and the original play was overturned.",,
2,13:58,1,15,ATL 37,10,0,T.J. Duckett up the middle for 7 yards (tackle by Ellis Wyms),1.400,1.460
2,13:18,2,8,ATL 44,10,0,Michael Vick pass complete to Michael Jenkins for 21 yards (tackle by Ronde Barber),1.460,3.250
2,12:36,1,10,TAM 35,10,0,T.J. Duckett up the middle for 2 yards (tackle by Greg Spires),3.250,2.970
2,12:00,2,8,TAM 33,10,0,Michael Vick pass incomplete intended for Alge Crumpler (defended by Ronde Barber),2.970,2.280
2,11:54,3,8,TAM 33,10,0,Michael Vick pass incomplete intended for Michael Jenkins,2.280,1.150
2,11:47,4,8,TAM 33,10,0,Michael Vick pass incomplete intended for Warrick Dunn,1.150,-1.140
2,11:39,1,10,TAM 33,10,0,"Cadillac Williams up the middle for 5 yards (tackle by Demorrio Williams and Darrell Shropshire). Penalty on Darrell Shropshire: Personal Foul, 15 yards",1.140,2.460
2,11:10,1,10,ATL 47,10,0,"Mike Alstott left tackle for 22 yards (tackle by Bryan Scott). Penalty on Todd Steussie: Illegal Formation, 5 yards (no play)",2.460,2.130
2,10:40,1,15,TAM 48,10,0,Chris Simms pass complete to Alex Smith for 19 yards,2.130,3.380
2,10:15,1,10,ATL 33,10,0,Cadillac Williams up the middle for 1 yard (tackle by Roderick Coleman),3.380,2.970
2,9:32,2,9,ATL 32,10,0,Chris Simms pass incomplete intended for Joey Galloway,2.970,2.280
2,9:29,3,9,ATL 32,10,0,Chris Simms left end for 5 yards (tackle by Keith Brooking),2.280,1.750
2,8:42,4,4,ATL 27,13,0,Matt Bryant 45 yard field goal good,1.750,3.000
2,,,,TAM 30,13,0,"Matt Bryant kicks off 69 yards, returned by Allen Rossum for 23 yards (tackle by Marquis Cooper)",0.000,0.540
2,8:31,1,10,ATL 24,13,0,Warrick Dunn right tackle for no gain (tackle by Shelton Quarles),0.540,0.000
2,7:57,2,10,ATL 24,13,0,Michael Vick pass complete to Warrick Dunn for 9 yards (tackle by Kalvin Pearson),0.000,0.500
2,7:18,3,1,ATL 33,13,0,T.J. Duckett left tackle for 3 yards (tackle by Dewayne White),0.500,1.330
2,6:40,1,10,ATL 36,13,0,Michael Vick pass complete to Roddy White for 35 yards (tackle by Jermaine Phillips),1.330,3.640
2,5:51,1,10,TAM 29,13,0,Michael Vick pass incomplete intended for Alge Crumpler,3.640,3.100
2,5:46,2,10,TAM 29,13,0,Warrick Dunn left tackle for 15 yards (tackle by Shelton Quarles),3.100,4.650
2,5:15,,,,13,0,Timeout #1 by Tampa Bay Buccaneers,0.000,4.650
2,5:15,1,10,TAM 14,13,0,Warrick Dunn up the middle for 2 yards (tackle by Chris Hovan),4.650,4.330
2,4:44,2,8,TAM 12,13,0,Michael Vick pass incomplete intended for Justin Griffith,4.330,3.430
2,4:39,3,8,TAM 12,13,0,Michael Vick pass incomplete intended for Alge Crumpler,3.430,2.630
2,4:34,4,8,TAM 12,13,3,Todd Peterson 31 yard field goal good,2.630,3.000
2,,,,ATL 30,13,3,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
2,4:31,1,10,TAM 20,13,3,Chris Simms pass complete to Michael Clayton for 6 yards (tackle by Demorrio Williams),0.280,0.540
2,3:53,2,4,TAM 26,13,3,Cadillac Williams for 8 yards (tackle by Keion Carpenter and Bryan Scott),0.540,1.200
2,3:17,1,10,TAM 34,13,3,Chris Simms pass incomplete intended for Joey Galloway,1.200,0.660
2,3:11,2,10,TAM 34,13,3,Chris Simms pass incomplete intended for Mike Alstott,0.660,-0.030
2,3:06,,,,13,3,Timeout #2 by Tampa Bay Buccaneers,0.000,-0.030
2,3:06,3,10,TAM 34,13,3,Chris Simms pass incomplete intended for Joey Galloway,-0.030,-1.110
2,3:02,4,10,TAM 34,13,3,"Josh Bidwell punts 49 yards, fair catch by Allen Rossum",-1.110,0.060
2,2:53,1,10,ATL 17,13,3,Michael Vick pass incomplete intended for Roddy White (defended by Juran Bolden),-0.060,-0.580
2,2:50,2,10,ATL 17,13,3,Michael Vick pass incomplete intended for Alge Crumpler,-0.580,-1.250
2,2:45,3,10,ATL 17,13,3,Michael Vick pass complete to Roddy White for 54 yards (tackle by Jermaine Phillips),-1.250,3.640
2,2:00,1,10,TAM 29,13,3,Warrick Dunn right tackle for 5 yards (tackle by Shelton Quarles),3.640,3.780
2,1:26,2,5,TAM 24,13,3,Michael Vick for -1 yards (tackle by Anthony McFarland),3.780,2.940
2,1:20,3,6,TAM 25,13,3,Michael Vick pass complete to Alge Crumpler for 7 yards (tackle by Kalvin Pearson),2.940,4.370
2,0:44,1,10,TAM 18,13,3,Michael Vick pass complete to Brian Finneran for 3 yards (tackle by Brian Kelly),4.370,4.250
2,0:35,,,,13,3,Timeout #1 by Atlanta Falcons,0.000,4.250
2,0:35,2,7,TAM 15,13,3,Michael Vick pass incomplete intended for Justin Griffith,4.250,3.460
2,0:27,3,7,TAM 15,13,3,Michael Vick pass complete to Alge Crumpler for 14 yards (tackle by Shelton Quarles),3.460,6.970
2,0:20,,,,13,3,Timeout #2 by Atlanta Falcons,0.000,6.970
2,0:20,1,1,TAM 1,13,9,"T.J. Duckett right tackle for 1 yard, touchdown",6.970,7.000
2,,,,TAM 2,13,10,Todd Peterson kicks extra point good,0.000,0.000
2,,,,ATL 30,13,10,"Michael Koenen kicks off 48 yards, returned by Edell Shepherd for 1 yard (tackle by Fred McCrary)",0.000,0.480
2,0:12,1,10,TAM 23,13,10,Chris Simms kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 30,13,10,"Matt Bryant kicks off 64 yards, returned by Allen Rossum for 21 yards (tackle by Earnest Graham)",0.000,0.740
3,14:54,1,10,ATL 27,13,10,Warrick Dunn left tackle for no gain (tackle by Chris Hovan and Greg Spires),0.740,0.200
3,14:20,2,10,ATL 27,13,10,Warrick Dunn left tackle for 3 yards (tackle by Kalvin Pearson),0.200,-0.100
3,13:41,3,7,ATL 30,13,10,Michael Vick pass complete to Brian Finneran for 20 yards (tackle by Ronde Barber),-0.100,2.260
3,13:02,1,10,ATL 50,13,10,Michael Vick pass complete to Alge Crumpler for 20 yards (tackle by Jermaine Phillips),2.260,3.580
3,12:24,1,10,TAM 30,13,10,Warrick Dunn right tackle for 9 yards (tackle by Dewayne White),3.580,4.250
3,11:44,2,1,TAM 21,13,10,Warrick Dunn left end for 3 yards (tackle by Shelton Quarles),4.250,4.370
3,10:59,1,10,TAM 18,13,10,Warrick Dunn left end for 14 yards (tackle by Ronde Barber),4.370,6.280
3,10:14,1,4,TAM 4,13,10,T.J. Duckett up the middle for no gain (tackle by Greg Spires),6.280,5.340
3,9:33,2,4,TAM 4,13,10,Michael Vick pass incomplete intended for Warrick Dunn,5.340,4.490
3,9:27,3,4,TAM 4,13,16,"Michael Vick pass complete to Alge Crumpler for 4 yards, touchdown",4.490,7.000
3,,,,TAM 2,13,17,Todd Peterson kicks extra point good,0.000,0.000
3,,,,ATL 30,13,17,"Michael Koenen kicks off 70 yards, returned by Edell Shepherd for 26 yards (tackle by Fred McCrary). Penalty on Ronnie Heard: Offside on Free Kick, 5 yards",0.000,1.000
3,9:17,1,10,TAM 31,13,17,Cadillac Williams up the middle for 5 yards (tackle by Demorrio Williams),1.000,1.140
3,8:44,2,5,TAM 36,13,17,Cadillac Williams left tackle for 4 yards (tackle by Jonathan Babineaux),1.140,0.960
3,8:08,3,1,TAM 40,13,17,Chris Simms pass complete to Michael Clayton for 27 yards (tackle by Michael Boley),0.960,3.380
3,7:22,1,10,ATL 33,13,17,Chris Simms pass complete to Cadillac Williams for 5 yards (tackle by Keith Brooking),3.380,3.510
3,6:41,2,5,ATL 28,13,17,"Cadillac Williams up the middle for 16 yards (tackle by Keith Brooking). Penalty on Antwan Lake: Defensive Holding, 5 yards",3.510,5.600
3,6:14,1,7,ATL 7,13,17,Michael Pittman left tackle for 6 yards (tackle by Keith Brooking),5.600,5.910
3,5:36,2,1,ATL 1,19,17,"Mike Alstott up the middle for 1 yard, touchdown",5.910,7.000
3,,,,ATL 2,20,17,Matt Bryant kicks extra point good,0.000,0.000
3,,,,TAM 30,20,17,"Matt Bryant kicks off 60 yards, returned by Allen Rossum for 14 yards (tackle by Earnest Graham). Penalty on Jameel Cook: Offside on Free Kick, 5 yards",0.000,0.870
3,5:28,1,10,ATL 29,20,17,T.J. Duckett left tackle for 5 yards (tackle by Shelton Quarles),0.870,1.000
3,4:50,2,5,ATL 34,20,17,T.J. Duckett up the middle for 3 yards (tackle by Derrick Brooks),1.000,0.700
3,4:15,3,2,ATL 37,20,17,"Michael Vick pass incomplete intended for Michael Jenkins (defended by Brian Kelly). Penalty on Juran Bolden: Defensive Holding, 5 yards (no play)",0.700,1.730
3,4:10,1,10,ATL 42,20,17,Michael Vick pass complete to T.J. Duckett for 19 yards (tackle by Brian Kelly),1.730,2.980
3,3:25,1,10,TAM 39,20,17,Michael Vick pass complete to Michael Jenkins for 6 yards (tackle by Jermaine Phillips),2.980,3.250
3,2:45,2,4,TAM 33,20,17,"Michael Vick right end for 13 yards (tackle by Simeon Rice). Penalty on Roddy White: Offensive Holding, 10 yards",3.250,3.660
3,2:12,2,1,TAM 30,20,17,Warrick Dunn up the middle for 5 yards (tackle by Dewayne White),3.660,3.910
3,1:07,1,10,TAM 25,20,17,Michael Vick pass complete to Fred McCrary for 1 yard (tackle by Ryan Nece),3.910,3.500
3,0:26,2,9,TAM 24,20,17,Warrick Dunn up the middle for 3 yards (tackle by Derrick Brooks),3.500,3.200
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,TAM 21,20,17,Michael Vick pass complete to Brian Finneran for 17 yards (tackle by Kalvin Pearson),3.200,6.280
4,14:17,1,4,TAM 4,20,17,T.J. Duckett up the middle for no gain (tackle by Kalvin Pearson),6.280,5.340
4,13:49,2,4,TAM 4,20,17,Michael Vick pass incomplete intended for Alge Crumpler,5.340,4.490
4,13:42,3,4,TAM 4,20,17,Michael Vick up the middle for 2 yards (tackle by Derrick Brooks),4.490,3.250
4,12:59,4,2,TAM 2,20,20,Todd Peterson 20 yard field goal good,3.250,3.000
4,,,,ATL 30,20,20,Michael Koenen kicks off 69 yards,0.000,1.600
4,12:57,1,10,TAM 40,20,20,Cadillac Williams for 2 yards (tackle by Ronnie Heard),1.600,1.320
4,12:22,2,8,TAM 42,20,20,Chris Simms pass incomplete is intercepted by Keith Brooking at ATL-46 and returned for 5 yards,1.320,-2.320
4,12:14,1,10,TAM 49,20,20,Michael Vick pass incomplete intended for Michael Jenkins,2.320,1.780
4,12:07,2,10,TAM 49,20,20,T.J. Duckett left tackle for 1 yard (tackle by Chris Hovan),1.780,1.220
4,11:27,3,9,TAM 48,20,20,Michael Vick pass complete to Roddy White for 13 yards (tackle by Juran Bolden),1.220,3.250
4,10:46,1,10,TAM 35,20,20,Warrick Dunn right tackle for 1 yard (tackle by Anthony McFarland),3.250,2.840
4,10:06,2,9,TAM 34,20,20,Michael Vick pass incomplete intended for Michael Jenkins,2.840,2.150
4,10:00,3,9,TAM 34,20,20,Michael Vick pass complete to Michael Jenkins for 13 yards (tackle by Brian Kelly),2.150,4.170
4,9:18,1,10,TAM 21,20,20,"Warrick Dunn left end for 1 yard (tackle by Marquis Cooper). Penalty on Anthony McFarland: Defensive Holding, 5 yards",4.170,4.580
4,8:54,1,10,TAM 15,20,20,Michael Vick for 3 yards (tackle by Derrick Brooks),4.580,4.450
4,8:26,2,7,TAM 12,20,20,T.J. Duckett right tackle for 2 yards (tackle by Derrick Brooks and Marquis Cooper),4.450,4.000
4,7:41,3,5,TAM 10,20,26,"Michael Vick pass complete to Michael Jenkins for 10 yards, touchdown",4.000,7.000
4,,,,TAM 2,20,27,Todd Peterson kicks extra point good,0.000,0.000
4,,,,ATL 30,20,27,"Michael Koenen kicks off 60 yards, returned by Earnest Graham for 19 yards (tackle by Fred McCrary)",0.000,0.870
4,7:30,1,10,TAM 29,20,27,Cadillac Williams left end for 8 yards (tackle by Keith Brooking and Michael Boley),0.870,1.410
4,6:53,2,2,TAM 37,20,27,Cadillac Williams right tackle for 4 yards (tackle by Patrick Kerney),1.410,1.660
4,6:15,1,10,TAM 41,20,27,Chris Simms pass complete to Michael Clayton for 15 yards (tackle by Bryan Scott),1.660,2.650
4,5:32,1,10,ATL 44,20,27,Chris Simms pass incomplete intended for Joey Galloway,2.650,2.110
4,5:28,2,10,ATL 44,20,27,Chris Simms pass complete to Anthony Becht for 12 yards (tackle by Demorrio Williams),2.110,3.450
4,4:45,1,10,ATL 32,20,27,Cadillac Williams up the middle for 6 yards (tackle by Michael Boley),3.450,3.710
4,4:18,2,4,ATL 26,20,27,Cadillac Williams up the middle for 5 yards (tackle by Chauncey Davis),3.710,4.170
4,3:41,1,10,ATL 21,20,27,Mike Alstott up the middle for 6 yards (tackle by Roderick Coleman),4.170,4.550
4,3:08,2,4,ATL 15,20,27,Mike Alstott left tackle for -2 yards (tackle by Keion Carpenter),4.550,3.460
4,2:43,,,,20,27,Timeout #1 by Tampa Bay Buccaneers,0.000,3.460
4,2:43,3,6,ATL 17,20,27,Chris Simms pass complete to Cadillac Williams for 8 yards (tackle by Demorrio Williams),3.460,5.140
4,2:00,1,9,ATL 9,26,27,"Cadillac Williams left tackle for 9 yards, touchdown",5.140,7.000
4,,,,ATL 2,27,27,Matt Bryant kicks extra point good,0.000,0.000
4,,,,TAM 30,27,27,"Matt Bryant kicks off 70 yards, touchback",0.000,0.280
4,1:55,1,10,ATL 20,27,27,Michael Vick pass complete to Warrick Dunn for 11 yards (tackle by Derrick Brooks),0.280,1.000
4,1:33,1,10,ATL 31,27,27,Warrick Dunn up the middle for 8 yards (tackle by Greg Spires),1.000,1.540
4,1:12,2,2,ATL 39,27,27,"Michael Vick sacked by Derrick Brooks for -7 yards. Michael Vick fumbles (forced by Derrick Brooks), recovered by Shelton Quarles at ATL-34",1.540,-3.310
4,1:07,1,10,ATL 34,27,27,Cadillac Williams up the middle for no gain (tackle by Patrick Kerney),3.310,2.770
4,0:58,,,,27,27,Timeout #1 by Atlanta Falcons,0.000,0.000
4,0:58,,,,27,27,Timeout #2 by Tampa Bay Buccaneers,0.000,2.770
4,0:58,2,10,ATL 34,27,27,Chris Simms pass incomplete intended for Jameel Cook,2.770,2.080
4,0:53,3,10,ATL 34,27,27,Cadillac Williams right tackle for 8 yards (tackle by Bryan Scott),2.080,1.860
4,0:47,,,,27,27,Timeout #2 by Atlanta Falcons,0.000,1.860
4,0:47,4,2,ATL 26,30,27,Matt Bryant 45 yard field goal good,1.860,3.000
4,,,,TAM 30,30,27,"Matt Bryant kicks off 63 yards, returned by Allen Rossum for 18 yards (tackle by Matt Bryant). Penalty on Kevin McCadam: Illegal Block Above the (Offsetting), Penalty on Matt Bryant: Personal Foul (Offsetting)",0.000,0.610
4,0:37,1,10,ATL 25,30,27,"Michael Vick pass incomplete intended for Roddy White. Penalty on Barry Stokes: Offensive Holding (Offsetting), Penalty on Jermaine Phillips: Defensive Pass Interfere (Offsetting) (no play)",0.610,0.610
4,0:30,1,10,ATL 25,30,27,"Michael Vick pass incomplete. Penalty on Ellis Wyms: Roughing the Passer, 15 yards (no play)",0.610,1.600
4,0:22,1,10,ATL 40,30,27,Michael Vick pass incomplete intended for Roddy White,1.600,1.050
4,0:17,2,10,ATL 40,30,27,Michael Vick pass complete to Michael Jenkins for 19 yards (tackle by Kalvin Pearson),1.050,2.850
4,0:09,,,,30,27,Timeout #3 by Atlanta Falcons,0.000,2.850
4,0:09,1,10,TAM 41,30,27,Michael Vick pass complete to Alge Crumpler for 4 yards,2.850,2.850
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:05,,,,30,27,Timeout #3 by Tampa Bay Buccaneers,0.000,2.850
4,0:05,2,6,TAM 37,30,27,Michael Koenen 55 yard field goal no good,2.850,1.860
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
