Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tyler Ervin,HOU,2,53,26.5,0,33,2,33,16.5,0,18
Will Fuller,HOU,0,0,,0,0,1,14,14.0,0,14
Braxton Miller,HOU,1,15,15.0,0,15,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Marcus Sherels,MIN,1,17,17.0,0,17,4,100,25.0,1,79
Charles Johnson,MIN,1,16,16.0,0,16,0,0,,0,0
Cordarrelle Patterson,MIN,1,17,17.0,0,17,0,0,,0,0
