Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Lamar Holmes,T,68,100%,0,0%,5,17%
Justin Blalock,G,68,100%,0,0%,5,17%
Joe Hawley,C,68,100%,0,0%,5,17%
Ryan Schraeder,T,68,100%,0,0%,5,17%
Tony Gonzalez,TE,68,100%,0,0%,0,0%
Matt Ryan,QB,68,100%,0,0%,0,0%
Roddy White,WR,64,94%,0,0%,1,3%
Harry Douglas,WR,62,91%,0,0%,1,3%
Peter Konz,C,49,72%,0,0%,0,0%
Steven Jackson,RB,35,51%,0,0%,0,0%
Darius Johnson,WR,29,43%,0,0%,11,38%
Jacquizz Rodgers,RB,27,40%,0,0%,10,34%
Levine Toilolo,TE,23,34%,0,0%,5,17%
Harland Gunn,G,19,28%,0,0%,4,14%
Patrick DiMarco,RB,14,21%,0,0%,11,38%
Drew Davis,WR,8,12%,0,0%,20,69%
Jason Snelling,RB,7,10%,0,0%,11,38%
Garrett Reynolds,G,3,4%,0,0%,5,17%
Zeke Motta,SS,0,0%,68,100%,13,45%
Robert Alford,CB,0,0%,68,100%,7,24%
William Moore,SS,0,0%,68,100%,4,14%
Desmond Trufant,CB,0,0%,68,100%,0,0%
Paul Worrilow,LB,0,0%,67,99%,5,17%
Jonathan Massaquoi,DE,0,0%,58,85%,6,21%
Corey Peters,DT,0,0%,56,82%,9,31%
Jonathan Babineaux,DT,0,0%,53,78%,9,31%
Joplo Bartu,LB,0,0%,47,69%,7,24%
Robert McClain,CB,0,0%,44,65%,18,62%
Peria Jerry,DT,0,0%,41,60%,4,14%
Sean Weatherspoon,LB,0,0%,37,54%,4,14%
Osi Umenyiora,DE,0,0%,27,40%,0,0%
Malliciah Goodman,DE,0,0%,27,40%,0,0%
Stansly Maponga,DE,0,0%,10,15%,7,24%
Stephen Nicholas,LB,0,0%,7,10%,17,59%
Asante Samuel,CB,0,0%,2,3%,0,0%
Akeem Dent,LB,0,0%,0,0%,20,69%
Kevin Cone,WR,0,0%,0,0%,20,69%
Matthew Bosher,P,0,0%,0,0%,17,59%
Kemal Ishmael,FS,0,0%,0,0%,13,45%
Josh Harris,LS,0,0%,0,0%,11,38%
Cliff Matthews,DE,0,0%,0,0%,10,34%
Dominique Franks,CB,0,0%,0,0%,9,31%
Matt Bryant,K,0,0%,0,0%,5,17%
Jeremy Trueblood,T,0,0%,0,0%,5,17%
