Player,Pos
Aaron Rodgers,QB
Aaron Jones,RB
Christian Watson,WR
Allen Lazard,WR
Randall Cobb,WR
Marcedes Lewis,TE
Elgton Jenkins,OL
Josh Myers,OL
Zach Tom,OL
Yosh Nijman,T
Jon Runyan Jr.,G
Kenny Clark,DL
Dean Lowry,DL
Jarran Reed,DT
Kingsley Enagbare,LB
De'Vondre Campbell,LB
Preston Smith,LB
Quay Walker,LB
Rasul Douglas,CB
Jaire Alexander,CB
Rudy Ford,S
Adrian Amos,S
