Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Watson,GNB,8,6,49,0,2,21,3.5,28,4.7,8.8,0,,0,0.0,0,90.1
Allen Lazard,GNB,11,5,61,0,2,43,8.6,18,3.6,13.0,0,,1,9.1,1,25.2
Romeo Doubs,GNB,6,3,36,0,2,28,9.3,8,2.7,10.5,0,,2,33.3,0,68.7
AJ Dillon,GNB,3,2,12,0,0,0,0.0,12,6.0,0.3,0,,0,0.0,0,74.3
Marcedes Lewis,GNB,2,2,32,1,2,30,15.0,2,1.0,15.0,0,,0,0.0,0,158.3
Aaron Jones,GNB,2,2,9,0,1,-2,-1.0,11,5.5,-1.0,0,,0,0.0,0,85.4
Josiah Deguara,GNB,1,1,4,0,,3,3.0,1,1.0,3.0,0,,0,0.0,0,83.3
Robert Tonyan,GNB,2,1,13,0,1,11,11.0,2,2.0,5.5,0,,0,0.0,0,70.8
Patrick Taylor,GNB,1,1,17,0,1,0,0.0,17,17.0,0.0,0,,0,0.0,0,118.7
Randall Cobb,GNB,2,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jaylen Waddle,MIA,6,5,143,1,3,60,12.0,83,16.6,12.0,1,5.0,0,0.0,0,158.3
Tyreek Hill,MIA,6,4,103,0,4,92,23.0,11,2.8,22.5,0,,0,0.0,1,70.1
Raheem Mostert,MIA,3,2,4,0,0,-7,-3.5,11,5.5,0.3,0,,0,0.0,1,30.6
Trent Sherfield,MIA,2,2,25,0,2,24,12.0,1,0.5,12.0,0,,0,0.0,0,118.7
Durham Smythe,MIA,1,1,8,0,,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0
Mike Gesicki,MIA,2,1,24,0,1,22,22.0,2,2.0,17.5,0,,0,0.0,1,54.2
Jeff Wilson,MIA,2,1,3,0,0,3,3.0,0,0.0,0.0,0,,0,0.0,0,56.2
Alec Ingold,MIA,2,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
