0,1
Game Info,Game Info
Won Toss,Cardinals
Roof,outdoors
Surface,grass
Duration,3:32
Attendance,71849
Weather,"51 degrees, relative humidity 82%, wind 6 mph, wind chill 0"
Vegas Line,Carolina Panthers -6.5
Over/Under,37.5 (over)
