Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
1,6:28,1,10,STL 21,0,0,Frank Gore up the middle for 1 yard (tackle by Chris Chamberlain),4.170,3.760
1,5:47,2,9,STL 20,0,0,Kendall Hunter left guard for 2 yards (tackle by Fred Robbins and James Laurinaitis),3.760,3.310
1,5:02,3,7,STL 18,0,0,Alex Smith pass incomplete short right intended for Michael Crabtree,3.310,2.250
1,4:58,4,7,STL 18,0,3,David Akers 36 yard field goal good,2.250,3.000
1,,,,SFO 35,0,3,"David Akers kicks off 74 yards, touchback",0.000,0.280
1,4:54,1,10,STL 20,0,3,A.J. Feeley pass complete short left to Austin Pettis for 12 yards (tackle by Navorro Bowman),0.280,1.070
1,4:37,1,10,STL 32,0,3,A.J. Feeley pass complete short left to Brit Miller for 18 yards (tackle by Dashon Goldson),1.070,2.260
1,4:19,1,10,,0,3,Steven Jackson up the middle for 2 yards (tackle by Navorro Bowman),2.260,1.980
1,3:40,2,8,SFO 48,0,3,"Penalty on Tony Wragge: False Start, 5 yards (no play)",1.980,1.310
1,3:17,2,13,STL 47,0,3,A.J. Feeley pass incomplete short right intended for Lance Kendricks,1.310,0.630
1,3:12,3,13,STL 47,0,3,A.J. Feeley pass complete short left to Nick Miller for 8 yards (tackle by Aldon Smith),0.630,0.270
1,2:34,4,5,SFO 45,0,3,"Donnie Jones punts 32 yards, fair catch by Ted Ginn Jr.",0.270,0.320
1,2:28,1,10,SFO 13,0,3,Frank Gore right end for 5 yards (tackle by Justin King),-0.320,-0.140
1,1:42,2,5,SFO 18,0,3,Kendall Hunter right end for 4 yards (tackle by Craig Dahl),-0.140,-0.350
1,1:02,3,1,SFO 22,0,3,"Penalty on Justin Bannan: Encroachment, 5 yards (no play)",-0.350,0.740
1,0:38,1,10,SFO 27,0,3,Frank Gore right guard for 4 yards (tackle by Gary Gibson and Craig Dahl),0.740,0.740
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,SFO 31,0,3,Alex Smith pass complete short right to Michael Crabtree for 15 yards (tackle by Quintin Mikell),0.740,1.990
2,14:39,1,10,SFO 46,0,3,Frank Gore right end for 2 yards (tackle by Craig Dahl),1.990,1.720
2,13:59,2,8,SFO 48,0,3,Alex Smith sacked by James Laurinaitis for -8 yards,1.720,-0.030
2,13:22,3,16,SFO 40,0,3,Alex Smith pass complete short middle to Kendall Hunter for 14 yards (tackle by Craig Dahl),-0.030,0.200
2,12:40,4,2,STL 46,0,3,"Penalty on Adam Snyder: False Start, 5 yards (no play)",0.200,-0.130
2,11:48,4,7,SFO 49,0,3,"Andy Lee punts 38 yards, fair catch by Nick Miller",-0.130,0.320
2,11:40,1,10,STL 13,0,3,Steven Jackson up the middle for 1 yard (tackle by Ricky Jean-Francois),-0.320,-0.680
2,11:05,2,9,STL 14,0,3,A.J. Feeley pass incomplete short right intended for Austin Pettis,-0.680,-1.300
2,11:01,3,9,STL 14,0,3,"A.J. Feeley sacked by Ray McDonald for -8 yards. A.J. Feeley fumbles (forced by Ray McDonald), recovered by Aldon Smith at STL-6 (tackle by Tony Wragge)",-1.300,-5.830
2,10:53,1,6,STL 6,0,3,Frank Gore left guard for 2 yards (tackle by Brady Poppinga),5.830,5.340
2,10:13,2,4,STL 4,0,3,Frank Gore left end for 3 yards (tackle by James Laurinaitis),5.340,5.170
2,9:26,3,1,STL 1,0,3,Frank Gore up the middle for no gain (tackle by Craig Dahl),5.170,3.550
2,8:43,4,1,STL 1,0,6,David Akers 19 yard field goal good,3.550,3.000
2,,,,SFO 35,0,6,"David Akers kicks off 65 yards, touchback",0.000,0.280
2,8:39,1,10,STL 20,0,6,A.J. Feeley pass complete short left to Austin Pettis for 17 yards (tackle by Larry Grant),0.280,1.400
2,8:01,1,10,STL 37,0,6,Jerious Norwood right end for no gain (tackle by Ahmad Brooks),1.400,0.860
2,7:19,2,10,STL 37,0,6,"A.J. Feeley pass complete short left to Brandon Lloyd for 9 yards (tackle by Tarell Brown). Penalty on Jerious Norwood: Chop Block, 15 yards (no play)",0.860,-1.170
2,6:54,2,25,STL 22,0,6,Jerious Norwood left guard for 2 yards (tackle by Justin Smith and Larry Grant),-1.170,-1.550
2,6:16,3,23,STL 24,0,6,Steven Jackson right guard for 2 yards (tackle by Larry Grant),-1.550,-1.630
2,5:41,4,21,STL 26,0,6,"Donnie Jones punts 39 yards, fair catch by Ted Ginn Jr.",-1.630,-1.270
2,5:33,1,10,SFO 35,0,6,"Alex Smith pass incomplete short right intended for Frank Gore. Penalty on Josh Gordy: Illegal Use of Hands, 5 yards (no play)",1.270,1.600
2,5:25,1,10,SFO 40,0,6,Alex Smith right end for 8 yards (tackle by Craig Dahl),1.600,2.130
2,4:51,2,2,SFO 48,0,6,Frank Gore right end for -3 yards (tackle by Gary Gibson),2.130,1.030
2,4:03,3,5,SFO 45,0,6,Alex Smith pass complete short left to Michael Crabtree for 15 yards (tackle by James Laurinaitis),1.030,2.920
2,3:21,1,10,STL 40,0,6,Alex Smith pass incomplete deep left intended for Vernon Davis,2.920,2.370
2,3:14,2,10,STL 40,0,6,Alex Smith pass complete short left to Kendall Hunter for 10 yards (tackle by James Laurinaitis),2.370,3.580
2,2:28,1,10,STL 30,0,6,Frank Gore right tackle for 20 yards (tackle by Justin King),3.580,4.910
2,2:00,1,10,STL 10,0,6,Alex Smith sacked by Chris Long for -2 yards,4.910,3.860
2,1:53,,,,0,6,Timeout #1 by St. Louis Rams,0.000,3.860
2,1:53,2,12,STL 12,0,6,Frank Gore up the middle for 2 yards (tackle by Chris Long),3.860,3.130
2,1:49,,,,0,6,Timeout #2 by St. Louis Rams,0.000,3.130
2,1:49,3,10,STL 10,0,6,Alex Smith pass incomplete short left intended for Delanie Walker,3.130,2.760
2,1:45,4,10,STL 10,0,9,David Akers 28 yard field goal good,2.760,3.000
2,,,,SFO 35,0,9,"David Akers kicks off 70 yards, touchback",0.000,0.280
2,1:41,1,10,STL 20,0,9,A.J. Feeley pass complete short right to Brandon Gibson for 13 yards (tackle by Navorro Bowman),0.280,1.140
2,1:17,1,10,STL 33,0,9,A.J. Feeley pass incomplete short middle intended for Brandon Gibson,1.140,0.590
2,1:13,2,10,STL 33,0,9,A.J. Feeley pass incomplete short right intended for Brandon Lloyd,0.590,-0.100
2,1:05,3,10,STL 33,0,9,A.J. Feeley sacked by Larry Grant for -8 yards,-0.100,-1.700
2,1:04,,,,0,9,Timeout #1 by San Francisco 49ers,0.000,-1.700
2,1:04,4,18,STL 25,0,9,Donnie Jones punts 32 yards,-1.700,-1.800
2,0:57,1,10,SFO 43,0,9,Alex Smith pass incomplete short middle intended for Kendall Hunter,1.800,1.250
2,0:52,2,10,SFO 43,0,9,"Alex Smith pass complete short left to Vernon Davis for 13 yards (tackle by Craig Dahl). Vernon Davis fumbles (forced by Craig Dahl), recovered by Ted Ginn Jr. at STL-44",1.250,2.650
2,0:38,1,10,STL 44,0,9,"Penalty on Alex Smith: Delay of Game, 5 yards (no play)",2.650,2.320
2,0:38,1,15,STL 49,0,9,"Alex Smith pass incomplete deep left intended for Ted Ginn Jr.. Penalty on Mike Iupati: Offensive Holding, 10 yards (no play)",2.320,1.660
2,0:38,,,,0,9,Timeout #2 by San Francisco 49ers,0.000,1.660
2,0:33,1,25,SFO 41,0,9,Alex Smith pass complete short middle to Ted Ginn Jr. for 14 yards (tackle by James Butler),1.660,1.980
2,0:26,,,,0,9,Timeout #3 by San Francisco 49ers,0.000,1.980
2,0:26,2,11,STL 45,0,9,"Alex Smith pass incomplete short right intended for Ted Ginn Jr.. Penalty on Mike Iupati: Offensive Holding, 10 yards (no play)",1.980,0.630
2,0:20,2,21,SFO 45,0,9,Alex Smith pass complete short right to Vernon Davis for 4 yards (tackle by Craig Dahl),0.630,0.500
2,0:16,3,17,SFO 49,0,9,Alex Smith sacked by Chris Long for -14 yards,0.500,-1.040
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,0,9,"David Akers kicks off 70 yards, returned by Quinn Porter for 23 yards (tackle by Colin Jones)",0.000,0.040
3,14:51,1,10,STL 18,0,9,A.J. Feeley pass complete short middle to Steven Jackson for 11 yards (tackle by Donte Whitner),0.040,0.870
3,14:17,1,10,STL 29,0,9,Steven Jackson right guard for -1 yards (tackle by Dashon Goldson),0.870,0.190
3,13:37,2,11,STL 28,0,9,A.J. Feeley pass complete deep left to Brandon Lloyd for 34 yards. Penalty on Tarell Brown: Defensive Pass Interference (Declined),0.190,3.050
3,13:10,1,10,SFO 38,0,9,"A.J. Feeley pass incomplete deep right intended for Austin Pettis is intercepted by Dashon Goldson at SFO-11 and returned for 13 yards (tackle by Lance Kendricks). Penalty on Parys Haralson: Unnecessary Roughness (Declined), Penalty on Dashon Goldson: Unsportsmanlike Conduct, 12 yards",3.050,0.350
3,13:00,1,10,SFO 12,0,9,Frank Gore left end for 6 yards (tackle by James Hall and Brady Poppinga),-0.350,-0.070
3,12:21,2,4,SFO 18,0,9,Ted Ginn Jr. right end for 16 yards (tackle by Craig Dahl),-0.070,1.200
3,11:52,1,10,SFO 34,0,9,Delanie Walker left end for 14 yards (tackle by Josh Gordy),1.200,2.130
3,11:22,1,10,SFO 48,0,15,"Alex Smith pass complete deep right to Michael Crabtree for 52 yards, touchdown",2.130,7.000
3,,,,STL 2,0,16,David Akers kicks extra point good,0.000,0.000
3,,,,SFO 35,0,16,"David Akers kicks off 62 yards, returned by Nick Miller for 20 yards (tackle by Colin Jones)",0.000,0.480
3,11:08,1,10,STL 23,0,16,Steven Jackson left tackle for 3 yards (tackle by Tarell Brown),0.480,0.340
3,10:33,2,7,STL 26,0,16,Steven Jackson right guard for -1 yards (tackle by Ray McDonald),0.340,-0.490
3,9:56,3,8,STL 25,0,16,A.J. Feeley pass incomplete short left intended for Austin Pettis (defended by Carlos Rogers),-0.490,-1.700
3,9:52,4,8,STL 25,0,16,"Donnie Jones punts 45 yards, returned by Ted Ginn Jr. for 7 yards (tackle by Craig Dahl)",-1.700,-1.400
3,9:43,1,10,SFO 37,0,16,"Alex Smith pass complete short left to Ted Ginn Jr. for 26 yards. Penalty on Kyle Williams: Illegal Block Above the Waist, 10 yards",1.400,2.460
3,9:11,1,10,STL 47,0,16,Frank Gore left end for 5 yards (tackle by James Laurinaitis),2.460,2.590
3,8:30,2,5,STL 42,0,16,Kyle Williams right end for 25 yards (tackle by Chris Chamberlain),2.590,4.440
3,7:39,1,10,STL 17,0,16,Frank Gore left tackle for 7 yards (tackle by Josh Gordy),4.440,5.100
3,6:59,2,3,STL 10,0,16,Frank Gore left guard for 1 yard (tackle by Quintin Mikell),5.100,4.570
3,6:27,3,2,STL 9,0,16,Kendall Hunter left end for -7 yards (tackle by James Hall),4.570,2.380
3,5:45,4,9,STL 16,0,19,David Akers 34 yard field goal good,2.380,3.000
3,,,,SFO 35,0,19,"David Akers kicks off 71 yards, touchback",0.000,0.280
3,5:41,1,10,STL 20,0,19,A.J. Feeley pass incomplete short left intended for Brandon Gibson,0.280,-0.270
3,5:36,2,10,STL 20,0,19,A.J. Feeley pass complete short left to Brandon Gibson for 6 yards (tackle by Tarell Brown),-0.270,-0.160
3,5:10,3,4,STL 26,0,19,A.J. Feeley sacked by Aldon Smith for -7 yards,-0.160,-2.140
3,4:41,4,11,STL 19,0,19,"Donnie Jones punts 49 yards, returned by Ted Ginn Jr. for 1 yard (tackle by Jacob McQuaide)",-2.140,-1.140
3,4:28,1,10,SFO 33,0,19,Frank Gore up the middle for 3 yards (tackle by James Laurinaitis),1.140,1.000
3,3:54,2,7,SFO 36,0,19,Frank Gore left end for 3 yards (tackle by Craig Dahl),1.000,0.700
3,3:09,3,4,SFO 39,0,19,Alex Smith pass complete short right to Ted Ginn Jr. for 12 yards (tackle by Craig Dahl),0.700,2.320
3,2:23,1,10,STL 49,0,19,Alex Smith pass incomplete deep right intended for Vernon Davis,2.320,1.780
3,2:17,2,10,STL 49,0,19,Frank Gore left guard for 1 yard (tackle by Justin Bannan),1.780,1.220
3,1:32,3,9,STL 48,0,19,Alex Smith sacked by James Hall for -5 yards,1.220,-0.260
3,0:57,4,14,SFO 47,0,19,"Andy Lee punts 35 yards, fair catch by Nick Miller",-0.260,-0.040
3,0:50,1,10,STL 18,0,19,Steven Jackson left end for 9 yards (tackle by Dashon Goldson),0.040,0.820
3,0:13,2,1,STL 27,0,19,Steven Jackson right guard for no gain (tackle by Larry Grant),0.820,-0.020
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,STL 27,0,19,Brit Miller up the middle for -1 yards (tackle by Navorro Bowman),-0.020,-1.630
4,14:34,4,2,STL 26,0,19,"Donnie Jones punts 45 yards, returned by Ted Ginn Jr. for 11 yards (tackle by Eugene Sims)",-1.630,-1.600
4,14:22,1,10,SFO 40,0,19,Frank Gore left end for 1 yard (tackle by Chris Chamberlain),1.600,1.190
4,13:42,2,9,SFO 41,0,19,Kendall Hunter left tackle for 3 yards (tackle by James Laurinaitis),1.190,0.890
4,12:51,,,,0,19,Timeout #1 by San Francisco 49ers,0.000,0.890
4,12:51,3,6,SFO 44,0,25,"Alex Smith pass complete short left to Kyle Williams for 56 yards, touchdown",0.890,7.000
4,,,,STL 2,0,26,David Akers kicks extra point good,0.000,0.000
4,,,,SFO 35,0,26,"David Akers kicks off 67 yards, returned by Nick Miller for 23 yards (tackle by Tavares Gooden)",0.000,0.340
4,12:35,1,10,STL 21,0,26,Jerious Norwood left tackle for 2 yards (tackle by Justin Smith),0.340,0.070
4,12:02,2,8,STL 23,0,26,"Penalty on Jason Brown: False Start, 5 yards (no play)",0.070,-0.700
4,11:42,2,13,STL 18,0,26,A.J. Feeley pass complete short right to Austin Pettis for 4 yards (tackle by Carlos Rogers),-0.700,-0.760
4,11:13,3,9,STL 22,0,26,"A.J. Feeley pass complete short right to Jerious Norwood for no gain. Penalty on Lance Kendricks: Offensive Holding (Offsetting), Penalty on James Laurinaitis: Roughing the Passer (Offsetting) (no play)",-0.760,-0.760
4,10:51,3,9,STL 22,0,26,"A.J. Feeley pass complete short right to Danario Alexander for 10 yards (tackle by Carlos Rogers). Penalty on Larry Grant: Unnecessary Roughness, 15 yards",-0.760,2.060
4,10:24,1,10,STL 47,0,26,Jerious Norwood right end for -1 yards (tackle by Justin Smith),2.060,1.380
4,9:51,2,11,STL 46,0,26,A.J. Feeley pass incomplete short right intended for Brandon Gibson (defended by Carlos Rogers),1.380,0.700
4,9:44,3,11,STL 46,0,26,A.J. Feeley pass complete short middle to Brandon Gibson for 14 yards (tackle by Chris Culliver),0.700,2.920
4,9:05,1,10,SFO 40,0,26,A.J. Feeley pass incomplete deep middle intended for Danario Alexander (defended by Donte Whitner),2.920,2.370
4,8:55,2,10,SFO 40,0,26,Jerious Norwood right end for 4 yards (tackle by Carlos Rogers),2.370,2.210
4,8:15,3,6,SFO 36,0,26,Austin Pettis right end for -6 yards (tackle by Navorro Bowman),2.210,0.460
4,7:25,4,12,SFO 42,0,26,A.J. Feeley sacked by Aldon Smith for -7 yards,0.460,-2.190
4,7:20,1,10,SFO 49,0,26,Kendall Hunter right end for 2 yards (tackle by Roderick Hood),2.190,1.920
4,6:36,2,8,STL 49,0,26,Colin Kaepernick pass incomplete short left intended for Justin Peelle,1.920,1.220
4,6:30,3,8,STL 49,0,26,Colin Kaepernick pass incomplete short left intended for Delanie Walker,1.220,0.000
4,6:25,4,8,STL 49,0,26,"Andy Lee punts 37 yards, fair catch by Nick Miller",0.000,0.350
4,6:19,1,10,STL 12,0,26,Jerious Norwood right end for 2 yards (tackle by Parys Haralson),-0.350,-0.610
4,5:42,2,8,STL 14,0,26,Jerious Norwood right guard for 5 yards (tackle by Tavares Gooden),-0.610,-0.600
4,5:07,3,3,STL 19,0,26,Jerious Norwood up the middle for -2 yards (tackle by Larry Grant),-0.600,-2.320
4,4:33,4,5,STL 17,0,26,"Donnie Jones punts 35 yards, fair catch by Kyle Williams",-2.320,-2.130
4,4:26,1,10,SFO 48,0,26,Anthony Dixon right end for -2 yards (tackle by Justin Bannan),2.130,1.310
4,3:48,2,12,SFO 46,0,26,Anthony Dixon left guard for 3 yards (tackle by Chris Chamberlain),1.310,1.020
4,3:04,3,9,SFO 49,0,26,Anthony Dixon left end for 1 yard (tackle by James Laurinaitis and Chris Chamberlain),1.020,-0.060
4,2:14,4,8,,0,26,"Penalty on Andy Lee: Delay of Game, 5 yards (no play)",-0.060,-0.390
4,2:12,4,13,SFO 45,0,26,"Andy Lee punts 55 yards, touchback",-0.390,-0.280
4,2:04,1,10,STL 20,0,26,Jerious Norwood right tackle for 2 yards (tackle by Isaac Sopoaga),0.280,0.000
4,1:59,2,8,STL 22,0,26,Jerious Norwood left tackle for 2 yards (tackle by Isaac Sopoaga),0.000,-0.430
4,1:19,3,6,STL 24,0,26,A.J. Feeley pass complete short left to Brandon Gibson for 9 yards (tackle by Tarell Brown),-0.430,1.140
4,0:50,1,10,STL 33,0,26,Jerious Norwood up the middle for 3 yards (tackle by Donte Whitner and Isaac Sopoaga),1.140,1.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
