#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 20,15,7:34,80,Touchdown
2,1,3:41,CIN 10,13,7:50,90,Touchdown
3,2,8:02,CIN 38,10,5:36,35,Missed FG
4,2,0:14,CIN 25,1,0:14,-1,End of Half
5,3,10:14,CIN 20,3,2:12,-5,Punt
6,3,6:07,CIN 17,5,3:08,32,Punt
7,3,1:44,CIN 45,3,1:56,8,Punt
8,4,13:35,CIN 19,3,1:44,1,Punt
9,4,11:17,CIN 20,11,4:31,46,Field Goal
10,4,4:05,CIN 26,6,2:25,18,Punt
11,5,10:00,CIN 33,2,0:18,-10,Fumble
