Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Michael Schofield,T,65,100%,0,0%,5,17%
Matt Paradis,C,65,100%,0,0%,5,17%
Max Garcia,G,65,100%,0,0%,5,17%
Ryan Harris,T,65,100%,0,0%,5,17%
Brock Osweiler,QB,65,100%,0,0%,0,0%
Louis Vasquez,G,59,91%,0,0%,5,17%
Emmanuel Sanders,WR,54,83%,0,0%,0,0%
Jordan Norwood,WR,52,80%,0,0%,2,7%
Demaryius Thomas,WR,48,74%,0,0%,0,0%
Owen Daniels,TE,46,71%,0,0%,0,0%
Ronnie Hillman,RB,33,51%,0,0%,0,0%
C.J. Anderson,RB,31,48%,0,0%,0,0%
Virgil Green,TE,21,32%,0,0%,10,34%
Andre Caldwell,WR,17,26%,0,0%,12,41%
Bennie Fowler,WR,13,20%,0,0%,13,45%
Evan Mathis,G,6,9%,0,0%,5,17%
Vernon Davis,TE,6,9%,0,0%,0,0%
Juwan Thompson,RB,3,5%,0,0%,17,59%
Tyler Polumbus,T,1,2%,0,0%,0,0%
Chris Harris Jr.,CB,0,0%,72,100%,4,14%
Aqib Talib,CB,0,0%,72,100%,4,14%
Danny Trevathan,LB,0,0%,60,83%,7,24%
Malik Jackson,DE,0,0%,58,81%,6,21%
Derek Wolfe,DE,0,0%,56,78%,4,14%
Brandon Marshall,LB,0,0%,54,75%,4,14%
Von Miller,LB,0,0%,52,72%,0,0%
Josh Bush,SS,0,0%,50,69%,19,66%
Darian Stewart,FS,0,0%,45,62%,3,10%
Sylvester Williams,NT,0,0%,44,61%,6,21%
DeMarcus Ware,LB,0,0%,42,58%,0,0%
T.J. Ward,SS,0,0%,39,54%,0,0%
Bradley Roby,CB,0,0%,34,47%,10,34%
Shane Ray,LB,0,0%,28,39%,0,0%
Vance Walker,DE,0,0%,24,33%,3,10%
Shaquil Barrett,LB,0,0%,22,31%,24,83%
Antonio Smith,DE,0,0%,16,22%,1,3%
Shiloh Keo,SS,0,0%,11,15%,24,83%
Todd Davis,LB,0,0%,8,11%,19,66%
Corey Nelson,LB,0,0%,4,6%,17,59%
Kayvon Webster,CB,0,0%,1,1%,20,69%
Lerentee McCray,LB,0,0%,0,0%,24,83%
Aaron Brewer,LS,0,0%,0,0%,10,34%
Britton Colquitt,P,0,0%,0,0%,10,34%
Brandon McManus,K,0,0%,0,0%,10,34%
James Ferentz,C,0,0%,0,0%,5,17%
