Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeeJay Dallas,SEA,5,5,27,0,1,5,1.0,22,4.4,1.0,0,,0,0.0,0,89.2
Gerald Everett,SEA,9,5,37,1,2,17,3.4,20,4.0,4.1,1,5.0,0,0.0,0,102.5
Tyler Lockett,SEA,5,3,96,0,2,64,21.3,32,10.7,18.2,0,,0,0.0,0,104.2
Will Dissly,SEA,2,2,19,0,1,10,5.0,9,4.5,5.0,0,,0,0.0,0,106.2
D'Wayne Eskridge,SEA,3,2,10,0,,7,3.5,3,1.5,5.0,0,,0,0.0,0,71.5
Alex Collins,SEA,1,1,13,0,,4,4.0,9,9.0,4.0,0,,0,0.0,0,118.7
D.K. Metcalf,SEA,4,1,13,0,1,13,13.0,0,0.0,22.3,0,,0,0.0,0,40.6
Freddie Swain,SEA,2,1,32,1,1,31,31.0,1,1.0,14.0,0,,0,0.0,0,135.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Gibson,WAS,7,7,35,0,1,-15,-2.1,50,7.1,-2.1,1,7.0,0,0.0,0,87.5
J.D. McKissic,WAS,5,5,26,1,2,-10,-2.0,36,7.2,-2.0,0,,0,0.0,0,127.9
DeAndre Carter,WAS,5,4,42,0,3,31,7.8,11,2.8,8.8,0,,0,0.0,0,101.7
Terry McLaurin,WAS,7,4,51,0,2,25,6.3,26,6.5,13.1,0,,1,14.3,0,80.1
Logan Thomas,WAS,6,3,31,0,2,19,6.3,12,4.0,9.3,0,,0,0.0,1,25.7
Adam Humphries,WAS,2,2,14,0,1,10,5.0,4,2.0,5.0,0,,0,0.0,0,95.8
John Bates,WAS,1,1,15,0,1,5,5.0,10,10.0,5.0,0,,0,0.0,0,118.7
Curtis Samuel,WAS,1,1,9,0,1,-3,-3.0,12,12.0,-3.0,0,,0,0.0,0,104.2
