0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Roof,outdoors
Surface,grass
Duration,3:09
Attendance,52680
Weather,"41 degrees, relative humidity 51%, wind 9 mph"
Vegas Line,Pick
Over/Under,47.0 (under)
