Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2,7:56,1,10,SEA 49,17,7,Shaun Alexander up the middle for 3 yards (tackle by Ryan Pickett),2.190,2.050
2,7:19,2,7,STL 48,17,7,"Matt Hasselbeck sacked by Leonard Little for -11 yards. Matt Hasselbeck fumbles (forced by Leonard Little), recovered by Matt Hill at SEA-36",2.050,-0.760
2,6:36,3,23,SEA 36,17,7,Matt Hasselbeck pass incomplete intended for Darrell Jackson,-0.760,-0.980
2,6:23,4,23,SEA 36,17,7,"Tom Rouen punts 41 yards, returned by DeJuan Groce for 6 yards (tackle by Alex Bannister)",-0.980,-0.870
2,6:15,1,10,STL 29,17,7,Marshall Faulk left tackle for 4 yards (tackle by Brandon Mitchell),0.870,0.870
2,5:50,2,6,STL 33,17,7,Marc Bulger pass complete to Isaac Bruce for 11 yards (tackle by Marcus Trufant),0.870,1.860
2,5:14,1,10,STL 44,17,7,Marc Bulger pass complete to Isaac Bruce for 15 yards (tackle by Reggie Tongue),1.860,2.850
2,4:34,1,10,SEA 41,17,7,Marc Bulger pass complete to Isaac Bruce for 28 yards (tackle by Reggie Tongue),2.850,4.710
2,3:50,1,10,SEA 13,17,7,Marshall Faulk right end for 3 yards (tackle by Marcus Trufant),4.710,4.580
2,3:12,2,7,SEA 10,17,7,Marshall Faulk right end for no gain (tackle by Antonio Cochran),4.580,3.650
2,2:32,3,7,SEA 10,17,7,Marc Bulger pass incomplete intended for Torry Holt,3.650,2.760
2,2:24,4,7,SEA 10,17,10,Jeff Wilkins 28 yard field goal good,2.760,-3.000
2,,,,STL 30,17,10,"Jeff Wilkins kicks off 57 yards, returned by Maurice Morris for 23 yards (tackle by Fred Weary)",0.000,1.330
2,2:16,1,10,SEA 36,17,10,Matt Hasselbeck pass complete to Bobby Engram for 12 yards (tackle by Robert W. Thomas),1.330,2.130
2,2:00,1,10,SEA 48,17,10,Matt Hasselbeck sacked by Leonard Little for -4 yards,2.130,1.040
2,1:39,2,14,SEA 44,17,10,Matt Hasselbeck pass complete to Shaun Alexander for 3 yards (tackle by Robert W. Thomas and Adam Archuleta),1.040,0.760
2,1:15,3,11,SEA 47,17,10,"Matt Hasselbeck pass complete to Koren Robinson for 19 yards (tackle by Aeneas Williams). Penalty on Koren Robinson: Illegal Touch Pass, 5 yards (no play)",0.760,0.100
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:09,3,16,SEA 42,17,10,Matt Hasselbeck pass complete to Darrell Jackson for 35 yards (tackle by Rich Coady). Penalty on Grant Wistrom: Defensive Offside (Declined),0.100,4.040
2,1:02,1,10,STL 23,17,10,Matt Hasselbeck pass incomplete intended for Koren Robinson,4.040,3.500
2,0:58,2,10,STL 23,17,10,Shaun Alexander left tackle for 5 yards (tackle by Brian Young),3.500,3.490
2,0:24,3,5,STL 18,17,10,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by Travis Fisher),3.490,2.300
2,0:15,4,5,STL 18,20,10,Josh Brown 36 yard field goal good,2.300,-3.000
2,,,,SEA 30,20,10,"Josh Brown kicks off 55 yards, returned by Arlen Harris for 18 yards (tackle by Kerry Carter)",0.000,1.140
2,0:06,1,10,STL 33,20,10,Marc Bulger kneels for -1 yards,1.140,0.460
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,20,10,"Josh Brown kicks off 70 yards, returned by Arlen Harris for 25 yards (tackle by Damien Robinson)",0.000,0.610
3,14:55,1,10,STL 25,20,10,Marc Bulger pass complete to Torry Holt for 17 yards (tackle by Marcus Trufant),0.610,1.730
3,14:14,1,10,STL 42,20,10,Marc Bulger pass complete to Torry Holt for 14 yards (tackle by Marcus Trufant and Anthony Simmons),1.730,2.650
3,13:37,1,10,SEA 44,20,10,Marshall Faulk right end for no gain (tackle by Cedric Woodard),2.650,2.110
3,12:55,2,10,SEA 44,20,10,Lamar Gordon left tackle for 12 yards (tackle by Reggie Tongue and Ken Lucas). Penalty on Chad Brown: Defensive Offside (Declined),2.110,3.450
3,12:29,1,10,SEA 32,20,10,Marc Bulger pass incomplete intended for Isaac Bruce,3.450,2.900
3,12:24,2,10,SEA 32,20,10,Marc Bulger pass complete to Torry Holt for 13 yards (tackle by Ken Hamlin),2.900,4.310
3,11:47,1,10,SEA 19,20,10,Marc Bulger pass incomplete intended for Lamar Gordon (defended by Chad Brown),4.310,3.750
3,11:38,2,10,SEA 19,20,10,Marc Bulger pass complete to Lamar Gordon for 4 yards (tackle by Anthony Simmons),3.750,3.580
3,10:55,3,6,SEA 15,20,10,Marc Bulger pass incomplete intended for Dane Looker,3.580,2.470
3,10:52,4,6,SEA 15,23,10,Jeff Wilkins 33 yard field goal good,2.470,3.000
3,,,,STL 30,23,10,"Jeff Wilkins kicks off 62 yards, returned by Maurice Morris for 14 yards (tackle by Bryce Fisher)",0.000,0.410
3,10:43,1,10,SEA 22,23,10,Matt Hasselbeck pass complete to Shaun Alexander for 7 yards (tackle by Travis Fisher),0.410,0.810
3,10:10,2,3,SEA 29,23,10,Shaun Alexander for -3 yards (tackle by Pisa Tinoisamoa and Leonard Little),0.810,-0.290
3,9:31,3,6,SEA 26,23,10,Matt Hasselbeck left tackle for 7 yards (tackle by Adam Archuleta),-0.290,1.140
3,8:53,1,10,SEA 33,23,10,Shaun Alexander left tackle for 2 yards (tackle by Robert W. Thomas and Brian Young),1.140,0.860
3,8:14,2,8,SEA 35,23,10,Matt Hasselbeck pass incomplete intended for Koren Robinson,0.860,0.170
3,8:10,3,8,SEA 35,23,10,Matt Hasselbeck pass incomplete intended for Koren Robinson,0.170,-1.040
3,8:07,4,8,SEA 35,23,10,"Tom Rouen punts 51 yards, returned by DeJuan Groce for 19 yards (tackle by Jean-Phillipe Darche). DeJuan Groce fumbles, ball out of bounds at STL-33",-1.040,-1.140
3,7:56,1,10,STL 33,23,10,Lamar Gordon left tackle for 2 yards,1.140,0.860
3,7:05,2,8,STL 35,23,10,Marc Bulger pass complete to Torry Holt for 10 yards (tackle by Reggie Tongue),0.860,1.930
3,6:26,1,10,STL 45,23,10,Marc Bulger pass complete to Cam Cleeland for 22 yards,1.930,3.380
3,5:45,1,10,SEA 33,23,10,Lamar Gordon left tackle for 12 yards (tackle by Ken Hamlin),3.380,4.170
3,5:02,1,10,SEA 21,23,10,Marc Bulger pass incomplete,4.170,3.630
3,4:56,2,10,SEA 21,23,10,"Marc Bulger for no gain. Marc Bulger fumbles, recovered by Lamar Gordon at SEA-18",3.630,3.310
3,4:13,3,7,SEA 18,23,10,Isaac Bruce left end for 3 yards (tackle by Chike Okeafor),3.310,2.520
3,3:55,4,4,SEA 15,23,16,Jeff Wilkins 33 yard field goal good,2.520,-3.000
3,,,,STL 30,23,17,"Jeff Wilkins kicks off 62 yards, returned by Maurice Morris for 22 yards (tackle by Tyoka Jackson)",0.000,0.940
3,3:45,1,10,SEA 30,23,17,Matt Hasselbeck right end for 5 yards (tackle by Tommy Polley),0.940,1.070
3,3:07,2,5,SEA 35,23,17,Matt Hasselbeck pass complete to Koren Robinson for 8 yards (tackle by Travis Fisher),1.070,1.800
3,2:37,1,10,SEA 43,23,17,Shaun Alexander for -2 yards (tackle by Leonard Little),1.800,0.980
3,2:03,2,12,SEA 41,23,17,"Penalty on Koren Robinson: False Start, 5 yards (no play)",0.980,0.310
3,1:41,2,17,SEA 36,23,17,Matt Hasselbeck pass complete to Mack Strong for 3 yards (tackle by Jerametrius Butler and Pisa Tinoisamoa),0.310,0.040
3,1:01,3,14,SEA 39,23,17,Matt Hasselbeck pass complete to Koren Robinson for 18 yards (tackle by Pisa Tinoisamoa),0.040,2.720
3,0:25,1,10,STL 43,23,17,Matt Hasselbeck pass complete to Itula Mili for 25 yards (tackle by Jerametrius Butler),2.720,4.370
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 18,23,17,Shaun Alexander left end for 3 yards (tackle by Leonard Little and Ryan Pickett),4.370,4.250
4,14:20,2,7,STL 15,23,17,Matt Hasselbeck pass incomplete intended for Darrell Jackson,4.250,3.460
4,14:16,3,7,STL 15,23,23,"Matt Hasselbeck pass complete to Darrell Jackson for 15 yards, touchdown",3.460,7.000
4,,,,STL 2,23,24,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,23,24,"Josh Brown kicks off 55 yards, returned by Arlen Harris for 18 yards (tackle by Kris Richard)",0.000,1.140
4,14:04,1,10,STL 33,23,24,Marc Bulger pass incomplete intended for Isaac Bruce,1.140,0.590
4,13:56,2,10,STL 33,23,24,Marc Bulger pass incomplete intended for Brandon Manumaleuna is intercepted by Reggie Tongue at SEA-36,0.590,-1.330
4,13:49,1,10,SEA 36,23,24,Shaun Alexander up the middle for 9 yards (tackle by Rich Coady),1.330,2.010
4,13:16,2,1,SEA 45,23,24,Shaun Alexander up the middle for 2 yards (tackle by Tommy Polley),2.010,2.060
4,12:41,1,10,SEA 47,23,24,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by Jerametrius Butler),2.060,1.520
,,,,,,,"STL challenged the ruling, and the play was upheld.",,
4,12:32,2,10,SEA 47,23,24,Matt Hasselbeck pass complete to Koren Robinson for 13 yards,1.520,2.920
4,12:12,1,10,STL 40,23,24,Shaun Alexander right tackle for 3 yards (tackle by Robert W. Thomas),2.920,2.780
4,11:40,2,7,STL 37,23,24,Matt Hasselbeck pass complete to Bobby Engram for 10 yards (tackle by Pisa Tinoisamoa),2.780,3.780
4,11:00,1,10,STL 27,23,24,Matt Hasselbeck pass complete to Itula Mili for 9 yards (tackle by Adam Archuleta),3.780,4.530
4,10:21,2,1,STL 18,23,24,Shaun Alexander up the middle for no gain (tackle by Pisa Tinoisamoa and Bryce Fisher),4.530,3.840
4,9:40,3,1,STL 18,23,24,Koren Robinson right end for 4 yards (tackle by Adam Archuleta),3.840,4.650
4,9:16,1,10,STL 14,23,24,Matt Hasselbeck sacked by Robert W. Thomas for -10 yards,4.650,2.740
4,8:43,2,20,STL 24,23,24,Matt Hasselbeck pass complete to Koren Robinson for 7 yards (tackle by Adam Archuleta),2.740,2.930
4,8:03,3,13,STL 17,23,24,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by Fred Weary). Penalty on Chris Gray: Offensive Holding (Declined),2.930,2.310
4,7:57,4,13,STL 17,23,24,Josh Brown 35 yard field goal no good,2.310,-0.610
4,7:52,1,10,STL 25,23,24,Lamar Gordon left tackle for 6 yards (tackle by Reggie Tongue),0.610,0.870
4,7:27,2,4,STL 31,23,24,Lamar Gordon up the middle for no gain (tackle by Rocky Bernard and Chad Brown),0.870,0.170
4,6:44,3,4,STL 31,23,24,"Penalty on Kyle Turley: False Start, 5 yards (no play)",0.170,-0.490
4,6:19,3,9,STL 26,23,24,Marc Bulger pass complete to Lamar Gordon for 4 yards (tackle by Ken Lucas and D.D. Lewis),-0.490,-1.370
4,5:41,4,5,STL 30,23,24,"Sean Landeta punts 52 yards, returned by Bobby Engram for 14 yards (tackle by Shane Walton)",-1.370,-1.070
4,5:27,1,10,SEA 32,23,24,Matt Hasselbeck pass complete to Shaun Alexander for -2 yards (tackle by Ryan Pickett and Aeneas Williams),1.070,0.260
4,4:50,2,12,SEA 30,23,24,Matt Hasselbeck pass incomplete intended for Maurice Morris (defended by Ryan Pickett),0.260,-0.430
4,4:46,3,12,SEA 30,23,24,Matt Hasselbeck left tackle for 11 yards (tackle by Aeneas Williams),-0.430,-0.650
4,4:13,,,,23,17,Timeout #1 by Seattle Seahawks,0.000,-0.650
4,4:13,4,1,SEA 41,23,24,Matt Hasselbeck pass incomplete intended for Darrell Jackson (defended by Aeneas Williams),-0.650,-2.850
4,4:12,1,10,SEA 41,23,24,Marc Bulger pass complete to Brandon Manumaleuna for 5 yards (tackle by Marcus Trufant),2.850,2.980
4,3:33,2,5,SEA 36,23,24,Lamar Gordon up the middle for 2 yards (tackle by Chad Brown),2.980,2.540
4,3:22,,,,23,17,Timeout #2 by Seattle Seahawks,0.000,2.540
4,3:22,3,3,SEA 34,23,24,Marc Bulger pass incomplete intended for Dane Looker is intercepted by Anthony Simmons at SEA-25 and returned for 1 yard (tackle by Andy McCollum),2.540,-0.670
4,3:15,1,10,SEA 26,23,24,Matt Hasselbeck pass complete to Koren Robinson for 32 yards (tackle by Rich Coady),0.670,2.790
4,3:09,1,10,STL 42,23,24,Matt Hasselbeck pass incomplete intended for Alex Bannister,2.790,2.240
4,3:05,2,10,STL 42,23,24,Matt Hasselbeck pass incomplete intended for Bobby Engram,2.240,1.550
4,3:03,3,10,STL 42,23,24,Matt Hasselbeck pass complete to Bobby Engram for 13 yards (tackle by Fred Weary),1.550,3.640
4,2:35,1,10,STL 29,23,24,Matt Hasselbeck pass complete to Koren Robinson for 14 yards (tackle by Adam Archuleta),3.640,4.580
4,2:04,1,10,STL 15,23,24,Shaun Alexander up the middle for 2 yards (tackle by Leonard Little and Adam Archuleta),4.580,4.280
4,1:58,2,8,STL 13,23,24,Matt Hasselbeck pass incomplete intended for Koren Robinson,4.280,3.400
4,1:54,3,8,STL 13,23,24,"Matt Hasselbeck pass incomplete intended for Darrell Jackson (defended by Aeneas Williams). Penalty on Brian Young: Defensive Holding, 5 yards (no play)",3.400,5.370
4,1:45,1,8,STL 8,23,24,Shaun Alexander right tackle for 5 yards (tackle by Aeneas Williams and Rich Coady),5.370,5.530
4,1:08,2,3,STL 3,23,24,Matt Hasselbeck pass incomplete intended for Itula Mili,5.530,4.720
4,1:03,3,3,STL 3,0,,"Matt Hasselbeck pass complete to Koren Robinson for 3 yards, touchdown",4.720,-7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,,,,STL 2,23,24,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,23,24,"Josh Brown kicks off 60 yards, returned by Arlen Harris for 19 yards (tackle by Kris Richard)",0.000,0.870
4,0:53,1,10,STL 29,23,24,Marc Bulger pass complete to Lamar Gordon for 2 yards (tackle by Doug Evans),0.870,0.600
4,0:48,2,8,STL 31,23,24,Marc Bulger pass incomplete intended for Mike Furrey,0.600,-0.100
4,0:41,3,8,STL 31,23,24,Marc Bulger pass incomplete intended for Torry Holt (defended by Ken Hamlin),-0.100,-1.310
4,0:34,4,8,STL 31,23,24,Marc Bulger pass incomplete intended for Torry Holt,-1.310,-3.510
4,0:28,1,10,STL 31,23,24,Matt Hasselbeck kneels for -1 yards,3.510,2.830
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
