Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,10:41,1,10,WAS 20,0,0,Carson Wentz sacked by Fletcher Cox for -6 yards,0.280,-1.180
1,10:00,2,16,WAS 14,0,0,Carson Wentz sacked by Javon Hargrave for -7 yards,-1.180,-3.060
1,9:14,3,24,WAS 7,0,0,"Penalty on Charles Leno: False Start, 3 yards (accepted) (no play)",-3.060,-3.290
1,9:12,3,26,WAS 4,0,0,J.D. McKissic left guard for 6 yards (tackle by Fletcher Cox and T.J. Edwards),-3.290,-2.490
1,8:36,4,20,WAS 10,0,0,"Tress Way punts 58 yards, returned by DeVonta Smith for 12 yards (tackle by Jeremy Reaves)",-2.490,-1.860
1,8:19,1,10,PHI 44,0,0,Jalen Hurts sacked by Jamin Davis for -3 yards,1.860,0.910
1,7:33,2,13,PHI 41,0,0,Jalen Hurts pass incomplete deep middle intended for DeVonta Smith (defended by Kendall Fuller),0.910,0.230
1,7:27,3,13,PHI 41,0,0,Jalen Hurts pass incomplete short right intended for A.J. Brown (defended by Benjamin St-Juste),0.230,-0.650
1,7:22,4,13,PHI 41,0,0,"Arryn Siposs punts 43 yards, fair catch by Dax Milne at WAS-16",-0.650,0.140
1,7:15,1,10,WAS 16,0,0,Antonio Gibson right tackle for 5 yards (tackle by Marlon Tuipulotu),-0.140,0.150
1,6:40,2,5,WAS 21,0,0,Antonio Gibson left tackle for 5 yards (tackle by T.J. Edwards and C.J. Gardner-Johnson),0.150,0.670
1,5:59,1,10,WAS 26,0,0,Carson Wentz pass complete deep right to Curtis Samuel for 16 yards (tackle by Zech McPhearson),0.670,1.730
1,5:20,1,10,WAS 42,0,0,Antonio Gibson right tackle for 3 yards (tackle by Marcus Epps and Avonte Maddox),1.730,1.590
1,4:36,2,7,WAS 45,0,0,J.D. McKissic right tackle for 2 yards (tackle by Marlon Tuipulotu and Milton Williams),1.590,1.160
1,3:57,3,5,WAS 47,0,0,Carson Wentz sacked by and Brandon Graham for -8 yards and Haason Reddick for -8 yards,1.160,-0.780
1,3:14,4,13,WAS 39,0,0,"Tress Way punts 51 yards, returned by Britain Covey for 12 yards (tackle by Dyami Brown and David Mayo)",-0.780,-0.410
1,3:00,1,10,PHI 22,0,0,Miles Sanders left tackle for 5 yards (tackle by Cole Holcomb),0.410,0.540
1,2:29,2,5,PHI 27,0,0,Miles Sanders up the middle for -1 yards (tackle by Jonathan Allen and Daron Payne),0.540,-0.290
1,1:48,3,6,PHI 26,0,0,Jalen Hurts pass complete short left to A.J. Brown for 13 yards (tackle by Darrick Forrest),-0.290,1.530
1,1:22,1,10,PHI 39,0,0,Jalen Hurts pass complete deep right to DeVonta Smith for 45 yards (tackle by Benjamin St-Juste),1.530,4.510
1,1:00,1,10,WAS 16,0,0,Jalen Hurts pass complete short left to Dallas Goedert for 2 yards (tackle by Kendall Fuller),4.510,4.210
1,0:31,2,8,WAS 14,0,0,Miles Sanders right guard for no gain (tackle by Cole Holcomb),4.210,3.370
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,WAS 14,0,0,Jalen Hurts pass incomplete short middle intended for DeVonta Smith (defended by Benjamin St-Juste),3.370,2.510
2,14:56,4,8,WAS 14,3,0,Jake Elliott 32 yard field goal good,2.510,3.000
2,14:53,,,PHI 35,3,0,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,14:53,1,10,WAS 25,3,0,Antonio Gibson left tackle for 4 yards (tackle by Brandon Graham),0.610,0.600
2,14:13,2,6,WAS 29,3,0,"Carson Wentz sacked by Brandon Graham for -5 yards. Carson Wentz fumbles (forced by Brandon Graham), recovered by Javon Hargrave at WAS-24 (tackle by Brandon Graham)",0.600,-3.970
2,14:03,1,10,WAS 24,3,0,Boston Scott left guard for 1 yard (tackle by Daron Payne and Efe Obada),3.970,3.570
2,13:26,2,9,WAS 23,9,0,"Jalen Hurts pass complete short middle to Dallas Goedert for 23 yards, touchdown",3.570,7.000
2,13:18,,,WAS 15,10,0,Jake Elliott kicks extra point good,0.000,0.000
2,13:18,,,PHI 35,10,0,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,13:18,1,10,WAS 25,10,0,Antonio Gibson right tackle for 7 yards (tackle by Kyzir White),0.610,1.010
2,12:46,2,3,WAS 32,10,0,Carson Wentz scrambles right end for 2 yards (tackle by T.J. Edwards),1.010,0.560
2,12:04,3,1,WAS 34,10,0,Jonathan Williams left guard for 6 yards (tackle by Avonte Maddox and Milton Williams),0.560,1.600
2,11:20,1,10,WAS 40,10,0,Carson Wentz pass incomplete short right intended for Jahan Dotson,1.600,1.050
2,11:15,2,10,WAS 40,10,0,Curtis Samuel left end for no gain (tackle by Haason Reddick and Brandon Graham),1.050,0.370
2,10:56,3,10,WAS 40,10,0,Carson Wentz pass incomplete deep right intended for Jahan Dotson,0.370,-0.720
2,10:46,4,10,WAS 40,10,0,"Tress Way punts 48 yards, recovered by Britain Covey at PHI-6 (tackle by Armani Rogers and Jeremy Reaves)",-0.720,0.380
2,10:35,1,10,PHI 6,10,0,Miles Sanders left guard for 13 yards (tackle by Kamren Curl and Cole Holcomb),-0.380,0.150
2,10:12,1,10,PHI 19,10,0,Jalen Hurts pass complete deep left to A.J. Brown for 38 yards (tackle by Kendall Fuller),0.150,2.720
2,9:40,1,10,WAS 43,10,0,Jalen Hurts pass complete short middle to DeVonta Smith for 13 yards (tackle by Jamin Davis and Cole Holcomb),2.720,3.580
2,9:18,1,10,WAS 30,10,0,Jalen Hurts pass complete short right to Zach Pascal for 13 yards (tackle by Benjamin St-Juste),3.580,4.440
2,8:49,1,10,WAS 17,10,0,Jalen Hurts pass complete short left to Zach Pascal for 1 yard (tackle by Rachad Wildgoose),4.440,4.000
2,8:16,2,9,WAS 16,10,0,Jalen Hurts up the middle for 4 yards (tackle by Kamren Curl),4.000,3.880
2,7:39,3,5,WAS 12,10,0,Jalen Hurts scrambles left end for 4 yards (tackle by Shaka Toney),3.880,2.990
2,7:11,,,,,,Timeout #1 by Washington Commanders,,
2,7:11,4,1,WAS 8,10,0,Zach Pascal right end for no gain (tackle by Shaka Toney and Cole Holcomb),2.990,0.380
2,7:08,1,10,WAS 9,10,0,Antonio Gibson left guard for 11 yards (tackle by Marcus Epps and Jordan Davis),-0.380,0.280
2,6:43,1,10,WAS 20,10,0,Carson Wentz pass incomplete short right intended for John Bates (defended by Brandon Graham),0.280,-0.270
2,6:39,2,10,WAS 20,10,0,Carson Wentz pass incomplete deep left intended for Terry McLaurin,-0.270,-0.960
2,6:34,3,10,WAS 20,10,0,"Carson Wentz sacked by Haason Reddick for -7 yards. Carson Wentz fumbles (forced by Haason Reddick), recovered by Carson Wentz at WAS-13 (tackle by Haason Reddick)",-0.960,-2.490
2,5:54,4,17,WAS 13,10,0,"Tress Way punts 52 yards, returned by Britain Covey for 1 yard (tackle by Jeremy Reaves and Darrick Forrest)",-2.490,-1.330
2,5:45,1,10,PHI 36,10,0,"Jalen Hurts pass incomplete deep left intended for Quez Watkins. Penalty on Rachad Wildgoose: Defensive Pass Interference, 17 yards (accepted) (no play)",1.330,2.460
2,5:39,1,10,WAS 47,10,0,Jalen Hurts pass complete short right to Jack Stoll for 4 yards (tackle by Cole Holcomb),2.460,2.450
2,5:02,2,6,WAS 43,10,0,Jalen Hurts pass complete short middle to Dallas Goedert for 1 yard (tackle by Cole Holcomb and Montez Sweat),2.450,1.880
2,4:19,3,5,WAS 42,10,0,Jalen Hurts pass complete short right to DeVonta Smith for 31 yards (tackle by Bobby McCain),1.880,4.840
2,3:47,1,10,WAS 11,10,0,Kenneth Gainwell right end for 2 yards (tackle by Jamin Davis),4.840,4.510
2,3:06,2,8,WAS 9,10,0,Jalen Hurts pass incomplete short right intended for A.J. Brown (defended by Bobby McCain),4.510,3.530
2,3:00,,,,,,Timeout #1 by Philadelphia Eagles,,
2,3:00,3,8,WAS 9,16,0,"Jalen Hurts pass complete short right to A.J. Brown for 9 yards, touchdown",3.530,7.000
2,2:56,,,WAS 15,17,0,Jake Elliott kicks extra point good,0.000,0.000
2,2:56,,,PHI 35,17,0,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,2:56,1,10,WAS 25,17,0,Carson Wentz pass incomplete short right intended for Curtis Samuel,0.610,0.060
2,2:53,2,10,WAS 25,17,0,Carson Wentz pass incomplete short middle intended for J.D. McKissic,0.060,-0.620
2,2:49,3,10,WAS 25,17,0,Carson Wentz pass complete short left to Jahan Dotson for 3 yards (tackle by T.J. Edwards),-0.620,-1.500
2,2:07,4,7,WAS 28,17,0,"Tress Way punts 57 yards, returned by Britain Covey for 9 yards (tackle by Jonathan Bostic and David Mayo). Penalty on Josh Jobe: Illegal Blindside Block, 12 yards (accepted)",-1.500,0.350
2,1:57,1,10,PHI 12,17,0,Kenneth Gainwell left guard for 3 yards (tackle by Shaka Toney),-0.350,-0.500
2,1:28,2,7,PHI 15,17,0,Jalen Hurts scrambles left end for 5 yards (tackle by Kamren Curl),-0.500,-0.480
2,1:20,3,2,PHI 20,17,0,Jalen Hurts pass complete short left to Zach Pascal for 4 yards (tackle by Kendall Fuller and Kamren Curl),-0.480,0.540
2,0:58,1,10,PHI 24,17,0,Jalen Hurts pass incomplete deep right intended for DeVonta Smith,0.540,0.000
2,0:51,2,10,PHI 24,17,0,Jalen Hurts pass complete short right to A.J. Brown for 15 yards (tackle by Benjamin St-Juste),0.000,1.530
2,0:42,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:42,1,10,PHI 39,17,0,Jalen Hurts pass complete short left to DeVonta Smith for 16 yards (tackle by Rachad Wildgoose),1.530,2.590
2,0:37,1,10,WAS 45,17,0,Jalen Hurts pass complete deep middle to DeVonta Smith for 44 yards (tackle by Kendall Fuller),2.590,6.970
2,0:25,,,,,,Timeout #2 by Washington Commanders,,
2,0:25,,,,,,Timeout #3 by Philadelphia Eagles,,
2,0:25,1,1,WAS 1,17,0,Jalen Hurts pass incomplete short middle intended for A.J. Brown,6.970,5.910
2,0:22,2,1,WAS 1,17,0,Jalen Hurts pass incomplete short middle intended for Jack Stoll,5.910,5.170
2,0:18,3,1,WAS 1,17,0,Jalen Hurts left tackle for -1 yards (tackle by Kamren Curl and Bobby McCain),5.170,3.250
2,0:01,4,2,WAS 2,23,0,"Jalen Hurts pass complete short left to DeVonta Smith for 2 yards, touchdown",3.250,7.000
2,0:00,,,WAS 15,24,0,Jake Elliott kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,24,0,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,24,0,Jalen Hurts pass complete deep left to Grant Calcaterra for 40 yards (tackle by Cole Holcomb),0.610,3.250
3,14:36,1,10,WAS 35,24,0,Miles Sanders up the middle for no gain (tackle by Jonathan Allen),3.250,2.700
3,14:00,2,10,WAS 35,24,0,Jalen Hurts sacked by Efe Obada for -9 yards,2.700,0.830
3,13:18,3,19,WAS 44,24,0,Jalen Hurts pass incomplete deep right intended for DeVonta Smith (defended by Benjamin St-Juste),0.830,0.330
3,13:09,4,19,WAS 44,24,0,"Arryn Siposs punts 44 yards, touchback.",0.330,-0.280
3,13:00,1,10,WAS 20,24,0,Antonio Gibson right end for 6 yards (tackle by Haason Reddick),0.280,0.540
3,12:29,2,4,WAS 26,24,0,Antonio Gibson left end for -3 yards (tackle by T.J. Edwards),0.540,-0.560
3,11:49,3,7,WAS 23,24,0,Carson Wentz pass complete short middle to Curtis Samuel for 4 yards (tackle by C.J. Gardner-Johnson),-0.560,-1.570
3,11:08,4,3,WAS 27,24,0,"Tress Way punts 52 yards, fair catch by Britain Covey at PHI-21",-1.570,-0.340
3,10:56,1,10,PHI 21,24,0,Miles Sanders left tackle for 3 yards (tackle by Jamin Davis),0.340,0.210
3,10:21,2,7,PHI 24,24,0,Jalen Hurts pass complete short right to DeVonta Smith for 13 yards (tackle by William Bradley-King),0.210,1.400
3,9:54,1,10,PHI 37,24,0,Jalen Hurts scrambles up the middle for 4 yards (tackle by Efe Obada),1.400,1.400
3,9:09,2,6,PHI 41,24,0,Jalen Hurts right end for 3 yards (tackle by Jamin Davis),1.400,1.090
3,8:29,3,3,PHI 44,24,0,Kenneth Gainwell right guard for 1 yard (tackle by Montez Sweat),1.090,-0.390
3,7:49,4,2,PHI 45,24,0,"Arryn Siposs punts 44 yards, fair catch by Dax Milne at WAS-11",-0.390,0.370
3,7:43,1,10,WAS 11,24,0,Carson Wentz pass complete short right to Antonio Gibson for 2 yards (tackle by T.J. Edwards and James Bradberry),-0.370,-0.630
3,7:01,2,8,WAS 13,24,0,Carson Wentz pass complete short middle to Terry McLaurin for 6 yards (tackle by Kyzir White),-0.630,-0.480
3,6:24,3,2,WAS 19,24,0,Carson Wentz pass incomplete short middle intended for Logan Thomas (defended by James Bradberry),-0.480,-2.140
3,6:17,4,2,WAS 19,24,0,"Tress Way punts 52 yards, returned by Britain Covey for 12 yards (tackle by David Mayo)",-2.140,-1.660
3,6:05,1,10,PHI 41,24,0,Jalen Hurts pass incomplete short middle intended for Dallas Goedert (defended by Cole Holcomb),1.660,1.120
3,6:01,2,10,PHI 41,24,0,Jalen Hurts pass incomplete deep middle intended for A.J. Brown,1.120,0.430
3,5:55,3,10,PHI 41,24,0,Jalen Hurts pass incomplete short right,0.430,-0.650
3,5:48,4,10,PHI 41,24,0,Arryn Siposs punts 53 yards downed by Zech McPhearson,-0.650,0.380
3,5:37,1,10,WAS 6,24,0,Antonio Gibson left tackle for 5 yards (tackle by T.J. Edwards),-0.380,-0.420
3,5:11,2,5,WAS 11,24,0,Carson Wentz pass complete short right to Curtis Samuel for 3 yards (tackle by James Bradberry),-0.420,-0.480
3,4:24,3,2,WAS 14,24,0,Carson Wentz pass complete short right to J.D. McKissic for 2 yards (tackle by Kyzir White),-0.480,-0.140
3,3:56,1,10,WAS 16,24,0,Carson Wentz scrambles right guard for 7 yards (tackle by Javon Hargrave),-0.140,0.420
3,3:23,2,3,WAS 23,24,0,J.D. McKissic right guard for no gain (tackle by Kyzir White),0.420,-0.450
3,2:54,3,3,WAS 23,24,0,Carson Wentz pass complete short left to Logan Thomas for 5 yards (tackle by T.J. Edwards),-0.450,0.810
3,2:23,1,10,WAS 28,24,0,Carson Wentz pass complete deep left to Terry McLaurin for 45 yards (tackle by C.J. Gardner-Johnson),0.810,3.780
3,1:40,1,10,PHI 27,24,0,Carson Wentz pass complete short left to J.D. McKissic for 3 yards (tackle by Kyzir White),3.780,3.640
3,1:07,2,7,PHI 24,24,0,Carson Wentz pass incomplete short middle intended for Curtis Samuel (defended by Avonte Maddox),3.640,2.940
3,1:00,3,7,PHI 24,24,0,"Penalty on Charles Leno: False Start, 5 yards (accepted) (no play)",2.940,2.280
3,1:00,3,12,PHI 29,24,0,Carson Wentz pass incomplete short right intended for Jahan Dotson,2.280,1.500
3,0:54,4,12,PHI 29,24,0,"Joey Slye yard field goal good. Penalty on Jordan Davis: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",1.500,4.650
3,0:49,1,10,PHI 14,24,0,Carson Wentz pass complete short left to Terry McLaurin for 10 yards (tackle by Darius Slay),4.650,6.280
3,0:15,1,4,PHI 4,24,0,Carson Wentz pass incomplete short left intended for Curtis Samuel,6.280,5.340
3,0:11,2,4,PHI 4,24,0,Antonio Gibson right end for -10 yards (tackle by C.J. Gardner-Johnson and Avonte Maddox),5.340,3.000
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,14,PHI 14,24,0,Carson Wentz scrambles left end for 13 yards (tackle by C.J. Gardner-Johnson),3.000,3.550
4,14:17,4,1,PHI 1,24,0,Carson Wentz pass complete short middle to Logan Thomas for no gain (tackle by Avonte Maddox),3.550,0.380
4,14:10,1,10,PHI 1,24,2,"Boston Scott up the middle for -1 yards (tackle by Daron Payne), safety.",-0.380,-2.000
4,14:06,,,PHI 20,24,2,"Arryn Siposs kicks off 70 yards, returned by Dax Milne for 29 yards (tackle by Shaun Bradley)",0.000,1.530
4,13:58,1,10,WAS 39,24,2,Carson Wentz pass complete short middle to J.D. McKissic for 9 yards (tackle by Kyzir White),1.530,2.200
4,13:33,2,1,WAS 48,24,2,Carson Wentz pass complete short right to J.D. McKissic for 5 yards (tackle by James Bradberry),2.200,2.460
4,13:11,1,10,PHI 47,24,2,Carson Wentz pass incomplete deep right intended for Jahan Dotson,2.460,1.910
4,13:02,2,10,PHI 47,24,2,Carson Wentz pass complete short right to Curtis Samuel for 5 yards (tackle by Marcus Epps),1.910,1.880
4,12:20,3,5,PHI 42,24,2,Carson Wentz pass complete short right to J.D. McKissic for 5 yards (tackle by James Bradberry),1.880,3.120
4,11:57,1,10,PHI 37,24,2,Carson Wentz pass complete short middle to Terry McLaurin for 8 yards (tackle by Kyzir White),3.120,3.650
4,11:26,2,2,PHI 29,24,2,"Carson Wentz pass incomplete intended for Antonio Gibson. Penalty on Kyzir White: Defensive Pass Interference, 5 yards (accepted) (no play)",3.650,3.970
4,11:21,1,10,PHI 24,24,2,Carson Wentz pass incomplete short right intended for Jahan Dotson,3.970,3.430
4,11:17,2,10,PHI 24,24,2,Carson Wentz pass incomplete short middle intended for J.D. McKissic,3.430,2.740
4,11:13,3,10,PHI 24,24,2,Carson Wentz pass complete short middle to Curtis Samuel for 10 yards (tackle by Avonte Maddox),2.740,4.650
4,10:33,1,10,PHI 14,24,2,Curtis Samuel right guard for -2 yards (tackle by Brandon Graham and Josh Sweat),4.650,3.720
4,9:52,2,12,PHI 16,24,2,Carson Wentz sacked by Brandon Graham for -10 yards,3.720,1.820
4,9:09,3,22,PHI 26,24,2,Carson Wentz pass incomplete deep left intended for Terry McLaurin,1.820,1.740
4,9:01,4,22,PHI 26,24,2,Carson Wentz sacked by Josh Sweat for -5 yards,1.740,-1.070
4,8:55,1,10,PHI 32,24,2,Miles Sanders up the middle for 6 yards (tackle by Kendall Fuller),1.070,1.340
4,8:17,2,4,PHI 38,24,2,Miles Sanders right end for 3 yards (tackle by Cole Holcomb and Kamren Curl),1.340,1.030
4,7:38,3,1,PHI 41,24,2,Jalen Hurts left end for 4 yards (tackle by Kamren Curl),1.030,1.930
4,6:58,1,10,PHI 45,24,2,Miles Sanders left tackle for no gain (tackle by Jonathan Allen),1.930,1.380
4,6:13,2,10,PHI 45,24,2,Jalen Hurts pass complete short left to Miles Sanders for -2 yards (tackle by Darrick Forrest),1.380,0.430
4,5:30,3,12,PHI 43,24,2,"Jalen Hurts sacked by Jamin Davis for no gain. Penalty on Sua Opeta: Offensive Holding, 10 yards (declined)",0.430,-0.520
4,5:17,4,12,PHI 43,24,2,Arryn Siposs punts 44 yards downed by Jack Stoll,-0.520,0.320
4,5:05,1,10,WAS 13,24,2,Carson Wentz pass complete short right to Jahan Dotson for 7 yards (tackle by James Bradberry),-0.320,0.220
4,4:43,2,3,WAS 20,24,2,Carson Wentz pass complete deep left to Terry McLaurin for 18 yards,0.220,1.470
4,4:35,1,10,WAS 38,24,2,Carson Wentz pass incomplete short left intended for Terry McLaurin,1.470,0.920
4,4:28,2,10,WAS 38,24,2,Carson Wentz sacked by T.J. Edwards for -3 yards,0.920,-0.160
4,4:06,3,13,WAS 35,24,2,"Carson Wentz pass complete to J.D. McKissic for no gain. Penalty on Kyzir White: Defensive Holding, 5 yards (accepted) (no play)",-0.160,1.600
4,3:54,1,10,WAS 40,24,2,"Carson Wentz pass complete short left to J.D. McKissic for 8 yards (tackle by Zech McPhearson). Penalty on Zech McPhearson: Face Mask (15 Yards), 15 yards (accepted)",1.600,3.120
4,3:47,1,10,PHI 37,24,2,Carson Wentz pass complete short right to Curtis Samuel for 5 yards (tackle by Marcus Epps),3.120,3.250
4,3:16,2,5,PHI 32,24,2,Carson Wentz pass incomplete short middle intended for J.D. McKissic,3.250,2.540
4,3:14,3,5,PHI 32,24,2,Carson Wentz pass complete short left to Terry McLaurin for 15 yards (tackle by Zech McPhearson),2.540,4.440
4,2:51,1,10,PHI 17,24,2,Carson Wentz pass incomplete short right,4.440,3.850
4,2:37,2,10,PHI 17,24,2,Carson Wentz pass complete short middle to Dax Milne for 12 yards (tackle by Marcus Epps),3.850,6.060
4,2:09,1,5,PHI 5,24,2,Antonio Gibson up the middle for 4 yards (tackle by Jordan Davis and Kyzir White),6.060,5.910
4,2:00,2,1,PHI 1,24,8,"Antonio Gibson left guard for 1 yard, touchdown",5.910,7.000
4,1:55,,,PHI 2,24,8,Two Point Attempt: Carson Wentz pass incomplete. Interception by Marcus Epps,1.000,-1.000
4,1:55,,,WAS 35,24,8,"Joey Slye kicks onside 10 yards, returned by Dallas Goedert for no gain",0.000,2.590
4,1:55,1,10,WAS 45,24,8,Miles Sanders up the middle for 2 yards (tackle by William Bradley-King and Benning Potoa'e),2.590,2.310
4,1:49,,,,,,Timeout #1 by Washington Commanders,,
4,1:49,2,8,WAS 43,24,8,Miles Sanders right guard for 5 yards (tackle by Milo Eifler),2.310,2.280
4,1:46,,,,,,Timeout #2 by Washington Commanders,,
4,1:46,3,3,WAS 38,24,8,Miles Sanders right tackle for -1 yards (tackle by Shaka Toney),2.280,0.660
4,1:41,,,,,,Timeout #3 by Washington Commanders,,
4,1:41,4,4,WAS 39,24,8,Jalen Hurts pass complete short right to A.J. Brown for 10 yards (tackle by Christian Holmes),0.660,3.640
4,1:03,1,10,WAS 29,24,8,Jalen Hurts kneels for -2 yards,3.640,2.830
4,0:31,2,12,WAS 31,24,8,Jalen Hurts kneels for -1 yards,2.830,2.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
