Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Trent Taylor,CIN,0,2,,0,0,1,5,5.0,0,5
Trayveon Williams,CIN,2,46,23.0,0,29,0,0,,0,0
Trenton Irwin,CIN,1,8,8.0,0,8,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Skyy Moore,KAN,1,18,18.0,0,18,2,29,14.5,0,29
Kadarius Toney,KAN,0,0,,0,0,1,12,12.0,0,12
Isiah Pacheco,KAN,2,45,22.5,0,23,0,0,,0,0
